Name	Set	ImageFile	Color	Cost	ConvertedCost	Type	Power	Toughness	Rarity	Text
Giant Tortoise	an	21	U	1U	2	Creature - Turtle	1	1	C	Giant Tortoise gets +0/+3 as long as it's untapped.
Island Fish Jasconius	an	22	U	4UUU	7	Creature - Fish	6	8	R	Island Fish Jasconius can't attack unless defending player controls an Island. Island Fish Jasconius doesn't untap during your untap step. At the beginning of your upkeep, you may pay {U}{U}{U}. If you do, untap Island Fish Jasconius. When you control no Islands, sacrifice Island Fish Jasconius.
Merchant Ship	an	23	U	U	1	Creature - Human	0	2	U	Merchant Ship can't attack unless defending player controls an Island. Whenever Merchant Ship attacks and isn't blocked, you gain 2 life. When you control no Islands, sacrifice Merchant Ship.
Old Man of the Sea	an	24	U	1UU	3	Creature - Djinn	2	3	R	You may choose not to untap Old Man of the Sea during your untap step. {T}: Gain control of target creature with power less than or equal to Old Man of the Sea's power for as long as Old Man of the Sea remains tapped and that creature's power remains less than or equal to Old Man of the Sea's power.
Serendib Djinn	an	25	U	2UU	4	Creature - Djinn	5	6	R	Flying At the beginning of your upkeep, sacrifice a land. If you sacrifice an Island this way, Serendib Djinn deals 3 damage to you. When you control no lands, sacrifice Serendib Djinn.
Serendib Efreet	an	26	U	2U	3	Creature - Efreet	3	4	R	Flying At the beginning of your upkeep, Serendib Efreet deals 1 damage to you.
Sindbad	an	27	U	1U	2	Creature - Human	1	1	U	{T}: Draw a card and reveal it. If it isn't a land card, discard it.
Unstable Mutation	an	28	U	U	1	Enchantment - Aura			C	Enchant creature Enchanted creature gets +3/+3. At the beginning of the upkeep of enchanted creature's controller, put a -1/-1 counter on that creature.
Cyclone	an	29	G	2GG	4	Enchantment			U	At the beginning of your upkeep, put a wind counter on Cyclone, then sacrifice Cyclone unless you pay {G} for each wind counter on it. If you pay, Cyclone deals damage equal to the number of wind counters on it to each creature and each player.
Desert Twister	an	30	G	4GG	6	Sorcery			U	Destroy target permanent.
Drop of Honey	an	31	G	G	1	Enchantment			R	At the beginning of your upkeep, destroy the creature with the least power. It can't be regenerated. If two or more creatures are tied for least power, you choose one of them. When there are no creatures on the battlefield, sacrifice Drop of Honey.
Erhnam Djinn	an	32	G	3G	4	Creature - Djinn	4	5	R	At the beginning of your upkeep, target non-Wall creature an opponent controls gains forestwalk until your next upkeep.
Ghazban Ogre	an	33	G	G	1	Creature - Ogre	2	2	C	At the beginning of your upkeep, if a player has more life than any other, that player gains control of Ghazban Ogre.
Ifh-Biff Efreet	an	34	G	2GG	4	Creature - Efreet	3	3	R	Flying {G}: Ifh-Bff Efreet deals 1 damage to each creature with flying and each player. Any player may activate this ability.
Metamorphosis	an	35	G	G	1	Sorcery			C	As an additional cost to cast Metamorphosis, sacrifice a creature. Add X mana of any one color to your mana pool, where X is one plus the sacrificed creature's converted mana cost. Spend this mana only to cast creature spells.
Nafs Asp	an	37	G	G	1	Creature - Snake	1	1	C	Whenever Nafs Asp deals damage to a player, that player loses 1 life at the beginning of his or her next draw step unless he or she pays {1} before that draw step.
Sandstorm	an	38	G	G	1	Instant			C	Sandstorm deals 1 damage to each attacking creature.
Singing Tree	an	39	G	3G	4	Creature - Plant	0	3	R	{T}: Target attacking creature's power becomes 0 until end of turn.
Wyluli Wolf	an	40	G	1G	2	Creature - Wolf	1	1	C	{T}: Target creature gets +1/+1 until end of turn.
Aladdin	an	42	R	2RR	4	Creature - Human Rogue	1	1	R	{1}{R}{R}, {T}: Gain control of target artifact for as long as you control Aladdin.
Ali Baba	an	43	R	R	1	Creature - Human Rogue	1	1	U	{R}: Tap target Wall.
Ali from Cairo	an	44	R	2RR	4	Creature - Human	0	1	R	Damage that would reduce your life total to less than 1 reduces it to 1 instead.
Bird Maiden	an	45	R	2R	3	Creature - Human Bird	1	2	C	Flying
Desert Nomads	an	47	R	2R	3	Creature - Human Nomad	2	2	C	Desertwalk Prevent all damage that would be dealt to Desert Nomads by Deserts.
Hurr Jackal	an	48	R	R	1	Creature - Hound	1	1	C	{T}: Target creature can't be regenerated this turn.
Kird Ape	an	49	R	R	1	Creature - Ape	1	1	C	Kird Ape gets +1/+2 as long as you control a Forest.
Magnetic Mountain	an	50	R	1RR	3	Enchantment			U	Blue creatures don't untap during their controllers' untap steps. At the beginning of each player's upkeep, that player may choose any number of tapped blue creatures he or she controls and pay {4} for each creature chosen this way. If the player does, untap those creatures.
Mijae Djinn	an	51	R	RRR	3	Creature - Djinn	6	3	R	Whenever Mijae Djinn attacks, flip a coin. If you lose the flip, remove Mijae Djinn from combat and tap it.
Rukh Egg	an	53	R	3R	4	Creature - Egg	0	3	C	When Rukh Egg is put into a graveyard from the battlefield, put a 4/4 red Bird creature token with flying onto the battlefield at the beginning of the next end step.
Ydwen Efreet	an	54	R	RRR	3	Creature - Efreet	3	6	R	Whenever Ydwen Efreet blocks, flip a coin. If you lose the flip, remove Ydwen Efreet from combat. Creatures it was blocking that hadn't become blocked by another creature this combat become unblocked.
Abu Ja'far	an	55	W	W	1	Creature - Human	0	1	U	When Abu Ja'far is put into a graveyard from the battlefield, destroy all creatures blocking or blocked by it. They can't be regenerated.
Army of Allah	an	56	W	1WW	3	Instant			C	Attacking creatures get +2/+0 until end of turn.
Camel	an	58	W	W	1	Creature - Camel	0	1	C	Banding (Any creatures with banding, and up to one without, can attack in a band. Bands are blocked as a group. If any creatures with banding you control are blocking or being blocked by a creature, you divide that creature's combat damage, not its controller, among any of the creatures it's being blocked by or is blocking.) Prevent all damage that would be dealt to Camel or to creatures banded with Camel by Deserts.
Eye for an Eye	an	59	W	WW	2	Instant			U	The next time a source of your choice would deal damage to you this turn, instead that source deals that much damage to you and Eye for an Eye deals that much damage to that source's controller.
Jihad	an	60	W	WWW	3	Enchantment			R	As Jihad enters the battlefield, choose a color and an opponent. White creatures get +2/+1. When the chosen player controls no nontoken permanents of the chosen color, sacrifice Jihad.
King Suleiman	an	61	W	1W	2	Creature - Human	1	1	R	{T}: Destroy target Djinn or Efreet.
Moorish Cavalry	an	62	W	2WW	4	Creature - Human Knight	3	3	C	Trample
Piety	an	64	W	2W	3	Instant			C	Blocking creatures get +0/+3 until end of turn.
Repentant Blacksmith	an	66	W	1W	2	Creature - Human	1	2	R	Protection from red
Shahrazad	an	67	W	WW	2	Sorcery			R	Players play a MAGIC subgame, using their libraries as their decks. Each player who doesn't win the subgame loses half his or her life, rounded up.
War Elephant	an	68	W	3W	4	Creature - Elephant	2	2	C	Trample; banding (Any creatures with banding, and up to one without, can attack in a band. Bands are blocked as a group. If any creatures with banding you control are blocking or being blocked by a creature, you divide that creature's combat damage, not its controller, among any of the creatures it's being blocked by or is blocking.)
Aladdin's Lamp	an	70	A	10	1	Artifact			R	{X}, {T}: The next time you would draw a card this turn, instead look at the top X cards of your library, shuffle all but one of them, put the shuffled cards on the bottom of your library, then draw a card. X can't be 0.
Aladdin's Ring	an	71	A	8	8	Artifact			R	{8}, {T}: Aladdin's Ring deals 4 damage to target creature or player.
Bottle of Suleiman	an	72	A	4	4	Artifact			R	{1}, Sacrifice Bottle of Suleiman: Flip a coin. If you lose the flip, Bottle of Suleiman deals 5 damage to you. If you win the flip, put a 5/5 colorless Djinn artifact creature token with flying onto the battlefield.
Brass Man	an	73	A	1	1	Artifact Creature - Construct	1	3	U	Brass Man doesn't untap during your untap step. At the beginning of your upkeep, you may pay {1}. If you do, untap Brass Man.
City in a Bottle	an	74	A	2	2	Artifact			R	Whenever a nontoken permanent from the Arabian Nights expansion other than City in a Bottle is on the battlefield, its controller sacrifices it. Players can't play cards from the Arabian Nights expansion.
Dancing Scimitar	an	75	A	4	4	Artifact Creature - Spirit	1	5	R	Flying (This creature can't be blocked except by creatures with flying or reach.)
Ebony Horse	an	76	A	3	3	Artifact			R	{2}, {T}: Untap target attacking creature you control. Prevent all combat damage that would be dealt to and dealt by that creature this turn.
Flying Carpet	an	77	A	4	4	Artifact			U	{2}, {T}: Target creature gains flying until end of turn.
Jandor's Ring	an	78	A	6	6	Artifact			R	{2}, {T}, Discard the last card you drew this turn: Draw a card.
Jandor's Saddlebags	an	79	A	2	2	Artifact			R	{3}, {T}: Untap target creature.
Jeweled Bird	an	80	A	1	1	Artifact			U	Remove Jeweled Bird from your deck before playing if you're not playing for ante. {T}: Put Jeweled Bird into the ante. If you do, put all other cards you own in the ante into your graveyard, then draw a card.
Pyramids	an	81	A	6	6	Artifact			R	{2}: Choose one - Destroy target Aura attached to a land; or the next time target land would be destroyed this turn, remove all damage from it instead.
Ring of Ma'ruf	an	82	A	5	5	Artifact			R	{5}, {T}, Exile Ring of Ma'ruf: The next time you would draw a card this turn, instead choose a card you own from outside the game and put it into your hand.
Sandals of Abdallah	an	83	A	4	4	Artifact			U	{2}, {T}: Target creature gains islandwalk until end of turn. When that creature is put into a graveyard from the battlefield this turn, destroy Sandals of Abdallah.
Bazaar of Baghdad	an	84	L		0	Land			U	{T}: Draw two cards, then discard three cards.
City of Brass	an	85	L		0	Land			U	Whenever City of Brass becomes tapped, it deals 1 damage to you. {T}: Add one mana of any color to your mana pool.
Desert	an	86	L		0	Land - Desert			C	{T}: Add {1} to your mana pool. {T}: Desert deals 1 damage to target attacking creature. Activate this ability only during the end of combat step.
Diamond Valley	an	87	L		0	Land			U	{T}, Sacrifice a creature: You gain life equal to the sacrificed creature's toughness.
Elephant Graveyard	an	88	L		0	Land			R	{T}: Add {1} to your mana pool. {T}: Regenerate target Elephant.
Island of Wak-Wak	an	89	L		0	Land			R	{T}: The power of target creature with flying becomes 0 until end of turn.
Library of Alexandria	an	90	L		0	Land			U	{T}: Add {1} to your mana pool. {T}: Draw a card. Activate this ability only if you have exactly seven cards in hand.
Mountain	an	91	L		0	Basic Land - Mountain			L	R
Oasis	an	92	L		0	Land			U	{T}: Prevent the next 1 damage that would be dealt to target creature this turn.
Amulet of Kroog	antiquities	1	A	2	2	Artifact			C	{2}, {T}: Prevent the next 1 damage that would be dealt to target creature or player this turn.
Armageddon Clock	antiquities	2	A	6	6	Artifact			U	At the beginning of your upkeep, put a doom counter on Armageddon Clock. At the beginning of your draw step, Armageddon Clock deals damage to each player equal to the number of doom counters on it. {4}: Remove a doom counter from Armageddon Clock. Any player may activate this ability but only during any upkeep step.
Ashnod's Altar	antiquities	3	A	3	3	Artifact			U	Sacrifice a creature: Add {2} to your mana pool.
Ashnod's Battle Gear	antiquities	4	A	2	2	Artifact			U	You may choose not to untap Ashnod's Battle Gear during your untap step. {2}, {T}: Target creature you control gets +2/-2 for as long as Ashnod's Battle Gear remains tapped.
Ashnod's Transmogrant	antiquities	5	A	1	1	Artifact			U	{T}, Sacrifice Ashnod's Transmogrant: Put a +1/+1 counter on target nonartifact creature. That creature becomes an artifact in addition to its other types.
Battering Ram	antiquities	6	A	2	2	Artifact Creature - Construct	1	1	C	At the beginning of your combat phase, Battering Ram gains banding until end of combat. (Any creatures with banding, and up to one without, can attack in a band. Bands are blocked as a group. If any creatures with banding you control are being blocked by a creature, you divide that creature's combat damage, not its controller, among any of the creatures it's blocking.) Whenever Battering Ram becomes blocked by a Wall, destroy that Wall at end of combat.
Bronze Tablet	antiquities	7	A	6	6	Artifact			R	Remove Bronze Tablet from your deck before playing if you're not playing for ante. Bronze Tablet enters the battlefield tapped. {4}, {T}: Exile Bronze Tablet and target nontoken permanent an opponent owns. That player may pay 10 life. If he or she does, put Bronze Tablet into its owner's graveyard. Otherwise, that player owns Bronze Tablet and you own the other exiled card.
Candelabra of Tawnos	antiquities	8	A	1	1	Artifact			R	{X}, {T}: Untap X target lands.
Clay Statue	antiquities	9	A	4	4	Artifact Creature - Golem	3	1	C	{2}: Regenerate Clay Statue.
Clockwork Avian	antiquities	10	A	5	5	Artifact Creature - Bird	0	4	R	Flying Clockwork Avian enters the battlefield with four +1/+0 counters on it. At end of combat, if Clockwork Avian attacked or blocked this combat, remove a +1/+0 counter from it. {X}, {T}: Put up to X +1/+0 counters on Clockwork Avian. This ability can't cause the total number of +1/+0 counters on Clockwork Avian to be greater than four. Activate this ability only during your upkeep.
Colossus of Sardia	antiquities	11	A	9	9	Artifact Creature - Golem	9	9	R	Trample (If this creature would deal enough damage to its blockers to destroy them, you may have it deal the rest of its damage to defending player or planeswalker.) Colossus of Sardia doesn't untap during your untap step. {9}: Untap Colossus of Sardia. Activate this ability only during your upkeep.
Coral Helm	antiquities	12	A	3	3	Artifact			R	{3}, Discard a card at random: Target creature gets +2/+2 until end of turn.
Cursed Rack	antiquities	13	A	4	4	Artifact			U	As Cursed Rack enters the battlefield, choose an opponent. The chosen player's maximum hand size is four.
Dragon Engine	antiquities	14	A	3	3	Artifact Creature - Construct	1	3	C	{2}: Dragon Engine gets +1/+0 until end of turn.
Feldon's Cane	antiquities	15	A	1	1	Artifact			U	{T}, Exile Feldon's Cane: Shuffle your graveyard into your library.
Golgothian Sylex	antiquities	16	A	4	4	Artifact			R	{1}, {T}: Each nontoken permanent from the Antiquities expansion is sacrificed by its controller.
Grapeshot Catapult	antiquities	17	A	4	4	Artifact Creature - Construct	2	3	C	{T}: Grapeshot Catapult deals 1 damage to target creature with flying.
Ivory Tower	antiquities	18	A	1	1	Artifact			U	At the beginning of your upkeep, you gain X life, where X is the number of cards in your hand minus four.
Jalum Tome	antiquities	19	A	3	3	Artifact			U	{2}, {T}: Draw a card, then discard a card.
Mightstone	antiquities	20	A	4	4	Artifact			U	Attacking creatures get +1/+0.
Millstone	antiquities	21	A	2	2	Artifact			U	{2}, {T}: Target player puts the top two cards of his or her library into his or her graveyard.
Mishra's War Machine	antiquities	22	A	7	7	Artifact Creature - Juggernaut	5	5	R	Banding (Any creatures with banding, and up to one without, can attack in a band. Bands are blocked as a group. If any creatures with banding you control are blocking or being blocked by a creature, you divide that creature's combat damage, not its controller, among any of the creatures it's being blocked by or is blocking.) At the beginning of your upkeep, unless you discard a card, tap Mishra's War Machine and it deals 3 damage to you.
Obelisk of Undoing	antiquities	23	A	1	1	Artifact			R	{6}, {T}: Return target permanent you own and control to your hand.
Onulet	antiquities	24	A	3	3	Artifact Creature - Construct	2	2	U	When Onulet is put into a graveyard from the battlefield, you gain 2 life.
Ornithopter	antiquities	25	A	0	0	Artifact Creature - Thopter	0	2	C	Flying
Primal Clay	antiquities	26	A	4	4	Artifact Creature - Shapeshifter	*	*	U	As Primal Clay enters the battlefield, it becomes your choice of a 3/3 artifact creature, a 2/2 artifact creature with flying, or a 1/6 Shapeshifter Wall artifact creature with defender.
Rakalite	antiquities	27	A	6	6	Artifact			U	{2}: Prevent the next 1 damage that would be dealt to target creature or player this turn. Return Rakalite to its owner's hand at the beginning of the next end step.
Rocket Launcher	antiquities	28	A	4	4	Artifact			U	{2}: Rocket Launcher deals 1 damage to target creature or player. Destroy Rocket Launcher at the beginning of the next end step. Activate this ability only if you've controlled Rocket Launcher continuously since the beginning of your most recent turn.
Shapeshifter	antiquities	29	A	6	6	Artifact Creature - Shapeshifter	*	7-*	R	As Shapeshifter enters the battlefield, choose a number between 0 and 7. At the beginning of your upkeep, you may choose a number between 0 and 7. Shapeshifter's power is equal to the last chosen number and its toughness is equal to 7 minus that number.
Staff of Zegon	antiquities	30	A	4	4	Artifact			C	{3}, {T}: Target creature gets -2/-0 until end of turn.
Su-Chi	antiquities	31	A	4	4	Artifact Creature - Construct	4	4	U	When Su-Chi is put into a graveyard from the battlefield, add {4} to your mana pool.
Tablet of Epityr	antiquities	32	A	1	1	Artifact			C	Whenever an artifact you control is put into a graveyard from the battlefield, you may pay {1}. If you do, you gain 1 life.
Tawnos's Coffin	antiquities	33	A	4	4	Artifact			R	You may choose not to untap Tawnos's Coffin during your untap step. {3}, {T}: Exile target creature and all Auras attached to it. Note the number and kind of counters that were on that creature. When Tawnos's Coffin leaves the battlefield or becomes untapped, return the exiled card to the battlefield under its owner's control tapped with the noted number and kind of counters on it, and if you do, return the exiled Aura cards to the battlefield under their owner's control attached to that permanent.
Tawnos's Wand	antiquities	34	A	4	4	Artifact			U	{2}, {T}: Target creature with power 2 or less is unblockable this turn.
Tawnos's Weaponry	antiquities	35	A	2	2	Artifact			U	You may choose not to untap Tawnos's Weaponry during your untap step. {2}, {T}: Target creature gets +1/+1 for as long as Tawnos's Weaponry remains tapped.
Tetravus	antiquities	36	A	6	6	Artifact Creature - Construct	1	1	R	Flying Tetravus enters the battlefield with three +1/+1 counters on it. At the beginning of your upkeep, you may remove any number of +1/+1 counters from Tetravus. If you do, put that many 1/1 colorless Tetravite artifact creature tokens onto the battlefield. They each have flying and "This creature can't be enchanted." At the beginning of your upkeep, you may exile any number of tokens put onto the battlefield with Tetravus. If you do, put that many +1/+1 counters on Tetravus.
The Rack	antiquities	37	A	1	1	Artifact			U	As The Rack enters the battlefield, choose an opponent. At the beginning of the chosen player's upkeep, The Rack deals X damage to that player, where X is 3 minus the number of cards in his or her hand.
Triskelion	antiquities	38	A	6	6	Artifact Creature - Construct	1	1	R	Triskelion enters the battlefield with three +1/+1 counters on it. Remove a +1/+1 counter from Triskelion: Triskelion deals 1 damage to target creature or player.
Urza's Avenger	antiquities	39	A	6	6	Artifact Creature - Shapeshifter	4	4	R	{0}: Urza's Avenger gets -1/-1 and gains your choice of banding, flying, first strike, or trample until end of turn. (Any creatures with banding, and up to one without, can attack in a band. Bands are blocked as a group. If any creatures with banding you control are blocking or being blocked by a creature, you divide that creature's combat damage, not its controller, among any of the creatures it's being blocked by or is blocking.)
Urza's Chalice	antiquities	40	A	1	1	Artifact			C	Whenever a player casts an artifact spell, you may pay {1}. If you do, you gain 1 life.
Urza's Miter	antiquities	41	A	3	3	Artifact			R	Whenever an artifact you control is put into a graveyard from the battlefield, if it wasn't sacrificed, you may pay {3}. If you do, draw a card.
Wall of Spears	antiquities	42	A	3	3	Artifact Creature - Wall	2	3	U	Defender (This creature can't attack.) First strike
Weakstone	antiquities	43	A	4	4	Artifact			U	Attacking creatures get -1/-0.
Yotian Soldier	antiquities	44	A	3	3	Artifact Creature - Soldier	1	4	C	Vigilance
Artifact Possession	antiquities	45	B	2B	3	Enchantment - Aura			C	Enchant artifact Whenever enchanted artifact becomes tapped or a player activates an ability of enchanted artifact without {T} in its activation cost, Artifact Possession deals 2 damage to that artifact's controller.
Gate to Phyrexia	antiquities	46	B	BB	2	Enchantment			U	Sacrifice a creature: Destroy target artifact. Activate this ability only during your upkeep and only once each turn.
Haunting Wind	antiquities	47	B	3B	4	Enchantment			U	Whenever an artifact becomes tapped or a player activates an artifact's ability without {T} in its activation cost, Haunting Wind deals 1 damage to that artifact's controller.
Phyrexian Gremlins	antiquities	48	B	2B	3	Creature - Ouphe	1	1	C	You may choose not to untap Phyrexian Gremlins during your untap step. {T}: Tap target artifact. It doesn't untap during its controller's untap step for as long as Phyrexian Gremlins remains tapped.
Priest of Yawgmoth	antiquities	49	B	1B	2	Creature - Human Cleric	1	2	C	{T}, Sacrifice an artifact: Add to your mana pool an amount of black mana equal to the sacrificed artifact's converted mana cost.
Xenic Poltergeist	antiquities	50	B	1BB	3	Creature - Spirit	1	1	U	{T}: Until your next upkeep, target noncreature artifact becomes an artifact creature with power and toughness each equal to its converted mana cost.
Yawgmoth Demon	antiquities	51	B	4BB	6	Creature - Demon	6	6	R	Flying (This creature can't be blocked except by creatures with flying or reach.) First strike (This creature deals combat damage before creatures without first strike.) At the beginning of your upkeep, you may sacrifice an artifact. If you don't, tap Yawgmoth Demon and it deals 2 damage to you.
Drafna's Restoration	antiquities	52	U	U	1	Sorcery			C	Return any number of target artifact cards from target player's graveyard to the top of his or her library in any order.
Energy Flux	antiquities	53	U	2U	3	Enchantment			U	All artifacts have "At the beginning of your upkeep, sacrifice this artifact unless you pay {2}."
Hurkyl's Recall	antiquities	54	U	1U	2	Instant			R	Return all artifacts target player owns to his or her hand.
Power Artifact	antiquities	55	U	UU	2	Enchantment - Aura			U	Enchant artifact Enchanted artifact's activated abilities cost {2} less to activate. This effect can't reduce the amount of mana an ability costs to activate to less than one mana.
Reconstruction	antiquities	56	U	U	1	Sorcery			C	Return target artifact card from your graveyard to your hand.
Sage of Lat-Nam	antiquities	57	U	1U	2	Creature - Human Artificer	1	2	C	{T}, Sacrifice an artifact: Draw a card.
Transmute Artifact	antiquities	58	U	UU	2	Sorcery			U	As an additional cost to cast Transmute Artifact, sacrifice an artifact. Search your library for an artifact card. If that card's converted mana cost is less than or equal to the sacrificed artifact's converted mana cost, put it onto the battlefield. If it's greater, you may pay {X}, where X is the difference. If you do, put it onto the battlefield. If you don't, put it into its owner's graveyard. Then shuffle your library.
Argothian Pixies	antiquities	59	G	1G	2	Creature - Faerie	2	1	C	Argothian Pixies can't be blocked by artifact creatures. Prevent all damage that would be dealt to Argothian Pixies by artifact creatures.
Argothian Treefolk	antiquities	60	G	3GG	5	Creature - Treefolk	3	5	C	Prevent all damage that would be dealt to Argothian Treefolk by artifacts.
Citanul Druid	antiquities	61	G	1G	2	Creature - Human Druid	1	1	U	Whenever an opponent casts an artifact spell, put a +1/+1 counter on Citanul Druid.
Crumble	antiquities	62	G	G	1	Instant			C	Destroy target artifact. It can't be regenerated. That artifact's controller gains life equal to its converted mana cost.
Gaea's Avenger	antiquities	63	G	1GG	3	Creature - Treefolk	1+*	1+*	R	Gaea's Avenger's power and toughness are each equal to 1 plus the number of artifacts your opponents control.
Powerleech	antiquities	64	G	GG	2	Enchantment			U	Whenever an artifact an opponent controls becomes tapped or an opponent activates an artifact's ability without {T} in its activation cost, you gain 1 life.
Titania's Song	antiquities	65	G	3G	4	Enchantment			U	Each noncreature artifact loses its abilities and becomes an artifact creature with power and toughness each equal to its converted mana cost. If Titania's Song leaves the battlefield, this effect continues until end of turn.
Mishra's Factory	antiquities	66	L		0	Land			R	{T}: Add {1} to your mana pool. {1}: Mishra's Factory becomes a 2/2 Assembly-Worker artifact creature until end of turn. It's still a land. {T}: Target Assembly-Worker creature gets +1/+1 until end of turn.
Mishra's Workshop	antiquities	70	L		0	Land			R	{T}: Add {3} to your mana pool. Spend this mana only to cast artifact spells.
Strip Mine	antiquities	71	L		0	Land			R	{T}: Add {1} to your mana pool. {T}, Sacrifice Strip Mine: Destroy target land.
Urza's Mine	antiquities	75	L		0	Land - Urzaâ€_Ã„Ã¶âˆ_Ã‘âˆ_Â¥s Mine			U	{T}: Add {1} to your mana pool. If you control an Urza's Power-Plant and an Urza's Tower, add {2} to your mana pool instead.
Urza's Power Plant	antiquities	79	L		0	Land - Urzaâ€_Ã„Ã¶âˆ_Ã‘âˆ_Â¥s Power-Plant			C	{T}: Add {1} to your mana pool. If you control an Urza's Mine and an Urza's Tower, add {2} to your mana pool instead.
Urza's Tower	antiquities	83	L		0	Land - Urzaâ€_Ã„Ã¶âˆ_Ã‘âˆ_Â¥s Tower			U	{T}: Add {1} to your mana pool. If you control an Urza's Mine and an Urza's Power-Plant, add {3} to your mana pool instead.
Artifact Blast	antiquities	87	R	R	1	Instant			C	Counter target artifact spell.
Atog	antiquities	88	R	1R	2	Creature - Atog	1	2	C	Sacrifice an artifact: Atog gets +2/+2 until end of turn.
Detonate	antiquities	89	R	XR	1	Sorcery			U	Destroy target artifact with converted mana cost X. It can't be regenerated. Detonate deals X damage to that artifact's controller.
Dwarven Weaponsmith	antiquities	90	R	1R	2	Creature - Dwarf Artificer	1	1	U	{T}, Sacrifice an artifact: Put a +1/+1 counter on target creature. Activate this ability only during your upkeep.
Goblin Artisans	antiquities	91	R	R	1	Creature - Goblin Artificer	1	1	U	{T}: Flip a coin. If you win the flip, draw a card. Otherwise, counter target artifact spell you control that isn't the target of an ability from another creature named Goblin Artisans.
Orcish Mechanics	antiquities	92	R	2R	3	Creature - Orc	1	1	C	{T}, Sacrifice an artifact: Orcish Mechanics deals 2 damage to target creature or player.
Shatterstorm	antiquities	93	R	2RR	4	Sorcery			R	Destroy all artifacts. They can't be regenerated.
Argivian Archaeologist	antiquities	94	W	1WW	3	Creature - Human Artificer	1	1	R	{W}{W}, {T}: Return target artifact card from your graveyard to your hand.
Argivian Blacksmith	antiquities	95	W	1WW	3	Creature - Human Artificer	2	2	C	{T}: Prevent the next 2 damage that would be dealt to target artifact creature this turn.
Artifact Ward	antiquities	96	W	W	1	Enchantment - Aura			C	Enchant creature Enchanted creature has protection from artifacts. This effect doesn't remove Artifact Ward.
Circle of Protection: Artifacts	antiquities	97	W	1W	2	Enchantment			U	{2}: The next time an artifact source of your choice would deal damage to you this turn, prevent that damage.
Damping Field	antiquities	98	W	2W	3	Enchantment			U	Players can't untap more than one artifact during their untap steps.
Martyrs of Korlis	antiquities	99	W	3WW	5	Creature - Human	1	6	U	As long as Martyrs of Korlis is untapped, all damage that would be dealt to you by artifacts is dealt to Martyrs of Korlis instead.
Reverse Polarity	antiquities	100	W	WW	2	Instant			C	You gain X life, where X is twice the damage dealt to you so far this turn by artifacts.
Ashes to Ashes	dark	1	B	1BB	3	Sorcery			C	Exile two target nonartifact creatures. Ashes to Ashes deals 5 damage to you.
Banshee	dark	2	B	2BB	4	Creature - Spirit	0	1	U	{X}, {T}: Banshee deals X damage divided evenly between you and target creature or player. Round up for you and down for that creature or player.
Bog Imp	dark	3	B	1B	2	Creature - Imp	1	1	C	Flying (This creature can't be blocked except by creatures with flying or reach.)
Bog Rats	dark	4	B	B	1	Creature - Rat	1	1	C	Bog Rats can't be blocked by Walls.
