Name	Set	ImageFile	Color	Cost	ConvertedCost	Type	Power	Toughness	Rarity	Text
Gustcloak Sentinel	onslaught	37	W	2WW	4	Creature - Human Soldier	3	3	U	Whenever Gustcloak Sentinel becomes blocked, you may untap it and remove it from combat.
Gustcloak Skirmisher	onslaught	38	W	3W	4	Creature - Bird Soldier	2	3	U	Flying Whenever Gustcloak Skirmisher becomes blocked, you may untap it and remove it from combat.
Harsh Mercy	onslaught	39	W	2W	3	Sorcery			R	Each player chooses a creature type. Destroy all creatures that aren't of a type chosen this way. They can't be regenerated.
Improvised Armor	onslaught	40	W	3W	4	Enchantment - Aura			U	Enchant creature Enchanted creature gets +2/+5. Cycling {3} ({3}, Discard this card: Draw a card.)
Inspirit	onslaught	41	W	2W	3	Instant			U	Untap target creature. It gets +2/+4 until end of turn.
Ironfist Crusher	onslaught	42	W	4W	5	Creature - Human Soldier	2	4	U	Ironfist Crusher can block any number of creatures. Morph {3}{W} (You may cast this face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)
Jareth, Leonine Titan	onslaught	43	W	3WWW	6	Legendary Creature - Cat Giant	4	7	R	Whenever Jareth, Leonine Titan blocks, it gets +7/+7 until end of turn. {W}: Jareth gains protection from the color of your choice until end of turn.
Mobilization	onslaught	44	W	2W	3	Enchantment			R	Soldier creatures have vigilance. (Attacking doesn't cause them to tap.) {2}{W}: Put a 1/1 white Soldier creature token onto the battlefield.
Nova Cleric	onslaught	45	W	W	1	Creature - Human Cleric	1	2	U	{2}{W}, {T}, Sacrifice Nova Cleric: Destroy all enchantments.
Oblation	onslaught	46	W	2W	3	Instant			R	The owner of target nonland permanent shuffles it into his or her library, then draws two cards.
Pacifism	onslaught	47	W	1W	2	Enchantment - Aura			C	Enchant creature Enchanted creature can't attack or block.
Pearlspear Courier	onslaught	48	W	2W	3	Creature - Human Soldier	2	1	U	You may choose not to untap Pearlspear Courier during your untap step. {2}{W}, {T}: Target Soldier creature gets +2/+2 and has vigilance for as long as Pearlspear Courier remains tapped.
Piety Charm	onslaught	49	W	W	1	Instant			C	Choose one - Destroy target Aura attached to a creature; or target Soldier creature gets +2/+2 until end of turn; or creatures you control gain vigilance until end of turn.
Renewed Faith	onslaught	50	W	2W	3	Instant			C	You gain 6 life. Cycling {1}{W} ({1}{W}, Discard this card: Draw a card.) When you cycle Renewed Faith, you may gain 2 life.
Righteous Cause	onslaught	51	W	3WW	5	Enchantment			U	Whenever a creature attacks, you gain 1 life.
Sandskin	onslaught	52	W	2W	3	Enchantment - Aura			C	Enchant creature Prevent all combat damage that would be dealt to and dealt by enchanted creature.
Shared Triumph	onslaught	53	W	1W	2	Enchantment			R	As Shared Triumph enters the battlefield, choose a creature type. Creatures of the chosen type get +1/+1.
Shieldmage Elder	onslaught	54	W	5W	6	Creature - Human Cleric Wizard	2	3	U	Tap two untapped Clerics you control: Prevent all damage target creature would deal this turn. Tap two untapped Wizards you control: Prevent all damage target spell would deal this turn.
Sigil of the New Dawn	onslaught	55	W	3W	4	Enchantment			R	Whenever a creature is put into your graveyard from the battlefield, you may pay {1}{W}. If you do, return that card to your hand.
Sunfire Balm	onslaught	56	W	2W	3	Instant			U	Prevent the next 4 damage that would be dealt to target creature or player this turn. Cycling {1}{W} ({1}{W}, Discard this card: Draw a card.) When you cycle Sunfire Balm, you may prevent the next 1 damage that would be dealt to target creature or player this turn.
True Believer	onslaught	57	W	WW	2	Creature - Human Cleric	2	2	R	You have shroud. (You can't be the target of spells or abilities.)
Unified Strike	onslaught	58	W	W	1	Instant			C	Exile target attacking creature if its power is less than or equal to the number of Soldiers on the battlefield.
Weathered Wayfarer	onslaught	59	W	W	1	Creature - Human Nomad Cleric	1	1	R	{W}, {T}: Search your library for a land card, reveal it, and put it into your hand. Then shuffle your library. Activate this ability only if an opponent controls more lands than you.
Whipcorder	onslaught	60	W	WW	2	Creature - Human Soldier Rebel	2	2	U	{W}, {T}: Tap target creature. Morph {W} (You may cast this face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)
Words of Worship	onslaught	61	W	2W	3	Enchantment			R	{1}: The next time you would draw a card this turn, you gain 5 life instead.
Airborne Aid	onslaught	62	U	3U	4	Sorcery			C	Draw a card for each Bird on the battlefield.
Annex	onslaught	63	U	2UU	4	Enchantment - Aura			U	Enchant land (Target a land as you cast this. This card enters the battlefield attached to that land.) You control enchanted land.
Aphetto Alchemist	onslaught	64	U	1U	2	Creature - Human Wizard	1	2	U	{T}: Untap target artifact or creature. Morph {U} (You may cast this face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)
Aphetto Grifter	onslaught	65	U	2U	3	Creature - Human Wizard	1	1	U	Tap two untapped Wizards you control: Tap target permanent.
Arcanis the Omnipotent	onslaught	66	U	3UUU	6	Legendary Creature - Wizard	3	4	R	{T}: Draw three cards. {2}{U}{U}: Return Arcanis the Omnipotent to its owner's hand.
Artificial Evolution	onslaught	67	U	U	1	Instant			R	Change the text of target spell or permanent by replacing all instances of one creature type with another. The new creature type can't be Wall. (This effect lasts indefinitely.)
Ascending Aven	onslaught	68	U	2UU	4	Creature - Bird Soldier	3	2	C	Flying Ascending Aven can block only creatures with flying. Morph {2}{U} (You may cast this face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)
Aven Fateshaper	onslaught	69	U	6U	7	Creature - Bird Wizard	4	5	U	Flying When Aven Fateshaper enters the battlefield, look at the top four cards of your library, then put them back in any order. {4}{U}: Look at the top four cards of your library, then put them back in any order.
Backslide	onslaught	70	U	1U	2	Instant			C	Turn target creature with morph face down. Cycling {U} ({U}, Discard this card: Draw a card.)
Blatant Thievery	onslaught	71	U	4UUU	7	Sorcery			R	For each opponent, gain control of target permanent that player controls. (This effect lasts indefinitely.)
Callous Oppressor	onslaught	72	U	1UU	3	Creature - Cephalid	1	2	R	You may choose not to untap Callous Oppressor during your untap step. As Callous Oppressor enters the battlefield, an opponent chooses a creature type. {T}: Gain control of target creature that isn't of the chosen type for as long as Callous Oppressor remains tapped.
Chain of Vapor	onslaught	73	U	U	1	Instant			U	Return target nonland permanent to its owner's hand. Then that permanent's controller may sacrifice a land. If the player does, he or she may copy this spell and may choose a new target for that copy.
Choking Tethers	onslaught	74	U	3U	4	Instant			C	Tap up to four target creatures. Cycling {1}{U} ({1}{U}, Discard this card: Draw a card.) When you cycle Choking Tethers, you may tap target creature.
Clone	onslaught	75	U	3U	4	Creature - Shapeshifter	0	0	R	You may have Clone enter the battlefield as a copy of any creature on the battlefield.
Complicate	onslaught	76	U	2U	3	Instant			U	Counter target spell unless its controller pays {3}. Cycling {2}{U} ({2}{U}, Discard this card: Draw a card.) When you cycle Complicate, you may counter target spell unless its controller pays {1}.
Crafty Pathmage	onslaught	77	U	2U	3	Creature - Human Wizard	1	1	C	{T}: Target creature with power 2 or less is unblockable this turn.
Crown of Ascension	onslaught	78	U	1U	2	Enchantment - Aura			C	Enchant creature Enchanted creature has flying. Sacrifice Crown of Ascension: Enchanted creature and other creatures that share a creature type with it gain flying until end of turn.
Discombobulate	onslaught	79	U	2UU	4	Instant			U	Counter target spell. Look at the top four cards of your library, then put them back in any order.
Dispersing Orb	onslaught	80	U	3UU	5	Enchantment			U	{3}{U}, Sacrifice a permanent: Return target permanent to its owner's hand.
Disruptive Pitmage	onslaught	81	U	2U	3	Creature - Human Wizard	1	1	C	{T}: Counter target spell unless its controller pays {1}. Morph {U} (You may cast this face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)
Essence Fracture	onslaught	82	U	3UU	5	Sorcery			U	Return two target creatures to their owners' hands. Cycling {2}{U} ({2}{U}, Discard this card: Draw a card.)
Fleeting Aven	onslaught	83	U	1UU	3	Creature - Bird Wizard	2	2	U	Flying Whenever a player cycles a card, return Fleeting Aven to its owner's hand.
Future Sight	onslaught	84	U	2UUU	5	Enchantment			R	Play with the top card of your library revealed. You may play the top card of your library.
Ghosthelm Courier	onslaught	85	U	2U	3	Creature - Human Wizard	2	1	U	You may choose not to untap Ghosthelm Courier during your untap step. {2}{U}, {T}: Target Wizard creature gets +2/+2 and has shroud for as long as Ghosthelm Courier remains tapped. (It can't be the target of spells or abilities.)
Graxiplon	onslaught	86	U	5U	6	Creature - Beast	3	4	U	Graxiplon is unblockable unless defending player controls three or more creatures that share a creature type.
Imagecrafter	onslaught	87	U	U	1	Creature - Human Wizard	1	1	C	{T}: Choose a creature type other than Wall. Target creature becomes that type until end of turn.
Information Dealer	onslaught	88	U	1U	2	Creature - Human Wizard	1	1	C	{T}: Look at the top X cards of your library, where X is the number of Wizards on the battlefield, then put them back in any order.
Ixidor, Reality Sculptor	onslaught	89	U	3UU	5	Legendary Creature - Human Wizard	3	4	R	Face-down creatures get +1/+1. {2}{U}: Turn target face-down creature face up.
Ixidor's Will	onslaught	90	U	2U	3	Instant			C	Counter target spell unless its controller pays {2} for each Wizard on the battlefield.
Mage's Guile	onslaught	91	U	1U	2	Instant			C	Target creature gains shroud until end of turn. (It can't be the target of spells or abilities.) Cycling {U} ({U}, Discard this card: Draw a card.)
Meddle	onslaught	92	U	1U	2	Instant			U	If target spell has only one target and that target is a creature, change that spell's target to another creature.
Mistform Dreamer	onslaught	93	U	2U	3	Creature - Illusion	2	1	C	Flying {1}: Mistform Dreamer becomes the creature type of your choice until end of turn.
Mistform Mask	onslaught	94	U	1U	2	Enchantment - Aura			C	Enchant creature {1}: Enchanted creature becomes the creature type of your choice until end of turn.
Mistform Mutant	onslaught	95	U	4UU	6	Creature - Illusion Mutant	3	4	U	{1}{U}: Choose a creature type other than Wall. Target creature becomes that type until end of turn.
Mistform Shrieker	onslaught	96	U	3UU	5	Creature - Illusion	3	3	U	Flying {1}: Mistform Shrieker becomes the creature type of your choice until end of turn. Morph {3}{U}{U} (You may cast this face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)
Mistform Skyreaver	onslaught	97	U	5UU	7	Creature - Illusion	6	6	R	Flying {1}: Mistform Skyreaver becomes the creature type of your choice until end of turn.
Mistform Stalker	onslaught	98	U	1U	2	Creature - Illusion	1	1	U	{1}: Mistform Stalker becomes the creature type of your choice until end of turn. {2}{U}{U}: Mistform Stalker gets +2/+2 and gains flying until end of turn.
Mistform Wall	onslaught	99	U	2U	3	Creature - Illusion Wall	1	4	C	Mistform Wall has defender as long as it's a Wall. {1}: Mistform Wall becomes the creature type of your choice until end of turn.
Nameless One	onslaught	100	U	3U	4	Creature - Wizard Avatar	*	*	U	Nameless One's power and toughness are each equal to the number of Wizards on the battlefield. Morph {2}{U} (You may cast this face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)
Peer Pressure	onslaught	101	U	3U	4	Sorcery			R	Choose a creature type. If you control more creatures of that type than any other player, you gain control of all creatures of that type. (This effect lasts indefinitely.)
Psychic Trance	onslaught	102	U	2UU	4	Instant			R	Until end of turn, Wizards you control gain "{T}: Counter target spell."
Quicksilver Dragon	onslaught	103	U	4UU	6	Creature - Dragon	5	5	R	Flying {U}: If target spell has only one target and that target is Quicksilver Dragon, change that spell's target to another creature. Morph {4}{U} (You may cast this face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)
Read the Runes	onslaught	104	U	XU	1	Instant			R	Draw X cards. For each card drawn this way, discard a card unless you sacrifice a permanent.
Reminisce	onslaught	105	U	2U	3	Sorcery			U	Target player shuffles his or her graveyard into his or her library.
Riptide Biologist	onslaught	106	U	1U	2	Creature - Human Wizard	1	2	C	Protection from Beasts Morph {2}{U} (You may cast this face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)
Riptide Chronologist	onslaught	107	U	3UU	5	Creature - Human Wizard	1	3	U	{U}, Sacrifice Riptide Chronologist: Untap all creatures of the creature type of your choice.
Riptide Entrancer	onslaught	108	U	1UU	3	Creature - Human Wizard	1	1	R	Whenever Riptide Entrancer deals combat damage to a player, you may sacrifice it. If you do, gain control of target creature that player controls. (This effect lasts indefinitely.) Morph {U}{U} (You may cast this face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)
Riptide Shapeshifter	onslaught	109	U	3UU	5	Creature - Shapeshifter	3	3	U	{2}{U}{U}, Sacrifice Riptide Shapeshifter: Choose a creature type. Reveal cards from the top of your library until you reveal a creature card of that type. Put that card onto the battlefield and shuffle the rest into your library.
Rummaging Wizard	onslaught	110	U	3U	4	Creature - Human Wizard	2	2	U	{2}{U}: Look at the top card of your library. You may put that card into your graveyard.
Sage Aven	onslaught	111	U	3U	4	Creature - Bird Wizard	1	3	C	Flying (This creature can't be blocked except by creatures with flying or reach.) When Sage Aven enters the battlefield, look at the top four cards of your library, then put them back in any order.
Screaming Seahawk	onslaught	112	U	4U	5	Creature - Bird	2	2	C	Flying When Screaming Seahawk enters the battlefield, you may search your library for a card named Screaming Seahawk, reveal it, and put it into your hand. If you do, shuffle your library.
Sea's Claim	onslaught	113	U	U	1	Enchantment - Aura			C	Enchant land (Target a land as you cast this. This card enters the battlefield attached to that land.) Enchanted land is an Island.
Slipstream Eel	onslaught	114	U	5UU	7	Creature - Fish Beast	6	6	C	Slipstream Eel can't attack unless defending player controls an Island. Cycling {1}{U} ({1}{U}, Discard this card: Draw a card.)
Spy Network	onslaught	115	U	U	1	Instant			C	Look at target player's hand, the top card of that player's library, and any face-down creatures he or she controls. Look at the top four cards of your library, then put them back in any order.
Standardize	onslaught	116	U	UU	2	Instant			R	Choose a creature type other than Wall. Each creature becomes that type until end of turn.
Supreme Inquisitor	onslaught	117	U	3UU	5	Creature - Human Wizard	1	3	R	Tap five untapped Wizards you control: Search target player's library for up to five cards and exile them. Then that player shuffles his or her library.
Trade Secrets	onslaught	118	U	1UU	3	Sorcery			R	Target opponent draws two cards, then you draw up to four cards. That opponent may repeat this process as many times as he or she chooses.
Trickery Charm	onslaught	119	U	U	1	Instant			C	Choose one - Target creature gains flying until end of turn; or target creature becomes the creature type of your choice until end of turn; or look at the top four cards of your library, then put them back in any order.
Voidmage Prodigy	onslaught	120	U	UU	2	Creature - Human Wizard	2	1	R	{U}{U}, Sacrifice a Wizard: Counter target spell. Morph {U} (You may cast this face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)
Wheel and Deal	onslaught	121	U	3U	4	Instant			R	Any number of target opponents each discards his or her hand and draws seven cards. Draw a card.
Words of Wind	onslaught	122	U	2U	3	Enchantment			R	{1}: The next time you would draw a card this turn, each player returns a permanent he or she controls to its owner's hand instead.
Accursed Centaur	onslaught	123	B	B	1	Creature - Zombie Centaur	2	2	C	When Accursed Centaur enters the battlefield, sacrifice a creature.
Anurid Murkdiver	onslaught	124	B	4BB	6	Creature - Zombie Frog Beast	4	3	C	Swampwalk
Aphetto Dredging	onslaught	125	B	3B	4	Sorcery			C	Return up to three target creature cards of the creature type of your choice from your graveyard to your hand.
Aphetto Vulture	onslaught	126	B	4BB	6	Creature - Zombie Bird	3	2	U	Flying When Aphetto Vulture is put into a graveyard from the battlefield, you may put target Zombie card from your graveyard on top of your library.
Blackmail	onslaught	127	B	B	1	Sorcery			U	Target player reveals three cards from his or her hand and you choose one of them. That player discards that card.
Boneknitter	onslaught	128	B	1B	2	Creature - Zombie Cleric	1	1	U	{1}{B}: Regenerate target Zombie. Morph {2}{B} (You may cast this face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)
Cabal Archon	onslaught	129	B	2B	3	Creature - Human Cleric	2	2	U	{B}, Sacrifice a Cleric: Target player loses 2 life and you gain 2 life.
Cabal Executioner	onslaught	130	B	2BB	4	Creature - Human Cleric	2	2	U	Whenever Cabal Executioner deals combat damage to a player, that player sacrifices a creature. Morph {3}{B}{B} (You may cast this face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)
Cabal Slaver	onslaught	131	B	2B	3	Creature - Human Cleric	2	1	U	Whenever a Goblin deals combat damage to a player, that player discards a card.
Chain of Smog	onslaught	132	B	1B	2	Sorcery			U	Target player discards two cards. That player may copy this spell and may choose a new target for that copy.
Cover of Darkness	onslaught	133	B	1B	2	Enchantment			R	As Cover of Darkness enters the battlefield, choose a creature type. Creatures of the chosen type have fear. (They can't be blocked except by artifact creatures and/or black creatures.)
Crown of Suspicion	onslaught	134	B	1B	2	Enchantment - Aura			C	Enchant creature Enchanted creature gets +2/-1. Sacrifice Crown of Suspicion: Enchanted creature and other creatures that share a creature type with it get +2/-1 until end of turn.
Cruel Revival	onslaught	135	B	4B	5	Instant			C	Destroy target non-Zombie creature. It can't be regenerated. Return up to one target Zombie card from your graveyard to your hand.
Death Match	onslaught	136	B	3B	4	Enchantment			R	Whenever a creature enters the battlefield, that creature's controller may have target creature of his or her choice get -3/-3 until end of turn.
Death Pulse	onslaught	137	B	2BB	4	Instant			U	Target creature gets -4/-4 until end of turn. Cycling {1}{B}{B} ({1}{B}{B}, Discard this card: Draw a card.) When you cycle Death Pulse, you may have target creature get -1/-1 until end of turn.
Dirge of Dread	onslaught	138	B	2B	3	Sorcery			C	All creatures gain fear until end of turn. (They can't be blocked except by artifact creatures and/or black creatures.) Cycling {1}{B} ({1}{B}, Discard this card: Draw a card.) When you cycle Dirge of Dread, you may have target creature gain fear until end of turn.
Disciple of Malice	onslaught	139	B	1B	2	Creature - Human Cleric	1	2	C	Protection from white Cycling {2} ({2}, Discard this card: Draw a card.)
Doomed Necromancer	onslaught	140	B	2B	3	Creature - Human Cleric Mercenary	2	2	R	{B}, {T}, Sacrifice Doomed Necromancer: Return target creature card from your graveyard to the battlefield.
Ebonblade Reaper	onslaught	141	B	2B	3	Creature - Human Cleric	1	1	R	Whenever Ebonblade Reaper attacks, you lose half your life, rounded up. Whenever Ebonblade Reaper deals combat damage to a player, that player loses half his or her life, rounded up. Morph {3}{B}{B} (You may cast this face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)
Endemic Plague	onslaught	142	B	3B	4	Sorcery			R	As an additional cost to cast Endemic Plague, sacrifice a creature. Destroy all creatures that share a creature type with the sacrificed creature. They can't be regenerated.
Entrails Feaster	onslaught	143	B	B	1	Creature - Zombie Cat	1	1	R	At the beginning of your upkeep, you may exile a creature card from a graveyard. If you do, put a +1/+1 counter on Entrails Feaster. If you don't, tap Entrails Feaster.
Fade from Memory	onslaught	144	B	B	1	Instant			U	Exile target card from a graveyard. Cycling {B} ({B}, Discard this card: Draw a card.)
Fallen Cleric	onslaught	145	B	4B	5	Creature - Zombie Cleric	4	2	C	Protection from Clerics Morph {4}{B} (You may cast this face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)
False Cure	onslaught	146	B	BB	2	Instant			R	Until end of turn, whenever a player gains life, that player loses 2 life for each 1 life he or she gained.
Feeding Frenzy	onslaught	147	B	2B	3	Instant			U	Target creature gets -X/-X until end of turn, where X is the number of Zombies on the battlefield.
Festering Goblin	onslaught	148	B	B	1	Creature - Zombie Goblin	1	1	C	When Festering Goblin is put into a graveyard from the battlefield, target creature gets -1/-1 until end of turn.
Frightshroud Courier	onslaught	149	B	2B	3	Creature - Zombie	2	1	U	You may choose not to untap Frightshroud Courier during your untap step. {2}{B}, {T}: Target Zombie creature gets +2/+2 and has fear for as long as Frightshroud Courier remains tapped. (It can't be blocked except by artifact creatures and/or black creatures.)
Gangrenous Goliath	onslaught	150	B	3BB	5	Creature - Zombie Giant	4	4	R	Tap three untapped Clerics you control: Return Gangrenous Goliath from your graveyard to your hand.
Gluttonous Zombie	onslaught	151	B	4B	5	Creature - Zombie	3	3	U	Fear (This creature can't be blocked except by artifact creatures and/or black creatures.)
Gravespawn Sovereign	onslaught	152	B	4BB	6	Creature - Zombie	3	3	R	Tap five untapped Zombies you control: Put target creature card from a graveyard onto the battlefield under your control.
Grinning Demon	onslaught	153	B	2BB	4	Creature - Demon	6	6	R	At the beginning of your upkeep, you lose 2 life. Morph {2}{B}{B} (You may cast this face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)
Haunted Cadaver	onslaught	154	B	3B	4	Creature - Zombie	2	2	C	Whenever Haunted Cadaver deals combat damage to a player, you may sacrifice it. If you do, that player discards three cards. Morph {1}{B} (You may cast this face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)
Head Games	onslaught	155	B	3BB	5	Sorcery			R	Target opponent puts the cards from his or her hand on top of his or her library. Search that player's library for that many cards. The player puts those cards into his or her hand, then shuffles his or her library.
Headhunter	onslaught	156	B	1B	2	Creature - Human Cleric	1	1	U	Whenever Headhunter deals combat damage to a player, that player discards a card. Morph {B} (You may cast this face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)
Infest	onslaught	157	B	1BB	3	Sorcery			U	All creatures get -2/-2 until end of turn.
Misery Charm	onslaught	158	B	B	1	Instant			C	Choose one - Destroy target Cleric; or return target Cleric card from your graveyard to your hand; or target player loses 2 life.
Nantuko Husk	onslaught	159	B	2B	3	Creature - Zombie Insect	2	2	C	Sacrifice a creature: Nantuko Husk gets +2/+2 until end of turn.
Oversold Cemetery	onslaught	160	B	1B	2	Enchantment			R	At the beginning of your upkeep, if you have four or more creature cards in your graveyard, you may return target creature card from your graveyard to your hand.
Patriarch's Bidding	onslaught	161	B	3BB	5	Sorcery			R	Each player chooses a creature type. Each player returns all creature cards of a type chosen this way from his or her graveyard to the battlefield.
Profane Prayers	onslaught	162	B	2BB	4	Sorcery			C	Profane Prayers deals X damage to target creature or player and you gain X life, where X is the number of Clerics on the battlefield.
Prowling Pangolin	onslaught	163	B	3BB	5	Creature - Anteater Beast	6	5	U	When Prowling Pangolin enters the battlefield, any player may sacrifice two creatures. If a player does, sacrifice Prowling Pangolin.
Rotlung Reanimator	onslaught	164	B	2B	3	Creature - Zombie Cleric	2	2	R	Whenever Rotlung Reanimator or another Cleric is put into a graveyard from the battlefield, put a 2/2 black Zombie creature token onto the battlefield.
