Name	Set	ImageFile	Color	Cost	ConvertedCost	Type	Power	Toughness	Rarity	Text
Crypt Cobra	mirage	12	B	3B	4	Creature - Snake	3	3	U	Whenever Crypt Cobra attacks and isn't blocked, defending player gets a poison counter. (A player with ten or more poison counters loses the game.)
Dark Banishing	mirage	13	B	2B	3	Instant			C	Destroy target nonblack creature. It can't be regenerated.
Dark Ritual	mirage	14	B	B	1	Instant			C	Add {B}{B}{B} to your mana pool.
Dirtwater Wraith	mirage	15	B	3B	4	Creature - Wraith	1	3	C	Swampwalk {B}: Dirtwater Wraith gets +1/+0 until end of turn.
Drain Life	mirage	16	B	X1B	2	Sorcery			C	Spend only black mana on X. Drain Life deals X damage to target creature or player. You gain life equal to the damage dealt, but not more life than the player's life total before Drain Life dealt damage or the creature's toughness.
Dread Specter	mirage	17	B	3B	4	Creature - Specter	2	2	U	Whenever Dread Specter blocks or becomes blocked by a nonblack creature, destroy that creature at end of combat.
Ebony Charm	mirage	18	B	B	1	Instant			C	Choose one - Target opponent loses 1 life and you gain 1 life; or exile up to three target cards from a single graveyard; or target creature gains fear until end of turn. (It can't be blocked except by artifact creatures and/or black creatures.)
Enfeeblement	mirage	19	B	BB	2	Enchantment - Aura			C	Enchant creature (Target a creature as you cast this. This card enters the battlefield attached to that creature.) Enchanted creature gets -2/-2.
Feral Shadow	mirage	20	B	2B	3	Creature - Nightstalker	2	1	C	Flying
Fetid Horror	mirage	21	B	3B	4	Creature - Shade Horror	1	2	C	{B}: Fetid Horror gets +1/+1 until end of turn.
Forbidden Crypt	mirage	22	B	3BB	5	Enchantment			R	If you would draw a card, return a card from your graveyard to your hand instead. If you can't, you lose the game. If a card would be put into your graveyard from anywhere, exile that card instead.
Forsaken Wastes	mirage	23	B	2B	3	World Enchantment			R	Players can't gain life. At the beginning of each player's upkeep, that player loses 1 life. Whenever Forsaken Wastes becomes the target of a spell, that spell's controller loses 5 life.
Grave Servitude	mirage	24	B	1B	2	Enchantment - Aura			C	You may cast Grave Servitude any time you could cast an instant. If it was cast any time a sorcery couldn't have been cast, sacrifice it at the beginning of the next cleanup step. Enchant creature Enchanted creature gets +3/-1 and is black.
Gravebane Zombie	mirage	25	B	3B	4	Creature - Zombie	3	2	C	If Gravebane Zombie would be put into a graveyard from the battlefield, put Gravebane Zombie on top of its owner's library instead.
Harbinger of Night	mirage	26	B	2BB	4	Creature - Spirit	2	3	R	At the beginning of your upkeep, put a -1/-1 counter on each creature.
Infernal Contract	mirage	27	B	BBB	3	Sorcery			R	Draw four cards. You lose half your life, rounded up.
Kaervek's Hex	mirage	28	B	3B	4	Sorcery			U	Kaervek's Hex deals 1 damage to each nonblack creature and an additional 1 damage to each green creature.
Mire Shade	mirage	29	B	1B	2	Creature - Shade	1	1	U	{B}, Sacrifice a Swamp: Put a +1/+1 counter on Mire Shade. Activate this ability only any time you could cast a sorcery.
Nocturnal Raid	mirage	30	B	2BB	4	Instant			U	Black creatures get +2/+0 until end of turn.
Painful Memories	mirage	31	B	1B	2	Sorcery			U	Look at target opponent's hand and choose a card from it. Put that card on top of that player's library.
Phyrexian Tribute	mirage	32	B	2B	3	Sorcery			R	As an additional cost to cast Phyrexian Tribute, sacrifice two creatures. Destroy target artifact.
Purraj of Urborg	mirage	33	B	3BB	5	Legendary Creature - Cat Warrior	2	3	R	Purraj of Urborg has first strike as long as it's attacking. Whenever a player casts a black spell, you may pay {B}. If you do, put a +1/+1 counter on Purraj of Urborg.
Ravenous Vampire	mirage	34	B	3BB	5	Creature - Vampire	3	3	U	Flying At the beginning of your upkeep, you may sacrifice a nonartifact creature. If you do, put a +1/+1 counter on Ravenous Vampire. If you don't, tap Ravenous Vampire.
Reign of Terror	mirage	35	B	3BB	5	Sorcery			U	Destroy all green creatures or all white creatures. They can't be regenerated. You lose 2 life for each creature put into a graveyard this way.
Restless Dead	mirage	36	B	1B	2	Creature - Skeleton	1	1	C	{B}: Regenerate Restless Dead.
Sewer Rats	mirage	37	B	B	1	Creature - Rat	1	1	C	{B}, Pay 1 life: Sewer Rats gets +1/+0 until end of turn. Activate this ability no more than three times each turn.
Shadow Guildmage	mirage	38	B	B	1	Creature - Human Wizard	1	1	C	{U}, {T}: Put target creature you control on top of its owner's library. {R}, {T}: Shadow Guildmage deals 1 damage to target creature or player and 1 damage to you.
Shallow Grave	mirage	39	B	1B	2	Instant			R	Return the top creature card of your graveyard to the battlefield. That creature gains haste until end of turn. Exile it at the beginning of the next end step.
Shauku, Endbringer	mirage	40	B	5BB	7	Legendary Creature - Vampire	5	5	R	Flying Shauku, Endbringer can't attack if there's another creature on the battlefield. At the beginning of your upkeep, you lose 3 life. {T}: Exile target creature and put a +1/+1 counter on Shauku.
Skulking Ghost	mirage	41	B	1B	2	Creature - Spirit	2	1	C	Flying When Skulking Ghost becomes the target of a spell or ability, sacrifice it.
Soul Rend	mirage	42	B	1B	2	Instant			U	Destroy target creature if it's white. A creature destroyed this way can't be regenerated. Draw a card at the beginning of the next turn's upkeep.
Soulshriek	mirage	43	B	B	1	Instant			C	Target creature you control gets +X/+0 until end of turn, where X is the number of creature cards in your graveyard. Sacrifice that creature at the beginning of the next end step.
Spirit of the Night	mirage	44	B	6BBB	9	Legendary Creature - Demon Spirit	6	5	R	Flying, trample, haste, protection from black Spirit of the Night has first strike as long as it's attacking.
Stupor	mirage	45	B	2B	3	Sorcery			U	Target opponent discards a card at random, then discards a card.
Tainted Specter	mirage	46	B	3B	4	Creature - Specter	2	2	R	Flying {1}{B}{B}, {T}: Target player discards a card unless he or she puts a card from his or her hand on top of his or her library. If that player discards a card this way, Tainted Specter deals 1 damage to each creature and each player. Activate this ability only any time you could cast a sorcery.
Tombstone Stairwell	mirage	47	B	2BB	4	World Enchantment			R	Cumulative upkeep {1}{B} (At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.) At the beginning of each upkeep, if Tombstone Stairwell is on the battlefield, each player puts a 2/2 black Zombie creature token with haste named Tombspawn onto the battlefield for each creature card in his or her graveyard. At the beginning of the end step or when Tombstone Stairwell leaves the battlefield, destroy all tokens put onto the battlefield with Tombstone Stairwell. They can't be regenerated.
Urborg Panther	mirage	48	B	2B	3	Creature - Nightstalker Cat	2	2	C	{B}, Sacrifice Urborg Panther: Destroy target creature blocking Urborg Panther. Sacrifice a creature named Feral Shadow, a creature named Breathstealer, and Urborg Panther: Search your library for a card named Spirit of the Night and put that card onto the battlefield. Then shuffle your library.
Wall of Corpses	mirage	49	B	1B	2	Creature - Wall	0	2	C	Defender (This creature can't attack.) {B}, Sacrifice Wall of Corpses: Destroy target creature Wall of Corpses is blocking.
Withering Boon	mirage	50	B	1B	2	Instant			U	As an additional cost to cast Withering Boon, pay 3 life. Counter target creature spell.
Zombie Mob	mirage	51	B	2BB	4	Creature - Zombie	2	0	U	Zombie Mob enters the battlefield with a +1/+1 counter on it for each creature card in your graveyard. When Zombie Mob enters the battlefield, exile all creature cards from your graveyard.
Ancestral Memories	mirage	52	U	2UUU	5	Sorcery			R	Look at the top seven cards of your library. Put two of them into your hand and the rest into your graveyard.
Azimaet Drake	mirage	53	U	2U	3	Creature - Drake	1	3	C	Flying {U}: Azimaet Drake gets +1/+0 until end of turn. Activate this ability only once each turn.
Bay Falcon	mirage	54	U	1U	2	Creature - Bird	1	1	C	Flying, vigilance
Bazaar of Wonders	mirage	55	U	3UU	5	World Enchantment			R	When Bazaar of Wonders enters the battlefield, exile all cards from all graveyards. Whenever a player casts a spell, counter it if a card with the same name is in a graveyard or a nontoken permanent with the same name is on the battlefield.
Boomerang	mirage	56	U	UU	2	Instant			C	Return target permanent to its owner's hand.
Cerulean Wyvern	mirage	57	U	4U	5	Creature - Drake	3	3	U	Flying, protection from green
Cloak of Invisibility	mirage	58	U	U	1	Enchantment - Aura			C	Enchant creature Enchanted creature has phasing and can't be blocked except by Walls. (It phases in or out before its controller untaps during each of his or her untap steps. While it's phased out, it's treated as though it doesn't exist.)
Coral Fighters	mirage	59	U	1U	2	Creature - Merfolk Soldier	1	1	U	Whenever Coral Fighters attacks and isn't blocked, look at the top card of defending player's library. You may put that card on the bottom of that player's library.
Daring Apprentice	mirage	60	U	1UU	3	Creature - Human Wizard	1	1	R	{T}, Sacrifice Daring Apprentice: Counter target spell.
Dissipate	mirage	61	U	1UU	3	Instant			U	Counter target spell. If that spell is countered this way, exile it instead of putting it into its owner's graveyard.
Dream Cache	mirage	62	U	2U	3	Sorcery			C	Draw three cards, then put two cards from your hand both on top of your library or both on the bottom of your library.
Dream Fighter	mirage	63	U	2U	3	Creature - Human Soldier	1	1	C	Whenever Dream Fighter blocks or becomes blocked by a creature, Dream Fighter and that creature phase out. (While they're phased out, they're treated as though they don't exist. Each one phases in before its controller untaps during his or her next untap step. )
Energy Vortex	mirage	64	U	3UU	5	Enchantment			R	As Energy Vortex enters the battlefield, choose an opponent. At the beginning of your upkeep, remove all energy counters from Energy Vortex. At the beginning of the chosen player's upkeep, Energy Vortex deals 3 damage to that player unless he or she pays {1} for each energy counter on Energy Vortex. {X}: Put X energy counters on Energy Vortex. Activate this ability only during your upkeep.
Ether Well	mirage	65	U	3U	4	Instant			U	Put target creature on top of its owner's library. If that creature is red, you may put it on the bottom of its owner's library instead.
Flash	mirage	66	U	1U	2	Instant			R	You may put a creature card from your hand onto the battlefield. If you do, sacrifice it unless you pay its mana cost reduced by up to {2}.
Floodgate	mirage	67	U	3U	4	Creature - Wall	0	5	U	Defender (This creature can't attack.) When Floodgate has flying, sacrifice it. When Floodgate leaves the battlefield, it deals 1 damage for each two Islands you control to each nonblue creature without flying.
Hakim, Loreweaver	mirage	68	U	3UU	5	Legendary Creature - Human Wizard	2	4	R	Flying {U}{U}: Return target Aura card from your graveyard to the battlefield attached to Hakim, Loreweaver. Activate this ability only during your upkeep and only if Hakim isn't enchanted. {U}{U}, {T}: Destroy all Auras attached to Hakim.
Harmattan Efreet	mirage	69	U	2UU	4	Creature - Efreet	2	2	U	Flying {1}{U}{U}: Target creature gains flying until end of turn.
Jolt	mirage	70	U	2U	3	Instant			C	You may tap or untap target artifact, creature, or land. Draw a card at the beginning of the next turn's upkeep.
Kukemssa Pirates	mirage	71	U	3U	4	Creature - Human Pirate	2	2	R	Whenever Kukemssa Pirates attacks and isn't blocked, you may gain control of target artifact defending player controls. If you do, Kukemssa Pirates assigns no combat damage this turn.
Kukemssa Serpent	mirage	72	U	3U	4	Creature - Serpent	4	3	C	Kukemssa Serpent can't attack unless defending player controls an Island. {U}, Sacrifice an Island: Target land an opponent controls becomes an Island until end of turn. When you control no Islands, sacrifice Kukemssa Serpent.
Meddle	mirage	73	U	1U	2	Instant			U	If target spell has only one target and that target is a creature, change that spell's target to another creature.
Memory Lapse	mirage	74	U	1U	2	Instant			C	Counter target spell. If that spell is countered this way, put it on top of its owner's library instead of into that player's graveyard.
Merfolk Raiders	mirage	75	U	1U	2	Creature - Merfolk Soldier	2	3	C	Islandwalk Phasing (This phases in or out before you untap during each of your untap steps. While it's phased out, it's treated as though it doesn't exist.)
Merfolk Seer	mirage	76	U	2U	3	Creature - Merfolk Wizard	2	2	C	When Merfolk Seer is put into a graveyard from the battlefield, you may pay {1}{U}. If you do, draw a card.
Mind Bend	mirage	77	U	U	1	Instant			U	Change the text of target permanent by replacing all instances of one color word with another or one basic land type with another. (For example, you may change "nonblack creature" to "nongreen creature" or "forestwalk" to "islandwalk." This effect lasts indefinitely.)
Mind Harness	mirage	78	U	U	1	Enchantment - Aura			U	Enchant red or green creature Cumulative upkeep {1} (At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.) You control enchanted creature.
Mist Dragon	mirage	79	U	4UU	6	Creature - Dragon	4	4	R	{0}: Mist Dragon gains flying. (This effect lasts indefinitely.) {0}: Mist Dragon loses flying. (This effect lasts indefinitely.) {3}{U}{U}: Mist Dragon phases out. (While it's phased out, it's treated as though it doesn't exist. It phases in before you untap during your next untap step. )
Mystical Tutor	mirage	80	U	U	1	Instant			U	Search your library for an instant or sorcery card and reveal that card. Shuffle your library, then put the card on top of it.
Political Trickery	mirage	81	U	2U	3	Sorcery			R	Exchange control of target land you control and target land an opponent controls. (This effect lasts indefinitely.)
Polymorph	mirage	82	U	3U	4	Sorcery			R	Destroy target creature. It can't be regenerated. Its controller reveals cards from the top of his or her library until he or she reveals a creature card. The player puts that card onto the battlefield, then shuffles all other cards revealed this way into his or her library.
Power Sink	mirage	83	U	XU	1	Instant			C	Counter target spell unless its controller pays {X}. If he or she doesn't, that player taps all lands he or she controls and empties his or her mana pool.
Prismatic Lace	mirage	84	U	U	1	Instant			R	Target permanent becomes the color or colors of your choice. (This effect lasts indefinitely.)
Psychic Transfer	mirage	85	U	4U	5	Sorcery			R	If the difference between your life total and target player's life total is 5 or less, exchange life totals with that player.
Ray of Command	mirage	86	U	3U	4	Instant			C	Untap target creature an opponent controls and gain control of it until end of turn. That creature gains haste until end of turn. When you lose control of the creature, tap it.
Reality Ripple	mirage	87	U	1U	2	Instant			C	Target artifact, creature, or land phases out. (While it's phased out, it's treated as though it doesn't exist. It phases in before its controller untaps during his or her next untap step. )
Sandbar Crocodile	mirage	88	U	4U	5	Creature - Crocodile	6	5	C	Phasing (This phases in or out before you untap during each of your untap steps. While it's phased out, it's treated as though it doesn't exist.)
Sapphire Charm	mirage	89	U	U	1	Instant			C	Choose one - Target player draws a card at the beginning of the next turn's upkeep; or target creature gains flying until end of turn; or target creature an opponent controls phases out. (While it's phased out, it's treated as though it doesn't exist. It phases in before its controller untaps during his or her next untap step. )
Sea Scryer	mirage	90	U	1U	2	Creature - Merfolk Wizard	1	1	C	{T}: Add {1} to your mana pool. {1}, {T}: Add {U} to your mana pool.
Shaper Guildmage	mirage	91	U	U	1	Creature - Human Wizard	1	1	C	{W}, {T}: Target creature gains first strike until end of turn. {B}, {T}: Target creature gets +1/+0 until end of turn.
Shimmer	mirage	92	U	2UU	4	Enchantment			R	As Shimmer enters the battlefield, choose a land type. Each land of the chosen type has phasing. (It phases in or out before its controller untaps during each of his or her untap steps. While it's phased out, it's treated as though it doesn't exist.)
Soar	mirage	93	U	1U	2	Enchantment - Aura			C	You may cast Soar any time you could cast an instant. If it was cast any time a sorcery couldn't have been cast, sacrifice it at the beginning of the next cleanup step. Enchant creature Enchanted creature gets +0/+1 and has flying.
Suq'Ata Firewalker	mirage	94	U	1UU	3	Creature - Human Wizard	0	1	U	Suq'Ata Firewalker can't be the target of red spells or abilities from red sources. {T}: Suq'Ata Firewalker deals 1 damage to target creature or player.
Taniwha	mirage	95	U	3UU	5	Legendary Creature - Serpent	7	7	R	Trample Phasing (This phases in or out before you untap during each of your untap steps. While it's phased out, it's treated as though it doesn't exist.) At the beginning of your upkeep, all lands you control phase out. (They phase in before you untap during your next untap step.)
Teferi's Curse	mirage	96	U	1U	2	Enchantment - Aura			C	Enchant artifact or creature Enchanted permanent has phasing. (It phases in or out before its controller untaps during each of his or her untap steps. While it's phased out, it's treated as though it doesn't exist.)
Teferi's Drake	mirage	97	U	2U	3	Creature - Drake	3	2	C	Flying Phasing (This phases in or out before you untap during each of your untap steps. While it's phased out, it's treated as though it doesn't exist.)
Teferi's Imp	mirage	98	U	2U	3	Creature - Imp	1	1	R	Flying Phasing (This phases in or out before you untap during each of your untap steps. While it's phased out, it's treated as though it doesn't exist.) Whenever Teferi's Imp phases out, discard a card. Whenever Teferi's Imp phases in, draw a card.
Thirst	mirage	99	U	2U	3	Enchantment - Aura			C	Enchant creature When Thirst enters the battlefield, tap enchanted creature. Enchanted creature doesn't untap during its controller's untap step. At the beginning of your upkeep, sacrifice Thirst unless you pay {U}.
Tidal Wave	mirage	100	U	2U	3	Instant			U	Put a 5/5 blue Wall creature token with defender onto the battlefield. Sacrifice it at the beginning of the next end step.
Vaporous Djinn	mirage	101	U	2UU	4	Creature - Djinn	3	4	U	Flying At the beginning of your upkeep, Vaporous Djinn phases out unless you pay {U}{U}. (While it's phased out, it's treated as though it doesn't exist. It phases in before you untap during your next untap step. )
Wave Elemental	mirage	102	U	2UU	4	Creature - Elemental	2	3	U	{U}, {T}, Sacrifice Wave Elemental: Tap up to three target creatures without flying.
Afiya Grove	mirage	103	G	1G	2	Enchantment			R	Afiya Grove enters the battlefield with three +1/+1 counters on it. At the beginning of your upkeep, move a +1/+1 counter from Afiya Grove onto target creature. When Afiya Grove has no +1/+1 counters on it, sacrifice it.
Armor of Thorns	mirage	104	G	1G	2	Enchantment - Aura			C	You may cast Armor of Thorns any time you could cast an instant. If it was cast any time a sorcery couldn't have been cast, sacrifice it at the beginning of the next cleanup step. Enchant nonblack creature Enchanted creature gets +2/+2.
Barbed Foliage	mirage	105	G	2GG	4	Enchantment			U	Whenever a creature attacks you, it loses flanking until end of turn. Whenever a creature without flying attacks you, Barbed Foliage deals 1 damage to it.
Brushwagg	mirage	106	G	1GG	3	Creature - Brushwagg	3	2	R	Whenever Brushwagg blocks or becomes blocked, it gets -2/+2 until end of turn.
Canopy Dragon	mirage	107	G	4GG	6	Creature - Dragon	4	4	R	Trample {1}{G}: Canopy Dragon gains flying and loses trample until end of turn.
Crash of Rhinos	mirage	108	G	6GG	8	Creature - Rhino	8	4	C	Trample
Cycle of Life	mirage	109	G	1GG	3	Enchantment			R	Return Cycle of Life to its owner's hand: Target creature you cast this turn becomes 0/1 until your next upkeep. At the beginning of your next upkeep, put a +1/+1 counter on that creature.
Decomposition	mirage	110	G	1G	2	Enchantment - Aura			U	Enchant black creature Enchanted creature has "Cumulative upkeep-Pay 1 life." (At the beginning of its controller's upkeep, that player puts an age counter on it, then sacrifices it unless he or she pays its upkeep cost for each age counter on it.) When enchanted creature is put into a graveyard, its controller loses 2 life.
Early Harvest	mirage	111	G	1GG	3	Instant			R	Target player untaps all basic lands he or she controls.
Fallow Earth	mirage	112	G	2G	3	Sorcery			U	Put target land on top of its owner's library.
Femeref Archers	mirage	113	G	2G	3	Creature - Human Archer	2	2	U	{T}: Femeref Archers deals 4 damage to target attacking creature with flying.
Fog	mirage	114	G	G	1	Instant			C	Prevent all combat damage that would be dealt this turn.
Foratog	mirage	115	G	2G	3	Creature - Atog	1	2	U	{G}, Sacrifice a Forest: Foratog gets +2/+2 until end of turn.
Giant Mantis	mirage	116	G	3G	4	Creature - Insect	2	4	C	Reach (This creature can block creatures with flying.)
Gibbering Hyenas	mirage	117	G	2G	3	Creature - Hyena	3	2	C	Gibbering Hyenas can't block black creatures.
Granger Guildmage	mirage	118	G	G	1	Creature - Human Wizard	1	1	C	{W}, {T}: Target creature gains first strike until end of turn. {R}, {T}: Granger Guildmage deals 1 damage to target creature or player and 1 damage to you.
Hall of Gemstone	mirage	119	G	1GG	3	World Enchantment			R	At the beginning of each player's upkeep, that player chooses a color. Until end of turn, lands tapped for mana produce mana of the chosen color instead of any other color.
Jolrael's Centaur	mirage	120	G	1GG	3	Creature - Centaur Archer	2	2	C	Shroud (This permanent can't be the target of spells or abilities.) Flanking (Whenever a creature without flanking blocks this creature, the blocking creature gets -1/-1 until end of turn.)
Jungle Patrol	mirage	121	G	3G	4	Creature - Human Soldier	3	2	R	{1}{G}, {T}: Put a 0/1 green Plant Wall creature token with defender onto the battlefield. Sacrifice a Plant Wall token: Add {R} to your mana pool.
Jungle Wurm	mirage	122	G	3GG	5	Creature - Wurm	5	5	C	Whenever Jungle Wurm becomes blocked, it gets -1/-1 until end of turn for each creature blocking it beyond the first.
Karoo Meerkat	mirage	123	G	1G	2	Creature - Mongoose	2	1	U	Protection from blue
Locust Swarm	mirage	124	G	3G	4	Creature - Insect	1	1	U	Flying {G}: Regenerate Locust Swarm. {G}: Untap Locust Swarm. Activate this ability only once each turn.
Lure of Prey	mirage	125	G	2GG	4	Instant			R	Cast Lure of Prey only if an opponent cast a creature spell this turn. You may put a green creature card from your hand onto the battlefield.
Maro	mirage	126	G	2GG	4	Creature - Elemental	*	*	R	Maro's power and toughness are each equal to the number of cards in your hand.
Mindbender Spores	mirage	127	G	2G	3	Creature - Fungus Wall	0	1	R	Defender (This creature can't attack.) Flying Whenever Mindbender Spores blocks a creature, put four fungus counters on that creature. The creature gains "This creature doesn't untap during your untap step if it has a fungus counter on it" and "At the beginning of your upkeep, remove a fungus counter from this creature."
Mtenda Lion	mirage	128	G	G	1	Creature - Cat	2	1	C	Whenever Mtenda Lion attacks, defending player may pay {U}. If that player does, prevent all combat damage that would be dealt by Mtenda Lion this turn.
Natural Balance	mirage	129	G	2GG	4	Sorcery			R	Each player who controls six or more lands chooses five lands he or she controls and sacrifices the rest. Each player who controls four or fewer lands may search his or her library for X basic land cards and put them onto the battlefield, where X is five minus the number of lands he or she controls. Then each player who searched his or her library this way shuffles it.
Nettletooth Djinn	mirage	130	G	3G	4	Creature - Djinn	4	4	U	At the beginning of your upkeep, Nettletooth Djinn deals 1 damage to you.
Preferred Selection	mirage	131	G	2GG	4	Enchantment			R	At the beginning of your upkeep, look at the top two cards of your library. You may sacrifice Preferred Selection and pay {2}{G}{G}. If you do, put one of those cards into your hand. If you don't, put one of those cards on the bottom of your library.
Quirion Elves	mirage	132	G	1G	2	Creature - Elf Druid	1	1	C	As Quirion Elves enters the battlefield, choose a color. {T}: Add {G} to your mana pool. {T}: Add one mana of the chosen color to your mana pool.
Rampant Growth	mirage	133	G	1G	2	Sorcery			C	Search your library for a basic land card and put that card onto the battlefield tapped. Then shuffle your library.
Regeneration	mirage	134	G	1G	2	Enchantment - Aura			C	Enchant creature (Target a creature as you cast this. This card enters the battlefield attached to that creature.) {G}: Regenerate enchanted creature. (The next time that creature would be destroyed this turn, it isn't. Instead tap it, remove all damage from it, and remove it from combat.)
Roots of Life	mirage	135	G	1GG	3	Enchantment			U	As Roots of Life enters the battlefield, choose Islands or Swamps. Whenever a land of the chosen type an opponent controls becomes tapped, you gain 1 life.
Sabertooth Cobra	mirage	136	G	2G	3	Creature - Snake	2	2	C	Whenever Sabertooth Cobra deals damage to a player, he or she gets a poison counter. That player gets another poison counter at the beginning of his or her next upkeep unless he or she pays {2} before that turn. (A player with ten or more poison counters loses the game.)
Sandstorm	mirage	137	G	G	1	Instant			C	Sandstorm deals 1 damage to each attacking creature.
Seedling Charm	mirage	138	G	G	1	Instant			C	Choose one - Return target Aura attached to a creature to its owner's hand; or regenerate target green creature; or target creature gains trample until end of turn.
Seeds of Innocence	mirage	139	G	1GG	3	Sorcery			R	Destroy all artifacts. They can't be regenerated. The controller of each artifact destroyed this way gains life equal to its converted mana cost.
Serene Heart	mirage	140	G	1G	2	Instant			C	Destroy all Auras.
Stalking Tiger	mirage	141	G	3G	4	Creature - Cat	3	3	C	Stalking Tiger can't be blocked by more than one creature.
Superior Numbers	mirage	142	G	GG	2	Sorcery			U	Superior Numbers deals damage to target creature equal to the number of creatures you control in excess of the number of creatures target opponent controls.
Tranquil Domain	mirage	143	G	1G	2	Instant			C	Destroy all non-Aura enchantments.
Tropical Storm	mirage	144	G	XG	1	Sorcery			U	Tropical Storm deals X damage to each creature with flying and 1 additional damage to each blue creature.
Uktabi Faerie	mirage	145	G	1G	2	Creature - Faerie	1	1	C	Flying {3}{G}, Sacrifice Uktabi Faerie: Destroy target artifact.
Uktabi Wildcats	mirage	146	G	4G	5	Creature - Cat	*	*	R	Uktabi Wildcats's power and toughness are each equal to the number of Forests you control. {G}, Sacrifice a Forest: Regenerate Uktabi Wildcats.
Unseen Walker	mirage	147	G	1G	2	Creature - Dryad	1	1	U	Forestwalk {1}{G}{G}: Target creature gains forestwalk until end of turn.
Unyaro Bee Sting	mirage	148	G	3G	4	Sorcery			U	Unyaro Bee Sting deals 2 damage to target creature or player.
Village Elder	mirage	149	G	G	1	Creature - Human Druid	1	1	C	{G}, {T}, Sacrifice a Forest: Regenerate target creature.
Waiting in the Weeds	mirage	150	G	1GG	3	Sorcery			R	Each player puts a 1/1 green Cat creature token onto the battlefield for each untapped Forest he or she controls.
Wall of Roots	mirage	151	G	1G	2	Creature - Plant Wall	0	5	C	Defender Put a -0/-1 counter on Wall of Roots: Add {G} to your mana pool. Activate this ability only once each turn.
Wild Elephant	mirage	152	G	3G	4	Creature - Elephant	3	3	C	Trample
Worldly Tutor	mirage	153	G	G	1	Instant			U	Search your library for a creature card and reveal that card. Shuffle your library, then put the revealed card back on top of it.
Agility	mirage	154	R	1R	2	Enchantment - Aura			C	Enchant creature Enchanted creature gets +1/+1 and has flanking. (Whenever a creature without flanking blocks this creature, the blocking creature gets -1/-1 until end of turn.)
Aleatory	mirage	155	R	1R	2	Instant			U	Cast Aleatory only during combat after blockers are declared. Flip a coin. If you win the flip, target creature gets +1/+1 until end of turn. Draw a card at the beginning of the next turn's upkeep.
Armorer Guildmage	mirage	156	R	R	1	Creature - Human Wizard	1	1	C	{B}, {T}: Target creature gets +1/+0 until end of turn. {G}, {T}: Target creature gets +0/+1 until end of turn.
Barreling Attack	mirage	157	R	2RR	4	Instant			R	Target creature gets +1/+1 for each creature blocking it and gains trample until end of turn.
Blind Fury	mirage	158	R	2RR	4	Instant			U	Cast Blind Fury only before the combat damage step. All creatures lose trample until end of turn. If a creature would deal combat damage to a creature this turn, it deals double that damage to that creature instead.
Blistering Barrier	mirage	159	R	2R	3	Creature - Wall	5	2	C	Defender (This creature can't attack.)
Builder's Bane	mirage	160	R	XXR	1	Sorcery			C	Destroy X target artifacts. Builder's Bane deals damage to each player equal to the number of artifacts he or she controlled destroyed this way.
Burning Palm Efreet	mirage	161	R	2RR	4	Creature - Efreet	2	2	U	{1}{R}{R}: Burning Palm Efreet deals 2 damage to target creature with flying and that creature loses flying until end of turn.
Burning Shield Askari	mirage	162	R	2R	3	Creature - Human Knight	2	2	C	Flanking (Whenever a creature without flanking blocks this creature, the blocking creature gets -1/-1 until end of turn.) {R}{R}: Burning Shield Askari gains first strike until end of turn.
