Name	Set	ImageFile	Color	Cost	ConvertedCost	Type	Power	Toughness	Rarity	Text
Krovikan Fetish	ia	28	B	2B	3	Enchantment - Aura			C	Enchant creature When Krovikan Fetish enters the battlefield, draw a card at the beginning of the next turn's upkeep. Enchanted creature gets +1/+1.
Krovikan Vampire	ia	29	B	3BB	5	Creature - Vampire	3	3	U	At the beginning of the end step, if a creature dealt damage by Krovikan Vampire this turn was put into a graveyard, put that card onto the battlefield under your control. Sacrifice it when you lose control of Krovikan Vampire.
Legions of Lim-Dul	ia	30	B	1BB	3	Creature - Zombie	2	3	C	Snow swampwalk
Leshrac's Rite	ia	31	B	B	1	Enchantment - Aura			U	Enchant creature Enchanted creature has swampwalk.
Leshrac's Sigil	ia	32	B	BB	2	Enchantment			U	Whenever an opponent casts a green spell, you may pay {B}{B}. If you do, look at that player's hand and choose a card from it. The player discards that card. {B}{B}: Return Leshrac's Sigil to its owner's hand.
Lim-Dul's Cohort	ia	33	B	1BB	3	Creature - Zombie	2	3	C	Whenever Lim-Dul's Cohort blocks or becomes blocked by a creature, that creature can't be regenerated this turn.
Lim-Dul's Hex	ia	34	B	1B	2	Enchantment			U	At the beginning of your upkeep, for each player, Lim-Dul's Hex deals 1 damage to that player unless he or she pays {B} or {3}.
Mind Ravel	ia	35	B	2B	3	Sorcery			C	Target player discards a card. Draw a card at the beginning of the next turn's upkeep.
Mind Warp	ia	36	B	X3B	4	Sorcery			U	Look at target player's hand and choose X cards from it. That player discards them.
Mind Whip	ia	37	B	2BB	4	Enchantment - Aura			R	Enchant creature At the beginning of the upkeep of enchanted creature's controller, that player may pay {3}. If he or she doesn't, Mind Whip deals 2 damage to that player and you tap that creature.
Minion of Leshrac	ia	38	B	4BBB	7	Creature - Demon Minion	5	5	R	Protection from black At the beginning of your upkeep, Minion of Leshrac deals 5 damage to you unless you sacrifice a creature other than Minion of Leshrac. If Minion of Leshrac deals damage to you this way, tap it. {T}: Destroy target creature or land.
Minion of Tevesh Szat	ia	39	B	4BBB	7	Creature - Demon Minion	4	4	R	At the beginning of your upkeep, Minion of Tevesh Szat deals 2 damage to you unless you pay {B}{B}. {T}: Target creature gets +3/-2 until end of turn.
Mole Worms	ia	40	B	2B	3	Creature - Worm	1	1	U	You may choose not to untap Mole Worms during your untap step. {T}: Tap target land. It doesn't untap during its controller's untap step for as long as Mole Worms remains tapped.
Moor Fiend	ia	41	B	3B	4	Creature - Horror	3	3	C	Swampwalk
Necropotence	ia	42	B	BBB	3	Enchantment			R	Skip your draw step. Whenever you discard a card, exile that card from your graveyard. Pay 1 life: Exile the top card of your library face down. Put that card into your hand at the beginning of your next end step.
Norritt	ia	43	B	3B	4	Creature - Imp	1	1	C	{T}: Untap target blue creature. {T}: Choose target non-Wall creature the active player has controlled continuously since the beginning of the turn. That creature attacks this turn if able. If it doesn't, destroy it at the beginning of the next end step. Activate this ability only before attackers are declared.
Oath of Lim-Dul	ia	44	B	3B	4	Enchantment			R	Whenever you lose life, for each 1 life you lost, sacrifice a permanent other than Oath of Lim-Dul unless you discard a card. (Damage dealt to you causes you to lose life.) {B}{B}: Draw a card.
Pestilence Rats	ia	45	B	2B	3	Creature - Rat	*	3	C	Pestilence Rats's power is equal to the number of other Rats on the battlefield. (For example, as long as there are two other Rats on the battlefield, Pestilence Rats's power and toughness are 2/3.)
Pox	ia	46	B	BBB	3	Sorcery			R	Each player loses a third of his or her life, then discards a third of the cards in his or her hand, then sacrifices a third of the creatures he or she controls, then sacrifices a third of the lands he or she controls. Round up each time.
Seizures	ia	47	B	1B	2	Enchantment - Aura			C	Enchant creature Whenever enchanted creature becomes tapped, Seizures deals 3 damage to that creature's controller unless that player pays {3}.
Songs of the Damned	ia	48	B	B	1	Instant			C	Add {B} to your mana pool for each creature card in your graveyard.
Soul Burn	ia	49	B	X2B	3	Sorcery			C	Spend only black and/or red mana on X. Soul Burn deals X damage to target creature or player. You gain life equal to the damage dealt, but not more than the amount of {B} spent on X, the player's life total before Soul Burn dealt damage, or the creature's toughness.
Soul Kiss	ia	50	B	2B	3	Enchantment - Aura			C	Enchant creature {B}, Pay 1 life: Enchanted creature gets +2/+2 until end of turn. Activate this ability no more than three times each turn.
Spoils of Evil	ia	51	B	2B	3	Instant			R	For each artifact or creature card in target opponent's graveyard, add {1} to your mana pool and you gain 1 life.
Spoils of War	ia	52	B	XB	1	Sorcery			R	X is the number of artifact and/or creature cards in an opponent's graveyard as you cast Spoils of War. Distribute X +1/+1 counters among any number of target creatures.
Stench of Evil	ia	53	B	2BB	4	Sorcery			U	Destroy all Plains. For each land put into a graveyard this way, Stench of Evil deals 1 damage to that land's controller unless he or she pays {2}.
Stromgald Cabal	ia	54	B	1BB	3	Creature - Human Knight	2	2	R	{T}, Pay 1 life: Counter target white spell.
Touch of Death	ia	55	B	2B	3	Sorcery			C	Touch of Death deals 1 damage to target player. You gain 1 life. Draw a card at the beginning of the next turn's upkeep.
Withering Wisps	ia	56	B	1BB	3	Enchantment			U	At the beginning of the end step, if no creatures are on the battlefield, sacrifice Withering Wisps. {B}: Withering Wisps deals 1 damage to each creature and each player. Activate this ability no more times each turn than the number of snow Swamps you control.
Arnjlot's Ascent	ia	57	U	1UU	3	Enchantment			C	Cumulative upkeep {U} (At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.) {1}: Target creature gains flying until end of turn.
Balduvian Conjurer	ia	58	U	1U	2	Creature - Human Wizard	0	2	U	{T}: Target snow land becomes a 2/2 creature until end of turn. It's still a land.
Balduvian Shaman	ia	59	U	U	1	Creature - Human Cleric Shaman	1	1	C	{T}: Change the text of target white enchantment you control that doesn't have cumulative upkeep by replacing all instances of one color word with another. (For example, you may change "counters black spells" to "counters blue spells.") That enchantment gains "Cumulative upkeep {1}." (At the beginning of its controller's upkeep, that player puts an age counter on it, then sacrifices it unless he or she pays its upkeep cost for each age counter on it.)
Binding Grasp	ia	60	U	3U	4	Enchantment - Aura			U	Enchant creature At the beginning of your upkeep, sacrifice Binding Grasp unless you pay {1}{U}. You control enchanted creature. Enchanted creature gets +0/+1.
Brainstorm	ia	61	U	U	1	Instant			C	Draw three cards, then put two cards from your hand on top of your library in any order.
Breath of Dreams	ia	62	U	2UU	4	Enchantment			U	Cumulative upkeep {U} (At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.) Green creatures have "Cumulative upkeep {1}."
Clairvoyance	ia	63	U	U	1	Instant			C	Look at target player's hand. Draw a card at the beginning of the next turn's upkeep.
Counterspell	ia	64	U	UU	2	Instant			C	Counter target spell.
Deflection	ia	65	U	3U	4	Instant			R	Change the target of target spell with a single target.
Dreams of the Dead	ia	66	U	3U	4	Enchantment			U	{1}{U}: Return target white or black creature card from your graveyard to the battlefield. That creature gains "Cumulative upkeep {2}." If the creature would leave the battlefield, exile it instead of putting it anywhere else. (At the beginning of its controller's upkeep, that player puts an age counter on it, then sacrifices it unless he or she pays its upkeep cost for each age counter on it.)
Enervate	ia	67	U	1U	2	Instant			C	Tap target artifact, creature, or land. Draw a card at the beginning of the next turn's upkeep.
Errant Minion	ia	68	U	2U	3	Enchantment - Aura			C	Enchant creature At the beginning of the upkeep of enchanted creature's controller, that player may pay {1} or {2}. Errant Minion deals damage to that player equal to 2 minus the amount of mana paid this way.
Essence Flare	ia	69	U	U	1	Enchantment - Aura			C	Enchant creature Enchanted creature gets +2/+0. At the beginning of the upkeep of enchanted creature's controller, put a -0/-1 counter on that creature.
Force Void	ia	70	U	2U	3	Instant			U	Counter target spell unless its controller pays {1}. Draw a card at the beginning of the next turn's upkeep.
Glacial Wall	ia	71	U	2U	3	Creature - Wall	0	7	U	Defender (This creature can't attack.)
Hydroblast	ia	72	U	U	1	Instant			C	Choose one - Counter target spell if it's red; or destroy target permanent if it's red.
Iceberg	ia	73	U	XUU	2	Enchantment			U	Iceberg enters the battlefield with X ice counters on it. {3}: Put an ice counter on Iceberg. Remove an ice counter from Iceberg: Add {1} to your mana pool.
Icy Prison	ia	74	U	UU	2	Enchantment			R	When Icy Prison enters the battlefield, exile target creature. At the beginning of your upkeep, sacrifice Icy Prison unless any player pays {3}. When Icy Prison leaves the battlefield, return the exiled creature to the battlefield under its owner's control.
Illusionary Forces	ia	75	U	3U	4	Creature - Illusion	4	4	C	Flying Cumulative upkeep {U} (At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.)
Illusionary Presence	ia	76	U	1UU	3	Creature - Illusion	2	2	R	Cumulative upkeep {U} (At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.) At the beginning of your upkeep, choose a land type. Illusionary Presence gains landwalk of the chosen type until end of turn.
Illusionary Terrain	ia	77	U	UU	2	Enchantment			U	Cumulative upkeep {2} (At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.) As Illusionary Terrain enters the battlefield, choose two basic land types. Basic lands of the first chosen type are the second chosen type.
Illusionary Wall	ia	78	U	4U	5	Creature - Illusion Wall	7	4	C	Defender, flying, first strike Cumulative upkeep {U} (At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.)
Illusions of Grandeur	ia	79	U	3U	4	Enchantment			R	Cumulative upkeep {2} (At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.) When Illusions of Grandeur enters the battlefield, you gain 20 life. When Illusions of Grandeur leaves the battlefield, you lose 20 life.
Infuse	ia	80	U	2U	3	Instant			C	Untap target artifact, creature, or land. Draw a card at the beginning of the next turn's upkeep.
Krovikan Sorcerer	ia	81	U	2U	3	Creature - Human Wizard	1	1	C	{T}, Discard a nonblack card: Draw a card. {T}, Discard a black card: Draw two cards, then discard one of them.
Magus of the Unseen	ia	82	U	1U	2	Creature - Human Wizard	1	1	R	{1}{U}, {T}: Untap target artifact an opponent controls and gain control of it until end of turn. It gains haste until end of turn. When you lose control of the artifact, tap it.
Mesmeric Trance	ia	83	U	1UU	3	Enchantment			R	Cumulative upkeep {1} (At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.) {U}, Discard a card: Draw a card.
Mistfolk	ia	84	U	UU	2	Creature - Illusion	1	2	C	{U}: Counter target spell that targets Mistfolk.
Musician	ia	85	U	2U	3	Creature - Human Wizard	1	3	R	Cumulative upkeep {1} (At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.) {T}: Put a music counter on target creature. If it doesn't have "At the beginning of your upkeep, destroy this creature unless you pay {1} for each music counter on it," it gains that ability.
Mystic Might	ia	86	U	U	1	Enchantment - Aura			R	Enchant land you control Cumulative upkeep {1}{U} (At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.) Enchanted land has "{T}: Target creature gets +2/+2 until end of turn."
Mystic Remora	ia	87	U	U	1	Enchantment			C	Cumulative upkeep {1} (At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.) Whenever an opponent casts a noncreature spell, you may draw a card unless that player pays {4}.
Phantasmal Mount	ia	88	U	1U	2	Creature - Illusion Horse	1	1	U	Flying {T}: Target creature you control with toughness 2 or less gets +1/+1 and gains flying until end of turn. When Phantasmal Mount leaves the battlefield this turn, sacrifice that creature. When the creature leaves the battlefield this turn, sacrifice Phantasmal Mount.
Polar Kraken	ia	89	U	8UUU	11	Creature - Kraken	11	11	R	Trample Polar Kraken enters the battlefield tapped. Cumulative upkeep-Sacrifice a land. (At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.)
Portent	ia	90	U	U	1	Sorcery			C	Look at the top three cards of target player's library, then put them back in any order. You may have that player shuffle his or her library. Draw a card at the beginning of the next turn's upkeep.
Power Sink	ia	91	U	XU	1	Instant			C	Counter target spell unless its controller pays {X}. If he or she doesn't, that player taps all lands he or she controls and empties his or her mana pool.
Ray of Command	ia	92	U	3U	4	Instant			C	Untap target creature an opponent controls and gain control of it until end of turn. That creature gains haste until end of turn. When you lose control of the creature, tap it.
Ray of Erasure	ia	93	U	U	1	Instant			C	Target player puts the top card of his or her library into his or her graveyard. Draw a card at the beginning of the next turn's upkeep.
Reality Twist	ia	94	U	UUU	3	Enchantment			R	Cumulative upkeep {1}{U}{U} (At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.) If tapped for mana, Plains produce {R}, Swamps produce {G}, Mountains produce {W}, and Forests produce {B} instead of any other type.
Sea Spirit	ia	95	U	4U	5	Creature - Elemental Spirit	2	3	U	{U}: Sea Spirit gets +1/+0 until end of turn.
Shyft	ia	96	U	4U	5	Creature - Shapeshifter	4	2	R	At the beginning of your upkeep, you may have Shyft become the color or colors of your choice. (This effect lasts indefinitely.)
Sibilant Spirit	ia	97	U	5U	6	Creature - Spirit	5	6	R	Flying Whenever Sibilant Spirit attacks, defending player may draw a card.
Silver Erne	ia	98	U	3U	4	Creature - Bird	2	2	U	Flying, trample
Sleight of Mind	ia	99	U	U	1	Instant			U	Change the text of target spell or permanent by replacing all instances of one color word with another. (For example, you may change "target black spell" to "target blue spell." This effect lasts indefinitely.)
Snow Devil	ia	100	U	1U	2	Enchantment - Aura			C	Enchant creature Enchanted creature has flying. Enchanted creature has first strike as long as it's blocking and you control a snow land.
Snowfall	ia	101	U	2U	3	Enchantment			C	Cumulative upkeep {U} (At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.) Whenever an Island is tapped for mana, its controller may add {U} to his or her mana pool (in addition to the mana the land produces). If that Island is snow, its controller may add {U}{U} to his or her mana pool instead. Spend this mana only to pay cumulative upkeep costs.
Soldevi Machinist	ia	102	U	1U	2	Creature - Human Wizard Artificer	1	1	U	{T}: Add {2} to your mana pool. Spend this mana only to activate abilities of artifacts.
Soul Barrier	ia	103	U	2U	3	Enchantment			U	Whenever an opponent casts a creature spell, Soul Barrier deals 2 damage to that player unless he or she pays {2}.
Thunder Wall	ia	104	U	1UU	3	Creature - Wall	0	2	U	Defender (This creature can't attack.) Flying {U}: Thunder Wall gets +1/+1 until end of turn.
Updraft	ia	105	U	1U	2	Instant			U	Target creature gains flying until end of turn. Draw a card at the beginning of the next turn's upkeep.
Wind Spirit	ia	106	U	4U	5	Creature - Elemental Spirit	3	2	U	Flying Wind Spirit can't be blocked except by two or more creatures.
Winter's Chill	ia	107	U	XU	1	Instant			R	Cast Winter's Chill only during combat before blockers are declared. X can't be greater than the number of snow lands you control. Destroy X target attacking creatures at end of combat. For each attacking creature, its controller may pay {1} or {2} to prevent this effect. If that player pays only {1} for that creature, prevent all combat damage that would be dealt to and dealt by that creature this turn.
Word of Undoing	ia	108	U	U	1	Instant			C	Return target creature and all white Auras you own attached to it to their owners' hands.
Wrath of Marit Lage	ia	109	U	3UU	5	Enchantment			R	When Wrath of Marit Lage enters the battlefield, tap all red creatures. Red creatures don't untap during their controllers' untap steps.
Zuran Enchanter	ia	110	U	1U	2	Creature - Human Wizard	1	1	C	{2}{B}, {T}: Target player discards a card. Activate this ability only during your turn.
Zuran Spellcaster	ia	111	U	2U	3	Creature - Human Wizard	1	1	C	{T}: Zuran Spellcaster deals 1 damage to target creature or player.
Zur's Weirding	ia	112	U	3U	4	Enchantment			R	Players play with their hands revealed. If a player would draw a card, he or she reveals it instead. Then any other player may pay 2 life. If a player does, put that card into its owner's graveyard. Otherwise, that player draws a card.
Aurochs	ia	113	G	3G	4	Creature - Aurochs	2	3	C	Trample Whenever Aurochs attacks, it gets +1/+0 until end of turn for each other attacking Aurochs.
Balduvian Bears	ia	114	G	1G	2	Creature - Bear	2	2	C	
Blizzard	ia	115	G	GG	2	Enchantment			R	Cast Blizzard only if you control a snow land. Cumulative upkeep {2} (At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.) Creatures with flying don't untap during their controllers' untap steps.
Brown Ouphe	ia	116	G	G	1	Creature - Ouphe	1	1	C	{1}{G}, {T}: Counter target activated ability from an artifact source. (Mana abilities can't be targeted.)
Chub Toad	ia	117	G	2G	3	Creature - Frog	1	1	C	Whenever Chub Toad blocks or becomes blocked, it gets +2/+2 until end of turn.
Dire Wolves	ia	118	G	2G	3	Creature - Wolf	2	2	C	Dire Wolves has banding as long as you control a Plains. (Any creatures with banding, and up to one without, can attack in a band. Bands are blocked as a group. If any creatures with banding you control are blocking or being blocked by a creature, you divide that creature's combat damage, not its controller, among any of the creatures it's being blocked by or is blocking.)
Earthlore	ia	119	G	G	1	Enchantment - Aura			C	Enchant land you control Enchanted land has "{T}: Target blocking creature gets +1/+2 until end of turn."
Elder Druid	ia	120	G	3G	4	Creature - Elf Cleric Druid	2	2	R	{3}{G}, {T}: You may tap or untap target artifact, creature, or land.
Essence Filter	ia	121	G	1GG	3	Sorcery			C	Destroy all enchantments or all nonwhite enchantments.
Fanatical Fever	ia	122	G	2GG	4	Instant			U	Target creature gets +3/+0 and gains trample until end of turn.
Folk of the Pines	ia	123	G	4G	5	Creature - Dryad	2	5	C	{1}{G}: Folk of the Pines gets +1/+0 until end of turn.
Forbidden Lore	ia	124	G	2G	3	Enchantment - Aura			R	Enchant land Enchanted land has "{T}: Target creature gets +2/+1 until end of turn."
Forgotten Lore	ia	125	G	G	1	Sorcery			U	Target opponent chooses a card in your graveyard. You may pay {G}. If you do, repeat this process except that opponent can't choose a card already chosen for Forgotten Lore. Then put the last chosen card into your hand.
Foxfire	ia	126	G	2G	3	Instant			C	Untap target attacking creature. Prevent all combat damage that would be dealt to and dealt by that creature this turn. Draw a card at the beginning of the next turn's upkeep.
Freyalise Supplicant	ia	127	G	1G	2	Creature - Human Cleric	1	1	U	{T}, Sacrifice a red or white creature: Freyalise Supplicant deals damage to target creature or player equal to half the sacrificed creature's power, rounded down.
Freyalise's Charm	ia	128	G	GG	2	Enchantment			U	Whenever an opponent casts a black spell, you may pay {G}{G}. If you do, you draw a card. {G}{G}: Return Freyalise's Charm to its owner's hand.
Freyalise's Winds	ia	129	G	2GG	4	Enchantment			R	Whenever a permanent becomes tapped, put a wind counter on it. If a permanent with a wind counter on it would untap during its controller's untap step, remove all wind counters from it instead.
Fyndhorn Brownie	ia	130	G	2G	3	Creature - Ouphe	1	1	C	{2}{G}, {T}: Untap target creature.
Fyndhorn Elder	ia	131	G	2G	3	Creature - Elf Druid	1	1	U	{T}: Add {G}{G} to your mana pool.
Fyndhorn Elves	ia	132	G	G	1	Creature - Elf Druid	1	1	C	{T}: Add {G} to your mana pool.
Fyndhorn Pollen	ia	133	G	2G	3	Enchantment			R	Cumulative upkeep {1} (At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.) All creatures get -1/-0. {1}{G}: All creatures get -1/-0 until end of turn.
Giant Growth	ia	134	G	G	1	Instant			C	Target creature gets +3/+3 until end of turn.
Gorilla Pack	ia	135	G	2G	3	Creature - Ape	3	3	C	Gorilla Pack can't attack unless defending player controls a Forest. When you control no Forests, sacrifice Gorilla Pack.
Hot Springs	ia	136	G	1G	2	Enchantment - Aura			R	Enchant land you control Enchanted land has "{T}: Prevent the next 1 damage that would be dealt to target creature or player this turn."
Hurricane	ia	137	G	XG	1	Sorcery			U	Hurricane deals X damage to each creature with flying and each player.
Johtull Wurm	ia	138	G	5G	6	Creature - Wurm	6	6	U	Whenever Johtull Wurm becomes blocked, it gets -2/-1 until end of turn for each creature blocking it beyond the first.
Juniper Order Druid	ia	139	G	2G	3	Creature - Human Cleric Druid	1	1	C	{T}: Untap target land.
Lhurgoyf	ia	140	G	2GG	4	Creature - Lhurgoyf	*	1+*	R	Lhurgoyf's power is equal to the number of creature cards in all graveyards and its toughness is equal to that number plus 1.
Lure	ia	141	G	1GG	3	Enchantment - Aura			U	Enchant creature (Target a creature as you cast this. This card enters the battlefield attached to that creature.) All creatures able to block enchanted creature do so.
Maddening Wind	ia	142	G	2G	3	Enchantment - Aura			U	Enchant creature Cumulative upkeep {G} (At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.) At the beginning of the upkeep of enchanted creature's controller, Maddening Wind deals 2 damage to that player.
Nature's Lore	ia	143	G	1G	2	Sorcery			U	Search your library for a Forest card and put that card onto the battlefield. Then shuffle your library.
Pale Bears	ia	144	G	2G	3	Creature - Bear	2	2	R	Islandwalk
Pygmy Allosaurus	ia	145	G	2G	3	Creature - Lizard	2	2	R	Swampwalk
Pyknite	ia	146	G	2G	3	Creature - Ouphe	1	1	C	When Pyknite enters the battlefield, draw a card at the beginning of the next turn's upkeep.
Regeneration	ia	147	G	1G	2	Enchantment - Aura			C	Enchant creature (Target a creature as you cast this. This card enters the battlefield attached to that creature.) {G}: Regenerate enchanted creature. (The next time that creature would be destroyed this turn, it isn't. Instead tap it, remove all damage from it, and remove it from combat.)
Rime Dryad	ia	148	G	G	1	Creature - Dryad	1	2	C	Snow forestwalk
Ritual of Subdual	ia	149	G	4GG	6	Enchantment			R	Cumulative upkeep {2} (At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.) If a land is tapped for mana, it produces colorless mana instead of any other type.
Scaled Wurm	ia	150	G	7G	8	Creature - Wurm	7	6	C	
Shambling Strider	ia	151	G	4GG	6	Creature - Yeti	5	5	C	{R}{G}: Shambling Strider gets +1/-1 until end of turn.
Snowblind	ia	152	G	3G	4	Enchantment - Aura			R	Enchant creature Enchanted creature gets -X/-Y. If that creature is attacking, X is the number of snow lands defending player controls. Otherwise, X is the number of snow lands its controller controls. Y is equal to X or to enchanted creature's toughness minus 1, whichever is smaller.
Stampede	ia	153	G	1GG	3	Instant			R	Attacking creatures get +1/+0 and gain trample until end of turn.
Stunted Growth	ia	154	G	3GG	5	Sorcery			R	Target player chooses three cards from his or her hand and puts them on top of his or her library in any order.
Tarpan	ia	155	G	G	1	Creature - Horse	1	1	C	When Tarpan is put into a graveyard from the battlefield, you gain 1 life.
Thermokarst	ia	156	G	1GG	3	Sorcery			U	Destroy target land. If that land was a snow land, you gain 1 life.
Thoughtleech	ia	157	G	GG	2	Enchantment			U	Whenever an Island an opponent controls becomes tapped, you may gain 1 life.
