Name	Set	ImageFile	Color	Cost	ConvertedCost	Type	Power	Toughness	Rarity	Text
Mesmeric Sliver	fs	53	U	3U	4	Creature - Sliver	2	2	C	All Slivers have "When this permanent enters the battlefield, you may fateseal 1." (Its controller looks at the top card of an opponent's library, then he or she may put that card on the bottom of that library.)
Narcomoeba	fs	54	U	1U	2	Creature - Illusion	1	1	U	Flying When Narcomoeba is put into your graveyard from your library, you may put it onto the battlefield.
Nix	fs	55	U	U	1	Instant			R	Counter target spell if no mana was spent to cast it.
Sarcomite Myr	fs	56	UA	2U	3	Artifact Creature - Myr	2	1	C	{2}: Sarcomite Myr gains flying until end of turn. {2}, Sacrifice Sarcomite Myr: Draw a card.
Second Wind	fs	57	U	2U	3	Enchantment - Aura			U	Enchant creature {T}: Tap enchanted creature. {T}: Untap enchanted creature.
Shapeshifter's Marrow	fs	58	U	2UU	4	Enchantment			R	At the beginning of each opponent's upkeep, that player reveals the top card of his or her library. If it's a creature card, the player puts the card into his or her graveyard and Shapeshifter's Marrow becomes a copy of that card. (If it does, it loses this ability.)
Spellweaver Volute	fs	59	U	3UU	5	Enchantment - Aura			R	Enchant instant card in a graveyard Whenever you cast a sorcery spell, copy the enchanted instant card. You may cast the copy without paying its mana cost. If you do, exile the enchanted card and attach Spellweaver Volute to another instant card in a graveyard.
Spin into Myth	fs	60	U	4U	5	Instant			U	Put target creature on top of its owner's library, then fateseal 2. (Look at the top two cards of an opponent's library, then put any number of them on the bottom of that player's library and the rest on top in any order.)
Vedalken Aethermage	fs	61	U	1U	2	Creature - Vedalken Wizard	1	2	C	Flash (You may cast this spell any time you could cast an instant.) When Vedalken Aethermage enters the battlefield, return target Sliver to its owner's hand. Wizardcycling {3} ({3}, Discard this card: Search your library for a Wizard card, reveal it, and put it into your hand. Then shuffle your library.)
Whip-Spine Drake	fs	62	U	3UU	5	Creature - Drake	3	3	C	Flying Morph {2}{W} (You may cast this face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)
Augur of Skulls	fs	63	B	1B	2	Creature - Skeleton Wizard	1	1	C	{1}{B}: Regenerate Augur of Skulls. Sacrifice Augur of Skulls: Target player discards two cards. Activate this ability only during your upkeep.
Cutthroat il-Dal	fs	64	B	3B	4	Creature - Human Rogue	4	1	C	Hellbent - Cutthroat il-Dal has shadow as long as you have no cards in hand. (It can block or be blocked by only creatures with shadow.)
Festering March	fs	65	B	3BB	5	Sorcery			U	Creatures your opponents control get -1/-1 until end of turn. Exile Festering March with three time counters on it. Suspend 3-{2}{B} (Rather than cast this card from your hand, you may pay {2}{B} and exile it with three time counters on it. At the beginning of your upkeep, remove a time counter. When the last is removed, cast it without paying its mana cost.)
Gibbering Descent	fs	66	B	4BB	6	Enchantment			R	At the beginning of each player's upkeep, that player loses 1 life and discards a card. Hellbent - Skip your upkeep step if you have no cards in hand. Madness {2}{B}{B} (If you discard this card, you may cast it for its madness cost instead of putting it into your graveyard.)
Grave Peril	fs	67	B	1B	2	Enchantment			C	When a nonblack creature enters the battlefield, sacrifice Grave Peril. If you do, destroy that creature.
Ichor Slick	fs	68	B	2B	3	Sorcery			C	Target creature gets -3/-3 until end of turn. Cycling {2} ({2}, Discard this card: Draw a card.) Madness {3}{B} (If you discard this card, you may cast it for its madness cost instead of putting it into your graveyard.)
Lost Hours	fs	69	B	1B	2	Sorcery			C	Target player reveals his or her hand. You choose a nonland card from it. That player puts that card into his or her library third from the top.
Magus of the Abyss	fs	70	B	3B	4	Creature - Human Wizard	4	3	R	At the beginning of each player's upkeep, destroy target nonartifact creature that player controls of his or her choice. It can't be regenerated.
Minions' Murmurs	fs	71	B	2BB	4	Sorcery			U	You draw X cards and you lose X life, where X is the number of creatures you control.
Nihilith	fs	72	B	4BB	6	Creature - Horror	4	4	R	Fear (This creature can't be blocked except by artifact creatures and/or black creatures.) Suspend 7-{1}{B} (Rather than cast this card from your hand, you may pay {1}{B} and exile it with seven time counters on it. At the beginning of your upkeep, remove a time counter. When the last is removed, cast it without paying its mana cost. It has haste.) Whenever a card is put into an opponent's graveyard from anywhere, if Nihilith is suspended, you may remove a time counter from Nihilith.
Oblivion Crown	fs	73	B	1B	2	Enchantment - Aura			C	Flash (You may cast this spell any time you could cast an instant.) Enchant creature Enchanted creature has "Discard a card: This creature gets +1/+1 until end of turn."
Pooling Venom	fs	74	B	1B	2	Enchantment - Aura			U	Enchant land Whenever enchanted land becomes tapped, its controller loses 2 life. {3}{B}: Destroy enchanted land.
Putrid Cyclops	fs	75	B	2B	3	Creature - Zombie Cyclops	3	3	C	When Putrid Cyclops enters the battlefield, scry 1, then reveal the top card of your library. Putrid Cyclops gets -X/-X until end of turn, where X is that card's converted mana cost. (To scry 1, look at the top card of your library, then you may put that card on the bottom of your library.)
Shimian Specter	fs	76	B	2BB	4	Creature - Specter	2	2	R	Flying Whenever Shimian Specter deals combat damage to a player, that player reveals his or her hand. You choose a nonland card from it. Search that player's graveyard, hand, and library for all cards with the same name as that card and exile them. Then that player shuffles his or her library.
Skirk Ridge Exhumer	fs	77	B	1B	2	Creature - Zombie Spellshaper	1	1	U	{B}, {T}, Discard a card: Put a 1/1 black Zombie Goblin creature token named Festering Goblin onto the battlefield. It has "When Festering Goblin is put into a graveyard from the battlefield, target creature gets -1/-1 until end of turn."
Slaughter Pact	fs	78	B	0	0	Instant			R	Slaughter Pact is black. Destroy target nonblack creature. At the beginning of your next upkeep, pay {2}{B}. If you don't, you lose the game.
Stronghold Rats	fs	79	B	2B	3	Creature - Rat	2	1	U	Shadow (This creature can block or be blocked by only creatures with shadow.) Whenever Stronghold Rats deals combat damage to a player, each player discards a card.
Bitter Ordeal	fs	80	B	2B	3	Sorcery			R	Search target player's library for a card and exile it. Then that player shuffles his or her library. Gravestorm (When you cast this spell, copy it for each permanent put into a graveyard this turn. You may choose new targets for the copies.)
Bridge from Below	fs	81	B	BBB	3	Enchantment			R	Whenever a nontoken creature is put into your graveyard from the battlefield, if Bridge from Below is in your graveyard, put a 2/2 black Zombie creature token onto the battlefield. When a creature is put into an opponent's graveyard from the battlefield, if Bridge from Below is in your graveyard, exile Bridge from Below.
Death Rattle	fs	82	B	5B	6	Instant			C	Delve (You may exile any number of cards from your graveyard as you cast this spell. It costs {1} less to cast for each card exiled this way.) Destroy target nongreen creature. It can't be regenerated.
Deepcavern Imp	fs	83	B	2B	3	Creature - Imp Rebel	2	2	C	Flying, haste Echo-Discard a card. (At the beginning of your upkeep, if this came under your control since the beginning of your last upkeep, sacrifice it unless you pay its echo cost.)
Fleshwrither	fs	84	B	2BB	4	Creature - Horror	3	3	U	Transfigure {1}{B}{B} ({1}{B}{B}, Sacrifice this creature: Search your library for a creature card with the same converted mana cost as this creature and put that card onto the battlefield. Then shuffle your library. Transfigure only as a sorcery.)
Frenzy Sliver	fs	85	B	1B	2	Creature - Sliver	1	1	C	All Sliver creatures have frenzy 1. (Whenever a Sliver attacks and isn't blocked, it gets +1/+0 until end of turn.)
Grave Scrabbler	fs	86	B	3B	4	Creature - Zombie	2	2	C	Madness {1}{B} (If you discard this card, you may cast it for its madness cost instead of putting it into your graveyard.) When Grave Scrabbler enters the battlefield, if its madness cost was paid, you may return target creature card in a graveyard to its owner's hand.
Korlash, Heir to Blackblade	fs	87	B	2BB	4	Legendary Creature - Zombie Warrior	*	*	R	Korlash, Heir to Blackblade's power and toughness are each equal to the number of Swamps you control. {1}{B}: Regenerate Korlash. Grandeur - Discard another card named Korlash, Heir to Blackblade: Search your library for up to two Swamp cards, put them onto the battlefield tapped, then shuffle your library.
Mass of Ghouls	fs	88	B	3BB	5	Creature - Zombie Warrior	5	3	C	
Snake Cult Initiation	fs	89	B	3B	4	Enchantment - Aura			U	Enchant creature Enchanted creature has poisonous 3. (Whenever it deals combat damage to a player, that player gets three poison counters. A player with ten or more poison counters loses the game.)
Street Wraith	fs	90	B	3BB	5	Creature - Wraith	3	4	U	Swampwalk Cycling-Pay 2 life. (Pay 2 life, Discard this card: Draw a card.)
Tombstalker	fs	91	B	6BB	8	Creature - Demon	5	5	R	Flying Delve (You may exile any number of cards from your graveyard as you cast this spell. It costs {1} less to cast for each card exiled this way.)
Witch's Mist	fs	92	B	2B	3	Enchantment			U	{2}{B}, {T}: Destroy target creature that was dealt damage this turn.
Yixlid Jailer	fs	93	B	1B	2	Creature - Zombie Wizard	2	1	U	Cards in graveyards lose all abilities.
Arc Blade	fs	94	R	3RR	5	Sorcery			U	Arc Blade deals 2 damage to target creature or player. Exile Arc Blade with three time counters on it. Suspend 3-{2}{R} (Rather than cast this card from your hand, you may pay {2}{R} and exile it with three time counters on it. At the beginning of your upkeep, remove a time counter. When the last is removed, cast it without paying its mana cost.)
Bogardan Lancer	fs	95	R	1R	2	Creature - Human Knight	1	1	C	Bloodthirst 1 (If an opponent was dealt damage this turn, this creature enters the battlefield with a +1/+1 counter on it.) Flanking (Whenever a creature without flanking blocks this creature, the blocking creature gets -1/-1 until end of turn.)
Char-Rumbler	fs	96	R	2RR	4	Creature - Elemental	-1	3	U	Double strike {R}: Char-Rumbler gets +1/+0 until end of turn.
Emberwilde Augur	fs	97	R	1R	2	Creature - Goblin Shaman	2	1	C	Sacrifice Emberwilde Augur: Emberwilde Augur deals 3 damage to target player. Activate this ability only during your upkeep.
Fatal Attraction	fs	98	R	2R	3	Enchantment - Aura			C	Enchant creature When Fatal Attraction enters the battlefield, it deals 2 damage to enchanted creature. At the beginning of your upkeep, Fatal Attraction deals 4 damage to enchanted creature.
Gathan Raiders	fs	99	R	3RR	5	Creature - Human Warrior	3	3	C	Hellbent - Gathan Raiders gets +2/+2 if you have no cards in hand. Morph-Discard a card. (You may cast this face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)
Haze of Rage	fs	100	R	1R	2	Sorcery			U	Buyback {2} (You may pay an additional {2} as you cast this spell. If you do, put this card into your hand as it resolves.) Creatures you control get +1/+0 until end of turn. Storm (When you cast this spell, copy it for each spell cast before it this turn.)
Magus of the Moon	fs	101	R	2R	3	Creature - Human Wizard	2	2	R	Nonbasic lands are Mountains.
Molten Disaster	fs	102	R	XRR	2	Sorcery			R	Kicker {R} (You may pay an additional {R} as you cast this spell.) If the kicker cost was paid, Molten Disaster has split second. (As long as this spell is on the stack, players can't cast spells or activate abilities that aren't mana abilities.) Molten Disaster deals X damage to each creature without flying and each player.
Pact of the Titan	fs	103	R	0	0	Instant			R	Pact of the Titan is red. Put a 4/4 red Giant creature token onto the battlefield. At the beginning of your next upkeep, pay {4}{R}. If you don't, you lose the game.
Pyromancer's Swath	fs	104	R	2R	3	Enchantment			R	If an instant or sorcery source you control would deal damage to a creature or player, it deals that much damage plus 2 to that creature or player instead. At the beginning of the end step, discard your hand.
Riddle of Lightning	fs	105	R	3RR	5	Instant			C	Choose target creature or player. Scry 3, then reveal the top card of your library. Riddle of Lightning deals damage equal to that card's converted mana cost to that creature or player. (To scry 3, look at the top three cards of your library, then put any number of them on the bottom of your library and the rest on top in any order.)
Rift Elemental	fs	106	R	R	1	Creature - Elemental	1	1	C	{1}{R}, Remove a time counter from a permanent you control or suspended card you own: Rift Elemental gets +2/+0 until end of turn.
Scourge of Kher Ridges	fs	107	R	6RR	8	Creature - Dragon	6	6	R	Flying {1}{R}: Scourge of Kher Ridges deals 2 damage to each creature without flying. {5}{R}: Scourge of Kher Ridges deals 6 damage to each other creature with flying.
Shivan Sand-Mage	fs	108	R	2RR	4	Creature - Viashino Shaman	3	2	U	When Shivan Sand-Mage enters the battlefield, choose one - Remove two time counters from target permanent or suspended card; or put two time counters on target permanent with a time counter on it or suspended card. Suspend 4-{R} (Rather than cast this card from your hand, you may pay {R} and exile it with four time counters on it. At the beginning of your upkeep, remove a time counter. When the last is removed, cast it without paying its mana cost. It has haste.)
Sparkspitter	fs	109	R	2R	3	Creature - Elemental Spellshaper	1	3	U	{R}, {T}, Discard a card: Put a 3/1 red Elemental creature token named Spark Elemental onto the battlefield. It has trample, haste, and "At the beginning of the end step, sacrifice Spark Elemental."
Bloodshot Trainee	fs	110	R	3R	4	Creature - Goblin Warrior	2	3	U	{T}: Bloodshot Trainee deals 4 damage to target creature. Activate this ability only if Bloodshot Trainee's power is 4 or greater.
Boldwyr Intimidator	fs	111	R	5RR	7	Creature - Giant Warrior	5	5	U	Cowards can't block Warriors. {R}: Target creature becomes a Coward until end of turn. {2}{R}: Target creature becomes a Warrior until end of turn.
Emblem of the Warmind	fs	112	R	1R	2	Enchantment - Aura			U	Enchant creature you control Creatures you control have haste.
Flowstone Embrace	fs	113	R	1R	2	Enchantment - Aura			C	Enchant creature {T}: Enchanted creature gets +2/-2 until end of turn.
Fomori Nomad	fs	114	R	4R	5	Creature - Nomad Giant	4	4	C	
Ghostfire	fs	115	R	2R	3	Instant			C	Ghostfire is colorless. Ghostfire deals 3 damage to target creature or player.
Grinning Ignus	fs	116	R	2R	3	Creature - Elemental	2	2	C	{R}, Return Grinning Ignus to its owner's hand: Add {2}{R} to your mana pool. Activate this ability only any time you could cast a sorcery.
Henchfiend of Ukor	fs	117	R	3R	4	Creature - Ogre	3	2	C	Haste Echo {1}{B} (At the beginning of your upkeep, if this came under your control since the beginning of your last upkeep, sacrifice this permanent unless you pay its echo cost.) {(b/r)}: Henchfiend of Ukor gets +1/+0 until end of turn.
Homing Sliver	fs	118	R	2R	3	Creature - Sliver	2	2	C	Each Sliver card in each player's hand has slivercycling {3}. Slivercycling {3} ({3}, Discard this card: Search your library for a Sliver card, reveal it, and put it into your hand. Then shuffle your library.)
Shah of Naar Isle	fs	119	R	3R	4	Creature - Efreet	6	6	R	Trample Echo {0} (At the beginning of your upkeep, if this came under your control since the beginning of your last upkeep, sacrifice it unless you pay its echo cost.) When Shah of Naar Isle's echo cost is paid, each opponent may draw up to three cards.
Skizzik Surger	fs	120	R	4RR	6	Creature - Elemental	6	4	U	Haste Echo-Sacrifice two lands. (At the beginning of your upkeep, if this came under your control since the beginning of your last upkeep, sacrifice it unless you pay its echo cost.)
Steamflogger Boss	fs	121	R	3R	4	Creature - Goblin Rigger	3	3	R	Other Rigger creatures you control get +1/+0 and have haste. If a Rigger you control would assemble a Contraption, it assembles two Contraptions instead.
Storm Entity	fs	122	R	1R	2	Creature - Elemental	1	1	U	Haste Storm Entity enters the battlefield with a +1/+1 counter on it for each other spell cast this turn.
Tarox Bladewing	fs	123	R	2RRR	5	Legendary Creature - Dragon	4	3	R	Flying, haste Grandeur - Discard another card named Tarox Bladewing: Tarox Bladewing gets +X/+X until end of turn, where X is its power.
Thunderblade Charge	fs	124	R	1RR	3	Sorcery			R	Thunderblade Charge deals 3 damage to target creature or player. Whenever one or more creatures you control deal combat damage to a player, if Thunderblade Charge is in your graveyard, you may pay {2}{R}{R}{R}. If you do, you may cast it without paying its mana cost.
Cyclical Evolution	fs	125	G	3GG	5	Sorcery			U	Target creature gets +3/+3 until end of turn. Exile Cyclical Evolution with three time counters on it. Suspend 3-{2}{G} (Rather than cast this card from your hand, you may pay {2}{G} and exile it with three time counters on it. At the beginning of your upkeep, remove a time counter. When the last is removed, cast it without paying its mana cost.)
Force of Savagery	fs	126	G	2G	3	Creature - Elemental	8	0	R	Trample
Heartwood Storyteller	fs	127	G	1GG	3	Creature - Treefolk	2	3	R	Whenever a player casts a noncreature spell, each of that player's opponents may draw a card.
Kavu Primarch	fs	128	G	3G	4	Creature - Kavu	3	3	C	Convoke (Each creature you tap while casting this spell reduces its total cost by {1} or by one mana of that creature's color.) Kicker {4} (You may pay an additional {4} as you cast this spell.) If the kicker cost was paid, Kavu Primarch enters the battlefield with four +1/+1 counters on it.
Llanowar Augur	fs	129	G	G	1	Creature - Elf Shaman	0	3	C	Sacrifice Llanowar Augur: Target creature gets +3/+3 and gains trample until end of turn. Activate this ability only during your upkeep.
Llanowar Empath	fs	130	G	3G	4	Creature - Elf Shaman	2	2	C	When Llanowar Empath enters the battlefield, scry 2, then reveal the top card of your library. If it's a creature card, put it into your hand. (To scry 2, look at the top two cards of your library, then put any number of them on the bottom of your library and the rest on top in any order.)
Llanowar Mentor	fs	131	G	G	1	Creature - Elf Spellshaper	1	1	U	{G}, {T}, Discard a card: Put a 1/1 green Elf Druid creature token named Llanowar Elves onto the battlefield. It has "{T}: Add {G} to your mana pool."
Magus of the Vineyard	fs	132	G	G	1	Creature - Human Wizard	1	1	R	At the beginning of each player's precombat main phase, add {G}{G} to that player's mana pool.
Petrified Plating	fs	133	G	2G	3	Enchantment - Aura			C	Enchant creature Enchanted creature gets +2/+2. Suspend 2-{G} (Rather than cast this card from your hand, you may pay {G} and exile it with two time counters on it. At the beginning of your upkeep, remove a time counter. When the last is removed, cast it without paying its mana cost.)
Quiet Disrepair	fs	134	G	1G	2	Enchantment - Aura			C	Enchant artifact or enchantment At the beginning of your upkeep, choose one - Destroy enchanted permanent; or you gain 2 life.
Ravaging Riftwurm	fs	135	G	1GG	3	Creature - Wurm	6	6	U	Kicker {4} (You may pay an additional {4} as you cast this spell.) Vanishing 2 (This permanent enters the battlefield with two time counters on it. At the beginning of your upkeep, remove a time counter from it. When the last is removed, sacrifice it.) If the kicker cost was paid, Ravaging Riftwurm enters the battlefield with three additional time counters on it.
