Name	Set	ImageFile	Color	Cost	ConvertedCost	Type	Power	Toughness	Rarity	Text
Waylay	uz	56	W	2W	3	Instant			U	Put three 2/2 white Knight creature tokens onto the battlefield. Exile them at the beginning of the next cleanup step.
Worship	uz	57	W	3W	4	Enchantment			R	If you control a creature, damage that would reduce your life total to less than 1 reduces it to 1 instead.
Academy Researchers	uz	58	U	1UU	3	Creature - Human Wizard	2	2	U	When Academy Researchers enters the battlefield, you may put an Aura card from your hand onto the battlefield attached to Academy Researchers.
Annul	uz	59	U	U	1	Instant			C	Counter target artifact or enchantment spell.
Arcane Laboratory	uz	60	U	2U	3	Enchantment			U	Each player can't cast more than one spell each turn.
Attunement	uz	61	U	2U	3	Enchantment			R	Return Attunement to its owner's hand: Draw three cards, then discard four cards.
Back to Basics	uz	62	U	2U	3	Enchantment			R	Nonbasic lands don't untap during their controllers' untap steps.
Barrin, Master Wizard	uz	63	U	1UU	3	Legendary Creature - Human Wizard	1	1	R	{2}, Sacrifice a permanent: Return target creature to its owner's hand.
Catalog	uz	64	U	2U	3	Instant			C	Draw two cards, then discard a card.
Cloak of Mists	uz	65	U	1U	2	Enchantment - Aura			C	Enchant creature Enchanted creature is unblockable.
Confiscate	uz	66	U	4UU	6	Enchantment - Aura			U	Enchant permanent (Target a permanent as you cast this. This card enters the battlefield attached to that permanent.) You control enchanted permanent.
Coral Merfolk	uz	67	U	1U	2	Creature - Merfolk	2	1	C	
Curfew	uz	68	U	U	1	Instant			C	Each player returns a creature he or she controls to its owner's hand.
Disruptive Student	uz	69	U	2U	3	Creature - Human Wizard	1	1	C	{T}: Counter target spell unless its controller pays {1}.
Douse	uz	70	U	2U	3	Enchantment			U	{1}{U}: Counter target red spell.
Drifting Djinn	uz	71	U	4UU	6	Creature - Djinn	5	5	R	Flying At the beginning of your upkeep, sacrifice Drifting Djinn unless you pay {1}{U}. Cycling {2} ({2}, Discard this card: Draw a card.)
Enchantment Alteration	uz	72	U	U	1	Instant			U	Attach target Aura attached to a creature or land to another permanent of that type.
Energy Field	uz	73	U	1U	2	Enchantment			R	Prevent all damage that would be dealt to you by sources you don't control. When a card is put into your graveyard from anywhere, sacrifice Energy Field.
Exhaustion	uz	74	U	2U	3	Sorcery			U	Creatures and lands target opponent controls don't untap during his or her next untap step.
Fog Bank	uz	75	U	1U	2	Creature - Wall	0	2	U	Defender (This creature can't attack.) Flying Prevent all combat damage that would be dealt to and dealt by Fog Bank.
Gilded Drake	uz	76	U	1U	2	Creature - Drake	3	3	R	Flying When Gilded Drake enters the battlefield, exchange control of Gilded Drake and up to one target creature an opponent controls. If you don't make an exchange, sacrifice Gilded Drake. This ability can't be countered except by spells and abilities. (This effect lasts indefinitely.)
Great Whale	uz	77	U	5UU	7	Creature - Whale	5	5	R	When Great Whale enters the battlefield, untap up to seven lands.
Hermetic Study	uz	78	U	1U	2	Enchantment - Aura			C	Enchant creature Enchanted creature has "{T}: This creature deals 1 damage to target creature or player."
Hibernation	uz	79	U	2U	3	Instant			U	Return all green permanents to their owners' hands.
Horseshoe Crab	uz	80	U	2U	3	Creature - Crab	1	3	C	{U}: Untap Horseshoe Crab.
Imaginary Pet	uz	81	U	1U	2	Creature - Illusion	4	4	R	At the beginning of your upkeep, if you have a card in hand, return Imaginary Pet to its owner's hand.
Launch	uz	82	U	1U	2	Enchantment - Aura			C	Enchant creature Enchanted creature has flying. When Launch is put into a graveyard from the battlefield, return Launch to its owner's hand.
Lilting Refrain	uz	83	U	1U	2	Enchantment			U	At the beginning of your upkeep, you may put a verse counter on Lilting Refrain. Sacrifice Lilting Refrain: Counter target spell unless its controller pays {X}, where X is the number of verse counters on Lilting Refrain.
Lingering Mirage	uz	84	U	1U	2	Enchantment - Aura			U	Enchant land Enchanted land is an Island. Cycling {2} ({2}, Discard this card: Draw a card.)
Morphling	uz	85	U	3UU	5	Creature - Shapeshifter	3	3	R	{U}: Untap Morphling. {U}: Morphling gains flying until end of turn. {U}: Morphling gains shroud until end of turn. (It can't be the target of spells or abilities.) {1}: Morphling gets +1/-1 until end of turn. {1}: Morphling gets -1/+1 until end of turn.
Pendrell Drake	uz	86	U	3U	4	Creature - Drake	2	3	C	Flying Cycling {2} ({2}, Discard this card: Draw a card.)
Pendrell Flux	uz	87	U	1U	2	Enchantment - Aura			C	Enchant creature Enchanted creature has "At the beginning of your upkeep, sacrifice this creature unless you pay its mana cost."
Peregrine Drake	uz	88	U	4U	5	Creature - Drake	2	3	U	Flying When Peregrine Drake enters the battlefield, untap up to five lands.
Power Sink	uz	89	U	XU	1	Instant			C	Counter target spell unless its controller pays {X}. If he or she doesn't, that player taps all lands he or she controls and empties his or her mana pool.
Power Taint	uz	90	U	1U	2	Enchantment - Aura			C	Enchant enchantment At the beginning of the upkeep of enchanted enchantment's controller, that player pays {2} or loses 2 life. Cycling {2} ({2}, Discard this card: Draw a card.)
Recantation	uz	91	U	3UU	5	Enchantment			R	At the beginning of your upkeep, you may put a verse counter on Recantation. {U}, Sacrifice Recantation: Return up to X target permanents to their owners' hands, where X is the number of verse counters on Recantation.
Rescind	uz	92	U	1UU	3	Instant			C	Return target permanent to its owner's hand. Cycling {2} ({2}, Discard this card: Draw a card.)
Rewind	uz	93	U	2UU	4	Instant			C	Counter target spell, then untap up to four lands.
Sandbar Merfolk	uz	94	U	U	1	Creature - Merfolk	1	1	C	Cycling {2} ({2}, Discard this card: Draw a card.)
Sandbar Serpent	uz	95	U	4U	5	Creature - Serpent	3	4	U	Cycling {2} ({2}, Discard this card: Draw a card.)
Show and Tell	uz	96	U	2U	3	Sorcery			R	Each player may put an artifact, creature, enchantment, or land card from his or her hand onto the battlefield.
Somnophore	uz	97	U	2UU	4	Creature - Illusion	2	2	R	Flying Whenever Somnophore deals damage to a player, tap target creature that player controls. That creature doesn't untap during its controller's untap step for as long as Somnophore remains on the battlefield.
Spire Owl	uz	98	U	1U	2	Creature - Bird	1	1	C	Flying When Spire Owl enters the battlefield, look at the top four cards of your library, then put them back in any order.
Stern Proctor	uz	99	U	UU	2	Creature - Human Wizard	1	2	U	When Stern Proctor enters the battlefield, return target artifact or enchantment to its owner's hand.
Stroke of Genius	uz	100	U	X2U	3	Instant			R	Target player draws X cards.
Sunder	uz	101	U	3UU	5	Instant			R	Return all lands to their owners' hands.
Telepathy	uz	102	U	U	1	Enchantment			U	Your opponents play with their hands revealed.
Time Spiral	uz	103	U	4UU	6	Sorcery			R	Exile Time Spiral. Each player shuffles his or her graveyard and hand into his or her library, then draws seven cards. You untap up to six lands.
Tolarian Winds	uz	104	U	1U	2	Instant			C	Discard all the cards in your hand, then draw that many cards.
Turnabout	uz	105	U	2UU	4	Instant			U	Choose artifact, creature, or land. Tap all untapped permanents of the chosen type target player controls, or untap all tapped permanents of that type that player controls.
Veil of Birds	uz	106	U	U	1	Enchantment			C	When an opponent casts a spell, if Veil of Birds is an enchantment, Veil of Birds becomes a 1/1 Bird creature with flying.
Veiled Apparition	uz	107	U	1U	2	Enchantment			U	When an opponent casts a spell, if Veiled Apparition is an enchantment, Veiled Apparition becomes a 3/3 Illusion creature with flying. That creature has "At the beginning of your upkeep, sacrifice Veiled Apparition unless you pay {1}{U}."
Veiled Crocodile	uz	108	U	2U	3	Enchantment			R	When a player has no cards in hand, if Veiled Crocodile is an enchantment, Veiled Crocodile becomes a 4/4 Crocodile creature.
Veiled Sentry	uz	109	U	U	1	Enchantment			U	When an opponent casts a spell, if Veiled Sentry is an enchantment, Veiled Sentry becomes an Illusion creature with power and toughness each equal to that spell's converted mana cost.
Veiled Serpent	uz	110	U	2U	3	Enchantment			C	When an opponent casts a spell, if Veiled Serpent is an enchantment, Veiled Serpent becomes a 4/4 Serpent creature. It can't attack unless defending player controls an Island. Cycling {2} ({2}, Discard this card: Draw a card.)
Windfall	uz	111	U	2U	3	Sorcery			U	Each player discards his or her hand, then draws cards equal to the greatest number a player discarded this way.
Wizard Mentor	uz	112	U	2U	3	Creature - Human Wizard	2	2	C	{T}: Return Wizard Mentor and target creature you control to their owner's hand.
Zephid	uz	113	U	4UU	6	Creature - Illusion	3	4	R	Flying; shroud (This permanent can't be the target of spells or abilities.)
Zephid's Embrace	uz	114	U	2UU	4	Enchantment - Aura			U	Enchant creature Enchanted creature gets +2/+2 and has flying and shroud. (It can't be the target of spells or abilities.)
Abyssal Horror	uz	115	B	4BB	6	Creature - Horror	2	2	R	Flying When Abyssal Horror enters the battlefield, target player discards two cards.
Befoul	uz	116	B	2BB	4	Sorcery			C	Destroy target land or nonblack creature. It can't be regenerated.
Bereavement	uz	117	B	1B	2	Enchantment			U	Whenever a green creature is put into a graveyard from the battlefield, its controller discards a card.
Blood Vassal	uz	118	B	2B	3	Creature - Thrull	2	2	C	Sacrifice Blood Vassal: Add {B}{B} to your mana pool.
Bog Raiders	uz	119	B	2B	3	Creature - Zombie	2	2	C	Swampwalk
Breach	uz	120	B	2B	3	Instant			C	Target creature gets +2/+0 and gains fear until end of turn. (It can't be blocked except by artifact creatures and/or black creatures.)
Cackling Fiend	uz	121	B	2BB	4	Creature - Zombie	2	1	C	When Cackling Fiend enters the battlefield, each opponent discards a card.
Carrion Beetles	uz	122	B	B	1	Creature - Insect	1	1	C	{2}{B}, {T}: Exile up to three target cards from a single graveyard.
Contamination	uz	123	B	2B	3	Enchantment			R	At the beginning of your upkeep, sacrifice Contamination unless you sacrifice a creature. If a land is tapped for mana, it produces {B} instead of any other type and amount.
Corrupt	uz	124	B	5B	6	Sorcery			C	Corrupt deals damage equal to the number of Swamps you control to target creature or player. You gain life equal to the damage dealt this way.
Crazed Skirge	uz	125	B	3B	4	Creature - Imp	2	2	U	Flying, haste
Dark Hatchling	uz	126	B	4BB	6	Creature - Horror	3	3	R	Flying When Dark Hatchling enters the battlefield, destroy target nonblack creature. It can't be regenerated.
Dark Ritual	uz	127	B	B	1	Instant			C	Add {B}{B}{B} to your mana pool.
Darkest Hour	uz	128	B	B	1	Enchantment			R	All creatures are black.
Despondency	uz	129	B	1B	2	Enchantment - Aura			C	Enchant creature Enchanted creature gets -2/-0. When Despondency is put into a graveyard from the battlefield, return Despondency to its owner's hand.
Diabolic Servitude	uz	130	B	3B	4	Enchantment			U	When Diabolic Servitude enters the battlefield, return target creature card from your graveyard to the battlefield. When the returned creature is put into a graveyard, exile that creature and return Diabolic Servitude to its owner's hand. When Diabolic Servitude leaves the battlefield, exile that creature.
Discordant Dirge	uz	131	B	3BB	5	Enchantment			R	At the beginning of your upkeep, you may put a verse counter on Discordant Dirge. {B}, Sacrifice Discordant Dirge: Look at target opponent's hand and choose up to X cards from it, where X is the number of verse counters on Discordant Dirge. That player discards those cards.
Duress	uz	132	B	B	1	Sorcery			C	Target opponent reveals his or her hand. You choose a noncreature, nonland card from it. That player discards that card.
Eastern Paladin	uz	133	B	2BB	4	Creature - Zombie Knight	3	3	R	{B}{B}, {T}: Destroy target green creature.
Exhume	uz	134	B	1B	2	Sorcery			C	Each player puts a creature card from his or her graveyard onto the battlefield.
Expunge	uz	135	B	2B	3	Instant			C	Destroy target nonartifact, nonblack creature. It can't be regenerated. Cycling {2} ({2}, Discard this card: Draw a card.)
Flesh Reaver	uz	136	B	1B	2	Creature - Horror	4	4	U	Whenever Flesh Reaver deals damage to a creature or opponent, Flesh Reaver deals that much damage to you.
Hollow Dogs	uz	137	B	4B	5	Creature - Zombie Hound	3	3	C	Whenever Hollow Dogs attacks, it gets +2/+0 until end of turn.
Ill-Gotten Gains	uz	138	B	2BB	4	Sorcery			R	Exile Ill-Gotten Gains. Each player discards his or her hand, then returns up to three cards from his or her graveyard to his or her hand.
Looming Shade	uz	139	B	2B	3	Creature - Shade	1	1	C	{B}: Looming Shade gets +1/+1 until end of turn.
Lurking Evil	uz	140	B	BBB	3	Enchantment			R	Pay half your life, rounded up: Lurking Evil becomes a 4/4 Horror creature with flying.
Mana Leech	uz	141	B	2B	3	Creature - Leech	1	1	U	You may choose not to untap Mana Leech during your untap step. {T}: Tap target land. It doesn't untap during its controller's untap step for as long as Mana Leech remains tapped.
No Rest for the Wicked	uz	142	B	1B	2	Enchantment			U	Sacrifice No Rest for the Wicked: Return to your hand all creature cards in your graveyard that were put there from the battlefield this turn.
Oppression	uz	143	B	1BB	3	Enchantment			R	Whenever a player casts a spell, that player discards a card.
Order of Yawgmoth	uz	144	B	2BB	4	Creature - Zombie Knight	2	2	U	Fear (This creature can't be blocked except by artifact creatures and/or black creatures.) Whenever Order of Yawgmoth deals damage to a player, that player discards a card.
Parasitic Bond	uz	145	B	3B	4	Enchantment - Aura			U	Enchant creature At the beginning of the upkeep of enchanted creature's controller, Parasitic Bond deals 2 damage to that player.
Persecute	uz	146	B	2BB	4	Sorcery			R	Choose a color. Target player reveals his or her hand and discards all cards of that color.
Pestilence	uz	147	B	2BB	4	Enchantment			C	At the beginning of the end step, if no creatures are on the battlefield, sacrifice Pestilence. {B}: Pestilence deals 1 damage to each creature and each player.
Phyrexian Ghoul	uz	148	B	2B	3	Creature - Zombie	2	2	C	Sacrifice a creature: Phyrexian Ghoul gets +2/+2 until end of turn.
Planar Void	uz	149	B	B	1	Enchantment			U	Whenever another card is put into a graveyard from anywhere, exile that card.
Priest of Gix	uz	150	B	2B	3	Creature - Human Cleric Minion	2	1	U	When Priest of Gix enters the battlefield, add {B}{B}{B} to your mana pool.
Rain of Filth	uz	151	B	B	1	Instant			U	Until end of turn, lands you control gain "Sacrifice this land: Add {B} to your mana pool."
Ravenous Skirge	uz	152	B	2B	3	Creature - Imp	1	1	C	Flying Whenever Ravenous Skirge attacks, it gets +2/+0 until end of turn.
Reclusive Wight	uz	153	B	3B	4	Creature - Zombie Minion	4	4	U	At the beginning of your upkeep, if you control another nonland permanent, sacrifice Reclusive Wight.
Reprocess	uz	154	B	2BB	4	Sorcery			R	Sacrifice any number of artifacts, creatures, and/or lands. Draw a card for each permanent sacrificed this way.
Sanguine Guard	uz	155	B	1BB	3	Creature - Zombie Knight	2	2	U	First strike {1}{B}: Regenerate Sanguine Guard.
Sicken	uz	156	B	B	1	Enchantment - Aura			C	Enchant creature Enchanted creature gets -1/-1. Cycling {2} ({2}, Discard this card: Draw a card.)
Skirge Familiar	uz	157	B	4B	5	Creature - Imp	3	2	U	Flying Discard a card: Add {B} to your mana pool.
Skittering Skirge	uz	158	B	BB	2	Creature - Imp	3	2	C	Flying When you cast a creature spell, sacrifice Skittering Skirge.
Sleeper Agent	uz	159	B	B	1	Creature - Minion	3	3	R	When Sleeper Agent enters the battlefield, target opponent gains control of it. At the beginning of your upkeep, Sleeper Agent deals 2 damage to you.
Spined Fluke	uz	160	B	2B	3	Creature - Worm Horror	5	1	U	When Spined Fluke enters the battlefield, sacrifice a creature. {B}: Regenerate Spined Fluke.
Tainted Aether	uz	161	B	2BB	4	Enchantment			R	Whenever a creature enters the battlefield, its controller sacrifices a creature or land.
Unnerve	uz	162	B	3B	4	Sorcery			C	Each opponent discards two cards.
Unworthy Dead	uz	163	B	1B	2	Creature - Skeleton	1	1	C	{B}: Regenerate Unworthy Dead.
Vampiric Embrace	uz	164	B	2BB	4	Enchantment - Aura			U	Enchant creature Enchanted creature gets +2/+2 and has flying. Whenever a creature dealt damage by enchanted creature this turn is put into a graveyard, put a +1/+1 counter on that creature.
Vebulid	uz	165	B	B	1	Creature - Horror	0	0	R	Vebulid enters the battlefield with a +1/+1 counter on it. At the beginning of your upkeep, you may put a +1/+1 counter on Vebulid. When Vebulid attacks or blocks, destroy it at end of combat.
Victimize	uz	166	B	2B	3	Sorcery			U	As an additional cost to cast Victimize, sacrifice a creature. Return two target creature cards from your graveyard to the battlefield tapped.
Vile Requiem	uz	167	B	2BB	4	Enchantment			U	At the beginning of your upkeep, you may put a verse counter on Vile Requiem. {1}{B}, Sacrifice Vile Requiem: Destroy up to X target nonblack creatures, where X is the number of verse counters on Vile Requiem. They can't be regenerated.
Western Paladin	uz	168	B	2BB	4	Creature - Zombie Knight	3	3	R	{B}{B}, {T}: Destroy target white creature.
Witch Engine	uz	169	B	5B	6	Creature - Horror	4	4	R	Swampwalk {T}: Add {B}{B}{B}{B} to your mana pool. Target opponent gains control of Witch Engine. (Activate this ability only any time you could cast an instant.)
Yawgmoth's Edict	uz	170	B	1B	2	Enchantment			U	Whenever an opponent casts a white spell, that player loses 1 life and you gain 1 life.
Yawgmoth's Will	uz	171	B	2B	3	Sorcery			R	Until end of turn, you may play cards from your graveyard. If a card would be put into your graveyard this turn, exile that card instead.
Acidic Soil	uz	172	R	2R	3	Sorcery			U	Acidic Soil deals damage to each player equal to the number of lands he or she controls.
Antagonism	uz	173	R	3R	4	Enchantment			R	At the beginning of each player's end step, Antagonism deals 2 damage to that player unless one of his or her opponents was dealt damage this turn.
Arc Lightning	uz	174	R	2R	3	Sorcery			C	Arc Lightning deals 3 damage divided as you choose among any number of target creatures and/or players.
Bedlam	uz	175	R	2RR	4	Enchantment			R	Creatures can't block.
Brand	uz	176	R	R	1	Instant			R	Gain control of all permanents you own. (This effect lasts indefinitely.) Cycling {2} ({2}, Discard this card: Draw a card.)
Bravado	uz	177	R	1R	2	Enchantment - Aura			C	Enchant creature Enchanted creature gets +1/+1 for each other creature you control.
Bulwark	uz	178	R	3RR	5	Enchantment			R	At the beginning of your upkeep, Bulwark deals damage to target opponent equal to the number of cards in your hand greater than the number of cards in his or her hand.
Crater Hellion	uz	179	R	4RR	6	Creature - Hellion Beast	6	6	R	Echo {4}{R}{R} (At the beginning of your upkeep, if this came under your control since the beginning of your last upkeep, sacrifice it unless you pay its echo cost.) When Crater Hellion enters the battlefield, it deals 4 damage to each other creature.
Destructive Urge	uz	180	R	1RR	3	Enchantment - Aura			U	Enchant creature Whenever enchanted creature deals combat damage to a player, that player sacrifices a land.
Disorder	uz	181	R	1R	2	Sorcery			U	Disorder deals 2 damage to each white creature and each player who controls a white creature.
Dromosaur	uz	182	R	2R	3	Creature - Lizard	2	3	C	Whenever Dromosaur blocks or becomes blocked, it gets +2/-2 until end of turn.
Electryte	uz	183	R	3RR	5	Creature - Beast	3	3	R	Whenever Electryte deals combat damage to defending player, it deals damage equal to its power to each blocking creature.
Falter	uz	184	R	1R	2	Instant			C	Creatures without flying can't block this turn.
Fault Line	uz	185	R	XRR	2	Instant			R	Fault Line deals X damage to each creature without flying and each player.
Fiery Mantle	uz	186	R	1R	2	Enchantment - Aura			C	Enchant creature When Fiery Mantle is put into a graveyard from the battlefield, return Fiery Mantle to its owner's hand. {R}: Enchanted creature gets +1/+0 until end of turn.
Fire Ants	uz	187	R	2R	3	Creature - Insect	2	1	U	{T}: Fire Ants deals 1 damage to each other creature without flying.
Gamble	uz	188	R	R	1	Sorcery			R	Search your library for a card, put that card into your hand, then discard a card at random. Then shuffle your library.
Goblin Cadets	uz	189	R	R	1	Creature - Goblin	2	1	U	Whenever Goblin Cadets blocks or becomes blocked, target opponent gains control of it. (This removes Goblin Cadets from combat.)
Goblin Lackey	uz	190	R	R	1	Creature - Goblin	1	1	U	Whenever Goblin Lackey deals damage to a player, you may put a Goblin permanent card from your hand onto the battlefield.
Goblin Matron	uz	191	R	2R	3	Creature - Goblin	1	1	C	When Goblin Matron enters the battlefield, you may search your library for a Goblin card, reveal that card, and put it into your hand. If you do, shuffle your library.
Goblin Offensive	uz	192	R	X1RR	3	Sorcery			U	Put X 1/1 red Goblin creature tokens onto the battlefield.
Goblin Patrol	uz	193	R	R	1	Creature - Goblin	2	1	C	Echo {R} (At the beginning of your upkeep, if this came under your control since the beginning of your last upkeep, sacrifice it unless you pay its echo cost.)
Goblin Raider	uz	194	R	1R	2	Creature - Goblin Warrior	2	2	C	Goblin Raider can't block.
Goblin Spelunkers	uz	195	R	2R	3	Creature - Goblin Warrior	2	2	C	Mountainwalk
