Name	Set	ImageFile	Color	Cost	ConvertedCost	Type	Power	Toughness	Rarity	Text
Soul Snare	commander	32	W	W	1	Enchantment			U	{W}, Sacrifice Soul Snare: Exile target creature that's attacking you or a planeswalker you control.
Spurnmage Advocate	commander	33	W	W	1	Creature - Human Nomad	1	1	U	{T}: Return two target cards from an opponent's graveyard to his or her hand. Destroy target attacking creature.
Storm Herd	commander	34	W	8WW	10	Sorcery			R	Put X 1/1 white Pegasus creature tokens with flying onto the battlefield, where X is your life total.
Voice of All	commander	35	W	2WW	4	Creature - Angel	2	2	R	Flying As Voice of All enters the battlefield, choose a color. Voice of All has protection from the chosen color.
Vow of Duty	commander	36	W	2W	3	Enchantment - Aura			U	Enchant creature Enchanted creature gets +2/+2, has vigilance, and can't attack you or a planeswalker you control.
Wall of Omens	commander	37	W	1W	2	Creature - Wall	0	4	U	Defender When Wall of Omens enters the battlefield, draw a card.
Windborn Muse	commander	38	W	3W	4	Creature - Spirit	2	3	R	Flying Creatures can't attack you unless their controller pays {2} for each creature he or she controls that's attacking you.
AEthersnipe	commander	39	U	5U	6	Creature - Elemental	4	4	C	When AEthersnipe enters the battlefield, return target nonland permanent to its owner's hand. Evoke {1}{U}{U} (You may cast this spell for its evoke cost. If you do, it's sacrificed when it enters the battlefield.)
Brainstorm	commander	40	U	U	1	Instant			C	Draw three cards, then put two cards from your hand on top of your library in any order.
Chromeshell Crab	commander	41	U	4U	5	Creature - Crab Beast	3	3	R	Morph {4}{U} (You may cast this face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.) When Chromeshell Crab is turned face up, you may exchange control of target creature you control and target creature an opponent controls.
Conundrum Sphinx	commander	42	U	2UU	4	Creature - Sphinx	4	4	R	Flying Whenever Conundrum Sphinx attacks, each player names a card. Then each player reveals the top card of his or her library. If the card a player revealed is the card he or she named, that player puts it into his or her hand. If it's not, that player puts it on the bottom of his or her library.
Court Hussar	commander	43	U	2U	3	Creature - Vedalken Knight	1	3	U	Vigilance When Court Hussar enters the battlefield, look at the top three cards of your library, then put one of them into your hand and the rest on the bottom of your library in any order. When Court Hussar enters the battlefield, sacrifice it unless {W} was spent to cast it.
Dreamborn Muse	commander	44	U	2UU	4	Creature - Spirit	2	2	R	At the beginning of each player's upkeep, that player puts the top X cards of his or her library into his or her graveyard, where X is the number of cards in his or her hand.
Fact or Fiction	commander	45	U	3U	4	Instant			U	Reveal the top five cards of your library. An opponent separates those cards into two piles. Put one pile into your hand and the other into your graveyard.
Flusterstorm	commander	46	U	U	1	Instant			R	Counter target instant or sorcery spell unless its controller pays {1}. Storm (When you cast this spell, copy it for each spell cast before it this turn. You may choose new targets for the copies.)
Fog Bank	commander	47	U	1U	2	Creature - Wall	0	2	U	Defender, flying Prevent all combat damage that would be dealt to and dealt by Fog Bank.
Gomazoa	commander	48	U	2U	3	Creature - Jellyfish	0	3	U	Defender, flying {T}: Put Gomazoa and each creature it's blocking on top of their owners' libraries, then those players shuffle their libraries.
Guard Gomazoa	commander	49	U	2U	3	Creature - Jellyfish	1	3	U	Defender, flying Prevent all combat damage that would be dealt to Guard Gomazoa.
Memory Erosion	commander	50	U	1UU	3	Enchantment			R	Whenever an opponent casts a spell, that player puts the top two cards of his or her library into his or her graveyard.
Minds Aglow	commander	51	U	U	1	Sorcery			R	Join forces - Starting with you, each player may pay any amount of mana. Each player draws X cards, where X is the total amount of mana paid this way.
Mulldrifter	commander	52	U	4U	5	Creature - Elemental	2	2	C	Flying When Mulldrifter enters the battlefield, draw two cards. Evoke {2}{U} (You may cast this spell for its evoke cost. If you do, it's sacrificed when it enters the battlefield.)
Murmurs from Beyond	commander	53	U	2U	3	Instant - Arcane			C	Reveal the top three cards of your library. An opponent chooses one of them. Put that card into your graveyard and the rest into your hand.
Perilous Research	commander	54	U	1U	2	Instant			U	Draw two cards, then sacrifice a permanent.
Propaganda	commander	55	U	2U	3	Enchantment			U	Creatures can't attack you unless their controller pays {2} for each creature he or she controls that's attacking you.
Ray of Command	commander	56	U	3U	4	Instant			C	Untap target creature an opponent controls and gain control of it until end of turn. That creature gains haste until end of turn. When you lose control of the creature, tap it.
Reins of Power	commander	57	U	2UU	4	Instant			R	Untap all creatures you control and all creatures target opponent controls. You and that opponent each gain control of all creatures the other controls until end of turn. Those creatures gain haste until end of turn.
Repulse	commander	58	U	2U	3	Instant			C	Return target creature to its owner's hand. Draw a card.
Riddlekeeper	commander	59	U	2U	3	Creature - Homunculus	1	4	R	Whenever a creature attacks you or a planeswalker you control, that creature's controller puts the top two cards of his or her library into his or her graveyard.
Scattering Stroke	commander	60	U	2UU	4	Instant			U	Counter target spell. Clash with an opponent. If you win, at the beginning of your next main phase, you may add {X} to your mana pool, where X is that spell's converted mana cost. (Each clashing player reveals the top card of his or her library, then puts that card on the top or bottom. A player wins if his or her card had a higher converted mana cost.)
Skyscribing	commander	61	U	XUU	2	Sorcery			U	Each player draws X cards. Forecast - {2}{U}, Reveal Skyscribing from your hand: Each player draws a card. (Activate this ability only during your upkeep and only once each turn.)
Slipstream Eel	commander	62	U	5UU	7	Creature - Fish Beast	6	6	C	Slipstream Eel can't attack unless defending player controls an Island. Cycling {1}{U} ({1}{U}, Discard this card: Draw a card.)
Spell Crumple	commander	63	U	1UU	3	Instant			U	Counter target spell. If that spell is countered this way, put it on the bottom of its owner's library instead of into that player's graveyard. Put Spell Crumple on the bottom of its owner's library.
Trade Secrets	commander	64	U	1UU	3	Sorcery			R	Target opponent draws two cards, then you draw up to four cards. That opponent may repeat this process as many times as he or she chooses.
Trench Gorger	commander	65	U	6UU	8	Creature - Leviathan	6	6	R	Trample When Trench Gorger enters the battlefield, you may search your library for any number of land cards, exile them, then shuffle your library. If you do, Trench Gorger's power and toughness each become equal to the number of cards exiled this way.
Vedalken Plotter	commander	66	U	2U	3	Creature - Vedalken Wizard	1	1	U	When Vedalken Plotter enters the battlefield, exchange control of target land you control and target land an opponent controls.
Vision Skeins	commander	67	U	1U	2	Instant			C	Each player draws two cards.
Vow of Flight	commander	68	U	2U	3	Enchantment - Aura			U	Enchant creature Enchanted creature gets +2/+2, has flying, and can't attack you or a planeswalker you control.
Whirlpool Whelm	commander	69	U	1U	2	Instant			C	Clash with an opponent, then return target creature to its owner's hand. If you win, you may put that creature on top of its owner's library instead. (Each clashing player reveals the top card of his or her library, then puts that card on the top or bottom. A player wins if his or her card had a higher converted mana cost.)
Windfall	commander	70	U	2U	3	Sorcery			U	Each player discards his or her hand, then draws cards equal to the greatest number of cards a player discarded this way.
Wonder	commander	71	U	3U	4	Creature - Incarnation	2	2	U	Flying As long as Wonder is in your graveyard and you control an Island, creatures you control have flying.
Attrition	commander	72	B	1BB	3	Enchantment			R	{B}, Sacrifice a creature: Destroy target nonblack creature.
Avatar of Woe	commander	73	B	6BB	8	Creature - Avatar	6	5	R	If there are ten or more creature cards total in all graveyards, Avatar of Woe costs {6} less to cast. Fear (This creature can't be blocked except by artifact creatures and/or black creatures.) {T}: Destroy target creature. It can't be regenerated.
Buried Alive	commander	74	B	2B	3	Sorcery			U	Search your library for up to three creature cards and put them into your graveyard. Then shuffle your library.
Butcher of Malakir	commander	75	B	5BB	7	Creature - Vampire Warrior	5	4	R	Flying Whenever Butcher of Malakir or another creature you control is put into a graveyard from the battlefield, each opponent sacrifices a creature.
Dark Hatchling	commander	76	B	4BB	6	Creature - Horror	3	3	R	Flying When Dark Hatchling enters the battlefield, destroy target nonblack creature. It can't be regenerated.
Diabolic Tutor	commander	77	B	2BB	4	Sorcery			U	Search your library for a card and put that card into your hand. Then shuffle your library.
Doom Blade	commander	78	B	1B	2	Instant			C	Destroy target nonblack creature.
Dread Cacodemon	commander	79	B	7BBB	10	Creature - Demon	8	8	R	When Dread Cacodemon enters the battlefield, if you cast it from your hand, destroy all creatures your opponents control, then tap all other creatures you control.
Evincar's Justice	commander	80	B	2BB	4	Sorcery			C	Buyback {3} (You may pay an additional {3} as you cast this spell. If you do, put this card into your hand as it resolves.) Evincar's Justice deals 2 damage to each creature and each player.
Extractor Demon	commander	81	B	4BB	6	Creature - Demon	5	5	R	Flying Whenever another creature leaves the battlefield, you may have target player put the top two cards of his or her library into his or her graveyard. Unearth {2}{B} ({2}{B}: Return this card from your graveyard to the battlefield. It gains haste. Exile it at the beginning of the next end step or if it would leave the battlefield. Unearth only as a sorcery.)
Fallen Angel	commander	82	B	3BB	5	Creature - Angel	3	3	R	Flying Sacrifice a creature: Fallen Angel gets +2/+1 until end of turn.
Fleshbag Marauder	commander	83	B	2B	3	Creature - Zombie Warrior	3	1	U	When Fleshbag Marauder enters the battlefield, each player sacrifices a creature.
Footbottom Feast	commander	84	B	2B	3	Instant			C	Put any number of target creature cards from your graveyard on top of your library. Draw a card.
Grave Pact	commander	85	B	1BBB	4	Enchantment			R	Whenever a creature you control is put into a graveyard from the battlefield, each other player sacrifices a creature.
Gravedigger	commander	86	B	3B	4	Creature - Zombie	2	2	C	When Gravedigger enters the battlefield, you may return target creature card from your graveyard to your hand.
Hex	commander	87	B	4BB	6	Sorcery			R	Destroy six target creatures.
Living Death	commander	88	B	3BB	5	Sorcery			R	Each player exiles all creature cards from his or her graveyard, then sacrifices all creatures he or she controls, then puts all cards he or she exiled this way onto the battlefield.
Mortivore	commander	89	B	2BB	4	Creature - Lhurgoyf	*	*	R	Mortivore's power and toughness are each equal to the number of creature cards in all graveyards. {B}: Regenerate Mortivore.
Nantuko Husk	commander	90	B	2B	3	Creature - Zombie Insect	2	2	U	Sacrifice a creature: Nantuko Husk gets +2/+2 until end of turn.
Nemesis Trap	commander	91	B	4BB	6	Instant - Trap			U	If a white creature is attacking, you may pay {B}{B} rather than pay Nemesis Trap's mana cost. Exile target attacking creature. Put a token that's a copy of that creature onto the battlefield. Exile it at the beginning of the next end step.
Nezumi Graverobber	commander	92	B	1B	2	Creature - Rat Rogue	2	1	U	{1}{B}: Exile target card from an opponent's graveyard. If no cards are in that graveyard, flip Nezumi Graverobber. ---- Nighteyes the Desecrator -- Legendary Creature - Rat Wizard -- 4/2 -- {4}{B}: Put target creature card in a graveyard onto the battlefield under your control.
Patron of the Nezumi	commander	93	B	5BB	7	Legendary Creature - Spirit	6	6	R	Rat offering (You may cast this card any time you could cast an instant by sacrificing a Rat and paying the difference in mana costs between this and the sacrificed Rat. Mana cost includes color.) Whenever a permanent is put into an opponent's graveyard, that player loses 1 life.
Razorjaw Oni	commander	94	B	3B	4	Creature - Demon Spirit	4	5	U	Black creatures can't block.
Reiver Demon	commander	95	B	4BBBB	8	Creature - Demon	6	6	R	Flying When Reiver Demon enters the battlefield, if you cast it from your hand, destroy all nonartifact, nonblack creatures. They can't be regenerated.
Rise from the Grave	commander	96	B	4B	5	Sorcery			U	Put target creature card in a graveyard onto the battlefield under your control. That creature is a black Zombie in addition to its other colors and types.
Scythe Specter	commander	97	B	4BB	6	Creature - Specter	4	4	R	Flying Whenever Scythe Specter deals combat damage to a player, each opponent discards a card. Each player who discarded a card with the highest converted mana cost among cards discarded this way loses life equal to that converted mana cost.
Sewer Nemesis	commander	98	B	3B	4	Creature - Horror	*	*	R	As Sewer Nemesis enters the battlefield, choose a player. Sewer Nemesis's power and toughness are each equal to the number of cards in the chosen player's graveyard. Whenever the chosen player casts a spell, that player puts the top card of his or her library into his or her graveyard.
Shared Trauma	commander	99	B	B	1	Sorcery			R	Join forces - Starting with you, each player may pay any amount of mana. Each player puts the top X cards of his or her library into his or her graveyard, where X is the total amount of mana paid this way.
Shriekmaw	commander	100	B	4B	5	Creature - Elemental	3	2	U	Fear (This creature can't be blocked except by artifact creatures and/or black creatures.) When Shriekmaw enters the battlefield, destroy target nonartifact, nonblack creature. Evoke {1}{B} (You may cast this spell for its evoke cost. If you do, it's sacrificed when it enters the battlefield.)
Sign in Blood	commander	101	B	BB	2	Sorcery			C	Target player draws two cards and loses 2 life.
Stitch Together	commander	102	B	BB	2	Sorcery			U	Return target creature card from your graveyard to your hand. Threshold - Return that card from your graveyard to the battlefield instead if seven or more cards are in your graveyard.
Syphon Flesh	commander	103	B	4B	5	Sorcery			U	Each other player sacrifices a creature. You put a 2/2 black Zombie creature token onto the battlefield for each creature sacrificed this way.
Syphon Mind	commander	104	B	3B	4	Sorcery			C	Each other player discards a card. You draw a card for each card discarded this way.
Unnerve	commander	105	B	3B	4	Sorcery			C	Each opponent discards two cards.
Vampire Nighthawk	commander	106	B	1BB	3	Creature - Vampire Shaman	2	3	U	Flying Deathtouch (Any amount of damage this deals to a creature is enough to destroy it.) Lifelink (Damage dealt by this creature also causes you to gain that much life.)
Vow of Malice	commander	107	B	2B	3	Enchantment - Aura			U	Enchant creature Enchanted creature gets +2/+2, has intimidate, and can't attack you or a planeswalker you control.
Akroma, Angel of Fury	commander	108	R	5RRR	8	Legendary Creature - Angel	6	6	R	Akroma, Angel of Fury can't be countered. Flying, trample, protection from white and from blue {R}: Akroma, Angel of Fury gets +1/+0 until end of turn. Morph {3}{R}{R}{R} (You may cast this face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.)
Anger	commander	109	R	3R	4	Creature - Incarnation	2	2	U	Haste As long as Anger is in your graveyard and you control a Mountain, creatures you control have haste.
Avatar of Fury	commander	110	R	6RR	8	Creature - Avatar	6	6	R	If an opponent controls seven or more lands, Avatar of Fury costs {6} less to cast. Flying {R}: Avatar of Fury gets +1/+0 until end of turn.
Avatar of Slaughter	commander	111	R	6RR	8	Creature - Avatar	8	8	R	All creatures have double strike and attack each turn if able.
Breath of Darigaaz	commander	112	R	1R	2	Sorcery			U	Kicker {2} (You may pay an additional {2} as you cast this spell.) Breath of Darigaaz deals 1 damage to each creature without flying and each player. If Breath of Darigaaz was kicked, it deals 4 damage to each creature without flying and each player instead.
Chain Reaction	commander	113	R	2RR	4	Sorcery			R	Chain Reaction deals X damage to each creature, where X is the number of creatures on the battlefield.
Chaos Warp	commander	114	R	2R	3	Instant			R	The owner of target permanent shuffles it into his or her library, then reveals the top card of his or her library. If it's a permanent card, he or she puts it onto the battlefield.
Chartooth Cougar	commander	115	R	5R	6	Creature - Cat Beast	4	4	C	{R}: Chartooth Cougar gets +1/+0 until end of turn. Mountaincycling {2} ({2}, Discard this card: Search your library for a Mountain card, reveal it, and put it into your hand. Then shuffle your library.)
Cleansing Beam	commander	116	R	4R	5	Instant			U	Radiance - Cleansing Beam deals 2 damage to target creature and each other creature that shares a color with it.
Comet Storm	commander	117	R	XRR	2	Instant			M	Multikicker {1} (You may pay an additional {1} any number of times as you cast this spell.) Choose target creature or player, then choose another target creature or player for each time Comet Storm was kicked. Comet Storm deals X damage to each of them.
Death by Dragons	commander	118	R	4RR	6	Sorcery			U	Each player other than target player puts a 5/5 red Dragon creature token with flying onto the battlefield.
Disaster Radius	commander	119	R	5RR	7	Sorcery			R	As an additional cost to cast Disaster Radius, reveal a creature card from your hand. Disaster Radius deals X damage to each creature your opponents control, where X is the revealed card's converted mana cost.
Dragon Whelp	commander	120	R	2RR	4	Creature - Dragon	2	3	U	Flying {R}: Dragon Whelp gets +1/+0 until end of turn. If this ability has been activated four or more times this turn, sacrifice Dragon Whelp at the beginning of the next end step.
Earthquake	commander	121	R	XR	1	Sorcery			R	Earthquake deals X damage to each creature without flying and each player.
Faultgrinder	commander	122	R	6R	7	Creature - Elemental	4	4	C	Trample When Faultgrinder enters the battlefield, destroy target land. Evoke {4}{R} (You may cast this spell for its evoke cost. If you do, it's sacrificed when it enters the battlefield.)
Flametongue Kavu	commander	123	R	3R	4	Creature - Kavu	4	2	U	When Flametongue Kavu enters the battlefield, it deals 4 damage to target creature.
Furnace Whelp	commander	124	R	2RR	4	Creature - Dragon	2	2	U	Flying {R}: Furnace Whelp gets +1/+0 until end of turn.
Goblin Cadets	commander	125	R	R	1	Creature - Goblin	2	1	U	Whenever Goblin Cadets blocks or becomes blocked, target opponent gains control of it. (This removes Goblin Cadets from combat.)
Insurrection	commander	126	R	5RRR	8	Sorcery			R	Untap all creatures and gain control of them until end of turn. They gain haste until end of turn.
Lash Out	commander	127	R	1R	2	Instant			C	Lash Out deals 3 damage to target creature. Clash with an opponent. If you win, Lash Out deals 3 damage to that creature's controller. (Each clashing player reveals the top card of his or her library, then puts that card on the top or bottom. A player wins if his or her card had a higher converted mana cost.)
Magmatic Force	commander	128	R	5RRR	8	Creature - Elemental	7	7	R	At the beginning of each upkeep, Magmatic Force deals 3 damage to target creature or player.
Mana-Charged Dragon	commander	129	R	4RR	6	Creature - Dragon	5	5	R	Flying, trample Join forces - Whenever Mana-Charged Dragon attacks or blocks, each player starting with you may pay any amount of mana. Mana-Charged Dragon gets +X/+0 until end of turn, where X is the total amount of mana paid this way.
Oni of Wild Places	commander	130	R	5R	6	Creature - Demon Spirit	6	5	U	Haste At the beginning of your upkeep, return a red creature you control to its owner's hand.
Punishing Fire	commander	131	R	1R	2	Instant			U	Punishing Fire deals 2 damage to target creature or player. Whenever an opponent gains life, you may pay {R}. If you do, return Punishing Fire from your graveyard to your hand.
Pyrohemia	commander	132	R	2RR	4	Enchantment			U	At the beginning of the end step, if no creatures are on the battlefield, sacrifice Pyrohemia. {R}: Pyrohemia deals 1 damage to each creature and each player.
Rapacious One	commander	133	R	5R	6	Creature - Eldrazi Drone	5	4	U	Trample Whenever Rapacious One deals combat damage to a player, put that many 0/1 colorless Eldrazi Spawn creature tokens onto the battlefield. They have "Sacrifice this creature: Add {1} to your mana pool."
Ruination	commander	134	R	3R	4	Sorcery			R	Destroy all nonbasic lands.
Spitebellows	commander	135	R	5R	6	Creature - Elemental	6	1	U	When Spitebellows leaves the battlefield, it deals 6 damage to target creature. Evoke {1}{R}{R} (You may cast this spell for its evoke cost. If you do, it's sacrificed when it enters the battlefield.)
Stranglehold	commander	136	R	3R	4	Enchantment			R	Your opponents can't search libraries. If an opponent would begin an extra turn, that player skips that turn instead.
Sulfurous Blast	commander	137	R	2RR	4	Instant			U	Sulfurous Blast deals 2 damage to each creature and each player. If you cast this spell during your main phase, Sulfurous Blast deals 3 damage to each creature and each player instead.
Vow of Lightning	commander	138	R	2R	3	Enchantment - Aura			U	Enchant creature Enchanted creature gets +2/+2, has first strike, and can't attack you or a planeswalker you control.
Wild Ricochet	commander	139	R	2RR	4	Instant			R	You may choose new targets for target instant or sorcery spell. Then copy that spell. You may choose new targets for the copy.
Acidic Slime	commander	140	G	3GG	5	Creature - Ooze	2	2	U	Deathtouch (Any amount of damage this deals to a creature is enough to destroy it.) When Acidic Slime enters the battlefield, destroy target artifact, enchantment, or land.
Aquastrand Spider	commander	141	G	1G	2	Creature - Spider Mutant	0	0	C	Graft 2 (This creature enters the battlefield with two +1/+1 counters on it. Whenever another creature enters the battlefield, you may move a +1/+1 counter from this creature onto it.) {G}: Target creature with a +1/+1 counter on it gains reach until end of turn. (It can block creatures with flying.)
Awakening Zone	commander	142	G	2G	3	Enchantment			R	At the beginning of your upkeep, you may put a 0/1 colorless Eldrazi Spawn creature token onto the battlefield. It has "Sacrifice this creature: Add {1} to your mana pool."
Baloth Woodcrasher	commander	143	G	4GG	6	Creature - Beast	4	4	U	Landfall - Whenever a land enters the battlefield under your control, Baloth Woodcrasher gets +4/+4 and gains trample until end of turn.
Bestial Menace	commander	144	G	3GG	5	Sorcery			U	Put a 1/1 green Snake creature token, a 2/2 green Wolf creature token, and a 3/3 green Elephant creature token onto the battlefield.
Brawn	commander	145	G	3G	4	Creature - Incarnation	3	3	U	Trample As long as Brawn is in your graveyard and you control a Forest, creatures you control have trample.
Cobra Trap	commander	146	G	4GG	6	Instant - Trap			U	If a noncreature permanent under your control was destroyed this turn by a spell or ability an opponent controlled, you may pay {G} rather than pay Cobra Trap's mana cost. Put four 1/1 green Snake creature tokens onto the battlefield.
Collective Voyage	commander	147	G	G	1	Sorcery			R	Join forces - Starting with you, each player may pay any amount of mana. Each player searches his or her library for up to X basic land cards, where X is the total amount of mana paid this way, puts them onto the battlefield tapped, then shuffles his or her library.
Cultivate	commander	148	G	2G	3	Sorcery			C	Search your library for up to two basic land cards, reveal those cards, and put one onto the battlefield tapped and the other into your hand. Then shuffle your library.
Deadly Recluse	commander	149	G	1G	2	Creature - Spider	1	2	C	Reach (This creature can block creatures with flying.) Deathtouch (Any amount of damage this deals to a creature is enough to destroy it.)
Deadwood Treefolk	commander	150	G	5G	6	Creature - Treefolk	3	6	U	Vanishing 3 (This permanent enters the battlefield with three time counters on it. At the beginning of your upkeep, remove a time counter from it. When the last is removed, sacrifice it.) When Deadwood Treefolk enters the battlefield or leaves the battlefield, return another target creature card from your graveyard to your hand.
Elvish Aberration	commander	151	G	5G	6	Creature - Elf Mutant	4	5	U	{T}: Add {G}{G}{G} to your mana pool. Forestcycling {2} ({2}, Discard this card: Search your library for a Forest card, reveal it, and put it into your hand. Then shuffle your library.)
Eternal Witness	commander	152	G	1GG	3	Creature - Human Shaman	2	1	U	When Eternal Witness enters the battlefield, you may return target card from your graveyard to your hand.
Explosive Vegetation	commander	153	G	3G	4	Sorcery			U	Search your library for up to two basic land cards and put them onto the battlefield tapped. Then shuffle your library.
Fertilid	commander	154	G	2G	3	Creature - Elemental	0	0	C	Fertilid enters the battlefield with two +1/+1 counters on it. {1}{G}, Remove a +1/+1 counter from Fertilid: Target player searches his or her library for a basic land card and puts it onto the battlefield tapped. Then that player shuffles his or her library.
Fierce Empath	commander	155	G	2G	3	Creature - Elf	1	1	C	When Fierce Empath enters the battlefield, you may search your library for a creature card with converted mana cost 6 or greater, reveal it, put it into your hand, then shuffle your library.
Fists of Ironwood	commander	156	G	1G	2	Enchantment - Aura			C	Enchant creature When Fists of Ironwood enters the battlefield, put two 1/1 green Saproling creature tokens onto the battlefield. Enchanted creature has trample.
Garruk Wildspeaker	commander	157	G	2GG	4	Planeswalker - Garruk Loyalty:	-3		M	+1: Untap two target lands. -1: Put a 3/3 green Beast creature token onto the battlefield. -4: Creatures you control get +3/+3 and gain trample until end of turn.
Harmonize	commander	158	G	2GG	4	Sorcery			U	Draw three cards.
Hornet Queen	commander	159	G	4GGG	7	Creature - Insect	2	2	R	Flying, deathtouch When Hornet Queen enters the battlefield, put four 1/1 green Insect creature tokens with flying and deathtouch onto the battlefield.
Hunting Pack	commander	160	G	5GG	7	Instant			U	Put a 4/4 green Beast creature token onto the battlefield. Storm (When you cast this spell, copy it for each spell cast before it this turn.)
Hydra Omnivore	commander	161	G	4GG	6	Creature - Hydra	8	8	R	Whenever Hydra Omnivore deals combat damage to an opponent, it deals that much damage to each other opponent.
