Name	Set	ImageFile	Color	Cost	ConvertedCost	Type	Power	Toughness	Rarity	Text
Luminous Angel	mirrodin	15	W	4WWW	7	Creature - Angel	4	4	R	Flying At the beginning of your upkeep, you may put a 1/1 white Spirit creature token with flying onto the battlefield.
Raise the Alarm	mirrodin	16	W	1W	2	Instant			C	Put two 1/1 white Soldier creature tokens onto the battlefield.
Razor Barrier	mirrodin	17	W	1W	2	Instant			C	Target permanent you control gains protection from artifacts or from the color of your choice until end of turn.
Roar of the Kha	mirrodin	18	W	1W	2	Instant			U	Choose one - Creatures you control get +1/+1 until end of turn; or untap all creatures you control. Entwine {1}{W} (Choose both if you pay the entwine cost.)
Rule of Law	mirrodin	19	W	2W	3	Enchantment			R	Each player can't cast more than one spell each turn.
Second Sunrise	mirrodin	20	W	1WW	3	Instant			R	Each player returns to the battlefield all artifact, creature, enchantment, and land cards in his or her graveyard that were put there from the battlefield this turn.
Skyhunter Cub	mirrodin	21	W	2W	3	Creature - Cat Knight	2	2	C	As long as Skyhunter Cub is equipped, it gets +1/+1 and has flying.
Skyhunter Patrol	mirrodin	22	W	2WW	4	Creature - Cat Knight	2	3	C	Flying, first strike (This creature can't be blocked except by creatures with flying or reach, and it deals combat damage before creatures without first strike.)
Slith Ascendant	mirrodin	23	W	1WW	3	Creature - Slith	1	1	U	Flying Whenever Slith Ascendant deals combat damage to a player, put a +1/+1 counter on it.
Solar Tide	mirrodin	24	W	4WW	6	Sorcery			R	Choose one - Destroy all creatures with power 2 or less; or destroy all creatures with power 3 or greater. Entwine-Sacrifice two lands. (Choose both if you pay the entwine cost.)
Soul Nova	mirrodin	25	W	3WW	5	Instant			U	Exile target attacking creature and all Equipment attached to it.
Sphere of Purity	mirrodin	26	W	3W	4	Enchantment			C	If an artifact would deal damage to you, prevent 1 of that damage.
Taj-Nar Swordsmith	mirrodin	27	W	3W	4	Creature - Cat Soldier	2	3	U	When Taj-Nar Swordsmith enters the battlefield, you may pay {X}. If you do, search your library for an Equipment card with converted mana cost X or less and put that card onto the battlefield. Then shuffle your library.
Tempest of Light	mirrodin	28	W	2W	3	Instant			U	Destroy all enchantments.
Annul	mirrodin	29	U	U	1	Instant			C	Counter target artifact or enchantment spell.
Assert Authority	mirrodin	30	U	5UU	7	Instant			U	Affinity for artifacts (This spell costs {1} less to cast for each artifact you control.) Counter target spell. If that spell is countered this way, exile it instead of putting it into its owner's graveyard.
Broodstar	mirrodin	31	U	8UU	10	Creature - Beast	*	*	R	Affinity for artifacts (This spell costs {1} less to cast for each artifact you control.) Flying Broodstar's power and toughness are each equal to the number of artifacts you control.
Disarm	mirrodin	32	U	U	1	Instant			C	Unattach all Equipment from target creature.
Domineer	mirrodin	33	U	1UU	3	Enchantment - Aura			U	Enchant artifact creature You control enchanted artifact creature.
Dream's Grip	mirrodin	34	U	U	1	Instant			C	Choose one - Tap target permanent; or untap target permanent. Entwine {1} (Choose both if you pay the entwine cost.)
Fabricate	mirrodin	35	U	2U	3	Sorcery			U	Search your library for an artifact card, reveal it, and put it into your hand. Then shuffle your library.
Fatespinner	mirrodin	36	U	1UU	3	Creature - Human Wizard	1	2	R	At the beginning of each opponent's upkeep, that player chooses draw step, main phase, or combat phase. The player skips each instance of the chosen step or phase this turn.
Inertia Bubble	mirrodin	37	U	1U	2	Enchantment - Aura			C	Enchant artifact Enchanted artifact doesn't untap during its controller's untap step.
Looming Hoverguard	mirrodin	38	U	4UU	6	Creature - Drone	3	3	U	Flying When Looming Hoverguard enters the battlefield, put target artifact on top of its owner's library.
Lumengrid Augur	mirrodin	39	U	3U	4	Creature - Vedalken Wizard	2	2	R	{1}, {T}: Target player draws a card, then discards a card. If that player discards an artifact card this way, untap Lumengrid Augur.
Lumengrid Sentinel	mirrodin	40	U	2U	3	Creature - Human Wizard	1	2	U	Flying Whenever an artifact enters the battlefield under your control, you may tap target permanent.
Lumengrid Warden	mirrodin	41	U	1U	2	Creature - Human Wizard	1	3	C	
March of the Machines	mirrodin	42	U	3U	4	Enchantment			R	Each noncreature artifact is an artifact creature with power and toughness each equal to its converted mana cost. (Equipment that's a creature can't equip a creature.)
Neurok Familiar	mirrodin	43	U	1U	2	Creature - Bird	1	1	C	Flying When Neurok Familiar enters the battlefield, reveal the top card of your library. If it's an artifact card, put it into your hand. Otherwise, put it into your graveyard.
Neurok Spy	mirrodin	44	U	2U	3	Creature - Human Rogue	2	2	C	Neurok Spy is unblockable as long as defending player controls an artifact.
Override	mirrodin	45	U	2U	3	Instant			C	Counter target spell unless its controller pays {1} for each artifact you control.
Psychic Membrane	mirrodin	46	U	2U	3	Creature - Wall	0	3	U	Defender (This creature can't attack.) Whenever Psychic Membrane blocks, you may draw a card.
Quicksilver Elemental	mirrodin	47	U	3UU	5	Creature - Elemental	3	4	R	{U}: Quicksilver Elemental gains all activated abilities of target creature until end of turn. (If any of the abilities use that creature's name, use this creature's name instead.) You may spend blue mana as though it were mana of any color to pay the activation costs of Quicksilver Elemental's abilities.
Regress	mirrodin	48	U	2U	3	Instant			C	Return target permanent to its owner's hand.
Shared Fate	mirrodin	49	U	4U	5	Enchantment			R	If a player would draw a card, that player exiles the top card of an opponent's library face down instead. Each player may look at and play cards he or she exiled with Shared Fate.
Slith Strider	mirrodin	50	U	1UU	3	Creature - Slith	1	1	U	Whenever Slith Strider becomes blocked, draw a card. Whenever Slith Strider deals combat damage to a player, put a +1/+1 counter on it.
Somber Hoverguard	mirrodin	51	U	5U	6	Creature - Drone	3	2	C	Affinity for artifacts (This spell costs {1} less to cast for each artifact you control.) Flying
Temporal Cascade	mirrodin	52	U	5UU	7	Sorcery			R	Choose one - Each player shuffles his or her hand and graveyard into his or her library; or each player draws seven cards. Entwine {2} (Choose both if you pay the entwine cost.)
Thirst for Knowledge	mirrodin	53	U	2U	3	Instant			U	Draw three cards. Then discard two cards unless you discard an artifact card.
Thoughtcast	mirrodin	54	U	4U	5	Sorcery			C	Affinity for artifacts (This spell costs {1} less to cast for each artifact you control.) Draw two cards.
Vedalken Archmage	mirrodin	55	U	2UU	4	Creature - Vedalken Wizard	0	2	R	Whenever you cast an artifact spell, draw a card.
Wanderguard Sentry	mirrodin	56	U	4U	5	Creature - Drone	3	3	C	When Wanderguard Sentry enters the battlefield, look at target opponent's hand.
Barter in Blood	mirrodin	57	B	2BB	4	Sorcery			U	Each player sacrifices two creatures.
Betrayal of Flesh	mirrodin	58	B	5B	6	Instant			U	Choose one - Destroy target creature; or return target creature card from your graveyard to the battlefield. Entwine-Sacrifice three lands. (Choose both if you pay the entwine cost.)
Chimney Imp	mirrodin	59	B	4B	5	Creature - Imp	1	2	C	Flying When Chimney Imp is put into a graveyard from the battlefield, target opponent puts a card from his or her hand on top of his or her library.
Consume Spirit	mirrodin	60	B	X1B	2	Sorcery			C	Spend only black mana on X. Consume Spirit deals X damage to target creature or player and you gain X life.
Contaminated Bond	mirrodin	61	B	1B	2	Enchantment - Aura			C	Enchant creature (Target a creature as you cast this. This card enters the battlefield attached to that creature.) Whenever enchanted creature attacks or blocks, its controller loses 3 life.
Disciple of the Vault	mirrodin	62	B	B	1	Creature - Human Cleric	1	1	C	Whenever an artifact is put into a graveyard from the battlefield, you may have target opponent lose 1 life.
Dross Harvester	mirrodin	63	B	1BB	3	Creature - Horror	4	4	R	Protection from white At the beginning of your end step, you lose 4 life. Whenever a creature is put into a graveyard from the battlefield, you gain 2 life.
Dross Prowler	mirrodin	64	B	2B	3	Creature - Zombie	2	1	C	Fear (This creature can't be blocked except by artifact creatures and/or black creatures.)
Flayed Nim	mirrodin	65	B	3B	4	Creature - Skeleton	2	2	U	Whenever Flayed Nim deals combat damage to a creature, that creature's controller loses that much life. {2}{B}: Regenerate Flayed Nim.
Grim Reminder	mirrodin	66	B	2B	3	Instant			R	Search your library for a nonland card and reveal it. Each opponent who cast a card this turn with the same name as that card loses 6 life. Then shuffle the revealed card back into your library. {B}{B}: Return Grim Reminder from your graveyard to your hand. Activate this ability only during your upkeep.
Irradiate	mirrodin	67	B	3B	4	Instant			C	Target creature gets -1/-1 until end of turn for each artifact you control.
Moriok Scavenger	mirrodin	68	B	3B	4	Creature - Human Rogue	2	3	C	When Moriok Scavenger enters the battlefield, you may return target artifact creature card from your graveyard to your hand.
Necrogen Mists	mirrodin	69	B	2B	3	Enchantment			R	At the beginning of each player's upkeep, that player discards a card.
Nim Devourer	mirrodin	70	B	3BB	5	Creature - Zombie	4	1	R	Nim Devourer gets +1/+0 for each artifact you control. {B}{B}: Return Nim Devourer from your graveyard to the battlefield, then sacrifice a creature. Activate this ability only during your upkeep.
Nim Lasher	mirrodin	71	B	2B	3	Creature - Zombie	1	1	C	Nim Lasher gets +1/+0 for each artifact you control.
Nim Shambler	mirrodin	72	B	2BB	4	Creature - Zombie	2	1	U	Nim Shambler gets +1/+0 for each artifact you control. Sacrifice a creature: Regenerate Nim Shambler.
Nim Shrieker	mirrodin	73	B	3B	4	Creature - Zombie	0	1	C	Flying Nim Shrieker gets +1/+0 for each artifact you control.
Promise of Power	mirrodin	74	B	2BBB	5	Sorcery			R	Choose one - You draw five cards and you lose 5 life; or put an X/X black Demon creature token with flying onto the battlefield, where X is the number of cards in your hand as the token enters the battlefield. Entwine {4} (Choose both if you pay the entwine cost.)
Reiver Demon	mirrodin	75	B	4BBBB	8	Creature - Demon	6	6	R	Flying When Reiver Demon enters the battlefield, if you cast it from your hand, destroy all nonartifact, nonblack creatures. They can't be regenerated.
Relic Bane	mirrodin	76	B	1BB	3	Enchantment - Aura			U	Enchant artifact Enchanted artifact has "At the beginning of your upkeep, you lose 2 life."
Slith Bloodletter	mirrodin	77	B	BB	2	Creature - Slith	1	1	U	Whenever Slith Bloodletter deals combat damage to a player, put a +1/+1 counter on it. {1}{B}: Regenerate Slith Bloodletter.
Spoils of the Vault	mirrodin	78	B	B	1	Instant			R	Name a card. Reveal cards from the top of your library until you reveal the named card, then put that card into your hand. Exile all other cards revealed this way, and you lose 1 life for each of the exiled cards.
Terror	mirrodin	79	B	1B	2	Instant			C	Destroy target nonartifact, nonblack creature. It can't be regenerated.
Vermiculos	mirrodin	80	B	4B	5	Creature - Horror	1	1	R	Whenever an artifact enters the battlefield, Vermiculos gets +4/+4 until end of turn.
Wail of the Nim	mirrodin	81	B	2B	3	Instant			C	Choose one - Regenerate each creature you control; or Wail of the Nim deals 1 damage to each creature and each player. Entwine {B} (Choose both if you pay the entwine cost.)
Wall of Blood	mirrodin	82	B	2B	3	Creature - Wall	0	2	U	Defender (This creature can't attack.) Pay 1 life: Wall of Blood gets +1/+1 until end of turn.
Woebearer	mirrodin	83	B	4B	5	Creature - Zombie	2	3	U	Fear (This creature can't be blocked except by artifact creatures and/or black creatures.) Whenever Woebearer deals combat damage to a player, you may return target creature card from your graveyard to your hand.
Wrench Mind	mirrodin	84	B	BB	2	Sorcery			C	Target player discards two cards unless he or she discards an artifact card.
Arc-Slogger	mirrodin	85	R	3RR	5	Creature - Beast	4	5	R	{R}, Exile the top ten cards of your library: Arc-Slogger deals 2 damage to target creature or player.
Atog	mirrodin	86	R	1R	2	Creature - Atog	1	2	U	Sacrifice an artifact: Atog gets +2/+2 until end of turn.
Confusion in the Ranks	mirrodin	87	R	3RR	5	Enchantment			R	Whenever an artifact, creature, or enchantment enters the battlefield, its controller chooses target permanent another player controls that shares a card type with it. Exchange control of those permanents.
Detonate	mirrodin	88	R	XR	1	Sorcery			U	Destroy target artifact with converted mana cost X. It can't be regenerated. Detonate deals X damage to that artifact's controller.
Electrostatic Bolt	mirrodin	89	R	R	1	Instant			C	Electrostatic Bolt deals 2 damage to target creature. If it's an artifact creature, Electrostatic Bolt deals 4 damage to it instead.
Fiery Gambit	mirrodin	90	R	2R	3	Sorcery			R	Flip a coin until you lose a flip or choose to stop flipping. If you lose a flip, Fiery Gambit has no effect. If you win one or more flips, Fiery Gambit deals 3 damage to target creature. If you win two or more flips, Fiery Gambit deals 6 damage to each opponent. If you win three or more flips, draw nine cards and untap all lands you control.
Fists of the Anvil	mirrodin	91	R	1R	2	Instant			C	Target creature gets +4/+0 until end of turn.
Forge Armor	mirrodin	92	R	4R	5	Instant			U	As an additional cost to cast Forge Armor, sacrifice an artifact. Put X +1/+1 counters on target creature, where X is the sacrificed artifact's converted mana cost.
Fractured Loyalty	mirrodin	93	R	1R	2	Enchantment - Aura			U	Enchant creature Whenever enchanted creature becomes the target of a spell or ability, that spell or ability's controller gains control of that creature. (This effect lasts indefinitely.)
Goblin Striker	mirrodin	94	R	1R	2	Creature - Goblin Berserker	1	1	C	First strike, haste
Grab the Reins	mirrodin	95	R	3R	4	Instant			U	Choose one - Until end of turn, you gain control of target creature and it gains haste; or sacrifice a creature, then Grab the Reins deals damage equal to that creature's power to target creature or player. Entwine {2}{R} (Choose both if you pay the entwine cost.)
Incite War	mirrodin	96	R	2R	3	Instant			C	Choose one - Creatures target player controls attack this turn if able; or creatures you control gain first strike until end of turn. Entwine {2} (Choose both if you pay the entwine cost.)
Krark-Clan Grunt	mirrodin	97	R	2R	3	Creature - Goblin Warrior	2	2	C	Sacrifice an artifact: Krark-Clan Grunt gets +1/+0 and gains first strike until end of turn.
Krark-Clan Shaman	mirrodin	98	R	R	1	Creature - Goblin Shaman	1	1	C	Sacrifice an artifact: Krark-Clan Shaman deals 1 damage to each creature without flying.
Mass Hysteria	mirrodin	99	R	R	1	Enchantment			R	All creatures have haste.
Megatog	mirrodin	100	R	4RR	6	Creature - Atog	3	4	R	Sacrifice an artifact: Megatog gets +3/+3 and gains trample until end of turn.
Molten Rain	mirrodin	101	R	1RR	3	Sorcery			C	Destroy target land. If that land was nonbasic, Molten Rain deals 2 damage to the land's controller.
Ogre Leadfoot	mirrodin	102	R	4R	5	Creature - Ogre	3	3	C	Whenever Ogre Leadfoot becomes blocked by an artifact creature, destroy that creature.
Rustmouth Ogre	mirrodin	103	R	4RR	6	Creature - Ogre	5	4	U	Whenever Rustmouth Ogre deals combat damage to a player, you may destroy target artifact that player controls.
Seething Song	mirrodin	104	R	2R	3	Instant			C	Add {R}{R}{R}{R}{R} to your mana pool.
Shatter	mirrodin	105	R	1R	2	Instant			C	Destroy target artifact.
Shrapnel Blast	mirrodin	106	R	1R	2	Instant			U	As an additional cost to cast Shrapnel Blast, sacrifice an artifact. Shrapnel Blast deals 5 damage to target creature or player.
Slith Firewalker	mirrodin	107	R	RR	2	Creature - Slith	1	1	U	Haste Whenever Slith Firewalker deals combat damage to a player, put a +1/+1 counter on it.
Spikeshot Goblin	mirrodin	108	R	2R	3	Creature - Goblin Shaman	1	2	C	{R}, {T}: Spikeshot Goblin deals damage equal to its power to target creature or player.
Trash for Treasure	mirrodin	109	R	2R	3	Sorcery			R	As an additional cost to cast Trash for Treasure, sacrifice an artifact. Return target artifact card from your graveyard to the battlefield.
Vulshok Battlemaster	mirrodin	110	R	4R	5	Creature - Human Warrior	2	2	R	Haste When Vulshok Battlemaster enters the battlefield, attach all Equipment on the battlefield to it. (Control of the Equipment doesn't change.)
Vulshok Berserker	mirrodin	111	R	3R	4	Creature - Human Berserker	3	2	C	Haste
War Elemental	mirrodin	112	R	RRR	3	Creature - Elemental	1	1	R	When War Elemental enters the battlefield, sacrifice it unless an opponent was dealt damage this turn. Whenever an opponent is dealt damage, put that many +1/+1 counters on War Elemental.
Battlegrowth	mirrodin	113	G	G	1	Instant			C	Put a +1/+1 counter on target creature.
Bloodscent	mirrodin	114	G	3G	4	Instant			U	All creatures able to block target creature this turn do so.
Brown Ouphe	mirrodin	115	G	G	1	Creature - Ouphe	1	1	U	{1}{G}, {T}: Counter target activated ability from an artifact source. (Mana abilities can't be targeted.)
Copperhoof Vorrac	mirrodin	116	G	3GG	5	Creature - Boar Beast	2	2	R	Copperhoof Vorrac gets +1/+1 for each untapped permanent your opponents control.
Creeping Mold	mirrodin	117	G	2GG	4	Sorcery			U	Destroy target artifact, enchantment, or land.
Deconstruct	mirrodin	118	G	2G	3	Sorcery			C	Destroy target artifact. Then add {G}{G}{G} to your mana pool.
Fangren Hunter	mirrodin	119	G	3GG	5	Creature - Beast	4	4	C	Trample
Glissa Sunseeker	mirrodin	120	G	2GG	4	Legendary Creature - Elf	3	2	R	First strike {T}: Destroy target artifact if its converted mana cost is equal to the amount of mana in your mana pool.
Groffskithur	mirrodin	121	G	5G	6	Creature - Beast	3	3	C	Whenever Groffskithur becomes blocked, you may return target card named Groffskithur from your graveyard to your hand.
Hum of the Radix	mirrodin	122	G	2GG	4	Enchantment			R	Each artifact spell costs {1} more to cast for each artifact its controller controls.
Journey of Discovery	mirrodin	123	G	2G	3	Sorcery			C	Choose one - Search your library for up to two basic land cards, reveal them, put them into your hand, then shuffle your library; or you may play up to two additional lands this turn. Entwine {2}{G} (Choose both if you pay the entwine cost.)
Living Hive	mirrodin	124	G	6GG	8	Creature - Elemental Insect	6	6	R	Trample Whenever Living Hive deals combat damage to a player, put that many 1/1 green Insect creature tokens onto the battlefield.
Molder Slug	mirrodin	125	G	3GG	5	Creature - Slug Beast	4	6	R	At the beginning of each player's upkeep, that player sacrifices an artifact.
One Dozen Eyes	mirrodin	126	G	5G	6	Sorcery			U	Choose one - Put a 5/5 green Beast creature token onto the battlefield; or put five 1/1 green Insect creature tokens onto the battlefield. Entwine {G}{G}{G} (Choose both if you pay the entwine cost.)
Plated Slagwurm	mirrodin	127	G	4GGG	7	Creature - Wurm	8	8	R	Plated Slagwurm can't be the target of spells or abilities your opponents control.
Predator's Strike	mirrodin	128	G	1G	2	Instant			C	Target creature gets +3/+3 and gains trample until end of turn.
Slith Predator	mirrodin	129	G	GG	2	Creature - Slith	1	1	U	Trample Whenever Slith Predator deals combat damage to a player, put a +1/+1 counter on it.
Sylvan Scrying	mirrodin	130	G	1G	2	Sorcery			U	Search your library for a land card, reveal it, and put it into your hand. Then shuffle your library.
Tel-Jilad Archers	mirrodin	131	G	4G	5	Creature - Elf Archer	2	4	C	Protection from artifacts; reach (This creature can block creatures with flying.)
Tel-Jilad Chosen	mirrodin	132	G	1G	2	Creature - Elf Warrior	2	1	C	Protection from artifacts
Tel-Jilad Exile	mirrodin	133	G	3G	4	Creature - Troll Warrior	2	3	C	{1}{G}: Regenerate Tel-Jilad Exile.
Tooth and Nail	mirrodin	134	G	5GG	7	Sorcery			R	Choose one - Search your library for up to two creature cards, reveal them, put them into your hand, then shuffle your library; or put up to two creature cards from your hand onto the battlefield. Entwine {2} (Choose both if you pay the entwine cost.)
Troll Ascetic	mirrodin	135	G	1GG	3	Creature - Troll Shaman	3	2	R	Troll Ascetic can't be the target of spells or abilities your opponents control. {1}{G}: Regenerate Troll Ascetic. (The next time this creature would be destroyed this turn, it isn't. Instead tap it, remove all damage from it, and remove it from combat.)
Trolls of Tel-Jilad	mirrodin	136	G	5GG	7	Creature - Troll Shaman	5	6	U	{1}{G}: Regenerate target green creature.
Turn to Dust	mirrodin	137	G	G	1	Instant			C	Destroy target Equipment. Then add {G} to your mana pool.
Viridian Joiner	mirrodin	138	G	2G	3	Creature - Elf Druid	1	2	C	{T}: Add an amount of {G} to your mana pool equal to Viridian Joiner's power.
Viridian Shaman	mirrodin	139	G	2G	3	Creature - Elf Shaman	2	2	U	When Viridian Shaman enters the battlefield, destroy target artifact.
Wurmskin Forger	mirrodin	140	G	5GG	7	Creature - Elf Warrior	2	2	C	When Wurmskin Forger enters the battlefield, distribute three +1/+1 counters among any number of target creatures.
Aether Spellbomb	mirrodin	141	A	1	1	Artifact			C	{U}, Sacrifice Aether Spellbomb: Return target creature to its owner's hand. {1}, Sacrifice Aether Spellbomb: Draw a card.
Alpha Myr	mirrodin	142	A	2	2	Artifact Creature - Myr	2	1	C	
Altar of Shadows	mirrodin	143	A	7	7	Artifact			R	At the beginning of your precombat main phase, add {B} to your mana pool for each charge counter on Altar of Shadows. {7}, {T}: Destroy target creature. Then put a charge counter on Altar of Shadows.
Banshee's Blade	mirrodin	144	A	2	2	Artifact - Equipment			U	Equipped creature gets +1/+1 for each charge counter on Banshee's Blade. Whenever equipped creature deals combat damage, put a charge counter on Banshee's Blade. Equip {2} ({2}: Attach to target creature you control. Equip only as a sorcery. This card enters the battlefield unattached and stays on the battlefield if the creature leaves.)
Blinkmoth Urn	mirrodin	145	A	5	5	Artifact			R	At the beginning of each player's precombat main phase, if Blinkmoth Urn is untapped, that player adds {1} to his or her mana pool for each artifact he or she controls.
Bonesplitter	mirrodin	146	A	1	1	Artifact - Equipment			C	Equipped creature gets +2/+0. Equip {1} ({1}: Attach to target creature you control. Equip only as a sorcery. This card enters the battlefield unattached and stays on the battlefield if the creature leaves.)
Bosh, Iron Golem	mirrodin	147	A	8	8	Legendary Artifact Creature - Golem	6	7	R	Trample {3}{R}, Sacrifice an artifact: Bosh, Iron Golem deals damage equal to the sacrificed artifact's converted mana cost to target creature or player.
Bottle Gnomes	mirrodin	148	A	3	3	Artifact Creature - Gnome	1	3	U	Sacrifice Bottle Gnomes: You gain 3 life.
Cathodion	mirrodin	149	A	3	3	Artifact Creature - Construct	3	3	U	When Cathodion is put into a graveyard from the battlefield, add {3} to your mana pool.
Chalice of the Void	mirrodin	150	A	XX	0	Artifact			R	Chalice of the Void enters the battlefield with X charge counters on it. Whenever a player casts a spell with converted mana cost equal to the number of charge counters on Chalice of the Void, counter that spell.
Chromatic Sphere	mirrodin	151	A	1	1	Artifact			C	{1}, {T}, Sacrifice Chromatic Sphere: Add one mana of any color to your mana pool. Draw a card.
Chrome Mox	mirrodin	152	A	0	0	Artifact			R	Imprint - When Chrome Mox enters the battlefield, you may exile a nonartifact, nonland card from your hand. {T}: Add one mana of any of the exiled card's colors to your mana pool.
Clockwork Beetle	mirrodin	153	A	1	1	Artifact Creature - Insect	0	0	C	Clockwork Beetle enters the battlefield with two +1/+1 counters on it. Whenever Clockwork Beetle attacks or blocks, remove a +1/+1 counter from it at end of combat.
Clockwork Condor	mirrodin	154	A	4	4	Artifact Creature - Bird	0	0	C	Flying Clockwork Condor enters the battlefield with three +1/+1 counters on it. Whenever Clockwork Condor attacks or blocks, remove a +1/+1 counter from it at end of combat.
Clockwork Dragon	mirrodin	155	A	7	7	Artifact Creature - Dragon	0	0	R	Flying Clockwork Dragon enters the battlefield with six +1/+1 counters on it. Whenever Clockwork Dragon attacks or blocks, remove a +1/+1 counter from it at end of combat. {3}: Put a +1/+1 counter on Clockwork Dragon.
Clockwork Vorrac	mirrodin	156	A	5	5	Artifact Creature - Boar Beast	0	0	U	Trample Clockwork Vorrac enters the battlefield with four +1/+1 counters on it. Whenever Clockwork Vorrac attacks or blocks, remove a +1/+1 counter from it at end of combat. {T}: Put a +1/+1 counter on Clockwork Vorrac.
Cobalt Golem	mirrodin	157	A	4	4	Artifact Creature - Golem	2	3	C	{1}{U}: Cobalt Golem gains flying until end of turn.
Copper Myr	mirrodin	158	A	2	2	Artifact Creature - Myr	1	1	C	{T}: Add {G} to your mana pool.
Crystal Shard	mirrodin	159	A	3	3	Artifact			U	{3}, {T} or {U}, {T}: Return target creature to its owner's hand unless its controller pays {1}.
Culling Scales	mirrodin	160	A	3	3	Artifact			R	At the beginning of your upkeep, destroy target nonland permanent with the lowest converted mana cost. (If two or more permanents are tied for lowest cost, target any one of them.)
Damping Matrix	mirrodin	161	A	3	3	Artifact			R	Activated abilities of artifacts and creatures can't be activated unless they're mana abilities.
Dead-Iron Sledge	mirrodin	162	A	1	1	Artifact - Equipment			U	Whenever equipped creature blocks or becomes blocked by a creature, destroy both creatures. Equip {2} ({2}: Attach to target creature you control. Equip only as a sorcery. This card enters the battlefield unattached and stays on the battlefield if the creature leaves.)
Dragon Blood	mirrodin	163	A	3	3	Artifact			U	{3}, {T}: Put a +1/+1 counter on target creature.
Dross Scorpion	mirrodin	164	A	4	4	Artifact Creature - Scorpion	3	1	C	Whenever Dross Scorpion or another artifact creature is put into a graveyard from the battlefield, you may untap target artifact.
Duplicant	mirrodin	165	A	6	6	Artifact Creature - Shapeshifter	2	4	R	Imprint - When Duplicant enters the battlefield, you may exile target nontoken creature. As long as the exiled card is a creature card, Duplicant has that card's power, toughness, and creature types. It's still a Shapeshifter.
Duskworker	mirrodin	166	A	4	4	Artifact Creature - Construct	2	2	U	Whenever Duskworker becomes blocked, regenerate it. {3}: Duskworker gets +1/+0 until end of turn.
Elf Replica	mirrodin	167	A	3	3	Artifact Creature - Elf	2	2	C	{1}{G}, Sacrifice Elf Replica: Destroy target enchantment.
Empyrial Plate	mirrodin	168	A	2	2	Artifact - Equipment			R	Equipped creature gets +1/+1 for each card in your hand. Equip {2} ({2}: Attach to target creature you control. Equip only as a sorcery. This card enters the battlefield unattached and stays on the battlefield if the creature leaves.)
Extraplanar Lens	mirrodin	169	A	3	3	Artifact			R	Imprint - When Extraplanar Lens enters the battlefield, you may exile target land you control. Whenever a land with the same name as the exiled card is tapped for mana, its controller adds one mana to his or her mana pool of any type that land produced.
Farsight Mask	mirrodin	170	A	5	5	Artifact			U	Whenever a source an opponent controls deals damage to you, if Farsight Mask is untapped, you may draw a card.
Fireshrieker	mirrodin	171	A	3	3	Artifact - Equipment			U	Equipped creature has double strike. (It deals both first-strike and regular combat damage.) Equip {2} ({2}: Attach to target creature you control. Equip only as a sorcery. This card enters the battlefield unattached and stays on the battlefield if the creature leaves.)
Frogmite	mirrodin	172	A	4	4	Artifact Creature - Frog	2	2	C	Affinity for artifacts (This spell costs {1} less to cast for each artifact you control.)
Galvanic Key	mirrodin	173	A	2	2	Artifact			C	Flash {3}, {T}: Untap target artifact.
