Name	Set	ImageFile	Color	Cost	ConvertedCost	Type	Power	Toughness	Rarity	Text
Guile	lorwyn	69	U	3UUU	6	Creature - Elemental Incarnation	6	6	R	Guile can't be blocked except by three or more creatures. If a spell or ability you control would counter a spell, instead exile that spell and you may play that card without paying its mana cost. When Guile is put into a graveyard from anywhere, shuffle it into its owner's library.
Inkfathom Divers	lorwyn	70	U	3UU	5	Creature - Merfolk Soldier	3	3	C	Islandwalk When Inkfathom Divers enters the battlefield, look at the top four cards of your library, then put them back in any order.
Jace Beleren	lorwyn	71	U	1UU	3	Planeswalker - Jace	3		R	+2: Each player draws a card. -1: Target player draws a card. -10: Target player puts the top twenty cards of his or her library into his or her graveyard.
Merrow Commerce	lorwyn	72	U	1U	2	Tribal Enchantment - Merfolk			U	At the beginning of your end step, untap all Merfolk you control.
Merrow Harbinger	lorwyn	73	U	3U	4	Creature - Merfolk Wizard	2	3	U	Islandwalk When Merrow Harbinger enters the battlefield, you may search your library for a Merfolk card, reveal it, then shuffle your library and put that card on top of it.
Merrow Reejerey	lorwyn	74	U	2U	3	Creature - Merfolk Soldier	2	2	U	Other Merfolk creatures you control get +1/+1. Whenever you cast a Merfolk spell, you may tap or untap target permanent.
Mistbind Clique	lorwyn	75	U	3U	4	Creature - Faerie Wizard	4	4	R	Flash Flying Champion a Faerie (When this enters the battlefield, sacrifice it unless you exile another Faerie you control. When this leaves the battlefield, that card returns to the battlefield.) When a Faerie is championed with Mistbind Clique, tap all lands target player controls.
Mulldrifter	lorwyn	76	U	4U	5	Creature - Elemental	2	2	C	Flying When Mulldrifter enters the battlefield, draw two cards. Evoke {2}{U} (You may cast this spell for its evoke cost. If you do, it's sacrificed when it enters the battlefield.)
Paperfin Rascal	lorwyn	77	U	2U	3	Creature - Merfolk Rogue	2	2	C	When Paperfin Rascal enters the battlefield, clash with an opponent. If you win, put a +1/+1 counter on Paperfin Rascal. (Each clashing player reveals the top card of his or her library, then puts that card on the top or bottom. A player wins if his or her card had a higher converted mana cost.)
Pestermite	lorwyn	78	U	2U	3	Creature - Faerie Rogue	2	1	C	Flash Flying When Pestermite enters the battlefield, you may tap or untap target permanent.
Ponder	lorwyn	79	U	U	1	Sorcery			C	Look at the top three cards of your library, then put them back in any order. You may shuffle your library. Draw a card.
Protective Bubble	lorwyn	80	U	3U	4	Enchantment - Aura			C	Enchant creature Enchanted creature is unblockable and has shroud. (It can't be the target of spells or abilities.)
Ringskipper	lorwyn	81	U	1U	2	Creature - Faerie Wizard	1	1	C	Flying When Ringskipper is put into a graveyard from the battlefield, clash with an opponent. If you win, return Ringskipper to its owner's hand. (Each clashing player reveals the top card of his or her library, then puts that card on the top or bottom. A player wins if his or her card had a higher converted mana cost.)
Scattering Stroke	lorwyn	82	U	2UU	4	Instant			U	Counter target spell. Clash with an opponent. If you win, at the beginning of your next main phase, you may add {X} to your mana pool, where X is that spell's converted mana cost. (Each clashing player reveals the top card of his or her library, then puts that card on the top or bottom. A player wins if his or her card had a higher converted mana cost.)
Scion of Oona	lorwyn	83	U	2U	3	Creature - Faerie Soldier	1	1	R	Flash Flying Other Faerie creatures you control get +1/+1. Other Faeries you control have shroud. (A permanent with shroud can't be the target of spells or abilities.)
Sentinels of Glen Elendra	lorwyn	84	U	3U	4	Creature - Faerie Soldier	2	3	C	Flash Flying
Shapesharer	lorwyn	85	U	1U	2	Creature - Shapeshifter	1	1	R	Changeling (This card is every creature type at all times.) {2}{U}: Target Shapeshifter becomes a copy of target creature until your next turn.
Silvergill Adept	lorwyn	86	U	1U	2	Creature - Merfolk Wizard	2	1	U	As an additional cost to cast Silvergill Adept, reveal a Merfolk card from your hand or pay {3}. When Silvergill Adept enters the battlefield, draw a card.
Silvergill Douser	lorwyn	87	U	1U	2	Creature - Merfolk Wizard	1	1	C	{T}: Target creature gets -X/-0 until end of turn, where X is the number of Merfolk and/or Faeries you control.
Sower of Temptation	lorwyn	88	U	2UU	4	Creature - Faerie Wizard	2	2	R	Flying When Sower of Temptation enters the battlefield, gain control of target creature for as long as Sower of Temptation remains on the battlefield.
Spellstutter Sprite	lorwyn	89	U	1U	2	Creature - Faerie Wizard	1	1	C	Flash Flying When Spellstutter Sprite enters the battlefield, counter target spell with converted mana cost X or less, where X is the number of Faeries you control.
Stonybrook Angler	lorwyn	90	U	1U	2	Creature - Merfolk Wizard	1	2	C	{1}{U}, {T}: You may tap or untap target creature.
Streambed Aquitects	lorwyn	91	U	1UU	3	Creature - Merfolk Scout	2	3	C	{T}: Target Merfolk creature gets +1/+1 and gains islandwalk until end of turn. {T}: Target land becomes an Island until end of turn.
Surgespanner	lorwyn	92	U	2UU	4	Creature - Merfolk Wizard	2	2	R	Whenever Surgespanner becomes tapped, you may pay {1}{U}. If you do, return target permanent to its owner's hand.
Tideshaper Mystic	lorwyn	93	U	U	1	Creature - Merfolk Wizard	1	1	C	{T}: Target land becomes the basic land type of your choice until end of turn. Activate this ability only during your turn.
Turtleshell Changeling	lorwyn	94	U	3U	4	Creature - Shapeshifter	1	4	U	Changeling (This card is every creature type at all times.) {1}{U}: Switch Turtleshell Changeling's power and toughness until end of turn.
Wanderwine Prophets	lorwyn	95	U	4UU	6	Creature - Merfolk Wizard	4	4	R	Champion a Merfolk (When this enters the battlefield, sacrifice it unless you exile another Merfolk you control. When this leaves the battlefield, that card returns to the battlefield.) Whenever Wanderwine Prophets deals combat damage to a player, you may sacrifice a Merfolk. If you do, take an extra turn after this one.
Whirlpool Whelm	lorwyn	96	U	1U	2	Instant			C	Clash with an opponent, then return target creature to its owner's hand. If you win, you may put that creature on top of its owner's library instead. (Each clashing player reveals the top card of his or her library, then puts that card on the top or bottom. A player wins if his or her card had a higher converted mana cost.)
Wings of Velis Vel	lorwyn	97	U	1U	2	Tribal Instant - Shapeshifter			C	Changeling (This card is every creature type at all times.) Target creature becomes 4/4, gains all creature types, and gains flying until end of turn.
Zephyr Net	lorwyn	98	U	1U	2	Enchantment - Aura			C	Enchant creature Enchanted creature has defender and flying.
Black Poplar Shaman	lorwyn	99	B	2B	3	Creature - Treefolk Shaman	1	3	C	{2}{B}: Regenerate target Treefolk.
Bog Hoodlums	lorwyn	100	B	5B	6	Creature - Goblin Warrior	4	1	C	Bog Hoodlums can't block. When Bog Hoodlums enters the battlefield, clash with an opponent. If you win, put a +1/+1 counter on Bog Hoodlums. (Each clashing player reveals the top card of his or her library, then puts that card on the top or bottom. A player wins if his or her card had a higher converted mana cost.)
Boggart Birth Rite	lorwyn	101	B	B	1	Tribal Sorcery - Goblin			C	Return target Goblin card from your graveyard to your hand.
Boggart Harbinger	lorwyn	102	B	2B	3	Creature - Goblin Shaman	2	1	U	When Boggart Harbinger enters the battlefield, you may search your library for a Goblin card, reveal it, then shuffle your library and put that card on top of it.
Boggart Loggers	lorwyn	103	B	2B	3	Creature - Goblin Rogue	2	1	C	Forestwalk {2}{B}, Sacrifice Boggart Loggers: Destroy target Treefolk or Forest.
Boggart Mob	lorwyn	104	B	3B	4	Creature - Goblin Warrior	5	5	R	Champion a Goblin (When this enters the battlefield, sacrifice it unless you exile another Goblin you control. When this leaves the battlefield, that card returns to the battlefield.) Whenever a Goblin you control deals combat damage to a player, you may put a 1/1 black Goblin Rogue creature token onto the battlefield.
Cairn Wanderer	lorwyn	105	B	4B	5	Creature - Shapeshifter	4	4	R	Changeling (This card is every creature type at all times.) As long as a creature card with flying is in a graveyard, Cairn Wanderer has flying. The same is true for fear, first strike, double strike, deathtouch, haste, landwalk, lifelink, protection, reach, trample, shroud, and vigilance.
Colfenor's Plans	lorwyn	106	B	2BB	4	Enchantment			R	When Colfenor's Plans enters the battlefield, exile the top seven cards of your library face down. You may look at and play cards exiled with Colfenor's Plans. Skip your draw step. You can't cast more than one spell each turn.
Dread	lorwyn	107	B	3BBB	6	Creature - Elemental Incarnation	6	6	R	Fear (This creature can't be blocked except by artifact creatures and/or black creatures.) Whenever a creature deals damage to you, destroy it. When Dread is put into a graveyard from anywhere, shuffle it into its owner's library.
Dreamspoiler Witches	lorwyn	108	B	3B	4	Creature - Faerie Wizard	2	2	C	Flying Whenever you cast a spell during an opponent's turn, you may have target creature get -1/-1 until end of turn.
Exiled Boggart	lorwyn	109	B	1B	2	Creature - Goblin Rogue	2	2	C	When Exiled Boggart is put into a graveyard from the battlefield, discard a card.
Eyeblight's Ending	lorwyn	110	B	2B	3	Tribal Instant - Elf			C	Destroy target non-Elf creature.
Facevaulter	lorwyn	111	B	B	1	Creature - Goblin Warrior	1	1	C	{B}, Sacrifice a Goblin: Facevaulter gets +2/+2 until end of turn.
Faerie Tauntings	lorwyn	112	B	2B	3	Tribal Enchantment - Faerie			U	Whenever you cast a spell during an opponent's turn, you may have each opponent lose 1 life.
Final Revels	lorwyn	113	B	4B	5	Sorcery			U	Choose one - All creatures get +2/+0 until end of turn; or all creatures get -0/-2 until end of turn.
Fodder Launch	lorwyn	114	B	3B	4	Tribal Sorcery - Goblin			U	As an additional cost to cast Fodder Launch, sacrifice a Goblin. Target creature gets -5/-5 until end of turn. Fodder Launch deals 5 damage to that creature's controller.
Footbottom Feast	lorwyn	115	B	2B	3	Instant			C	Put any number of target creature cards from your graveyard on top of your library. Draw a card.
Ghostly Changeling	lorwyn	116	B	2B	3	Creature - Shapeshifter	2	2	U	Changeling (This card is every creature type at all times.) {1}{B}: Ghostly Changeling gets +1/+1 until end of turn.
Hoarder's Greed	lorwyn	117	B	3B	4	Sorcery			U	You lose 2 life and draw two cards, then clash with an opponent. If you win, repeat this process. (Each clashing player reveals the top card of his or her library, then puts that card on the top or bottom. A player wins if his or her card had a higher converted mana cost.)
Hornet Harasser	lorwyn	118	B	2BB	4	Creature - Goblin Shaman	2	2	C	When Hornet Harasser is put into a graveyard from the battlefield, target creature gets -2/-2 until end of turn.
Hunter of Eyeblights	lorwyn	119	B	3BB	5	Creature - Elf Assassin	3	3	U	When Hunter of Eyeblights enters the battlefield, put a +1/+1 counter on target creature you don't control. {2}{B}, {T}: Destroy target creature with a counter on it.
Knucklebone Witch	lorwyn	120	B	B	1	Creature - Goblin Shaman	1	1	R	Whenever a Goblin you control is put into a graveyard from the battlefield, you may put a +1/+1 counter on Knucklebone Witch.
Liliana Vess	lorwyn	121	B	3BB	5	Planeswalker - Liliana	5		R	+1: Target player discards a card. -2: Search your library for a card, then shuffle your library and put that card on top of it. -8: Put all creature cards in all graveyards onto the battlefield under your control.
Lys Alana Scarblade	lorwyn	122	B	2B	3	Creature - Elf Assassin	1	1	U	{T}, Discard an Elf card: Target creature gets -X/-X until end of turn, where X is the number of Elves you control.
Mad Auntie	lorwyn	123	B	2B	3	Creature - Goblin Shaman	2	2	R	Other Goblin creatures you control get +1/+1. {T}: Regenerate another target Goblin.
Makeshift Mannequin	lorwyn	124	B	3B	4	Instant			U	Return target creature card from your graveyard to the battlefield with a mannequin counter on it. For as long as that creature has a mannequin counter on it, it has "When this creature becomes the target of a spell or ability, sacrifice it."
Marsh Flitter	lorwyn	125	B	3B	4	Creature - Faerie Rogue	1	1	U	Flying When Marsh Flitter enters the battlefield, put two 1/1 black Goblin Rogue creature tokens onto the battlefield. Sacrifice a Goblin: Marsh Flitter becomes 3/3 until end of turn.
Moonglove Winnower	lorwyn	126	B	3B	4	Creature - Elf Rogue	2	3	C	Deathtouch (Creatures dealt damage by this creature are destroyed. You can divide this creature's combat damage among any of the creatures blocking or blocked by it.)
Mournwhelk	lorwyn	127	B	6B	7	Creature - Elemental	3	3	C	When Mournwhelk enters the battlefield, target player discards two cards. Evoke {3}{B} (You may cast this spell for its evoke cost. If you do, it's sacrificed when it enters the battlefield.)
Nameless Inversion	lorwyn	128	B	1B	2	Tribal Instant - Shapeshifter			C	Changeling (This card is every creature type at all times.) Target creature gets +3/-3 and loses all creature types until end of turn.
Nath's Buffoon	lorwyn	129	B	1B	2	Creature - Goblin Rogue	1	1	C	Protection from Elves
Nectar Faerie	lorwyn	130	B	1B	2	Creature - Faerie Wizard	1	1	U	Flying {B}, {T}: Target Faerie or Elf gains lifelink until end of turn. (Damage dealt by the creature also causes its controller to gain that much life.)
Nettlevine Blight	lorwyn	131	B	4BB	6	Enchantment - Aura			R	Enchant creature or land Enchanted permanent has "At the beginning of your end step, sacrifice this permanent and attach Nettlevine Blight to a creature or land you control."
Nightshade Stinger	lorwyn	132	B	B	1	Creature - Faerie Rogue	1	1	C	Flying Nightshade Stinger can't block.
Oona's Prowler	lorwyn	133	B	1B	2	Creature - Faerie Rogue	3	1	R	Flying Discard a card: Oona's Prowler gets -2/-0 until end of turn. Any player may activate this ability.
Peppersmoke	lorwyn	134	B	B	1	Tribal Instant - Faerie			C	Target creature gets -1/-1 until end of turn. If you control a Faerie, draw a card.
Profane Command	lorwyn	135	B	XBB	2	Sorcery			R	Choose two - Target player loses X life; or return target creature card with converted mana cost X or less from your graveyard to the battlefield; or target creature gets -X/-X until end of turn; or up to X target creatures gain fear until end of turn. (They can't be blocked except by artifact creatures and/or black creatures.)
Prowess of the Fair	lorwyn	136	B	1B	2	Tribal Enchantment - Elf			U	Whenever another nontoken Elf is put into your graveyard from the battlefield, you may put a 1/1 green Elf Warrior creature token onto the battlefield.
Quill-Slinger Boggart	lorwyn	137	B	3B	4	Creature - Goblin Warrior	3	2	C	Whenever a player casts a Kithkin spell, you may have target player lose 1 life.
Scarred Vinebreeder	lorwyn	138	B	1B	2	Creature - Elf Shaman	1	1	C	{2}{B}, Exile an Elf card from your graveyard: Scarred Vinebreeder gets +3/+3 until end of turn.
Shriekmaw	lorwyn	139	B	4B	5	Creature - Elemental	3	2	U	Fear (This creature can't be blocked except by artifact creatures and/or black creatures.) When Shriekmaw enters the battlefield, destroy target nonartifact, nonblack creature. Evoke {1}{B} (You may cast this spell for its evoke cost. If you do, it's sacrificed when it enters the battlefield.)
Skeletal Changeling	lorwyn	140	B	1B	2	Creature - Shapeshifter	1	1	C	Changeling (This card is every creature type at all times.) {1}{B}: Regenerate Skeletal Changeling.
Spiderwig Boggart	lorwyn	141	B	2B	3	Creature - Goblin Shaman	2	2	C	When Spiderwig Boggart enters the battlefield, target creature gains fear until end of turn. (It can't be blocked except by artifact creatures and/or black creatures.)
Squeaking Pie Sneak	lorwyn	142	B	1B	2	Creature - Goblin Rogue	2	2	U	As an additional cost to cast Squeaking Pie Sneak, reveal a Goblin card from your hand or pay {3}. Fear (This creature can't be blocked except by artifact creatures and/or black creatures.)
Thieving Sprite	lorwyn	143	B	2B	3	Creature - Faerie Rogue	1	1	C	Flying When Thieving Sprite enters the battlefield, target player reveals X cards from his or her hand, where X is the number of Faeries you control. You choose one of those cards. That player discards that card.
Thorntooth Witch	lorwyn	144	B	5B	6	Creature - Treefolk Shaman	3	4	U	Whenever you cast a Treefolk spell, you may have target creature get +3/-3 until end of turn.
