Name	Set	ImageFile	Color	Cost	ConvertedCost	Type	Power	Toughness	Rarity	Text
Order of Whiteclay	shadowmoor	16	W	1WW	3	Creature - Kithkin Cleric	1	4	R	{1}{W}{W}, {Q}: Return target creature card with converted mana cost 3 or less from your graveyard to the battlefield. ({Q} is the untap symbol.)
Pale Wayfarer	shadowmoor	17	W	5WW	7	Creature - Spirit Giant	4	4	U	{2}{W}{W}, {Q}: Target creature gains protection from the color of its controller's choice until end of turn. ({Q} is the untap symbol.)
Prison Term	shadowmoor	18	W	1WW	3	Enchantment - Aura			U	Enchant creature Enchanted creature can't attack or block and its activated abilities can't be activated. Whenever a creature enters the battlefield under an opponent's control, you may attach Prison Term to that creature.
Resplendent Mentor	shadowmoor	19	W	4W	5	Creature - Kithkin Cleric	2	2	U	White creatures you control have "{T}: You gain 1 life."
Rune-Cervin Rider	shadowmoor	20	W	3W	4	Creature - Elf Knight	2	2	C	Flying {(g/w){(g/w)}: Rune-Cervin Rider gets +1/+1 until end of turn.
Runed Halo	shadowmoor	21	W	WW	2	Enchantment			R	As Runed Halo enters the battlefield, name a card. You have protection from the chosen name. (You can't be targeted, dealt damage, or enchanted by anything with that name.)
Safehold Sentry	shadowmoor	22	W	1W	2	Creature - Elf Warrior	2	2	C	{2}{W}, {Q}: Safehold Sentry gets +0/+2 until end of turn. ({Q} is the untap symbol.)
Spectral Procession	shadowmoor	23	W	(2/W)(2/W)(2/W)	6	Sorcery			U	({(2/w)} can be paid with any two mana or with {W}. This card's converted mana cost is 6.) Put three 1/1 white Spirit creature tokens with flying onto the battlefield.
Strip Bare	shadowmoor	24	W	W	1	Instant			C	Destroy all Auras and Equipment attached to target creature.
Twilight Shepherd	shadowmoor	25	W	3WWW	6	Creature - Angel	5	5	R	Flying, vigilance When Twilight Shepherd enters the battlefield, return to your hand all cards in your graveyard that were put there from the battlefield this turn. Persist (When this creature is put into a graveyard from the battlefield, if it had no -1/-1 counters on it, return it to the battlefield under its owner's control with a -1/-1 counter on it.)
Windbrisk Raptor	shadowmoor	26	W	5WW	7	Creature - Bird	5	7	R	Flying Attacking creatures you control have lifelink.
Woeleecher	shadowmoor	27	W	5W	6	Creature - Elemental	3	5	C	{W}, {T}: Remove a -1/-1 counter from target creature. If you do, you gain 2 life.
Advice from the Fae	shadowmoor	28	U	(2/U)(2/U)(2/U)	6	Sorcery			U	({(2/u)} can be paid with any two mana or with {U}. This card's converted mana cost is 6.) Look at the top five cards of your library. If you control more creatures than any other player, put two of those cards into your hand. Otherwise, put one of them into your hand. Then put the rest on the bottom of your library in any order.
Biting Tether	shadowmoor	29	U	4U	5	Enchantment - Aura			U	Enchant creature You control enchanted creature. At the beginning of your upkeep, put a -1/-1 counter on enchanted creature.
Briarberry Cohort	shadowmoor	30	U	1U	2	Creature - Faerie Soldier	1	1	C	Flying Briarberry Cohort gets +1/+1 as long as you control another blue creature.
Cerulean Wisps	shadowmoor	31	U	U	1	Instant			C	Target creature becomes blue until end of turn. Untap that creature. Draw a card.
Consign to Dream	shadowmoor	32	U	2U	3	Instant			C	Return target permanent to its owner's hand. If that permanent is red or green, put it on top of its owner's library instead.
Counterbore	shadowmoor	33	U	3UU	5	Instant			R	Counter target spell. Search its controller's graveyard, hand, and library for all cards with the same name as that spell and exile them. Then that player shuffles his or her library.
Cursecatcher	shadowmoor	34	U	U	1	Creature - Merfolk Wizard	1	1	U	Sacrifice Cursecatcher: Counter target instant or sorcery spell unless its controller pays {1}.
Deepchannel Mentor	shadowmoor	35	U	5U	6	Creature - Merfolk Rogue	2	2	U	Blue creatures you control are unblockable.
Drowner Initiate	shadowmoor	36	U	U	1	Creature - Merfolk Wizard	1	1	C	Whenever a player casts a blue spell, you may pay {1}. If you do, target player puts the top two cards of his or her library into his or her graveyard.
Faerie Swarm	shadowmoor	37	U	3U	4	Creature - Faerie	*	*	U	Flying Faerie Swarm's power and toughness are each equal to the number of blue permanents you control.
Flow of Ideas	shadowmoor	38	U	5U	6	Sorcery			U	Draw a card for each Island you control.
Ghastly Discovery	shadowmoor	39	U	2U	3	Sorcery			C	Draw two cards, then discard a card. Conspire (As you cast this spell, you may tap two untapped creatures you control that share a color with it. When you do, copy it.)
Isleback Spawn	shadowmoor	40	U	5UU	7	Creature - Kraken	4	8	R	Shroud Isleback Spawn gets +4/+8 as long as a library has twenty or fewer cards in it.
Kinscaer Harpoonist	shadowmoor	41	U	3U	4	Creature - Kithkin Soldier	2	2	C	Flying Whenever Kinscaer Harpoonist attacks, you may have target creature lose flying until end of turn.
Knacksaw Clique	shadowmoor	42	U	3U	4	Creature - Faerie Rogue	1	4	R	Flying {1}{U}, {Q}: Target opponent exiles the top card of his or her library. Until end of turn, you may play that card. ({Q} is the untap symbol.)
Leech Bonder	shadowmoor	43	U	2U	3	Creature - Merfolk Soldier	3	3	U	Leech Bonder enters the battlefield with two -1/-1 counters on it. {U}, {Q}: Move a counter from target creature onto another target creature. ({Q} is the untap symbol.)
Merrow Wavebreakers	shadowmoor	44	U	4U	5	Creature - Merfolk Soldier	3	3	C	{1}{U}, {Q}: Merrow Wavebreakers gains flying until end of turn. ({Q} is the untap symbol.)
Parapet Watchers	shadowmoor	45	U	2U	3	Creature - Kithkin Soldier	2	2	C	{(w/u)}: Parapet Watchers gets +0/+1 until end of turn.
Prismwake Merrow	shadowmoor	46	U	2U	3	Creature - Merfolk Wizard	2	1	C	Flash When Prismwake Merrow enters the battlefield, target permanent becomes the color or colors of your choice until end of turn.
Puca's Mischief	shadowmoor	47	U	3U	4	Enchantment			R	At the beginning of your upkeep, you may exchange control of target nonland permanent you control and target nonland permanent an opponent controls with an equal or lesser converted mana cost.
Put Away	shadowmoor	48	U	2UU	4	Instant			C	Counter target spell. You may shuffle up to one target card from your graveyard into your library.
River Kelpie	shadowmoor	49	U	3UU	5	Creature - Beast	3	3	R	Whenever River Kelpie or another permanent is put onto the battlefield from a graveyard, draw a card. Whenever a player casts a spell from a graveyard, draw a card. Persist (When this creature is put into a graveyard from the battlefield, if it had no -1/-1 counters on it, return it to the battlefield under its owner's control with a -1/-1 counter on it.)
Savor the Moment	shadowmoor	50	U	1UU	3	Sorcery			R	Take an extra turn after this one. Skip the untap step of that turn.
Sinking Feeling	shadowmoor	51	U	2U	3	Enchantment - Aura			C	Enchant creature Enchanted creature doesn't untap during its controller's untap step. Enchanted creature has "{1}, Put a -1/-1 counter on this creature: Untap this creature."
Spell Syphon	shadowmoor	52	U	1U	2	Instant			C	Counter target spell unless its controller pays {1} for each blue permanent you control.
Thought Reflection	shadowmoor	53	U	4UUU	7	Enchantment			R	If you would draw a card, draw two cards instead.
Whimwader	shadowmoor	54	U	4U	5	Creature - Elemental	6	4	C	Whimwader can't attack unless defending player controls a blue permanent.
Aphotic Wisps	shadowmoor	55	B	B	1	Instant			C	Target creature becomes black and gains fear until end of turn. (It can't be blocked except by artifact creatures and/or black creatures.) Draw a card.
Ashenmoor Cohort	shadowmoor	56	B	5B	6	Creature - Elemental Warrior	4	3	C	Ashenmoor Cohort gets +1/+1 as long as you control another black creature.
Beseech the Queen	shadowmoor	57	B	(2/B)(2/B)(2/B)	6	Sorcery			U	({(2/b)} can be paid with any two mana or with {B}. This card's converted mana cost is 6.) Search your library for a card with converted mana cost less than or equal to the number of lands you control, reveal it, and put it into your hand. Then shuffle your library.
Blowfly Infestation	shadowmoor	58	B	2B	3	Enchantment			U	Whenever a creature is put into a graveyard from the battlefield, if it had a -1/-1 counter on it, put a -1/-1 counter on target creature.
Cinderbones	shadowmoor	59	B	2B	3	Creature - Elemental Skeleton	1	1	C	Wither (This deals damage to creatures in the form of -1/-1 counters.) {1}{B}: Regenerate Cinderbones.
Cinderhaze Wretch	shadowmoor	60	B	4B	5	Creature - Elemental Shaman	3	2	C	{T}: Target player discards a card. Activate this ability only during your turn. Put a -1/-1 counter on Cinderhaze Wretch: Untap Cinderhaze Wretch.
Corrosive Mentor	shadowmoor	61	B	2B	3	Creature - Elemental Rogue	1	3	U	Black creatures you control have wither. (They deal damage to creatures in the form of -1/-1 counters.)
Corrupt	shadowmoor	62	B	5B	6	Sorcery			U	Corrupt deals damage equal to the number of Swamps you control to target creature or player. You gain life equal to the damage dealt this way.
Crowd of Cinders	shadowmoor	63	B	3B	4	Creature - Elemental	*	*	U	Fear (This creature can't be blocked except by artifact creatures and/or black creatures.) Crowd of Cinders's power and toughness are each equal to the number of black permanents you control.
Disturbing Plot	shadowmoor	64	B	1B	2	Sorcery			C	Return target creature card in a graveyard to its owner's hand. Conspire (As you cast this spell, you may tap two untapped creatures you control that share a color with it. When you do, copy it and you may choose a new target for the copy.)
Dusk Urchins	shadowmoor	65	B	2B	3	Creature - Ouphe	4	3	R	Whenever Dusk Urchins attacks or blocks, put a -1/-1 counter on it. When Dusk Urchins is put into a graveyard from the battlefield, draw a card for each -1/-1 counter on it.
Faerie Macabre	shadowmoor	66	B	1BB	3	Creature - Faerie Rogue	2	2	C	Flying Discard Faerie Macabre: Exile up to two target cards from graveyards.
Gloomlance	shadowmoor	67	B	3BB	5	Sorcery			C	Destroy target creature. If that creature was green or white, its controller discards a card.
Hollowborn Barghest	shadowmoor	68	B	5BB	7	Creature - Demon Hound	7	6	R	At the beginning of your upkeep, if you have no cards in hand, each opponent loses 2 life. At the beginning of each opponent's upkeep, if that player has no cards in hand, he or she loses 2 life.
Hollowsage	shadowmoor	69	B	3B	4	Creature - Merfolk Wizard	2	2	U	Whenever Hollowsage becomes untapped, you may have target player discard a card.
Incremental Blight	shadowmoor	70	B	3BB	5	Sorcery			U	Put a -1/-1 counter on target creature, two -1/-1 counters on another target creature, and three -1/-1 counters on a third target creature.
Loch Korrigan	shadowmoor	71	B	3B	4	Creature - Spirit	1	1	C	{(u/b)}: Loch Korrigan gets +1/+1 until end of turn.
Midnight Banshee	shadowmoor	72	B	3BBB	6	Creature - Spirit	5	5	R	Wither (This deals damage to creatures in the form of -1/-1 counters.) At the beginning of your upkeep, put a -1/-1 counter on each nonblack creature.
Plague of Vermin	shadowmoor	73	B	6B	7	Sorcery			R	Starting with you, each player may pay any amount of life. Repeat this process until no one pays life. Each player puts a 1/1 black Rat creature token onto the battlefield for each 1 life he or she paid this way.
Polluted Bonds	shadowmoor	74	B	3BB	5	Enchantment			R	Whenever a land enters the battlefield under an opponent's control, that player loses 2 life and you gain 2 life.
Puppeteer Clique	shadowmoor	75	B	3BB	5	Creature - Faerie Wizard	3	2	R	Flying When Puppeteer Clique enters the battlefield, put target creature card in an opponent's graveyard onto the battlefield under your control. It has haste. At the beginning of your next end step, exile it. Persist (When this creature is put into a graveyard from the battlefield, if it had no -1/-1 counters on it, return it to the battlefield under its owner's control with a -1/-1 counter on it.)
Rite of Consumption	shadowmoor	76	B	1B	2	Sorcery			C	As an additional cost to cast Rite of Consumption, sacrifice a creature. Rite of Consumption deals damage equal to the sacrificed creature's power to target player. You gain life equal to the damage dealt this way.
Sickle Ripper	shadowmoor	77	B	1B	2	Creature - Elemental Warrior	2	1	C	Wither (This deals damage to creatures in the form of -1/-1 counters.)
Smolder Initiate	shadowmoor	78	B	B	1	Creature - Elemental Shaman	1	1	C	Whenever a player casts a black spell, you may pay {1}. If you do, target player loses 1 life.
Splitting Headache	shadowmoor	79	B	3B	4	Sorcery			C	Choose one - Target player discards two cards; or target player reveals his or her hand, you choose a card from it, then that player discards that card.
Torture	shadowmoor	80	B	B	1	Enchantment - Aura			C	Enchant creature {1}{B}: Put a -1/-1 counter on enchanted creature.
Wound Reflection	shadowmoor	81	B	5B	6	Enchantment			R	At the beginning of the end step, each opponent loses life equal to the life he or she lost this turn. (Damage causes loss of life.)
Blistering Dieflyn	shadowmoor	82	R	3R	4	Creature - Imp	0	1	C	Flying {(b/r)}: Blistering Dieflyn gets +1/+0 until end of turn.
Bloodmark Mentor	shadowmoor	83	R	1R	2	Creature - Goblin Warrior	1	1	U	Red creatures you control have first strike.
Bloodshed Fever	shadowmoor	84	R	R	1	Enchantment - Aura			C	Enchant creature Enchanted creature attacks each turn if able.
Boggart Arsonists	shadowmoor	85	R	2R	3	Creature - Goblin Rogue	2	1	C	Plainswalk {2}{R}, Sacrifice Boggart Arsonists: Destroy target Scarecrow or Plains.
Burn Trail	shadowmoor	86	R	3R	4	Sorcery			C	Burn Trail deals 3 damage to target creature or player. Conspire (As you cast this spell, you may tap two untapped creatures you control that share a color with it. When you do, copy it and you may choose a new target for the copy.)
Cragganwick Cremator	shadowmoor	87	R	2RR	4	Creature - Giant Shaman	5	4	R	When Cragganwick Cremator enters the battlefield, discard a card at random. If you discard a creature card this way, Cragganwick Cremator deals damage equal to that card's power to target player.
Crimson Wisps	shadowmoor	88	R	R	1	Instant			C	Target creature becomes red and gains haste until end of turn. Draw a card.
Deep-Slumber Titan	shadowmoor	89	R	2RR	4	Creature - Giant Warrior	7	7	R	Deep-Slumber Titan enters the battlefield tapped. Deep-Slumber Titan doesn't untap during your untap step. Whenever Deep-Slumber Titan is dealt damage, untap it.
Elemental Mastery	shadowmoor	90	R	3R	4	Enchantment - Aura			R	Enchant creature Enchanted creature has "{T}: Put X 1/1 red Elemental creature tokens with haste onto the battlefield, where X is this creature's power. Exile them at the beginning of the next end step."
Ember Gale	shadowmoor	91	R	3R	4	Sorcery			C	Creatures target player controls can't block this turn. Ember Gale deals 1 damage to each white and/or blue creature that player controls.
Flame Javelin	shadowmoor	92	R	(2/R)(2/R)(2/R)	6	Instant			U	({(2/r)} can be paid with any two mana or with {R}. This card's converted mana cost is 6.) Flame Javelin deals 4 damage to target creature or player.
Furystoke Giant	shadowmoor	93	R	3RR	5	Creature - Giant Warrior	3	3	R	When Furystoke Giant enters the battlefield, other creatures you control gain "{T}: This creature deals 2 damage to target creature or player" until end of turn. Persist (When this creature is put into a graveyard from the battlefield, if it had no -1/-1 counters on it, return it to the battlefield under its owner's control with a -1/-1 counter on it.)
Horde of Boggarts	shadowmoor	94	R	3R	4	Creature - Goblin	*	*	U	Horde of Boggarts's power and toughness are each equal to the number of red permanents you control. Horde of Boggarts can't be blocked except by two or more creatures.
Inescapable Brute	shadowmoor	95	R	5R	6	Creature - Giant Warrior	3	3	C	Wither (This deals damage to creatures in the form of -1/-1 counters.) Inescapable Brute must be blocked if able.
Intimidator Initiate	shadowmoor	96	R	R	1	Creature - Goblin Shaman	1	1	C	Whenever a player casts a red spell, you may pay {1}. If you do, target creature can't block this turn.
Jaws of Stone	shadowmoor	97	R	5R	6	Sorcery			U	Jaws of Stone deals X damage divided as you choose among any number of target creatures and/or players, where X is the number of Mountains you control as you cast Jaws of Stone.
Knollspine Dragon	shadowmoor	98	R	5RR	7	Creature - Dragon	7	5	R	Flying When Knollspine Dragon enters the battlefield, you may discard your hand and draw cards equal to the damage dealt to target opponent this turn.
Knollspine Invocation	shadowmoor	99	R	1RR	3	Enchantment			R	{X}, Discard a card with converted mana cost X: Knollspine Invocation deals X damage to target creature or player.
Mudbrawler Cohort	shadowmoor	100	R	1R	2	Creature - Goblin Warrior	1	1	C	Haste Mudbrawler Cohort gets +1/+1 as long as you control another red creature.
Power of Fire	shadowmoor	101	R	1R	2	Enchantment - Aura			C	Enchant creature Enchanted creature has "{T}: This creature deals 1 damage to target creature or player."
Puncture Bolt	shadowmoor	102	R	1R	2	Instant			C	Puncture Bolt deals 1 damage to target creature. Put a -1/-1 counter on that creature.
Pyre Charger	shadowmoor	103	R	RR	2	Creature - Elemental Warrior	1	1	U	Haste {R}: Pyre Charger gets +1/+0 until end of turn.
Rage Reflection	shadowmoor	104	R	4RR	6	Enchantment			R	Creatures you control have double strike.
Rustrazor Butcher	shadowmoor	105	R	1R	2	Creature - Goblin Warrior	1	2	C	First strike Wither (This deals damage to creatures in the form of -1/-1 counters.)
Slinking Giant	shadowmoor	106	R	2RR	4	Creature - Giant Rogue	4	4	U	Wither (This deals damage to creatures in the form of -1/-1 counters.) Whenever Slinking Giant blocks or becomes blocked, it gets -3/-0 until end of turn.
Smash to Smithereens	shadowmoor	107	R	1R	2	Instant			C	Destroy target artifact. Smash to Smithereens deals 3 damage to that artifact's controller.
Wild Swing	shadowmoor	108	R	3R	4	Sorcery			U	Choose three target nonenchantment permanents. Destroy one of them at random.
Crabapple Cohort	shadowmoor	109	G	4G	5	Creature - Treefolk Warrior	4	4	C	Crabapple Cohort gets +1/+1 as long as you control another green creature.
Devoted Druid	shadowmoor	110	G	1G	2	Creature - Elf Druid	0	2	C	{T}: Add {G} to your mana pool. Put a -1/-1 counter on Devoted Druid: Untap Devoted Druid.
Dramatic Entrance	shadowmoor	111	G	3GG	5	Instant			R	You may put a green creature card from your hand onto the battlefield.
Drove of Elves	shadowmoor	112	G	3G	4	Creature - Elf	*	*	U	Drove of Elves's power and toughness are each equal to the number of green permanents you control. Drove of Elves can't be the target of spells or abilities your opponents control.
Farhaven Elf	shadowmoor	113	G	2G	3	Creature - Elf Druid	1	1	C	When Farhaven Elf enters the battlefield, you may search your library for a basic land card and put it onto the battlefield tapped. If you do, shuffle your library.
Flourishing Defenses	shadowmoor	114	G	4G	5	Enchantment			U	Whenever a -1/-1 counter is placed on a creature, you may put a 1/1 green Elf Warrior creature token onto the battlefield.
Foxfire Oak	shadowmoor	115	G	5G	6	Creature - Treefolk Shaman	3	6	C	{(r/g){(r/g){(r/g)}: Foxfire Oak gets +3/+0 until end of turn.
Gleeful Sabotage	shadowmoor	116	G	1G	2	Sorcery			C	Destroy target artifact or enchantment. Conspire (As you cast this spell, you may tap two untapped creatures you control that share a color with it. When you do, copy it and you may choose a new target for the copy.)
Gloomwidow	shadowmoor	117	G	2G	3	Creature - Spider	3	3	U	Reach Gloomwidow can't block creatures without flying.
Gloomwidow's Feast	shadowmoor	118	G	3G	4	Instant			C	Destroy target creature with flying. If that creature was blue or black, put a 1/2 green Spider creature token with reach onto the battlefield. (It can block creatures with flying.)
Howl of the Night Pack	shadowmoor	119	G	6G	7	Sorcery			U	Put a 2/2 green Wolf creature token onto the battlefield for each Forest you control.
Hungry Spriggan	shadowmoor	120	G	2G	3	Creature - Goblin Warrior	1	1	C	Trample Whenever Hungry Spriggan attacks, it gets +3/+3 until end of turn.
Juvenile Gloomwidow	shadowmoor	121	G	GG	2	Creature - Spider	1	3	C	Reach (This can block creatures with flying.) Wither (This deals damage to creatures in the form of -1/-1 counters.)
Mana Reflection	shadowmoor	122	G	4GG	6	Enchantment			R	If you tap a permanent for mana, it produces twice as much of that mana instead.
Mossbridge Troll	shadowmoor	123	G	5GG	7	Creature - Troll	5	5	R	If Mossbridge Troll would be destroyed, regenerate it. Tap any number of untapped creatures you control other than Mossbridge Troll with total power 10 or greater: Mossbridge Troll gets +20/+20 until end of turn.
Nurturer Initiate	shadowmoor	124	G	G	1	Creature - Elf Shaman	1	1	C	Whenever a player casts a green spell, you may pay {1}. If you do, target creature gets +1/+1 until end of turn.
Presence of Gond	shadowmoor	125	G	2G	3	Enchantment - Aura			C	Enchant creature Enchanted creature has "{T}: Put a 1/1 green Elf Warrior creature token onto the battlefield."
Prismatic Omen	shadowmoor	126	G	1G	2	Enchantment			R	Lands you control are every basic land type in addition to their other types.
Raking Canopy	shadowmoor	127	G	1GG	3	Enchantment			U	Whenever a creature with flying attacks you, Raking Canopy deals 4 damage to it.
Roughshod Mentor	shadowmoor	128	G	5G	6	Creature - Giant Warrior	5	4	U	Green creatures you control have trample.
Spawnwrithe	shadowmoor	129	G	2G	3	Creature - Elemental	2	2	R	Trample Whenever Spawnwrithe deals combat damage to a player, put a token that's a copy of Spawnwrithe onto the battlefield.
Toil to Renown	shadowmoor	130	G	1G	2	Sorcery			C	You gain 1 life for each tapped artifact, creature, and land you control.
Tower Above	shadowmoor	131	G	(2/G)(2/G)(2/G)	6	Sorcery			U	({(2/g)} can be paid with any two mana or with {G}. This card's converted mana cost is 6.) Until end of turn, target creature gets +4/+4 and gains trample, wither, and "When this creature attacks, target creature blocks it this turn if able." (It deals damage to creatures in the form of -1/-1 counters.)
Viridescent Wisps	shadowmoor	132	G	G	1	Instant			C	Target creature becomes green and gets +1/+0 until end of turn. Draw a card.
Wildslayer Elves	shadowmoor	133	G	3G	4	Creature - Elf Warrior	3	3	C	Wither (This deals damage to creatures in the form of -1/-1 counters.)
Witherscale Wurm	shadowmoor	134	G	4GG	6	Creature - Wurm	9	9	R	Whenever Witherscale Wurm blocks or becomes blocked by a creature, that creature gains wither until end of turn. (It deals damage to creatures in the form of -1/-1 counters.) Whenever Witherscale Wurm deals damage to an opponent, remove all -1/-1 counters from it.
Woodfall Primus	shadowmoor	135	G	5GGG	8	Creature - Treefolk Shaman	6	6	R	Trample When Woodfall Primus enters the battlefield, destroy target noncreature permanent. Persist (When this creature is put into a graveyard from the battlefield, if it had no -1/-1 counters on it, return it to the battlefield under its owner's control with a -1/-1 counter on it.)
Aethertow	shadowmoor	136	WU	3(W/U)	4	Instant			C	Put target attacking or blocking creature on top of its owner's library. Conspire (As you cast this spell, you may tap two untapped creatures you control that share a color with it. When you do, copy it and you may choose a new target for the copy.)
Augury Adept	shadowmoor	137	WU	1(W/U)(W/U)	3	Creature - Kithkin Wizard	2	2	R	Whenever Augury Adept deals combat damage to a player, reveal the top card of your library and put that card into your hand. You gain life equal to its converted mana cost.
Barrenton Cragtreads	shadowmoor	138	WU	2(W/U)(W/U)	4	Creature - Kithkin Scout	3	3	C	Barrenton Cragtreads can't be blocked by red creatures.
Curse of Chains	shadowmoor	139	WU	1(W/U)	2	Enchantment - Aura			C	Enchant creature At the beginning of each upkeep, tap enchanted creature.
Enchanted Evening	shadowmoor	140	WU	3(W/U)(W/U)	5	Enchantment			R	All permanents are enchantments in addition to their other types.
Glamer Spinners	shadowmoor	141	WU	4(W/U)	5	Creature - Faerie Wizard	2	4	U	Flash Flying When Glamer Spinners enters the battlefield, attach all Auras enchanting target permanent to another permanent with the same controller.
Godhead of Awe	shadowmoor	142	WU	(W/U)(W/U)(W/U)(W/U)(W/U)	5	Creature - Spirit Avatar	4	4	R	Flying Other creatures are 1/1.
Mirrorweave	shadowmoor	143	WU	2(W/U)(W/U)	4	Instant			R	Each other creature becomes a copy of target nonlegendary creature until end of turn.
Mistmeadow Witch	shadowmoor	144	WU	1(W/U)	2	Creature - Kithkin Wizard	1	1	U	{2}{W}{U}: Exile target creature. Return that card to the battlefield under its owner's control at the beginning of the next end step.
Plumeveil	shadowmoor	145	WU	(W/U)(W/U)(W/U)	3	Creature - Elemental	4	4	U	Flash Defender, flying
Puresight Merrow	shadowmoor	146	WU	(W/U)(W/U)	2	Creature - Merfolk Wizard	2	2	U	{(w/u)}, {Q}: Look at the top card of your library. You may exile that card. ({Q} is the untap symbol.)
Repel Intruders	shadowmoor	147	WU	3(W/U)	4	Instant			U	Put two 1/1 white Kithkin Soldier creature tokens onto the battlefield if {W} was spent to cast Repel Intruders. Counter up to one target creature spell if {U} was spent to cast Repel Intruders. (Do both if {W}{U} was spent.)
Silkbind Faerie	shadowmoor	148	WU	2(W/U)	3	Creature - Faerie Rogue	1	3	C	Flying {1}{(w/u)}, {Q}: Tap target creature. ({Q} is the untap symbol.)
Somnomancer	shadowmoor	149	WU	1(W/U)	2	Creature - Kithkin Wizard	2	1	C	When Somnomancer enters the battlefield, you may tap target creature.
Steel of the Godhead	shadowmoor	150	WU	2(W/U)	3	Enchantment - Aura			C	Enchant creature As long as enchanted creature is white, it gets +1/+1 and has lifelink. (Damage dealt by the creature also causes its controller to gain that much life.) As long as enchanted creature is blue, it gets +1/+1 and is unblockable.
Swans of Bryn Argoll	shadowmoor	151	WU	2(W/U)(W/U)	4	Creature - Bird Spirit	4	3	R	Flying If a source would deal damage to Swans of Bryn Argoll, prevent that damage. The source's controller draws cards equal to the damage prevented this way.
Thistledown Duo	shadowmoor	152	WU	2(W/U)	3	Creature - Kithkin Soldier Wizard	2	2	C	Whenever you cast a white spell, Thistledown Duo gets +1/+1 until end of turn. Whenever you cast a blue spell, Thistledown Duo gains flying until end of turn.
Thistledown Liege	shadowmoor	153	WU	1(W/U)(W/U)(W/U)	4	Creature - Kithkin Knight	1	3	R	Flash Other white creatures you control get +1/+1. Other blue creatures you control get +1/+1.
Thoughtweft Gambit	shadowmoor	154	WU	4(W/U)(W/U)	6	Instant			U	Tap all creatures your opponents control and untap all creatures you control.
Turn to Mist	shadowmoor	155	WU	1(W/U)	2	Instant			C	Exile target creature. Return that card to the battlefield under its owner's control at the beginning of the next end step.
Worldpurge	shadowmoor	156	WU	4(W/U)(W/U)(W/U)(W/U)	8	Sorcery			R	Return all permanents to their owners' hands. Each player chooses up to seven cards in his or her hand, then shuffles the rest into his or her library. Empty all mana pools.
Zealous Guardian	shadowmoor	157	WU	(W/U)	1	Creature - Kithkin Soldier	1	1	C	Flash
Cemetery Puca	shadowmoor	158	UB	1(U/B)(U/B)	3	Creature - Shapeshifter	1	2	R	Whenever a creature is put into a graveyard from the battlefield, you may pay {1}. If you do, Cemetery Puca becomes a copy of that creature and gains this ability.
Dire Undercurrents	shadowmoor	159	UB	3(U/B)(U/B)	5	Enchantment			R	Whenever a blue creature enters the battlefield under your control, you may have target player draw a card. Whenever a black creature enters the battlefield under your control, you may have target player discard a card.
Dream Salvage	shadowmoor	160	UB	(U/B)	1	Instant			U	Draw cards equal to the number of cards target opponent discarded this turn.
Fate Transfer	shadowmoor	161	UB	1(U/B)	2	Instant			C	Move all counters from target creature onto another target creature.
