Name	Set	ImageFile	Color	Cost	ConvertedCost	Type	Power	Toughness	Rarity	Text
Mana Short	alpha	66	U	2U	3	Instant			R	Tap all lands target player controls and empty his or her mana pool.
Merfolk of the Pearl Trident	alpha	67	U	U	1	Creature - Merfolk	1	1	C	
Phantasmal Forces	alpha	68	U	3U	4	Creature - Illusion	4	1	U	Flying At the beginning of your upkeep, sacrifice Phantasmal Forces unless you pay {U}.
Phantasmal Terrain	alpha	69	U	UU	2	Enchantment - Aura			C	Enchant land As Phantasmal Terrain enters the battlefield, choose a basic land type. Enchanted land is the chosen type.
Phantom Monster	alpha	70	U	3U	4	Creature - Illusion	3	3	U	Flying
Pirate Ship	alpha	71	U	4U	5	Creature - Human Pirate	4	3	R	Pirate Ship can't attack unless defending player controls an Island. {T}: Pirate Ship deals 1 damage to target creature or player. When you control no Islands, sacrifice Pirate Ship.
Power Leak	alpha	72	U	1U	2	Enchantment - Aura			C	Enchant enchantment At the beginning of the upkeep of enchanted enchantment's controller, that player may pay up to {2}. For each one mana less than {2} he or she pays this way, Power Leak deals 1 damage to him or her.
Power Sink	alpha	73	U	XU	1	Instant			C	Counter target spell unless its controller pays {X}. If he or she doesn't, that player taps all lands he or she controls and empties his or her mana pool.
Prodigal Sorcerer	alpha	74	U	2U	3	Creature - Human Wizard	1	1	C	{T}: Prodigal Sorcerer deals 1 damage to target creature or player.
Psionic Blast	alpha	75	U	2U	3	Instant			U	Psionic Blast deals 4 damage to target creature or player and 2 damage to you.
Psychic Venom	alpha	76	U	1U	2	Enchantment - Aura			C	Enchant land Whenever enchanted land becomes tapped, Psychic Venom deals 2 damage to that land's controller.
Sea Serpent	alpha	77	U	5U	6	Creature - Serpent	5	5	C	Sea Serpent can't attack unless defending player controls an Island. When you control no Islands, sacrifice Sea Serpent.
Siren's Call	alpha	78	U	U	1	Instant			U	Cast Siren's Call only during an opponent's turn, before attackers are declared. Creatures the active player controls attack this turn if able. At the beginning of the next end step, destroy all non-Wall creatures that player controls that didn't attack this turn. Ignore this effect for each creature the player didn't control continuously since the beginning of the turn.
Sleight of Mind	alpha	79	U	U	1	Instant			R	Change the text of target spell or permanent by replacing all instances of one color word with another. (For example, you may change "target black spell" to "target blue spell." This effect lasts indefinitely.)
Spell Blast	alpha	80	U	XU	1	Instant			C	Counter target spell with converted mana cost X.
Stasis	alpha	81	U	1U	2	Enchantment			R	Players skip their untap steps. At the beginning of your upkeep, sacrifice Stasis unless you pay {U}.
Steal Artifact	alpha	82	U	2UU	4	Enchantment - Aura			U	Enchant artifact You control enchanted artifact.
Thoughtlace	alpha	83	U	U	1	Instant			R	Target spell or permanent becomes blue. (Mana symbols on that permanent remain unchanged.)
Time Walk	alpha	84	U	1U	2	Sorcery			R	Take an extra turn after this one.
Timetwister	alpha	85	U	2U	3	Sorcery			R	Each player shuffles his or her hand and graveyard into his or her library and then draws seven cards. (Then put Timetwister into its owner's graveyard.)
Twiddle	alpha	86	U	U	1	Instant			C	You may tap or untap target artifact, creature, or land.
Unsummon	alpha	87	U	U	1	Instant			C	Return target creature to its owner's hand.
Vesuvan Doppelganger	alpha	88	U	3UU	5	Creature - Shapeshifter	0	0	R	You may have Vesuvan Doppelganger enter the battlefield as a copy of any creature on the battlefield except it doesn't copy that creature's color and it gains "At the beginning of your upkeep, you may have this creature become a copy of target creature except it doesn't copy that creature's color. If you do, this creature gains this ability."
Volcanic Eruption	alpha	89	U	XUUU	3	Sorcery			R	Destroy X target Mountains. Volcanic Eruption deals damage to each creature and each player equal to the number of Mountains destroyed this way.
Wall of Air	alpha	90	U	1UU	3	Creature - Wall	1	5	U	Defender, flying (This creature can't attack, and it can block creatures with flying.)
Wall of Water	alpha	91	U	1UU	3	Creature - Wall	0	5	U	Defender (This creature can't attack.) {U}: Wall of Water gets +1/+0 until end of turn.
Water Elemental	alpha	92	U	3UU	5	Creature - Elemental	5	4	U	
Aspect of Wolf	alpha	93	G	1G	2	Enchantment - Aura			R	Enchant creature Enchanted creature gets +X/+Y, where X is half the number of Forests you control, rounded down, and Y is half the number of Forests you control, rounded up.
Berserk	alpha	94	G	G	1	Instant			U	Cast Berserk only before the combat damage step. Target creature gains trample and gets +X/+0 until end of turn, where X is its power. At the beginning of the next end step, destroy that creature if it attacked this turn.
Birds of Paradise	alpha	95	G	G	1	Creature - Bird	0	1	R	Flying {T}: Add one mana of any color to your mana pool.
Camouflage	alpha	96	G	G	1	Instant			U	Cast Camouflage only during the declare attackers step. This turn, instead of declaring blockers, the defending player chooses any number of creatures he or she controls and divides them into a number of piles equal to the number of attacking creatures. Assign each pile to a different attacking creature at random, and any creatures in that pile that can block the creature do so. (Piles can be empty.)
Channel	alpha	97	G	GG	2	Sorcery			U	Until end of turn, any time you could activate a mana ability, you may pay 1 life. If you do, add {1} to your mana pool.
Cockatrice	alpha	98	G	3GG	5	Creature - Cockatrice	2	4	R	Flying Whenever Cockatrice blocks or becomes blocked by a non-Wall creature, destroy that creature at end of combat.
Craw Wurm	alpha	99	G	4GG	6	Creature - Wurm	6	4	C	
Elvish Archers	alpha	100	G	1G	2	Creature - Elf Archer	2	1	R	First strike
Fastbond	alpha	101	G	G	1	Enchantment			R	You may play any number of additional lands on each of your turns. Whenever you play a land, if it wasn't the first land you played this turn, Fastbond deals 1 damage to you.
Fog	alpha	102	G	G	1	Instant			C	Prevent all combat damage that would be dealt this turn.
Force of Nature	alpha	103	G	2GGGG	6	Creature - Elemental	8	8	R	Trample (If this creature would deal enough damage to its blockers to destroy them, you may have it deal the rest of its damage to defending player or planeswalker.) At the beginning of your upkeep, Force of Nature deals 8 damage to you unless you pay {G}{G}{G}{G}.
Fungusaur	alpha	104	G	3G	4	Creature - Fungus Lizard	2	2	R	Whenever Fungusaur is dealt damage, put a +1/+1 counter on it.
Gaea's Liege	alpha	105	G	3GGG	6	Creature - Avatar	*	*	R	As long as Gaea's Liege isn't attacking, its power and toughness are each equal to the number of Forests you control. As long as Gaea's Liege is attacking, its power and toughness are each equal to the number of Forests defending player controls. {T}: Target land becomes a Forest until Gaea's Liege leaves the battlefield.
Giant Growth	alpha	106	G	G	1	Instant			C	Target creature gets +3/+3 until end of turn.
Giant Spider	alpha	107	G	3G	4	Creature - Spider	2	4	C	Reach (This creature can block creatures with flying.)
Grizzly Bears	alpha	108	G	1G	2	Creature - Bear	2	2	C	
Hurricane	alpha	109	G	XG	1	Sorcery			U	Hurricane deals X damage to each creature with flying and each player.
Ice Storm	alpha	110	G	2G	3	Sorcery			U	Destroy target land.
Instill Energy	alpha	111	G	G	1	Enchantment - Aura			U	Enchant creature Enchanted creature has haste. {0}: Untap enchanted creature. Activate this ability only during your turn and only once each turn.
Ironroot Treefolk	alpha	112	G	4G	5	Creature - Treefolk	3	5	C	
Kudzu	alpha	113	G	1GG	3	Enchantment - Aura			R	Enchant land When enchanted land becomes tapped, destroy it. That land's controller attaches Kudzu to a land of his or her choice.
Ley Druid	alpha	114	G	2G	3	Creature - Human Druid	1	1	U	{T}: Untap target land.
Lifeforce	alpha	115	G	GG	2	Enchantment			U	{G}{G}: Counter target black spell.
Lifelace	alpha	116	G	G	1	Instant			R	Target spell or permanent becomes green. (Mana symbols on that permanent remain unchanged.)
Living Artifact	alpha	117	G	G	1	Enchantment - Aura			R	Enchant artifact Whenever you're dealt damage, put that many vitality counters on Living Artifact. At the beginning of your upkeep, you may remove a vitality counter from Living Artifact. If you do, you gain 1 life.
Living Lands	alpha	118	G	3G	4	Enchantment			R	All Forests are 1/1 creatures that are still lands.
Llanowar Elves	alpha	119	G	G	1	Creature - Elf Druid	1	1	C	{T}: Add {G} to your mana pool.
Lure	alpha	120	G	1GG	3	Enchantment - Aura			U	Enchant creature (Target a creature as you cast this. This card enters the battlefield attached to that creature.) All creatures able to block enchanted creature do so.
Natural Selection	alpha	121	G	G	1	Instant			R	Look at the top three cards of target player's library and put them back in any order. You may have that player shuffle his or her library.
Regeneration	alpha	122	G	1G	2	Enchantment - Aura			C	Enchant creature (Target a creature as you cast this. This card enters the battlefield attached to that creature.) {G}: Regenerate enchanted creature. (The next time that creature would be destroyed this turn, it isn't. Instead tap it, remove all damage from it, and remove it from combat.)
Regrowth	alpha	123	G	1G	2	Sorcery			U	Return target card from your graveyard to your hand.
Scryb Sprites	alpha	124	G	G	1	Creature - Faerie	1	1	C	Flying
Shanodin Dryads	alpha	125	G	G	1	Creature - Dryad	1	1	C	Forestwalk
Stream of Life	alpha	126	G	XG	1	Sorcery			C	Target player gains X life.
Thicket Basilisk	alpha	127	G	3GG	5	Creature - Basilisk	2	4	U	Whenever Thicket Basilisk blocks or becomes blocked by a non-Wall creature, destroy that creature at end of combat.
Timber Wolves	alpha	128	G	G	1	Creature - Wolf	1	1	R	Banding (Any creatures with banding, and up to one without, can attack in a band. Bands are blocked as a group. If any creatures with banding you control are blocking or being blocked by a creature, you divide that creature's combat damage, not its controller, among any of the creatures it's being blocked by or is blocking.)
Tranquility	alpha	129	G	2G	3	Sorcery			C	Destroy all enchantments.
Tsunami	alpha	130	G	3G	4	Sorcery			U	Destroy all Islands.
Verduran Enchantress	alpha	131	G	1GG	3	Creature - Human Druid	0	2	R	Whenever you cast an enchantment spell, you may draw a card.
Wall of Brambles	alpha	132	G	2G	3	Creature - Plant Wall	2	3	U	Defender (This creature can't attack.) {G}: Regenerate Wall of Brambles.
Wall of Ice	alpha	133	G	2G	3	Creature - Wall	0	7	U	Defender (This creature can't attack.)
Wall of Wood	alpha	134	G	G	1	Creature - Wall	0	3	C	Defender (This creature can't attack.)
Wanderlust	alpha	135	G	2G	3	Enchantment - Aura			U	Enchant creature At the beginning of the upkeep of enchanted creature's controller, Wanderlust deals 1 damage to that player.
War Mammoth	alpha	136	G	3G	4	Creature - Elephant	3	3	C	Trample
Web	alpha	137	G	G	1	Enchantment - Aura			R	Enchant creature (Target a creature as you cast this. This card enters the battlefield attached to that creature.) Enchanted creature gets +0/+2 and has reach. (It can block creatures with flying.)
Wild Growth	alpha	138	G	G	1	Enchantment - Aura			C	Enchant land Whenever enchanted land is tapped for mana, its controller adds {G} to his or her mana pool (in addition to the mana the land produces).
Burrowing	alpha	139	R	R	1	Enchantment - Aura			U	Enchant creature Enchanted creature has mountainwalk.
Chaoslace	alpha	140	R	R	1	Instant			R	Target spell or permanent becomes red. (Its mana symbols remain unchanged.)
Disintegrate	alpha	141	R	XR	1	Sorcery			C	Disintegrate deals X damage to target creature or player. That creature can't be regenerated this turn. If the creature would be put into a graveyard this turn, exile it instead.
Dragon Whelp	alpha	142	R	2RR	4	Creature - Dragon	2	3	U	Flying {R}: Dragon Whelp gets +1/+0 until end of turn. If this ability has been activated four or more times this turn, sacrifice Dragon Whelp at the beginning of the next end step.
Dwarven Demolition Team	alpha	143	R	2R	3	Creature - Dwarf	1	1	U	{T}: Destroy target Wall.
Dwarven Warriors	alpha	144	R	2R	3	Creature - Dwarf Warrior	1	1	C	{T}: Target creature with power 2 or less is unblockable this turn.
Earth Elemental	alpha	145	R	3RR	5	Creature - Elemental	4	5	U	
Earthbind	alpha	146	R	R	1	Enchantment - Aura			C	Enchant creature When Earthbind enters the battlefield, if enchanted creature has flying, Earthbind deals 2 damage to that creature and Earthbind gains "Enchanted creature loses flying."
Earthquake	alpha	147	R	XR	1	Sorcery			R	Earthquake deals X damage to each creature without flying and each player.
False Orders	alpha	148	R	R	1	Instant			C	Cast False Orders only during the declare blockers step. Remove target creature defending player controls from combat. Creatures it was blocking that hadn't become blocked by another creature this combat become unblocked. You may have it block an attacking creature of your choice.
Fire Elemental	alpha	149	R	3RR	5	Creature - Elemental	5	4	U	
Fireball	alpha	150	R	XR	1	Sorcery			C	Fireball deals X damage divided evenly, rounded down, among any number of target creatures and/or players. Fireball costs {1} more to cast for each target beyond the first.
Firebreathing	alpha	151	R	R	1	Enchantment - Aura			C	Enchant creature {R}: Enchanted creature gets +1/+0 until end of turn.
Flashfires	alpha	152	R	3R	4	Sorcery			U	Destroy all Plains.
Fork	alpha	153	R	RR	2	Instant			R	Copy target instant or sorcery spell, except that the copy is red. You may choose new targets for the copy.
Goblin Balloon Brigade	alpha	154	R	R	1	Creature - Goblin Warrior	1	1	U	{R}: Goblin Balloon Brigade gains flying until end of turn. (It can't be blocked except by creatures with flying or reach.)
Goblin King	alpha	155	R	1RR	3	Creature - Goblin	2	2	R	Other Goblin creatures get +1/+1 and have mountainwalk. (They're unblockable as long as defending player controls a Mountain.)
Granite Gargoyle	alpha	156	R	2R	3	Creature - Gargoyle	2	2	R	Flying {R}: Granite Gargoyle gets +0/+1 until end of turn.
Gray Ogre	alpha	157	R	2R	3	Creature - Ogre	2	2	C	
Hill Giant	alpha	158	R	3R	4	Creature - Giant	3	3	C	
Hurloon Minotaur	alpha	159	R	1RR	3	Creature - Minotaur	2	3	C	
Ironclaw Orcs	alpha	160	R	1R	2	Creature - Orc	2	2	C	Ironclaw Orcs can't block creatures with power 2 or greater.
Keldon Warlord	alpha	161	R	2RR	4	Creature - Human Barbarian	*	*	U	Keldon Warlord's power and toughness are each equal to the number of non-Wall creatures you control.
Lightning Bolt	alpha	162	R	R	1	Instant			C	Lightning Bolt deals 3 damage to target creature or player.
Mana Flare	alpha	163	R	2R	3	Enchantment			R	Whenever a player taps a land for mana, that player adds one mana to his or her mana pool of any type that land produced.
Manabarbs	alpha	164	R	3R	4	Enchantment			R	Whenever a player taps a land for mana, Manabarbs deals 1 damage to that player.
Mons's Goblin Raiders	alpha	165	R	R	1	Creature - Goblin	1	1	C	
Orcish Artillery	alpha	166	R	1RR	3	Creature - Orc Warrior	1	3	U	{T}: Orcish Artillery deals 2 damage to target creature or player and 3 damage to you.
Orcish Oriflamme	alpha	167	R	3R	4	Enchantment			U	Attacking creatures you control get +1/+0.
Power Surge	alpha	168	R	RR	2	Enchantment			R	At the beginning of each player's upkeep, Power Surge deals X damage to that player, where X is the number of untapped lands he or she controlled at the beginning of this turn.
Raging River	alpha	169	R	RR	2	Enchantment			R	Whenever one or more creatures you control attack, each defending player divides all creatures without flying he or she controls into a "left" pile and a "right" pile. Then, for each attacking creature you control, choose "left" or "right." That creature can't be blocked this combat except by creatures with flying and creatures in a pile with the chosen label.
Red Elemental Blast	alpha	170	R	R	1	Instant			C	Choose one - Counter target blue spell; or destroy target blue permanent.
Roc of Kher Ridges	alpha	171	R	3R	4	Creature - Bird	3	3	R	Flying
Rock Hydra	alpha	172	R	XRR	2	Creature - Hydra	0	0	R	Rock Hydra enters the battlefield with X +1/+1 counters on it. For each 1 damage that would be dealt to Rock Hydra, if it has a +1/+1 counter on it, remove a +1/+1 counter from it and prevent that 1 damage. {R}: Prevent the next 1 damage that would be dealt to Rock Hydra this turn. {R}{R}{R}: Put a +1/+1 counter on Rock Hydra. Activate this ability only during your upkeep.
Sedge Troll	alpha	173	R	2R	3	Creature - Troll	2	2	R	Sedge Troll gets +1/+1 as long as you control a Swamp. {B}: Regenerate Sedge Troll.
Shatter	alpha	174	R	1R	2	Instant			C	Destroy target artifact.
Shivan Dragon	alpha	175	R	4RR	6	Creature - Dragon	5	5	R	Flying {R}: Shivan Dragon gets +1/+0 until end of turn.
Smoke	alpha	176	R	RR	2	Enchantment			R	Players can't untap more than one creature during their untap steps.
Stone Giant	alpha	177	R	2RR	4	Creature - Giant	3	4	U	{T}: Target creature you control with toughness less than Stone Giant's power gains flying until end of turn. Destroy that creature at the beginning of the next end step.
Stone Rain	alpha	178	R	2R	3	Sorcery			C	Destroy target land.
Tunnel	alpha	179	R	R	1	Instant			U	Destroy target Wall. It can't be regenerated.
Two-Headed Giant of Foriys	alpha	180	R	4R	5	Creature - Giant	4	4	R	Trample Two-Headed Giant of Foriys can block an additional creature.
Uthden Troll	alpha	181	R	2R	3	Creature - Troll	2	2	U	{R}: Regenerate Uthden Troll.
Wall of Fire	alpha	182	R	1RR	3	Creature - Wall	0	5	U	Defender (This creature can't attack.) {R}: Wall of Fire gets +1/+0 until end of turn.
Wall of Stone	alpha	183	R	1RR	3	Creature - Wall	0	8	U	Defender (This creature can't attack.)
Wheel of Fortune	alpha	184	R	2R	3	Sorcery			R	Each player discards his or her hand and draws seven cards.
Animate Wall	alpha	185	W	W	1	Enchantment - Aura			R	Enchant Wall Enchanted Wall can attack as though it didn't have defender.
Armageddon	alpha	186	W	3W	4	Sorcery			R	Destroy all lands.
Balance	alpha	187	W	1W	2	Sorcery			R	Each player chooses a number of lands he or she controls equal to the number of lands controlled by the player who controls the fewest, then sacrifices the rest. Players discard cards and sacrifice creatures the same way.
Benalish Hero	alpha	188	W	W	1	Creature - Human Soldier	1	1	C	Banding (Any creatures with banding, and up to one without, can attack in a band. Bands are blocked as a group. If any creatures with banding you control are blocking or being blocked by a creature, you divide that creature's combat damage, not its controller, among any of the creatures it's being blocked by or is blocking.)
Black Ward	alpha	189	W	W	1	Enchantment - Aura			U	Enchant creature Enchanted creature has protection from black. This effect doesn't remove Black Ward.
Blaze of Glory	alpha	190	W	W	1	Instant			R	Target creature can block any number of creatures this turn. It must block each attacking creature this turn if able.
Blessing	alpha	191	W	WW	2	Enchantment - Aura			R	Enchant creature {W}: Enchanted creature gets +1/+1 until end of turn.
Blue Ward	alpha	192	W	W	1	Enchantment - Aura			U	Enchant creature Enchanted creature has protection from blue. This effect doesn't remove Blue Ward.
Castle	alpha	193	W	3W	4	Enchantment			U	Untapped creatures you control get +0/+2.
Circle of Protection: Blue	alpha	194	W	1W	2	Enchantment			C	{1}: The next time a blue source of your choice would deal damage to you this turn, prevent that damage.
Circle of Protection: Green	alpha	195	W	1W	2	Enchantment			C	{1}: The next time a green source of your choice would deal damage to you this turn, prevent that damage.
Circle of Protection: Red	alpha	196	W	1W	2	Enchantment			C	{1}: The next time a red source of your choice would deal damage to you this turn, prevent that damage.
Circle of Protection: White	alpha	197	W	1W	2	Enchantment			C	{1}: The next time a white source of your choice would deal damage to you this turn, prevent that damage.
