Name	Set	ImageFile	Color	Cost	ConvertedCost	Type	Power	Toughness	Rarity	Text
Gallantry	odyssey	23	W	1W	2	Instant			U	Target blocking creature gets +4/+4 until end of turn. Draw a card.
Graceful Antelope	odyssey	24	W	2WW	4	Creature - Antelope	1	4	R	Plainswalk Whenever Graceful Antelope deals combat damage to a player, you may have target land become a Plains until Graceful Antelope leaves the battlefield.
Hallowed Healer	odyssey	25	W	2W	3	Creature - Human Cleric	1	1	C	{T}: Prevent the next 2 damage that would be dealt to target creature or player this turn. Threshold - {T}: Prevent the next 4 damage that would be dealt to target creature or player this turn. Activate this ability only if seven or more cards are in your graveyard.
Karmic Justice	odyssey	26	W	2W	3	Enchantment			R	Whenever a spell or ability an opponent controls destroys a noncreature permanent you control, you may destroy target permanent that opponent controls.
Kirtar's Desire	odyssey	27	W	W	1	Enchantment - Aura			C	Enchant creature Enchanted creature can't attack. Threshold - Enchanted creature can't block as long as seven or more cards are in your graveyard.
Kirtar's Wrath	odyssey	28	W	4WW	6	Sorcery			R	Destroy all creatures. They can't be regenerated. Threshold - If seven or more cards are in your graveyard, instead destroy all creatures, then put two 1/1 white Spirit creature tokens with flying onto the battlefield. Creatures destroyed this way can't be regenerated.
Lieutenant Kirtar	odyssey	29	W	1WW	3	Legendary Creature - Bird Soldier	2	2	R	Flying {1}{W}, Sacrifice Lieutenant Kirtar: Exile target attacking creature.
Life Burst	odyssey	30	W	1W	2	Instant			C	Target player gains 4 life, then gains 4 life for each card named Life Burst in each graveyard.
Luminous Guardian	odyssey	31	W	3W	4	Creature - Human Nomad	1	4	U	{W}: Luminous Guardian gets +0/+1 until end of turn. {2}: Luminous Guardian can block an additional creature this turn.
Master Apothecary	odyssey	32	W	WWW	3	Creature - Human Cleric	2	2	R	Tap an untapped Cleric you control: Prevent the next 2 damage that would be dealt to target creature or player this turn.
Mystic Crusader	odyssey	33	W	1WW	3	Creature - Human Nomad Mystic	2	1	R	Protection from black and from red Threshold - As long as seven or more cards are in your graveyard, Mystic Crusader gets +1/+1 and has flying.
Mystic Penitent	odyssey	34	W	W	1	Creature - Human Nomad Mystic	1	1	U	Vigilance Threshold - As long as seven or more cards are in your graveyard, Mystic Penitent gets +1/+1 and has flying.
Mystic Visionary	odyssey	35	W	1W	2	Creature - Human Nomad Mystic	2	1	C	Threshold - Mystic Visionary has flying as long as seven or more cards are in your graveyard.
Mystic Zealot	odyssey	36	W	3W	4	Creature - Human Nomad Mystic	2	4	C	Threshold - As long as seven or more cards are in your graveyard, Mystic Zealot gets +1/+1 and has flying.
Nomad Decoy	odyssey	37	W	2W	3	Creature - Human Nomad	1	2	U	{W}, {T}: Tap target creature. Threshold - {W}{W}, {T}: Tap two target creatures. Activate this ability only if seven or more cards are in your graveyard.
Patrol Hound	odyssey	38	W	1W	2	Creature - Hound	2	2	C	Discard a card: Patrol Hound gains first strike until end of turn.
Pianna, Nomad Captain	odyssey	39	W	1WW	3	Legendary Creature - Human Nomad	2	2	R	Whenever Pianna, Nomad Captain attacks, attacking creatures get +1/+1 until end of turn.
Pilgrim of Justice	odyssey	40	W	2W	3	Creature - Human Cleric	1	3	C	Protection from red {W}, Sacrifice Pilgrim of Justice: The next time a red source of your choice would deal damage this turn, prevent that damage.
Pilgrim of Virtue	odyssey	41	W	2W	3	Creature - Human Cleric	1	3	C	Protection from black {W}, Sacrifice Pilgrim of Virtue: The next time a black source of your choice would deal damage this turn, prevent that damage.
Ray of Distortion	odyssey	42	W	3W	4	Instant			C	Destroy target artifact or enchantment. Flashback {4}{W}{W} (You may cast this card from your graveyard for its flashback cost. Then exile it.)
Resilient Wanderer	odyssey	43	W	2WW	4	Creature - Human Nomad	2	3	U	First strike Discard a card: Resilient Wanderer gains protection from the color of your choice until end of turn.
Sacred Rites	odyssey	44	W	W	1	Instant			C	Discard any number of cards. Creatures you control get +0/+1 until end of turn for each card discarded this way.
Second Thoughts	odyssey	45	W	4W	5	Instant			C	Exile target attacking creature. Draw a card.
Shelter	odyssey	46	W	1W	2	Instant			C	Target creature you control gains protection from the color of your choice until end of turn. Draw a card.
Soulcatcher	odyssey	47	W	1W	2	Creature - Bird Soldier	1	1	U	Flying Whenever a creature with flying is put into a graveyard from the battlefield, put a +1/+1 counter on Soulcatcher.
Sphere of Duty	odyssey	48	W	3W	4	Enchantment			U	If a green source would deal damage to you, prevent 2 of that damage.
Sphere of Grace	odyssey	49	W	3W	4	Enchantment			U	If a black source would deal damage to you, prevent 2 of that damage.
Sphere of Law	odyssey	50	W	3W	4	Enchantment			U	If a red source would deal damage to you, prevent 2 of that damage.
Sphere of Reason	odyssey	51	W	3W	4	Enchantment			U	If a blue source would deal damage to you, prevent 2 of that damage.
Sphere of Truth	odyssey	52	W	3W	4	Enchantment			U	If a white source would deal damage to you, prevent 2 of that damage.
Spiritualize	odyssey	53	W	2W	3	Instant			U	Until end of turn, whenever target creature deals damage, you gain that much life. Draw a card.
Tattoo Ward	odyssey	54	W	2W	3	Enchantment - Aura			U	Enchant creature Enchanted creature gets +1/+1 and has protection from enchantments. This effect doesn't remove Tattoo Ward. Sacrifice Tattoo Ward: Destroy target enchantment.
Testament of Faith	odyssey	55	W	W	1	Enchantment			U	{X}: Testament of Faith becomes an X/X Wall creature with defender until end of turn. It's still an enchantment.
Tireless Tribe	odyssey	56	W	W	1	Creature - Human Nomad	1	1	C	Discard a card: Tireless Tribe gets +0/+4 until end of turn.
Wayward Angel	odyssey	57	W	4WW	6	Creature - Angel Horror	4	4	R	Flying, vigilance Threshold - As long as seven or more cards are in your graveyard, Wayward Angel gets +3/+3, is black, has trample, and has "At the beginning of your upkeep, sacrifice a creature."
Aboshan, Cephalid Emperor	odyssey	58	U	4UU	6	Legendary Creature - Cephalid	3	3	R	Tap an untapped Cephalid you control: Tap target permanent. {U}{U}{U}: Tap all creatures without flying.
Aboshan's Desire	odyssey	59	U	U	1	Enchantment - Aura			C	Enchant creature Enchanted creature has flying. Threshold - Enchanted creature has shroud as long as seven or more cards are in your graveyard. (It can't be the target of spells or abilities.)
Aether Burst	odyssey	60	U	1U	2	Instant			C	Return up to X target creatures to their owners' hands, where X is one plus the number of cards named Aether Burst in all graveyards as you cast Aether Burst.
Amugaba	odyssey	61	U	5UU	7	Creature - Illusion	6	6	R	Flying {2}{U}, Discard a card: Return Amugaba to its owner's hand.
Aura Graft	odyssey	62	U	1U	2	Instant			U	Gain control of target Aura that's attached to a permanent. Attach it to another permanent it can enchant.
Aven Fisher	odyssey	63	U	3U	4	Creature - Bird Soldier	2	2	C	Flying (This creature can't be blocked except by creatures with flying or reach.) When Aven Fisher is put into a graveyard from the battlefield, you may draw a card.
Aven Smokeweaver	odyssey	64	U	2UU	4	Creature - Bird Soldier	2	3	U	Flying, protection from red
Aven Windreader	odyssey	65	U	3UU	5	Creature - Bird Soldier Wizard	3	3	C	Flying (This creature can't be blocked except by creatures with flying or reach.) {1}{U}: Target player reveals the top card of his or her library.
Balshan Beguiler	odyssey	66	U	2U	3	Creature - Human Wizard	1	1	U	Whenever Balshan Beguiler deals combat damage to a player, that player reveals the top two cards of his or her library. You choose one of those cards and put it into his or her graveyard.
Balshan Griffin	odyssey	67	U	3UU	5	Creature - Griffin	3	2	U	Flying {1}{U}, Discard a card: Return Balshan Griffin to its owner's hand.
Bamboozle	odyssey	68	U	2U	3	Sorcery			U	Target player reveals the top four cards of his or her library. You choose two of those cards and put them into his or her graveyard. Put the rest on top of his or her library in any order.
Battle of Wits	odyssey	69	U	3UU	5	Enchantment			R	At the beginning of your upkeep, if you have 200 or more cards in your library, you win the game.
Careful Study	odyssey	70	U	U	1	Sorcery			C	Draw two cards, then discard two cards.
Cephalid Broker	odyssey	71	U	3U	4	Creature - Cephalid	2	2	U	{T}: Target player draws two cards, then discards two cards.
Cephalid Looter	odyssey	72	U	2U	3	Creature - Cephalid Rogue	2	1	C	{T}: Target player draws a card, then discards a card.
Cephalid Retainer	odyssey	73	U	2UU	4	Creature - Cephalid	2	3	R	{U}{U}: Tap target creature without flying.
Cephalid Scout	odyssey	74	U	1U	2	Creature - Cephalid Wizard Scout	1	1	C	Flying {2}{U}, Sacrifice a land: Draw a card.
Cephalid Shrine	odyssey	75	U	1UU	3	Enchantment			R	Whenever a player casts a spell, counter that spell unless that player pays {X}, where X is the number of cards in all graveyards with the same name as the spell.
Chamber of Manipulation	odyssey	76	U	2UU	4	Enchantment - Aura			U	Enchant land Enchanted land has "{T}, Discard a card: Gain control of target creature until end of turn."
Cognivore	odyssey	77	U	6UU	8	Creature - Lhurgoyf	*	*	R	Flying Cognivore's power and toughness are each equal to the number of instant cards in all graveyards.
Concentrate	odyssey	78	U	2UU	4	Sorcery			U	Draw three cards.
Cultural Exchange	odyssey	79	U	4UU	6	Sorcery			R	Choose any number of creatures target player controls. Choose the same number of creatures another target player controls. Those players exchange control of those creatures. (This effect lasts indefinitely.)
Deluge	odyssey	80	U	2U	3	Instant			U	Tap all creatures without flying.
Dematerialize	odyssey	81	U	3U	4	Sorcery			C	Return target permanent to its owner's hand. Flashback {5}{U}{U} (You may cast this card from your graveyard for its flashback cost. Then exile it.)
Divert	odyssey	82	U	U	1	Instant			R	Change the target of target spell with a single target unless that spell's controller pays {2}.
Dreamwinder	odyssey	83	U	3U	4	Creature - Serpent	4	3	C	Dreamwinder can't attack unless defending player controls an Island. {U}, Sacrifice an Island: Target land becomes an Island until end of turn.
Escape Artist	odyssey	84	U	1U	2	Creature - Human Wizard	1	1	C	Escape Artist is unblockable. {U}, Discard a card: Return Escape Artist to its owner's hand.
Extract	odyssey	85	U	U	1	Sorcery			R	Search target player's library for a card and exile it. Then that player shuffles his or her library.
Fervent Denial	odyssey	86	U	3UU	5	Instant			U	Counter target spell. Flashback {5}{U}{U} (You may cast this card from your graveyard for its flashback cost. Then exile it.)
Immobilizing Ink	odyssey	87	U	1U	2	Enchantment - Aura			C	Enchant creature Enchanted creature doesn't untap during its controller's untap step. Enchanted creature has "{1}, Discard a card: Untap this creature."
Laquatus's Creativity	odyssey	88	U	4U	5	Sorcery			U	Target player draws cards equal to the number of cards in his or her hand, then discards that many cards.
Patron Wizard	odyssey	89	U	UUU	3	Creature - Human Wizard	2	2	R	Tap an untapped Wizard you control: Counter target spell unless its controller pays {1}.
Pedantic Learning	odyssey	90	U	UU	2	Enchantment			R	Whenever a land card is put into your graveyard from your library, you may pay {1}. If you do, draw a card.
Peek	odyssey	91	U	U	1	Instant			C	Look at target player's hand. Draw a card.
Persuasion	odyssey	92	U	3UU	5	Enchantment - Aura			R	Enchant creature (Target a creature as you cast this. This card enters the battlefield attached to that creature.) You control enchanted creature.
Phantom Whelp	odyssey	93	U	1U	2	Creature - Illusion Hound	2	2	C	When Phantom Whelp attacks or blocks, return it to its owner's hand at end of combat.
Predict	odyssey	94	U	1U	2	Instant			U	Name a card, then put the top card of target player's library into his or her graveyard. If that card is the named card, you draw two cards. Otherwise, you draw a card.
Psionic Gift	odyssey	95	U	1U	2	Enchantment - Aura			C	Enchant creature Enchanted creature has "{T}: This creature deals 1 damage to target creature or player."
Pulsating Illusion	odyssey	96	U	4U	5	Creature - Illusion	0	1	U	Flying Discard a card: Pulsating Illusion gets +4/+4 until end of turn. Activate this ability only once each turn.
Puppeteer	odyssey	97	U	2U	3	Creature - Human Wizard	1	2	U	{U}, {T}: You may tap or untap target creature.
Repel	odyssey	98	U	3U	4	Instant			C	Put target creature on top of its owner's library.
Rites of Refusal	odyssey	99	U	1U	2	Instant			C	Discard any number of cards. Counter target spell unless its controller pays {3} for each card discarded this way.
Scrivener	odyssey	100	U	4U	5	Creature - Human Wizard	2	2	C	When Scrivener enters the battlefield, you may return target instant card from your graveyard to your hand.
Shifty Doppelganger	odyssey	101	U	2U	3	Creature - Shapeshifter	1	1	R	{3}{U}, Exile Shifty Doppelganger: You may put a creature card from your hand onto the battlefield. If you do, that creature gains haste until end of turn. At the beginning of the next end step, sacrifice that creature. If you do, return Shifty Doppelganger to the battlefield.
Standstill	odyssey	102	U	1U	2	Enchantment			U	When a player casts a spell, sacrifice Standstill. If you do, each of that player's opponents draws three cards.
Syncopate	odyssey	103	U	XU	1	Instant			C	Counter target spell unless its controller pays {X}. If that spell is countered this way, exile it instead of putting it into its owner's graveyard.
Think Tank	odyssey	104	U	2U	3	Enchantment			U	At the beginning of your upkeep, look at the top card of your library. You may put that card into your graveyard.
Thought Devourer	odyssey	105	U	2UU	4	Creature - Beast	4	4	R	Flying Your maximum hand size is reduced by four.
Thought Eater	odyssey	106	U	1U	2	Creature - Beast	2	2	U	Flying Your maximum hand size is reduced by three.
Thought Nibbler	odyssey	107	U	U	1	Creature - Beast	1	1	C	Flying Your maximum hand size is reduced by two.
Time Stretch	odyssey	108	U	8UU	10	Sorcery			R	Target player takes two extra turns after this one.
Touch of Invisibility	odyssey	109	U	3U	4	Sorcery			C	Target creature is unblockable this turn. Draw a card.
Traumatize	odyssey	110	U	3UU	5	Sorcery			R	Target player puts the top half of his or her library, rounded down, into his or her graveyard.
Treetop Sentinel	odyssey	111	U	2UU	4	Creature - Bird Soldier	2	3	U	Flying, protection from green
Unifying Theory	odyssey	112	U	1U	2	Enchantment			R	Whenever a player casts a spell, that player may pay {2}. If the player does, he or she draws a card.
Upheaval	odyssey	113	U	4UU	6	Sorcery			R	Return all permanents to their owners' hands.
Words of Wisdom	odyssey	114	U	1U	2	Instant			C	You draw two cards, then each other player draws a card.
Afflict	odyssey	115	B	2B	3	Instant			C	Target creature gets -1/-1 until end of turn. Draw a card.
Bloodcurdler	odyssey	116	B	1B	2	Creature - Horror	1	1	R	Flying At the beginning of your upkeep, put the top card of your library into your graveyard. Threshold - As long as seven or more cards are in your graveyard, Bloodcurdler gets +1/+1 and has "At the beginning of your end step, exile two cards from your graveyard."
Braids, Cabal Minion	odyssey	117	B	2BB	4	Legendary Creature - Human Minion	2	2	R	At the beginning of each player's upkeep, that player sacrifices an artifact, creature, or land.
Buried Alive	odyssey	118	B	2B	3	Sorcery			U	Search your library for up to three creature cards and put them into your graveyard. Then shuffle your library.
Cabal Inquisitor	odyssey	119	B	1B	2	Creature - Human Minion	1	1	C	Threshold - {1}{B}, {T}, Exile two cards from your graveyard: Target player discards a card. Activate this ability only any time you could cast a sorcery, and only if seven or more cards are in your graveyard.
Cabal Patriarch	odyssey	120	B	3BBB	6	Legendary Creature - Human Wizard	5	5	R	{2}{B}, Sacrifice a creature: Target creature gets -2/-2 until end of turn. {2}{B}, Exile a creature card from your graveyard: Target creature gets -2/-2 until end of turn.
Cabal Shrine	odyssey	121	B	1BB	3	Enchantment			R	Whenever a player casts a spell, that player discards X cards, where X is the number of cards in all graveyards with the same name as that spell.
Caustic Tar	odyssey	122	B	4BB	6	Enchantment - Aura			U	Enchant land Enchanted land has "{T}: Target player loses 3 life."
Childhood Horror	odyssey	123	B	3B	4	Creature - Horror	2	2	U	Flying Threshold - As long as seven or more cards are in your graveyard, Childhood Horror gets +2/+2 and can't block.
Coffin Purge	odyssey	124	B	B	1	Instant			C	Exile target card from a graveyard. Flashback {B} (You may cast this card from your graveyard for its flashback cost. Then exile it.)
Crypt Creeper	odyssey	125	B	1B	2	Creature - Zombie	2	1	C	Sacrifice Crypt Creeper: Exile target card from a graveyard.
Cursed Monstrosity	odyssey	126	B	4B	5	Creature - Horror	4	3	R	Flying Whenever Cursed Monstrosity becomes the target of a spell or ability, sacrifice it unless you discard a land card.
Decaying Soil	odyssey	127	B	1BB	3	Enchantment			R	At the beginning of your upkeep, exile a card from your graveyard. Threshold - As long as seven or more cards are in your graveyard, Decaying Soil has "Whenever a nontoken creature is put into your graveyard from the battlefield, you may pay {1}. If you do, return that card to your hand."
Decompose	odyssey	128	B	1B	2	Sorcery			U	Exile up to three target cards from a single graveyard.
Diabolic Tutor	odyssey	129	B	2BB	4	Sorcery			U	Search your library for a card and put that card into your hand. Then shuffle your library.
Dirty Wererat	odyssey	130	B	3B	4	Creature - Human Rat Minion	2	3	C	{B}, Discard a card: Regenerate Dirty Wererat. Threshold - As long as seven or more cards are in your graveyard, Dirty Wererat gets +2/+2 and can't block.
Dusk Imp	odyssey	131	B	2B	3	Creature - Imp	2	1	C	Flying
Entomb	odyssey	132	B	B	1	Instant			R	Search your library for a card and put that card into your graveyard. Then shuffle your library.
Execute	odyssey	133	B	2B	3	Instant			U	Destroy target white creature. It can't be regenerated. Draw a card.
Face of Fear	odyssey	134	B	5B	6	Creature - Horror	3	4	U	{2}{B}, Discard a card: Face of Fear gains fear until end of turn. (It can't be blocked except by artifact creatures and/or black creatures.)
Famished Ghoul	odyssey	135	B	3B	4	Creature - Zombie	3	2	U	{1}{B}, Sacrifice Famished Ghoul: Exile up to two target cards from a single graveyard.
Filthy Cur	odyssey	136	B	1B	2	Creature - Hound	2	2	C	Whenever Filthy Cur is dealt damage, you lose that much life.
Fledgling Imp	odyssey	137	B	2B	3	Creature - Imp	2	2	C	{B}, Discard a card: Fledgling Imp gains flying until end of turn.
Frightcrawler	odyssey	138	B	1B	2	Creature - Horror	1	1	C	Fear (This creature can't be blocked except by artifact creatures and/or black creatures.) Threshold - As long as seven or more cards are in your graveyard, Frightcrawler gets +2/+2 and can't block.
Ghastly Demise	odyssey	139	B	B	1	Instant			C	Destroy target nonblack creature if its toughness is less than or equal to the number of cards in your graveyard.
Gravedigger	odyssey	140	B	3B	4	Creature - Zombie	2	2	C	When Gravedigger enters the battlefield, you may return target creature card from your graveyard to your hand.
Gravestorm	odyssey	141	B	BBB	3	Enchantment			R	At the beginning of your upkeep, target opponent may exile a card from his or her graveyard. If that player doesn't, you may draw a card.
Haunting Echoes	odyssey	142	B	3BB	5	Sorcery			R	Exile all cards from target player's graveyard other than basic land cards. For each card exiled this way, search that player's library for all cards with the same name as that card and exile them. Then that player shuffles his or her library.
Hint of Insanity	odyssey	143	B	2B	3	Sorcery			R	Target player reveals his or her hand. That player discards all nonland cards with the same name as another card in his or her hand.
Infected Vermin	odyssey	144	B	2B	3	Creature - Rat	1	1	U	{2}{B}: Infected Vermin deals 1 damage to each creature and each player. Threshold - {3}{B}: Infected Vermin deals 3 damage to each creature and each player. Activate this ability only if seven or more cards are in your graveyard.
Innocent Blood	odyssey	145	B	B	1	Sorcery			C	Each player sacrifices a creature.
Last Rites	odyssey	146	B	2B	3	Sorcery			C	Discard any number of cards. Target player reveals his or her hand, then you choose a nonland card from it for each card discarded this way. That player discards those cards.
Malevolent Awakening	odyssey	147	B	1BB	3	Enchantment			U	{1}{B}{B}, Sacrifice a creature: Return target creature card from your graveyard to your hand.
Mind Burst	odyssey	148	B	1B	2	Sorcery			C	Target player discards X cards, where X is one plus the number of cards named Mind Burst in all graveyards.
Mindslicer	odyssey	149	B	2BB	4	Creature - Horror	4	3	R	When Mindslicer is put into a graveyard from the battlefield, each player discards his or her hand.
Morbid Hunger	odyssey	150	B	4BB	6	Sorcery			C	Morbid Hunger deals 3 damage to target creature or player. You gain 3 life. Flashback {7}{B}{B} (You may cast this card from your graveyard for its flashback cost. Then exile it.)
Morgue Theft	odyssey	151	B	1B	2	Sorcery			C	Return target creature card from your graveyard to your hand. Flashback {4}{B} (You may cast this card from your graveyard for its flashback cost. Then exile it.)
Mortivore	odyssey	152	B	2BB	4	Creature - Lhurgoyf	*	*	R	Mortivore's power and toughness are each equal to the number of creature cards in all graveyards. {B}: Regenerate Mortivore. (The next time this creature would be destroyed this turn, it isn't. Instead tap it, remove all damage from it, and remove it from combat.)
Nefarious Lich	odyssey	153	B	BBBB	4	Enchantment			R	If you would be dealt damage, exile that many cards from your graveyard instead. If you can't, you lose the game. If you would gain life, draw that many cards instead. When Nefarious Lich leaves the battlefield, you lose the game.
Overeager Apprentice	odyssey	154	B	2B	3	Creature - Human Minion	1	2	C	Discard a card, Sacrifice Overeager Apprentice: Add {B}{B}{B} to your mana pool.
Painbringer	odyssey	155	B	2BB	4	Creature - Human Minion	1	1	U	{T}, Exile any number of cards from your graveyard: Target creature gets -X/-X until end of turn, where X is the number of cards exiled this way.
Patriarch's Desire	odyssey	156	B	3B	4	Enchantment - Aura			C	Enchant creature Enchanted creature gets +2/-2. Threshold - Enchanted creature gets an additional +2/-2 as long as seven or more cards are in your graveyard.
Repentant Vampire	odyssey	157	B	3BB	5	Creature - Vampire	3	3	R	Flying Whenever a creature dealt damage by Repentant Vampire this turn is put into a graveyard, put a +1/+1 counter on Repentant Vampire. Threshold - As long as seven or more cards are in your graveyard, Repentant Vampire is white and has "{T}: Destroy target black creature."
Rotting Giant	odyssey	158	B	1B	2	Creature - Zombie Giant	3	3	U	Whenever Rotting Giant attacks or blocks, sacrifice it unless you exile a card from your graveyard.
Sadistic Hypnotist	odyssey	159	B	3BB	5	Creature - Human Minion	2	2	U	Sacrifice a creature: Target player discards two cards. Activate this ability only any time you could cast a sorcery.
Screams of the Damned	odyssey	160	B	3BB	5	Enchantment			U	{1}{B}, Exile a card from your graveyard: Screams of the Damned deals 1 damage to each creature and each player.
Skeletal Scrying	odyssey	161	B	XB	1	Instant			U	As an additional cost to cast Skeletal Scrying, exile X cards from your graveyard. You draw X cards and you lose X life.
Skull Fracture	odyssey	162	B	B	1	Sorcery			U	Target player discards a card. Flashback {3}{B} (You may cast this card from your graveyard for its flashback cost. Then exile it.)
Stalking Bloodsucker	odyssey	163	B	4BB	6	Creature - Vampire	4	4	R	Flying {1}{B}, Discard a card: Stalking Bloodsucker gets +2/+2 until end of turn.
Tainted Pact	odyssey	164	B	1B	2	Instant			R	Exile the top card of your library. You may put that card into your hand unless it has the same name as another card exiled this way. Repeat this process until you put a card into your hand or you exile two cards with the same name, whichever comes first.
Tombfire	odyssey	165	B	B	1	Sorcery			R	Target player exiles all cards with flashback from his or her graveyard.
Traveling Plague	odyssey	166	B	3BB	5	Enchantment - Aura			R	Enchant creature At the beginning of each upkeep, put a plague counter on Traveling Plague. Enchanted creature gets -1/-1 for each plague counter on Traveling Plague. When enchanted creature leaves the battlefield, that creature's controller returns Traveling Plague from its owner's graveyard to the battlefield.
Whispering Shade	odyssey	167	B	3B	4	Creature - Shade	1	1	C	Swampwalk {B}: Whispering Shade gets +1/+1 until end of turn.
Zombie Assassin	odyssey	168	B	4B	5	Creature - Zombie Assassin	3	2	C	{T}, Exile two cards from your graveyard and Zombie Assassin: Destroy target nonblack creature. It can't be regenerated.
Zombie Cannibal	odyssey	169	B	B	1	Creature - Zombie	1	1	C	Whenever Zombie Cannibal deals combat damage to a player, you may exile target card from that player's graveyard.
Zombie Infestation	odyssey	170	B	1B	2	Enchantment			U	Discard two cards: Put a 2/2 black Zombie creature token onto the battlefield.
Zombify	odyssey	171	B	3B	4	Sorcery			U	Return target creature card from your graveyard to the battlefield.
Acceptable Losses	odyssey	172	R	3R	4	Sorcery			C	As an additional cost to cast Acceptable Losses, discard a card at random. Acceptable Losses deals 5 damage to target creature.
Anarchist	odyssey	173	R	4R	5	Creature - Human Wizard	2	2	C	When Anarchist enters the battlefield, you may return target sorcery card from your graveyard to your hand.
Ashen Firebeast	odyssey	174	R	6RR	8	Creature - Elemental Beast	6	6	R	{1}{R}: Ashen Firebeast deals 1 damage to each creature without flying.
Barbarian Lunatic	odyssey	175	R	2R	3	Creature - Human Barbarian	2	1	C	{2}{R}, Sacrifice Barbarian Lunatic: Barbarian Lunatic deals 2 damage to target creature.
Bash to Bits	odyssey	176	R	3R	4	Instant			U	Destroy target artifact. Flashback {4}{R}{R} (You may cast this card from your graveyard for its flashback cost. Then exile it.)
Battle Strain	odyssey	177	R	1R	2	Enchantment			U	Whenever a creature blocks, Battle Strain deals 1 damage to that creature's controller.
Blazing Salvo	odyssey	178	R	R	1	Instant			C	Blazing Salvo deals 3 damage to target creature unless that creature's controller has Blazing Salvo deal 5 damage to him or her.
Bomb Squad	odyssey	179	R	3R	4	Creature - Dwarf	1	1	R	{T}: Put a fuse counter on target creature. At the beginning of your upkeep, put a fuse counter on each creature with a fuse counter on it. Whenever a creature has four or more fuse counters on it, remove all fuse counters from it and destroy it. That creature deals 4 damage to its controller.
Burning Sands	odyssey	180	R	3RR	5	Enchantment			R	Whenever a creature is put into a graveyard from the battlefield, that creature's controller sacrifices a land.
