Name	Set	ImageFile	Color	Cost	ConvertedCost	Type	Power	Toughness	Rarity	Text
Devouring Light	ravnica	13	W	1WW	3	Instant			U	Convoke (Each creature you tap while casting this spell reduces its cost by {1} or by one mana of that creature's color.) Exile target attacking or blocking creature.
Divebomber Griffin	ravnica	14	W	3WW	5	Creature - Griffin	3	2	U	Flying {T}, Sacrifice Divebomber Griffin: Divebomber Griffin deals 3 damage to target attacking or blocking creature.
Dromad Purebred	ravnica	15	W	4W	5	Creature - Camel Beast	1	5	C	Whenever Dromad Purebred is dealt damage, you gain 1 life.
Faith's Fetters	ravnica	16	W	3W	4	Enchantment - Aura			C	Enchant permanent When Faith's Fetters enters the battlefield, you gain 4 life. Enchanted permanent's activated abilities can't be activated unless they're mana abilities. If enchanted permanent is a creature, it can't attack or block.
Festival of the Guildpact	ravnica	17	W	XW	1	Instant			U	Prevent the next X damage that would be dealt to you this turn. Draw a card.
Flickerform	ravnica	18	W	1W	2	Enchantment - Aura			R	Enchant creature {2}{W}{W}: Exile enchanted creature and all Auras attached to it. At the beginning of the next end step, return that card to the battlefield under its owner's control. If you do, return those Auras to the battlefield under their owners' control attached to that creature.
Gate Hound	ravnica	19	W	2W	3	Creature - Hound	1	1	C	Creatures you control have vigilance as long as Gate Hound is enchanted.
Ghosts of the Innocent	ravnica	20	W	5WW	7	Creature - Spirit	4	5	R	If a source would deal damage to a creature or player, it deals half that damage, rounded down, to that creature or player instead.
Hour of Reckoning	ravnica	21	W	4WWW	7	Sorcery			R	Convoke (Each creature you tap while casting this spell reduces its cost by {1} or by one mana of that creature's color.) Destroy all nontoken creatures.
Hunted Lammasu	ravnica	22	W	2WW	4	Creature - Lammasu	5	5	R	Flying When Hunted Lammasu enters the battlefield, put a 4/4 black Horror creature token onto the battlefield under target opponent's control.
Leave No Trace	ravnica	23	W	1W	2	Instant			C	Radiance - Destroy target enchantment and each other enchantment that shares a color with it.
Light of Sanction	ravnica	24	W	1WW	3	Enchantment			R	Prevent all damage that would be dealt to creatures you control by sources you control.
Loxodon Gatekeeper	ravnica	25	W	2WW	4	Creature - Elephant Soldier	2	3	R	Artifacts, creatures, and lands your opponents control enter the battlefield tapped.
Nightguard Patrol	ravnica	26	W	2W	3	Creature - Human Soldier	2	1	C	First strike, vigilance
Oathsworn Giant	ravnica	27	W	4WW	6	Creature - Giant Soldier	3	4	U	Vigilance Other creatures you control get +0/+2 and have vigilance.
Sandsower	ravnica	28	W	3W	4	Creature - Spirit	1	3	U	Tap three untapped creatures you control: Tap target creature.
Screeching Griffin	ravnica	29	W	3W	4	Creature - Griffin	2	2	C	Flying {R}: Target creature can't block Screeching Griffin this turn.
Seed Spark	ravnica	30	W	3W	4	Instant			U	Destroy target artifact or enchantment. If {G} was spent to cast Seed Spark, put two 1/1 green Saproling creature tokens onto the battlefield.
Suppression Field	ravnica	31	W	1W	2	Enchantment			U	Activated abilities cost {2} more to activate unless they're mana abilities.
Three Dreams	ravnica	32	W	4W	5	Sorcery			R	Search your library for up to three Aura cards with different names, reveal them, and put them into your hand. Then shuffle your library.
Twilight Drover	ravnica	33	W	2W	3	Creature - Spirit	1	1	R	Whenever a creature token leaves the battlefield, put a +1/+1 counter on Twilight Drover. {2}{W}, Remove a +1/+1 counter from Twilight Drover: Put two 1/1 white Spirit creature tokens with flying onto the battlefield.
Veteran Armorer	ravnica	34	W	1W	2	Creature - Human Soldier	2	2	C	Other creatures you control get +0/+1.
Votary of the Conclave	ravnica	35	W	W	1	Creature - Human Soldier	1	1	C	{2}{G}: Regenerate Votary of the Conclave.
Wojek Apothecary	ravnica	36	W	2WW	4	Creature - Human Cleric	1	1	U	Radiance - {T}: Prevent the next 1 damage that would be dealt to target creature and each other creature that shares a color with it this turn.
Wojek Siren	ravnica	37	W	W	1	Instant			C	Radiance - Target creature and each other creature that shares a color with it get +1/+1 until end of turn.
Belltower Sphinx	ravnica	38	U	4U	5	Creature - Sphinx	2	5	U	Flying Whenever a source deals damage to Belltower Sphinx, that source's controller puts that many cards from the top of his or her library into his or her graveyard.
Cerulean Sphinx	ravnica	39	U	4UU	6	Creature - Sphinx	5	5	R	Flying {U}: Cerulean Sphinx's owner shuffles it into his or her library.
Compulsive Research	ravnica	40	U	2U	3	Sorcery			C	Target player draws three cards. Then that player discards two cards unless he or she discards a land card.
Convolute	ravnica	41	U	2U	3	Instant			C	Counter target spell unless its controller pays {4}.
Copy Enchantment	ravnica	42	U	2U	3	Enchantment			R	You may have Copy Enchantment enter the battlefield as a copy of any enchantment on the battlefield.
Dizzy Spell	ravnica	43	U	U	1	Instant			C	Target creature gets -3/-0 until end of turn. Transmute {1}{U}{U} ({1}{U}{U}, Discard this card: Search your library for a card with the same converted mana cost as this card, reveal it, and put it into your hand. Then shuffle your library. Transmute only as a sorcery.)
Drake Familiar	ravnica	44	U	1U	2	Creature - Drake	2	1	C	Flying When Drake Familiar enters the battlefield, sacrifice it unless you return an enchantment to its owner's hand.
Dream Leash	ravnica	45	U	3UU	5	Enchantment - Aura			R	Enchant permanent You can't choose an untapped permanent as Dream Leash's target as you cast Dream Leash. You control enchanted permanent.
Drift of Phantasms	ravnica	46	U	2U	3	Creature - Spirit	0	5	C	Defender (This creature can't attack.) Flying Transmute {1}{U}{U} ({1}{U}{U}, Discard this card: Search your library for a card with the same converted mana cost as this card, reveal it, and put it into your hand. Then shuffle your library. Transmute only as a sorcery.)
Ethereal Usher	ravnica	47	U	5U	6	Creature - Spirit	2	3	U	{U}, {T}: Target creature is unblockable this turn. Transmute {1}{U}{U} ({1}{U}{U}, Discard this card: Search your library for a card with the same converted mana cost as this card, reveal it, and put it into your hand. Then shuffle your library. Transmute only as a sorcery.)
Eye of the Storm	ravnica	48	U	5UU	7	Enchantment			R	Whenever a player casts an instant or sorcery card, exile it. Then that player copies each instant or sorcery card exiled with Eye of the Storm. For each copy, the player may cast the copy without paying its mana cost.
Flight of Fancy	ravnica	49	U	3U	4	Enchantment - Aura			C	Enchant creature When Flight of Fancy enters the battlefield, draw two cards. Enchanted creature has flying.
Flow of Ideas	ravnica	50	U	5U	6	Sorcery			U	Draw a card for each Island you control.
Followed Footsteps	ravnica	51	U	3UU	5	Enchantment - Aura			R	Enchant creature At the beginning of your upkeep, put a token that's a copy of enchanted creature onto the battlefield.
Grayscaled Gharial	ravnica	52	U	U	1	Creature - Crocodile	1	1	C	Islandwalk
Grozoth	ravnica	53	U	6UUU	9	Creature - Leviathan	9	9	R	Defender (This creature can't attack.) When Grozoth enters the battlefield, you may search your library for any number of cards that have converted mana cost 9, reveal them, and put them into your hand. If you do, shuffle your library. {4}: Grozoth loses defender until end of turn. Transmute {1}{U}{U} ({1}{U}{U}, Discard this card: Search your library for a card with the same converted mana cost as this card, reveal it, and put it into your hand. Then shuffle your library. Transmute only as a sorcery.)
Halcyon Glaze	ravnica	54	U	1UU	3	Enchantment			U	Whenever you cast a creature spell, Halcyon Glaze becomes a 4/4 Illusion creature with flying until end of turn. It's still an enchantment.
Hunted Phantasm	ravnica	55	U	1UU	3	Creature - Spirit	4	6	R	Hunted Phantasm is unblockable. When Hunted Phantasm enters the battlefield, put five 1/1 red Goblin creature tokens onto the battlefield under target opponent's control.
Induce Paranoia	ravnica	56	U	2UU	4	Instant			C	Counter target spell. If {B} was spent to cast Induce Paranoia, that spell's controller puts the top X cards of his or her library into his or her graveyard, where X is the spell's converted mana cost.
Lore Broker	ravnica	57	U	1U	2	Creature - Human Rogue	1	2	U	{T}: Each player draws a card, then discards a card.
Mark of Eviction	ravnica	58	U	U	1	Enchantment - Aura			U	Enchant creature At the beginning of your upkeep, return enchanted creature and all Auras attached to that creature to their owners' hands.
Mnemonic Nexus	ravnica	59	U	3U	4	Instant			U	Each player shuffles his or her graveyard into his or her library.
Muddle the Mixture	ravnica	60	U	UU	2	Instant			C	Counter target instant or sorcery spell. Transmute {1}{U}{U} ({1}{U}{U}, Discard this card: Search your library for a card with the same converted mana cost as this card, reveal it, and put it into your hand. Then shuffle your library. Transmute only as a sorcery.)
Peel from Reality	ravnica	61	U	1U	2	Instant			C	Return target creature you control and target creature you don't control to their owners' hands.
Quickchange	ravnica	62	U	1U	2	Instant			C	Target creature becomes the color or colors of your choice until end of turn. Draw a card.
Remand	ravnica	63	U	1U	2	Instant			U	Counter target spell. If that spell is countered this way, put it into its owner's hand instead of into that player's graveyard. Draw a card.
Snapping Drake	ravnica	64	U	3U	4	Creature - Drake	3	2	C	Flying
Spawnbroker	ravnica	65	U	2U	3	Creature - Human Wizard	1	1	R	When Spawnbroker enters the battlefield, you may exchange control of target creature you control and target creature with power less than or equal to that creature's power an opponent controls.
Stasis Cell	ravnica	66	U	4U	5	Enchantment - Aura			C	Enchant creature Enchanted creature doesn't untap during its controller's untap step. {3}{U}: Attach Stasis Cell to target creature.
Surveilling Sprite	ravnica	67	U	1U	2	Creature - Faerie Rogue	1	1	C	Flying When Surveilling Sprite is put into a graveyard from the battlefield, you may draw a card.
Tattered Drake	ravnica	68	U	4U	5	Creature - Zombie Drake	2	2	C	Flying {B}: Regenerate Tattered Drake.
Telling Time	ravnica	69	U	1U	2	Instant			U	Look at the top three cards of your library. Put one of those cards into your hand, one on top of your library, and one on the bottom of your library.
Terraformer	ravnica	70	U	2U	3	Creature - Human Wizard	2	2	C	{1}: Choose a basic land type. Each land you control becomes that type until end of turn.
Tidewater Minion	ravnica	71	U	3UU	5	Creature - Elemental Minion	4	4	C	Defender (This creature can't attack.) {4}: Tidewater Minion loses defender until end of turn. {T}: Untap target permanent.
Tunnel Vision	ravnica	72	U	5U	6	Sorcery			R	Name a card. Target player reveals cards from the top of his or her library until the named card is revealed. If it is, that player puts the rest of the revealed cards into his or her graveyard and puts the named card on top of his or her library. Otherwise, the player shuffles his or her library.
Vedalken Dismisser	ravnica	73	U	5U	6	Creature - Vedalken Wizard	2	2	C	When Vedalken Dismisser enters the battlefield, put target creature on top of its owner's library.
Vedalken Entrancer	ravnica	74	U	3U	4	Creature - Vedalken Wizard	1	4	C	{U}, {T}: Target player puts the top two cards of his or her library into his or her graveyard.
Wizened Snitches	ravnica	75	U	3U	4	Creature - Faerie Rogue	1	3	U	Flying Players play with the top card of their libraries revealed.
Zephyr Spirit	ravnica	76	U	5U	6	Creature - Spirit	0	6	C	When Zephyr Spirit blocks, return it to its owner's hand.
Blood Funnel	ravnica	77	B	1B	2	Enchantment			R	Noncreature spells you cast cost {2} less to cast. Whenever you cast a noncreature spell, counter that spell unless you sacrifice a creature.
Brainspoil	ravnica	78	B	3BB	5	Sorcery			C	Destroy target creature that isn't enchanted. It can't be regenerated. Transmute {1}{B}{B} ({1}{B}{B}, Discard this card: Search your library for a card with the same converted mana cost as this card, reveal it, and put it into your hand. Then shuffle your library. Transmute only as a sorcery.)
Carrion Howler	ravnica	79	B	3B	4	Creature - Zombie Wolf	2	2	U	Pay 1 life: Carrion Howler gets +2/-1 until end of turn.
Clinging Darkness	ravnica	80	B	1B	2	Enchantment - Aura			C	Enchant creature Enchanted creature gets -4/-1.
Dark Confidant	ravnica	81	B	1B	2	Creature - Human Wizard	2	1	R	At the beginning of your upkeep, reveal the top card of your library and put that card into your hand. You lose life equal to its converted mana cost.
Darkblast	ravnica	82	B	B	1	Instant			U	Target creature gets -1/-1 until end of turn. Dredge 3 (If you would draw a card, instead you may put exactly three cards from the top of your library into your graveyard. If you do, return this card from your graveyard to your hand. Otherwise, draw a card.)
Dimir House Guard	ravnica	83	B	3B	4	Creature - Skeleton	2	3	C	Fear (This creature can't be blocked except by artifact creatures and/or black creatures.) Sacrifice a creature: Regenerate Dimir House Guard. Transmute {1}{B}{B} ({1}{B}{B}, Discard this card: Search your library for a card with the same converted mana cost as this card, reveal it, and put it into your hand. Then shuffle your library. Transmute only as a sorcery.)
Dimir Machinations	ravnica	84	B	2B	3	Sorcery			U	Look at the top three cards of target player's library. Exile any number of those cards, then put the rest back in any order. Transmute {1}{B}{B} ({1}{B}{B}, Discard this card: Search your library for a card with the same converted mana cost as this card, reveal it, and put it into your hand. Then shuffle your library. Transmute only as a sorcery.)
Disembowel	ravnica	85	B	XB	1	Instant			C	Destroy target creature with converted mana cost X.
Empty the Catacombs	ravnica	86	B	3B	4	Sorcery			R	Each player returns all creature cards from his or her graveyard to his or her hand.
Golgari Thug	ravnica	87	B	1B	2	Creature - Human Warrior	1	1	U	When Golgari Thug is put into a graveyard from the battlefield, put target creature card in your graveyard on top of your library. Dredge 4 (If you would draw a card, instead you may put exactly four cards from the top of your library into your graveyard. If you do, return this card from your graveyard to your hand. Otherwise, draw a card.)
Helldozer	ravnica	88	B	3BBB	6	Creature - Zombie Giant	6	5	R	{B}{B}{B}, {T}: Destroy target land. If that land was nonbasic, untap Helldozer.
Hex	ravnica	89	B	4BB	6	Sorcery			R	Destroy six target creatures.
Hunted Horror	ravnica	90	B	BB	2	Creature - Horror	7	7	R	Trample When Hunted Horror enters the battlefield, put two 3/3 green Centaur creature tokens with protection from black onto the battlefield under target opponent's control.
Infectious Host	ravnica	91	B	2B	3	Creature - Zombie	1	1	C	When Infectious Host is put into a graveyard from the battlefield, target player loses 2 life.
Keening Banshee	ravnica	92	B	2BB	4	Creature - Spirit	2	2	U	Flying When Keening Banshee enters the battlefield, target creature gets -2/-2 until end of turn.
Last Gasp	ravnica	93	B	1B	2	Instant			C	Target creature gets -3/-3 until end of turn.
Mausoleum Turnkey	ravnica	94	B	3B	4	Creature - Ogre Rogue	3	2	U	When Mausoleum Turnkey enters the battlefield, return target creature card of an opponent's choice from your graveyard to your hand.
Moonlight Bargain	ravnica	95	B	3BB	5	Instant			R	Look at the top five cards of your library. For each card, put that card into your graveyard unless you pay 2 life. Then put the rest into your hand.
Mortipede	ravnica	96	B	3B	4	Creature - Insect	4	1	C	{2}{G}: All creatures able to block Mortipede this turn do so.
Necromantic Thirst	ravnica	97	B	2BB	4	Enchantment - Aura			C	Enchant creature Whenever enchanted creature deals combat damage to a player, you may return target creature card from your graveyard to your hand.
Necroplasm	ravnica	98	B	1BB	3	Creature - Ooze	1	1	R	At the beginning of your upkeep, put a +1/+1 counter on Necroplasm. At the beginning of your end step, destroy each creature with converted mana cost equal to the number of +1/+1 counters on Necroplasm. Dredge 2 (If you would draw a card, instead you may put exactly two cards from the top of your library into your graveyard. If you do, return this card from your graveyard to your hand. Otherwise, draw a card.)
Netherborn Phalanx	ravnica	99	B	5B	6	Creature - Horror	2	4	U	When Netherborn Phalanx enters the battlefield, each opponent loses 1 life for each creature he or she controls. Transmute {1}{B}{B} ({1}{B}{B}, Discard this card: Search your library for a card with the same converted mana cost as this card, reveal it, and put it into your hand. Then shuffle your library. Transmute only as a sorcery.)
Nightmare Void	ravnica	100	B	3B	4	Sorcery			U	Target player reveals his or her hand. You choose a card from it. That player discards that card. Dredge 2 (If you would draw a card, instead you may put exactly two cards from the top of your library into your graveyard. If you do, return this card from your graveyard to your hand. Otherwise, draw a card.)
Ribbons of Night	ravnica	101	B	4B	5	Sorcery			U	Ribbons of Night deals 4 damage to target creature and you gain 4 life. If {U} was spent to cast Ribbons of Night, draw a card.
Roofstalker Wight	ravnica	102	B	1B	2	Creature - Zombie	2	1	C	{1}{U}: Roofstalker Wight gains flying until end of turn.
Sadistic Augermage	ravnica	103	B	2B	3	Creature - Human Wizard	3	1	C	When Sadistic Augermage is put into a graveyard from the battlefield, each player puts a card from his or her hand on top of his or her library.
Sewerdreg	ravnica	104	B	3BB	5	Creature - Spirit	3	3	C	Swampwalk Sacrifice Sewerdreg: Exile target card from a graveyard.
Shred Memory	ravnica	105	B	1B	2	Instant			C	Exile up to four target cards from a single graveyard. Transmute {1}{B}{B} ({1}{B}{B}, Discard this card: Search your library for a card with the same converted mana cost as this card, reveal it, and put it into your hand. Then shuffle your library. Transmute only as a sorcery.)
Sins of the Past	ravnica	106	B	4BB	6	Sorcery			R	Until end of turn, you may cast target instant or sorcery card from your graveyard without paying its mana cost. If that card would be put into your graveyard this turn, exile it instead. Exile Sins of the Past.
Stinkweed Imp	ravnica	107	B	2B	3	Creature - Imp	1	2	C	Flying Whenever Stinkweed Imp deals combat damage to a creature, destroy that creature. Dredge 5 (If you would draw a card, instead you may put exactly five cards from the top of your library into your graveyard. If you do, return this card from your graveyard to your hand. Otherwise, draw a card.)
Strands of Undeath	ravnica	108	B	3B	4	Enchantment - Aura			C	Enchant creature When Strands of Undeath enters the battlefield, target player discards two cards. {B}: Regenerate enchanted creature.
Thoughtpicker Witch	ravnica	109	B	B	1	Creature - Human Wizard	1	1	C	{1}, Sacrifice a creature: Look at the top two cards of target opponent's library, then exile one of them.
Undercity Shade	ravnica	110	B	4B	5	Creature - Shade	1	1	U	Fear (This creature can't be blocked except by artifact creatures and/or black creatures.) {B}: Undercity Shade gets +1/+1 until end of turn.
Vigor Mortis	ravnica	111	B	2BB	4	Sorcery			U	Return target creature card from your graveyard to the battlefield. If {G} was spent to cast Vigor Mortis, that creature enters the battlefield with an additional +1/+1 counter on it.
Vindictive Mob	ravnica	112	B	4BB	6	Creature - Human Berserker	5	5	U	When Vindictive Mob enters the battlefield, sacrifice a creature. Vindictive Mob can't be blocked by Saprolings.
Woebringer Demon	ravnica	113	B	3BB	5	Creature - Demon	4	4	R	Flying At the beginning of each player's upkeep, that player sacrifices a creature. If the player can't, sacrifice Woebringer Demon.
Barbarian Riftcutter	ravnica	114	R	4R	5	Creature - Human Barbarian	3	3	C	{R}, Sacrifice Barbarian Riftcutter: Destroy target land.
Blockbuster	ravnica	115	R	3RR	5	Enchantment			U	{1}{R}, Sacrifice Blockbuster: Blockbuster deals 3 damage to each tapped creature and each player.
Breath of Fury	ravnica	116	R	2RR	4	Enchantment - Aura			R	Enchant creature you control When enchanted creature deals combat damage to a player, sacrifice it and attach Breath of Fury to a creature you control. If you do, untap all creatures you control and after this phase, there is an additional combat phase.
Char	ravnica	117	R	2R	3	Instant			R	Char deals 4 damage to target creature or player and 2 damage to you.
Cleansing Beam	ravnica	118	R	4R	5	Instant			U	Radiance - Cleansing Beam deals 2 damage to target creature and each other creature that shares a color with it.
Coalhauler Swine	ravnica	119	R	4RR	6	Creature - Boar Beast	4	4	C	Whenever Coalhauler Swine is dealt damage, it deals that much damage to each player.
Dogpile	ravnica	120	R	3R	4	Instant			C	Dogpile deals damage to target creature or player equal to the number of attacking creatures you control.
Excruciator	ravnica	121	R	6RR	8	Creature - Avatar	7	7	R	Damage that would be dealt by Excruciator can't be prevented.
Fiery Conclusion	ravnica	122	R	1R	2	Instant			C	As an additional cost to cast Fiery Conclusion, sacrifice a creature. Fiery Conclusion deals 5 damage to target creature.
Flame Fusillade	ravnica	123	R	3R	4	Sorcery			R	Until end of turn, permanents you control gain "{T}: This permanent deals 1 damage to target creature or player."
Flash Conscription	ravnica	124	R	5R	6	Instant			U	Untap target creature and gain control of it until end of turn. That creature gains haste until end of turn. If {W} was spent to cast Flash Conscription, the creature gains "Whenever this creature deals combat damage, you gain that much life" until end of turn.
Frenzied Goblin	ravnica	125	R	R	1	Creature - Goblin Berserker	1	1	U	Whenever Frenzied Goblin attacks, you may pay {R}. If you do, target creature can't block this turn.
Galvanic Arc	ravnica	126	R	2R	3	Enchantment - Aura			C	Enchant creature When Galvanic Arc enters the battlefield, it deals 3 damage to target creature or player. Enchanted creature has first strike.
Goblin Fire Fiend	ravnica	127	R	3R	4	Creature - Goblin Berserker	1	1	C	Haste Goblin Fire Fiend must be blocked if able. {R}: Goblin Fire Fiend gets +1/+0 until end of turn.
Goblin Spelunkers	ravnica	128	R	2R	3	Creature - Goblin Warrior	2	2	C	Mountainwalk
Greater Forgeling	ravnica	129	R	3RR	5	Creature - Elemental	3	4	U	{1}{R}: Greater Forgeling gets +3/-3 until end of turn.
Hammerfist Giant	ravnica	130	R	4RR	6	Creature - Giant Warrior	5	4	R	{T}: Hammerfist Giant deals 4 damage to each creature without flying and each player.
Hunted Dragon	ravnica	131	R	3RR	5	Creature - Dragon	6	6	R	Flying, haste When Hunted Dragon enters the battlefield, put three 2/2 white Knight creature tokens with first strike onto the battlefield under target opponent's control.
Incite Hysteria	ravnica	132	R	2R	3	Sorcery			C	Radiance - Until end of turn, target creature and each other creature that shares a color with it gain "This creature can't block."
Indentured Oaf	ravnica	133	R	3R	4	Creature - Ogre Warrior	4	3	U	Prevent all damage that Indentured Oaf would deal to red creatures.
Instill Furor	ravnica	134	R	1R	2	Enchantment - Aura			U	Enchant creature Enchanted creature has "At the beginning of your end step, sacrifice this creature unless it attacked this turn."
Mindmoil	ravnica	135	R	4R	5	Enchantment			R	Whenever you cast a spell, put the cards in your hand on the bottom of your library in any order, then draw that many cards.
Molten Sentry	ravnica	136	R	3R	4	Creature - Elemental	*	*	R	As Molten Sentry enters the battlefield, flip a coin. If the coin comes up heads, Molten Sentry enters the battlefield as a 5/2 creature with haste. If it comes up tails, Molten Sentry enters the battlefield as a 2/5 creature with defender.
Ordruun Commando	ravnica	137	R	3R	4	Creature - Minotaur Soldier	4	1	C	{W}: Prevent the next 1 damage that would be dealt to Ordruun Commando this turn.
Rain of Embers	ravnica	138	R	1R	2	Sorcery			C	Rain of Embers deals 1 damage to each creature and each player.
Reroute	ravnica	139	R	1R	2	Instant			U	Change the target of target activated ability with a single target. Draw a card.
Sabertooth Alley Cat	ravnica	140	R	1RR	3	Creature - Cat	2	1	C	Sabertooth Alley Cat attacks each turn if able. {1}{R}: Creatures without defender can't block Sabertooth Alley Cat this turn.
Seismic Spike	ravnica	141	R	2RR	4	Sorcery			C	Destroy target land. Add {R}{R} to your mana pool.
Sell-Sword Brute	ravnica	142	R	1R	2	Creature - Human Mercenary	2	2	C	When Sell-Sword Brute is put into a graveyard from the battlefield, it deals 2 damage to you.
Smash	ravnica	143	R	2R	3	Instant			C	Destroy target artifact. Draw a card.
Sparkmage Apprentice	ravnica	144	R	1R	2	Creature - Human Wizard	1	1	C	When Sparkmage Apprentice enters the battlefield, it deals 1 damage to target creature or player.
Stoneshaker Shaman	ravnica	145	R	2R	3	Creature - Human Shaman	1	1	U	At the beginning of each player's end step, that player sacrifices an untapped land.
Surge of Zeal	ravnica	146	R	R	1	Instant			C	Radiance - Target creature and each other creature that shares a color with it gain haste until end of turn.
Torpid Moloch	ravnica	147	R	R	1	Creature - Lizard	3	2	C	Defender (This creature can't attack.) Sacrifice three lands: Torpid Moloch loses defender until end of turn.
Viashino Fangtail	ravnica	148	R	2RR	4	Creature - Viashino Warrior	3	3	C	{T}: Viashino Fangtail deals 1 damage to target creature or player.
Viashino Slasher	ravnica	149	R	1R	2	Creature - Viashino Warrior	1	2	C	{R}: Viashino Slasher gets +1/-1 until end of turn.
Warp World	ravnica	150	R	5RRR	8	Sorcery			R	Each player shuffles all permanents he or she owns into his or her library, then reveals that many cards from the top of his or her library. Each player puts all artifact, creature, and land cards revealed this way onto the battlefield, then does the same for enchantment cards, then puts all cards revealed this way that weren't put onto the battlefield on the bottom of his or her library.
War-Torch Goblin	ravnica	151	R	R	1	Creature - Goblin Warrior	1	1	C	{R}, Sacrifice War-Torch Goblin: War-Torch Goblin deals 2 damage to target blocking creature.
Wojek Embermage	ravnica	152	R	3R	4	Creature - Human Wizard	1	2	U	Radiance - {T}: Wojek Embermage deals 1 damage to target creature and each other creature that shares a color with it.
Birds of Paradise	ravnica	153	G	G	1	Creature - Bird	0	1	R	Flying {T}: Add one mana of any color to your mana pool.
Bramble Elemental	ravnica	154	G	3GG	5	Creature - Elemental	4	4	C	Whenever an Aura becomes attached to Bramble Elemental, put two 1/1 green Saproling creature tokens onto the battlefield.
Carven Caryatid	ravnica	155	G	1GG	3	Creature - Spirit	2	5	U	Defender (This creature can't attack.) When Carven Caryatid enters the battlefield, draw a card.
Chord of Calling	ravnica	156	G	XGGG	3	Instant			R	Convoke (Each creature you tap while casting this spell reduces its cost by {1} or by one mana of that creature's color.) Search your library for a creature card with converted mana cost X or less and put it onto the battlefield. Then shuffle your library.
Civic Wayfinder	ravnica	157	G	2G	3	Creature - Elf Warrior Druid	2	2	C	When Civic Wayfinder enters the battlefield, you may search your library for a basic land card, reveal it, and put it into your hand. If you do, shuffle your library.
Doubling Season	ravnica	158	G	4G	5	Enchantment			R	If an effect would put one or more tokens onto the battlefield under your control, it puts twice that many of those tokens onto the battlefield instead. If an effect would place one or more counters on a permanent you control, it places twice that many of those counters on that permanent instead.
Dowsing Shaman	ravnica	159	G	4G	5	Creature - Centaur Shaman	3	4	U	{2}{G}, {T}: Return target enchantment card from your graveyard to your hand.
Dryad's Caress	ravnica	160	G	4GG	6	Instant			C	You gain 1 life for each creature on the battlefield. If {W} was spent to cast Dryad's Caress, untap all creatures you control.
Elves of Deep Shadow	ravnica	161	G	G	1	Creature - Elf Druid	1	1	C	{T}: Add {B} to your mana pool. Elves of Deep Shadow deals 1 damage to you.
Elvish Skysweeper	ravnica	162	G	G	1	Creature - Elf Warrior	1	1	C	{4}{G}, Sacrifice a creature: Destroy target creature with flying.
Farseek	ravnica	163	G	1G	2	Sorcery			C	Search your library for a Plains, Island, Swamp, or Mountain card and put it onto the battlefield tapped. Then shuffle your library.
Fists of Ironwood	ravnica	164	G	1G	2	Enchantment - Aura			C	Enchant creature When Fists of Ironwood enters the battlefield, put two 1/1 green Saproling creature tokens onto the battlefield. Enchanted creature has trample.
Gather Courage	ravnica	165	G	G	1	Instant			C	Convoke (Each creature you tap while casting this spell reduces its cost by {1} or by one mana of that creature's color.) Target creature gets +2/+2 until end of turn.
