Name	Set	ImageFile	Color	Cost	ConvertedCost	Type	Power	Toughness	Rarity	Text
Fiend Hunter	innistrad	15	W	1WW	3	Creature - Human Cleric	1	3	U	When Fiend Hunter enters the battlefield, you may exile another target creature. When Fiend Hunter leaves the battlefield, return the exiled card to the battlefield under its owner's control.
Gallows Warden	innistrad	16	W	4W	5	Creature - Spirit	3	3	U	Flying Other Spirit creatures you control get +0/+1.
Geist-Honored Monk	innistrad	17	W	3WW	5	Creature - Human Monk	*	*	R	Vigilance Geist-Honored Monk's power and toughness are each equal to the number of creatures you control. When Geist-Honored Monk enters the battlefield, put two 1/1 white Spirit creature tokens with flying onto the battlefield.
Ghostly Possession	innistrad	18	W	2W	3	Enchantment - Aura			C	Enchant creature Enchanted creature has flying. Prevent all combat damage that would be dealt to and dealt by enchanted creature.
Intangible Virtue	innistrad	19	W	1W	2	Enchantment			U	Creature tokens you control get +1/+1 and have vigilance.
Mausoleum Guard	innistrad	20	W	3W	4	Creature - Human Scout	2	2	U	When Mausoleum Guard dies, put two 1/1 white Spirit creature tokens with flying onto the battlefield.
Mentor of the Meek	innistrad	21	W	2W	3	Creature - Human Soldier	2	2	R	Whenever another creature with power 2 or less enters the battlefield under your control, you may pay {1}. If you do, draw a card.
Midnight Haunting	innistrad	22	W	2W	3	Instant			U	Put two 1/1 white Spirit creature tokens with flying onto the battlefield.
Mikaeus, the Lunarch	innistrad	23	W	XW	1	Legendary Creature - Human Cleric	0	0	M	Mikaeus, the Lunarch enters the battlefield with X +1/+1 counters on it. {T}: Put a +1/+1 counter on Mikaeus. {T}, Remove a +1/+1 counter from Mikaeus: Put a +1/+1 counter on each other creature you control.
Moment of Heroism	innistrad	24	W	1W	2	Instant			C	Target creature gets +2/+2 and gains lifelink until end of turn. (Damage dealt by the creature also causes its controller to gain that much life.)
Nevermore	innistrad	25	W	1WW	3	Enchantment			R	As Nevermore enters the battlefield, name a nonland card. The named card can't be cast.
Paraselene	innistrad	26	W	2W	3	Sorcery			U	Destroy all enchantments. You gain 1 life for each enchantment destroyed this way.
Purify the Grave	innistrad	27	W	W	1	Instant			U	Exile target card from a graveyard. Flashback {W} (You may cast this card from your graveyard for its flashback cost. Then exile it.)
Rally the Peasants	innistrad	28	W	2W	3	Instant			U	Creatures you control get +2/+0 until end of turn. Flashback {2}{R} (You may cast this card from your graveyard for its flashback cost. Then exile it.)
Rebuke	innistrad	29	W	2W	3	Instant			C	Destroy target attacking creature.
Selfless Cathar	innistrad	30	W	W	1	Creature - Human Cleric	1	1	C	{1}{W}, Sacrifice Selfless Cathar: Creatures you control get +1/+1 until end of turn.
Silverchase Fox	innistrad	31	W	1W	2	Creature - Fox	2	2	C	{1}{W}, Sacrifice Silverchase Fox: Exile target enchantment.
Slayer of the Wicked	innistrad	32	W	3W	4	Creature - Human Soldier	3	2	U	When Slayer of the Wicked enters the battlefield, you may destroy target Vampire, Werewolf, or Zombie.
Smite the Monstrous	innistrad	33	W	3W	4	Instant			C	Destroy target creature with power 4 or greater.
Spare from Evil	innistrad	34	W	1W	2	Instant			C	Creatures you control gain protection from non-Human creatures until end of turn.
Spectral Rider	innistrad	35	W	WW	2	Creature - Spirit Knight	2	2	U	Intimidate (This creature can't be blocked except by artifact creatures and/or creatures that share a color with it.)
Stony Silence	innistrad	36	W	1W	2	Enchantment			R	Activated abilities of artifacts can't be activated.
Thraben Purebloods	innistrad	37	W	4W	5	Creature - Hound	3	5	C	
Thraben Sentry	innistrad	38a,38b	W(W)	3W	4	Creature - Human Soldier(Creature - Human)	2(5)	2(4)	C	Vigilance Whenever another creature you control dies, you may transform Thraben Sentry.(Transform Name:Thraben Militia. Trample)
Unruly Mob	innistrad	39	W	1W	2	Creature - Human	1	1	C	Whenever another creature you control dies, put a +1/+1 counter on Unruly Mob.
Urgent Exorcism	innistrad	40	W	1W	2	Instant			C	Destroy target Spirit or enchantment.
Village Bell-Ringer	innistrad	41	W	2W	3	Creature - Human Scout	1	4	C	Flash (You may cast this spell any time you could cast an instant.) When Village Bell-Ringer enters the battlefield, untap all creatures you control.
Voiceless Spirit	innistrad	42	W	2W	3	Creature - Spirit	2	1	C	Flying, first strike
Armored Skaab	innistrad	43	U	2U	3	Creature - Zombie Warrior	1	4	C	When Armored Skaab enters the battlefield, put the top four cards of your library into your graveyard.
Back from the Brink	innistrad	44	U	4UU	6	Enchantment			R	Exile a creature card from your graveyard and pay its mana cost: Put a token onto the battlefield that's a copy of that card. Activate this ability only any time you could cast a sorcery.
Battleground Geist	innistrad	45	U	4U	5	Creature - Spirit	3	3	U	Flying Other Spirit creatures you control get +1/+0.
Cackling Counterpart	innistrad	46	U	1UU	3	Instant			R	Put a token onto the battlefield that's a copy of target creature you control. Flashback {5}{U}{U} (You may cast this card from your graveyard for its flashback cost. Then exile it.)
Civilized Scholar	innistrad	47a,47b	U(R)	2U	3	Creature - Human Advisor(Creature - Human Mutant)	0(5)	1(1)	U	{T}: Draw a card, then discard a card. If a creature card is discarded this way, untap Civilized Scholar, then transform it.(Transform Name:Homicidal Brute. At the beginning of your end step, if Homicidal Brute didn't attack this turn, tap Homicidal Brute, then transform it.)
Claustrophobia	innistrad	48	U	1UU	3	Enchantment - Aura			C	Enchant creature When Claustrophobia enters the battlefield, tap enchanted creature. Enchanted creature doesn't untap during its controller's untap step.
Curiosity	innistrad	49	U	U	1	Enchantment - Aura			U	Enchant creature Whenever enchanted creature deals damage to an opponent, you may draw a card.
Curse of the Bloody Tome	innistrad	50	U	2U	3	Enchantment - Aura Curse			C	Enchant player At the beginning of enchanted player's upkeep, that player puts the top two cards of his or her library into his or her graveyard.
Delver of Secrets	innistrad	51a,51b	U(U)	U	1	Creature - Human Wizard(Creature - Human Insect)	1(3)	1(2)	C	At the beginning of your upkeep, look at the top card of your library. You may reveal that card. If an instant or sorcery card is revealed this way, transform Delver of Secrets.(Transform Name:Insectile Aberration. Flying)
Deranged Assistant	innistrad	52	U	1U	2	Creature - Human Wizard	1	1	C	{T}, Put the top card of your library into your graveyard: Add {1} to your mana pool.
Dissipate	innistrad	53	U	1UU	3	Instant			U	Counter target spell. If that spell is countered this way, exile it instead of putting it into its owner's graveyard.
Dream Twist	innistrad	54	U	U	1	Instant			C	Target player puts the top three cards of his or her library into his or her graveyard. Flashback {1}{U} (You may cast this card from your graveyard for its flashback cost. Then exile it.)
Forbidden Alchemy	innistrad	55	U	2U	3	Instant			C	Look at the top four cards of your library. Put one of them into your hand and the rest into your graveyard. Flashback {6}{B} (You may cast this card from your graveyard for its flashback cost. Then exile it.)
Fortress Crab	innistrad	56	U	3U	4	Creature - Crab	1	6	C	
Frightful Delusion	innistrad	57	U	2U	3	Instant			C	Counter target spell unless its controller pays {1}. That player discards a card.
Grasp of Phantoms	innistrad	58	U	3U	4	Sorcery			U	Put target creature on top of its owner's library. Flashback {7}{U} (You may cast this card from your graveyard for its flashback cost. Then exile it.)
Hysterical Blindness	innistrad	59	U	2U	3	Instant			C	Creatures your opponents control get -4/-0 until end of turn.
Invisible Stalker	innistrad	60	U	1U	2	Creature - Human Rogue	1	1	U	Hexproof (This creature can't be the target of spells or abilities your opponents control.) Invisible Stalker is unblockable.
Laboratory Maniac	innistrad	61	U	2U	3	Creature - Human Wizard	2	2	R	If you would draw a card while your library has no cards in it, you win the game instead.
Lantern Spirit	innistrad	62	U	2U	3	Creature - Spirit	2	1	U	Flying {U}: Return Lantern Spirit to its owner's hand.
Lost in the Mist	innistrad	63	U	3UU	5	Instant			C	Counter target spell. Return target permanent to its owner's hand.
Ludevic's Test Subject	innistrad	64a,64b	U(U)	1U	2	Creature - Lizard(Creature - Lizard Horror)	0(13)	3(13)	R	Defender {1}{U}: Put a hatchling counter on Ludevic's Test Subject. Then if there are five or more hatchling counters on it, remove all of them and transform it.(Transform Name:Ludevic's Abomination. Trample)
Makeshift Mauler	innistrad	65	U	3U	4	Creature - Zombie Horror	4	5	C	As an additional cost to cast Makeshift Mauler, exile a creature card from your graveyard.
Memory's Journey	innistrad	66	U	1U	2	Instant			U	Target player shuffles up to three target cards from his or her graveyard into his or her library. Flashback {G} (You may cast this card from your graveyard for its flashback cost. Then exile it.)
Mindshrieker	innistrad	67	U	1U	2	Creature - Spirit Bird	1	1	R	Flying {2}: Target player puts the top card of his or her library into his or her graveyard. Mindshrieker gets +X/+X until end of turn, where X is that card's converted mana cost.
Mirror-Mad Phantasm	innistrad	68	U	3UU	5	Creature - Spirit	5	1	M	Flying {1}{U}: Mirror-Mad Phantasm's owner shuffles it into his or her library. If that player does, he or she reveals cards from the top of that library until a card named Mirror-Mad Phantasm is revealed. The player puts that card onto the battlefield and all other cards revealed this way into his or her graveyard.
Moon Heron	innistrad	69	U	3U	4	Creature - Spirit Bird	3	2	C	Flying
Murder of Crows	innistrad	70	U	3UU	5	Creature - Bird	4	4	U	Flying Whenever another creature dies, you may draw a card. If you do, discard a card.
Rooftop Storm	innistrad	71	U	5U	6	Enchantment			R	You may pay {0} rather than pay the mana cost for Zombie creature spells you cast.
Runic Repetition	innistrad	72	U	2U	3	Sorcery			U	Return target exiled card with flashback you own to your hand.
Selhoff Occultist	innistrad	73	U	2U	3	Creature - Human Rogue	2	3	C	Whenever Selhoff Occultist or another creature dies, target player puts the top card of his or her library into his or her graveyard.
Sensory Deprivation	innistrad	74	U	U	1	Enchantment - Aura			C	Enchant creature Enchanted creature gets -3/-0.
Silent Departure	innistrad	75	U	U	1	Sorcery			C	Return target creature to its owner's hand. Flashback {4}{U} (You may cast this card from your graveyard for its flashback cost. Then exile it.)
Skaab Goliath	innistrad	76	U	5U	6	Creature - Zombie Giant	6	9	U	As an additional cost to cast Skaab Goliath, exile two creature cards from your graveyard. Trample
Skaab Ruinator	innistrad	77	U	1UU	3	Creature - Zombie Horror	5	6	M	As an additional cost to cast Skaab Ruinator, exile three creature cards from your graveyard. Flying You may cast Skaab Ruinator from your graveyard.
Snapcaster Mage	innistrad	78	U	1U	2	Creature - Human Wizard	2	1	R	Flash When Snapcaster Mage enters the battlefield, target instant or sorcery card in your graveyard gains flashback until end of turn. The flashback cost is equal to its mana cost. (You may cast that card from your graveyard for its flashback cost. Then exile it.)
Spectral Flight	innistrad	79	U	1U	2	Enchantment - Aura			C	Enchant creature Enchanted creature gets +2/+2 and has flying.
Stitched Drake	innistrad	80	U	1UU	3	Creature - Zombie Drake	3	4	C	As an additional cost to cast Stitched Drake, exile a creature card from your graveyard. Flying
Stitcher's Apprentice	innistrad	81	U	1U	2	Creature - Homunculus	1	2	C	{1}{U}, {T}: Put a 2/2 blue Homunculus creature token onto the battlefield, then sacrifice a creature.
Sturmgeist	innistrad	82	U	3UU	5	Creature - Spirit	*	*	R	Flying Sturmgeist's power and toughness are each equal to the number of cards in your hand. Whenever Sturmgeist deals combat damage to a player, draw a card.
Think Twice	innistrad	83	U	1U	2	Instant			C	Draw a card. Flashback {2}{U} (You may cast this card from your graveyard for its flashback cost. Then exile it.)
Undead Alchemist	innistrad	84	U	3U	4	Creature - Zombie	4	2	R	If a Zombie you control would deal combat damage to a player, instead that player puts that many cards from the top of his or her library into his or her graveyard. Whenever a creature card is put into an opponent's graveyard from his or her library, exile that card and put a 2/2 black Zombie creature token onto the battlefield.
Abattoir Ghoul	innistrad	85	B	3B	4	Creature - Zombie	3	2	U	First strike Whenever a creature dealt damage by Abattoir Ghoul this turn dies, you gain life equal to that creature's toughness.
Altar's Reap	innistrad	86	B	1B	2	Instant			C	As an additional cost to cast Altar's Reap, sacrifice a creature. Draw two cards.
Army of the Damned	innistrad	87	B	5BBB	8	Sorcery			M	Put thirteen 2/2 black Zombie creature tokens onto the battlefield tapped. Flashback {7}{B}{B}{B} (You may cast this card from your graveyard for its flashback cost. Then exile it.)
Bitterheart Witch	innistrad	88	B	4B	5	Creature - Human Shaman	1	2	U	Deathtouch When Bitterheart Witch dies, you may search your library for a Curse card, put it onto the battlefield attached to target player, then shuffle your library.
Bloodgift Demon	innistrad	89	B	3BB	5	Creature - Demon	5	4	R	Flying At the beginning of your upkeep, target player draws a card and loses 1 life.
Bloodline Keeper	innistrad	90a,90b	B(B)	2BB	4	Creature - Vampire(Creature - Vampire)	3(5)	3(5)	R	Flying {T}: Put a 2/2 black Vampire creature token with flying onto the battlefield. {B}: Transform Bloodline Keeper. Activate this ability only if you control five or more Vampires.(Transform Name:Lord of Lineage. Flying Other Vampire creatures you control get +2/+2. {T}: Put a 2/2 black Vampire creature token with flying onto the battlefield.)
Brain Weevil	innistrad	91	B	3B	4	Creature - Insect	1	1	C	Intimidate (This creature can't be blocked except by artifact creatures and/or creatures that share a color with it.) Sacrifice Brain Weevil: Target player discards two cards. Activate this ability only any time you could cast a sorcery.
Bump in the Night	innistrad	92	B	B	1	Sorcery			C	Target opponent loses 3 life. Flashback {5}{R} (You may cast this card from your graveyard for its flashback cost. Then exile it.)
Corpse Lunge	innistrad	93	B	2B	3	Instant			C	As an additional cost to cast Corpse Lunge, exile a creature card from your graveyard. Corpse Lunge deals damage equal to the exiled card's power to target creature.
Curse of Death's Hold	innistrad	94	B	3BB	5	Enchantment - Aura Curse			R	Enchant player Creatures enchanted player controls get -1/-1.
Curse of Oblivion	innistrad	95	B	3B	4	Enchantment - Aura Curse			C	Enchant player At the beginning of enchanted player's upkeep, that player exiles two cards from his or her graveyard.
Dead Weight	innistrad	96	B	B	1	Enchantment - Aura			C	Enchant creature Enchanted creature gets -2/-2.
Diregraf Ghoul	innistrad	97	B	B	1	Creature - Zombie	2	2	U	Diregraf Ghoul enters the battlefield tapped.
Disciple of Griselbrand	innistrad	98	B	1B	2	Creature - Human Cleric	1	1	U	{1}, Sacrifice a creature: You gain life equal to the sacrificed creature's toughness.
Endless Ranks of the Dead	innistrad	99	B	2BB	4	Enchantment			R	At the beginning of your upkeep, put X 2/2 black Zombie creature tokens onto the battlefield, where X is half the number of Zombies you control, rounded down.
Falkenrath Noble	innistrad	100	B	3B	4	Creature - Vampire	2	2	U	Flying Whenever Falkenrath Noble or another creature dies, target player loses 1 life and you gain 1 life.
Ghoulcaller's Chant	innistrad	101	B	B	1	Sorcery			C	Choose one - Return target creature card from your graveyard to your hand; or return two target Zombie cards from your graveyard to your hand.
Ghoulraiser	innistrad	102	B	1BB	3	Creature - Zombie	2	2	C	When Ghoulraiser enters the battlefield, return a Zombie card at random from your graveyard to your hand.
Gruesome Deformity	innistrad	103	B	B	1	Enchantment - Aura			C	Enchant creature Enchanted creature has intimidate. (It can't be blocked except by artifact creatures and/or creatures that share a color with it.)
Heartless Summoning	innistrad	104	B	1B	2	Enchantment			R	Creature spells you cast cost {2} less to cast. Creatures you control get -1/-1.
Liliana of the Veil	innistrad	105	B	1BB	3	Planeswalker - Liliana	3		M	+1: Each player discards a card. -2: Target player sacrifices a creature. -6: Separate all permanents target player controls into two piles. That player sacrifices all permanents in the pile of his or her choice.
Manor Skeleton	innistrad	106	B	1B	2	Creature - Skeleton	1	1	C	Haste {1}{B}: Regenerate Manor Skeleton.
Markov Patrician	innistrad	107	B	2B	3	Creature - Vampire	3	1	C	Lifelink (Damage dealt by this creature also causes you to gain that much life.)
Maw of the Mire	innistrad	108	B	4B	5	Sorcery			C	Destroy target land. You gain 4 life.
Moan of the Unhallowed	innistrad	109	B	2BB	4	Sorcery			U	Put two 2/2 black Zombie creature tokens onto the battlefield. Flashback {5}{B}{B} (You may cast this card from your graveyard for its flashback cost. Then exile it.)
Morkrut Banshee	innistrad	110	B	3BB	5	Creature - Spirit	4	4	U	Morbid - When Morkrut Banshee enters the battlefield, if a creature died this turn, target creature gets -4/-4 until end of turn.
Night Terrors	innistrad	111	B	2B	3	Sorcery			C	Target player reveals his or her hand. You choose a nonland card from it. Exile that card.
Reaper from the Abyss	innistrad	112	B	3BBB	6	Creature - Demon	6	6	M	Flying Morbid - At the beginning of each end step, if a creature died this turn, destroy target non-Demon creature.
Rotting Fensnake	innistrad	113	B	3B	4	Creature - Zombie Snake	5	1	C	
Screeching Bat	innistrad	114a,114b	B(B)	2B	3	Creature - Bat(Creature - Vampire)	2(5)	2(5)	U	Flying At the beginning of your upkeep, you may pay {2}{B}{B}. If you do, transform Screeching Bat.(Transform Name:Stalking Vampire. At the beginning of your upkeep, you may pay {2}{B}{B}. If you do, transform Stalking Vampire.)
Sever the Bloodline	innistrad	115	B	3B	4	Sorcery			R	Exile target creature and all other creatures with the same name as that creature. Flashback {5}{B}{B} (You may cast this card from your graveyard for its flashback cost. Then exile it.)
Skeletal Grimace	innistrad	116	B	1B	2	Enchantment - Aura			C	Enchant creature Enchanted creature gets +1/+1 and has "{B}: Regenerate this creature."
Skirsdag High Priest	innistrad	117	B	1B	2	Creature - Human Cleric	1	2	R	Morbid - {T}, Tap two untapped creatures you control: Put a 5/5 black Demon creature token with flying onto the battlefield. Activate this ability only if a creature died this turn.
Stromkirk Patrol	innistrad	118	B	4B	5	Creature - Vampire Soldier	4	3	C	Whenever Stromkirk Patrol deals combat damage to a player, put a +1/+1 counter on it.
Tribute to Hunger	innistrad	119	B	2B	3	Instant			U	Target opponent sacrifices a creature. You gain life equal to that creature's toughness.
Typhoid Rats	innistrad	120	B	B	1	Creature - Rat	1	1	C	Deathtouch (Any amount of damage this deals to a creature is enough to destroy it.)
Unbreathing Horde	innistrad	121	B	2B	3	Creature - Zombie	0	0	R	Unbreathing Horde enters the battlefield with a +1/+1 counter on it for each other Zombie you control and each Zombie card in your graveyard. If Unbreathing Horde would be dealt damage, prevent that damage and remove a +1/+1 counter from it.
Unburial Rites	innistrad	122	B	4B	5	Sorcery			U	Return target creature card from your graveyard to the battlefield. Flashback {3}{W} (You may cast this card from your graveyard for its flashback cost. Then exile it.)
Vampire Interloper	innistrad	123	B	1B	2	Creature - Vampire Scout	2	1	C	Flying Vampire Interloper can't block.
Victim of Night	innistrad	124	B	BB	2	Instant			C	Destroy target non-Vampire, non-Werewolf, non-Zombie creature.
Village Cannibals	innistrad	125	B	2B	3	Creature - Human	2	2	U	Whenever another Human creature dies, put a +1/+1 counter on Village Cannibals.
Walking Corpse	innistrad	126	B	1B	2	Creature - Zombie	2	2	C	
Ancient Grudge	innistrad	127	R	1R	2	Instant			C	Destroy target artifact. Flashback {G} (You may cast this card from your graveyard for its flashback cost. Then exile it.)
Ashmouth Hound	innistrad	128	R	1R	2	Creature - Elemental Hound	2	1	C	Whenever Ashmouth Hound blocks or becomes blocked by a creature, Ashmouth Hound deals 1 damage to that creature.
Balefire Dragon	innistrad	129	R	5RR	7	Creature - Dragon	6	6	M	Flying Whenever Balefire Dragon deals combat damage to a player, it deals that much damage to each creature that player controls.
Blasphemous Act	innistrad	130	R	8R	9	Sorcery			R	Blasphemous Act costs {1} less to cast for each creature on the battlefield. Blasphemous Act deals 13 damage to each creature.
Bloodcrazed Neonate	innistrad	131	R	1R	2	Creature - Vampire	2	1	C	Bloodcrazed Neonate attacks each turn if able. Whenever Bloodcrazed Neonate deals combat damage to a player, put a +1/+1 counter on it.
Brimstone Volley	innistrad	132	R	2R	3	Instant			C	Brimstone Volley deals 3 damage to target creature or player. Morbid - Brimstone Volley deals 5 damage to that creature or player instead if a creature died this turn.
Burning Vengeance	innistrad	133	R	2R	3	Enchantment			U	Whenever you cast a spell from your graveyard, Burning Vengeance deals 2 damage to target creature or player.
Charmbreaker Devils	innistrad	134	R	5R	6	Creature - Devil	4	4	R	At the beginning of your upkeep, return an instant or sorcery card at random from your graveyard to your hand. Whenever you cast an instant or sorcery spell, Charmbreaker Devils gets +4/+0 until end of turn.
Crossway Vampire	innistrad	135	R	1RR	3	Creature - Vampire	3	2	C	When Crossway Vampire enters the battlefield, target creature can't block this turn.
Curse of Stalked Prey	innistrad	136	R	1R	2	Enchantment - Aura Curse			R	Enchant player Whenever a creature deals combat damage to enchanted player, put a +1/+1 counter on that creature.
Curse of the Nightly Hunt	innistrad	137	R	2R	3	Enchantment - Aura Curse			U	Enchant player Creatures enchanted player controls attack each turn if able.
Curse of the Pierced Heart	innistrad	138	R	1R	2	Enchantment - Aura Curse			C	Enchant player At the beginning of enchanted player's upkeep, Curse of the Pierced Heart deals 1 damage to that player.
Desperate Ravings	innistrad	139	R	1R	2	Instant			U	Draw two cards, then discard a card at random. Flashback {2}{U} (You may cast this card from your graveyard for its flashback cost. Then exile it.)
Devil's Play	innistrad	140	R	XR	1	Sorcery			R	Devil's Play deals X damage to target creature or player. Flashback {X}{R}{R}{R} (You may cast this card from your graveyard for its flashback cost. Then exile it.)
Falkenrath Marauders	innistrad	141	R	3RR	5	Creature - Vampire Warrior	2	2	R	Flying, haste Whenever Falkenrath Marauders deals combat damage to a player, put two +1/+1 counters on it.
Feral Ridgewolf	innistrad	142	R	2R	3	Creature - Wolf	1	2	C	Trample {1}{R}: Feral Ridgewolf gets +2/+0 until end of turn.
Furor of the Bitten	innistrad	143	R	R	1	Enchantment - Aura			C	Enchant creature Enchanted creature gets +2/+2 and attacks each turn if able.
Geistflame	innistrad	144	R	R	1	Instant			C	Geistflame deals 1 damage to target creature or player. Flashback {3}{R} (You may cast this card from your graveyard for its flashback cost. Then exile it.)
Hanweir Watchkeep	innistrad	145a,145b	R(R)	2R	3	Creature - Human Warrior Werewolf(Creature - Werewolf)	1(5)	5(5)	U	Defender At the beginning of each upkeep, if no spells were cast last turn, transform Hanweir Watchkeep.(Transform Name:Bane of Hanweir. Bane of Hanweir attacks each turn if able. At the beginning of each upkeep, if a player cast two or more spells last turn, transform Bane of Hanweir.)
Harvest Pyre	innistrad	146	R	1R	2	Instant			C	As an additional cost to cast Harvest Pyre, exile X cards from your graveyard. Harvest Pyre deals X damage to target creature.
Heretic's Punishment	innistrad	147	R	4R	5	Enchantment			R	{3}{R}: Choose target creature or player, then put the top three cards of your library into your graveyard. Heretic's Punishment deals damage to that creature or player equal to the highest converted mana cost among those cards.
Infernal Plunge	innistrad	148	R	R	1	Sorcery			C	As an additional cost to cast Infernal Plunge, sacrifice a creature. Add {R}{R}{R} to your mana pool.
Instigator Gang	innistrad	149a,149b	R(R)	3R	4	Creature - Human Werewolf(Creature - Werewolf)	2(5)	3(5)	R	Attacking creatures you control get +1/+0. At the beginning of each upkeep, if no spells were cast last turn, transform Instigator Gang.(Transform Name: Wildblood Pack. Trample Attacking creatures you control get +3/+0. At the beginning of each upkeep, if a player cast two or more spells last turn, transform Wildblood Pack.)
Into the Maw of Hell	innistrad	150	R	4RR	6	Sorcery			U	Destroy target land. Into the Maw of Hell deals 13 damage to target creature.
Kessig Wolf	innistrad	151	R	2R	3	Creature - Wolf	3	1	C	{1}{R}: Kessig Wolf gains first strike until end of turn.
Kruin Outlaw	innistrad	152a,152b	R(R)	1RR	3	Creature - Human Rogue Werewolf(Creature - Werewolf)	2(3)	2(3)	R	First strike At the beginning of each upkeep, if no spells were cast last turn, transform Kruin Outlaw.(Transform Name:Terror of Kruin Pass. Double strike Each Werewolf you control can't be blocked except by two or more creatures. At the beginning of each upkeep, if a player cast two or more spells last turn, transform Terror of Kruin Pass.)
Night Revelers	innistrad	153	R	4R	5	Creature - Vampire	4	4	C	Night Revelers has haste as long as an opponent controls a Human.
Nightbird's Clutches	innistrad	154	R	1R	2	Sorcery			C	Up to two target creatures can't block this turn. Flashback {3}{R} (You may cast this card from your graveyard for its flashback cost. Then exile it.)
Past in Flames	innistrad	155	R	3R	4	Sorcery			M	Each instant and sorcery card in your graveyard gains flashback until end of turn. The flashback cost is equal to its mana cost. Flashback {4}{R} (You may cast this card from your graveyard for its flashback cost. Then exile it.)
Pitchburn Devils	innistrad	156	R	4R	5	Creature - Devil	3	3	C	When Pitchburn Devils dies, it deals 3 damage to target creature or player.
Rage Thrower	innistrad	157	R	5R	6	Creature - Human Shaman	4	2	U	Whenever another creature dies, Rage Thrower deals 2 damage to target player.
Rakish Heir	innistrad	158	R	2R	3	Creature - Vampire	2	2	U	Whenever a Vampire you control deals combat damage to a player, put a +1/+1 counter on it.
Reckless Waif	innistrad	159a,159b	R(R)	R	1	Creature - Human Rogue Werewolf(Creature - Werewolf)	1(3)	1(2)	U	At the beginning of each upkeep, if no spells were cast last turn, transform Reckless Waif.(Transform Name:Merciless Predator. At the beginning of each upkeep, if a player cast two or more spells last turn, transform Merciless Predator.)
Riot Devils	innistrad	160	R	2R	3	Creature - Devil	2	3	C	
Rolling Temblor	innistrad	161	R	2R	3	Sorcery			U	Rolling Temblor deals 2 damage to each creature without flying. Flashback {4}{R}{R} (You may cast this card from your graveyard for its flashback cost. Then exile it.)
Scourge of Geier Reach	innistrad	162	R	3RR	5	Creature - Elemental	3	3	U	Scourge of Geier Reach gets +1/+1 for each creature your opponents control.
Skirsdag Cultist	innistrad	163	R	2RR	4	Creature - Human Shaman	2	2	U	{R}, {T}, Sacrifice a creature: Skirsdag Cultist deals 2 damage to target creature or player.
Stromkirk Noble	innistrad	164	R	R	1	Creature - Vampire	1	1	R	Stromkirk Noble can't be blocked by Humans. Whenever Stromkirk Noble deals combat damage to a player, put a +1/+1 counter on it.
Tormented Pariah	innistrad	165a,165b	R(R)	3R	4	Creature - Human Warrior Werewolf(Creature - Werewolf)	3(6)	2(4)	C	At the beginning of each upkeep, if no spells were cast last turn, transform Tormented Pariah.(Transform Name:Rampaging Werewolf. At the beginning of each upkeep, if a player cast two or more spells last turn, transform Rampaging Werewolf.)
Traitorous Blood	innistrad	166	R	1RR	3	Sorcery			C	Gain control of target creature until end of turn. Untap it. It gains trample and haste until end of turn.
Vampiric Fury	innistrad	167	R	1R	2	Instant			C	Vampire creatures you control get +2/+0 and gain first strike until end of turn.
