Name	Set	ImageFile	Color	Cost	ConvertedCost	Type	Power	Toughness	Rarity	Text
Hungry Hungry Heifer	unglued	63	G	2G	3	Summon - Cow	3	3	U	During your upkeep, remove a counter from any card you control or sacrifice Hungry Hungry Heifer.
Incoming!	unglued	64	G	4GGGG	8	Sorcery			R	Each player searches his or her library for any number of artifacts, creatures, enchantments, and lands and puts those cards into play. Each player shuffles his or her library afterwards.
Mine, Mine, Mine!	unglued	65	G	4GG	6	Enchantment			R	When Mine, Mine, Mine comes into play, each player puts his or her library into his or her hand. Each player skips his or her discard phase and does not lose as a result of being unable to draw a card. Each player cannot play more than one spell each turn. If Mine, Mine, Mine leaves play, each player shuffles his or her hand and graveyard into his or her library.
Squirrel Farm	unglued	66	G	2G	3	Enchantment			R	o1oG: Choose a card in your hand. Covering the artist's name, reveal the card to target player. If that player cannot name the artist, reveal the artist's name and put a Squirrel token into play. Treat this token as a 1/1 green creature.
Team Spirit	unglued	67	G	2G	3	Instant			C	All creatures controlled by target player and his or her teammates get +1/+1 until end of turn.
Timmy, Power Gamer	unglued	68	G	2GG	4	Summon - Legend	1	1	R	o4: Put a creature into play from your hand.
Ashnod's Coupon	unglued	69	A	0	0	Artifact			R	ocT, Sacrifice Ashnod's Coupon: Target player gets you target drink. Errata: You pay any costs for the drink.
Blacker Lotus	unglued	70	A	0	0	Artifact			R	ocT: Tear Blacker Lotus into pieces. Add four mana of any one color to your mana pool. Play this ability as a mana source. Remove the pieces from the game afterwards.
Bronze Calendar	unglued	71	A	4	4	Artifact			U	Your spells cost o1 less to play as long as you speak in a voice other than your normal voice. If you speak in your normal voice, sacrifice Bronze Calendar.
Chaos Confetti	unglued	72	A	4	4	Artifact			C	o4, ocT: Tear Chaos Confetti into pieces. Throw the pieces onto the playing area from a distance of at least five feet. Destroy each card in play that a piece touches. Remove the pieces from the game afterwards.
Clay Pigeon	unglued	73	A	3	3	Artifact Creature	1	1	U	Flying o1, Throw Clay Pigeon into the air at least two feet above your head while seated, Attempt to catch it with one hand: If you catch Clay Pigeon, prevent all damage to you from any one source and return Clay Pigeon to play, tapped. Otherwise, sacrifice it.
Giant Fan	unglued	74	A	4	4	Artifact			R	o2, ocT: Move target counter from one card to another. If the second card's rules text refers to any type of counters, the moved counter becomes one of those counters. Otherwise, it becomes a +1/+1 counter.
Jack-in-the-Mox	unglued	75	A	0	0	Artifact			R	ocT: Roll a six-sided die for Jack-in-the-Mox. On a 1, sacrifice Jack-in-the-Mox and lose 5 life. Otherwise, Jack-in-the-Mox has one of the following effects. Treat this ability as a mana source. 2 Add oW to your mana pool. 3 Add oU to your mana pool. 4 Add oB to your mana pool. 5 Add oR to your mana pool. 6 Add oG to your mana pool.
Jester's Sombrero	unglued	76	A	2	2	Artifact			R	o2, ocT, Sacrifice Jester's Sombrero: Look through target player's sideboard and remove any three of those cards from it for the remainder of the match.
Mirror Mirror	unglued	77	A	7	7	Artifact			R	Mirror Mirror comes into play tapped. o7, ocT, Sacrifice Mirror Mirror: At end of turn, exchange life totals with target player and exchange all cards in play that you control, and all cards in your hand, library, and graveyard, with that player until end of game.
Paper Tiger	unglued	78	A	4	4	Artifact Creature	4	3	C	Rock Lobsters cannot attack or block.
Rock Lobster	unglued	79	A	4	4	Artifact Creature	4	3	C	Scissors Lizards cannot attack or block.
Scissors Lizard	unglued	80	A	4	4	Artifact Creature	4	3	C	Paper Tigers cannot attack or block.
Spatula of the Ages	unglued	81	A	4	4	Artifact			U	o4, ocT, Sacrifice Spatula of the Ages: Put into play from your hand any card from an Unglued supplement.
Urza's Contact Lenses	unglued	82	A	0	0	Artifact			U	Urza's Contact Lenses comes into play tapped and does not untap during its controller's untap phase. All players play with their hands face up. Clap your hands twice: Tap or untap Urza's Contact Lenses.
Urza's Science Fair Project	unglued	83	A	6	6	Artifact Creature	4	4	U	o2: Roll a six-sided die for Urza's Science Fair Project. 1 It gets -2/-2 until end of turn. 2 It deals no combat damage this turn. 3 Attacking does not cause it to tap this turn. 4 It gains first strike until end of turn. 5 It gains flying until end of turn. 6 It gets +2/+2 until end of turn.
Plains	unglued	84	L		0	Basic Land - Plains			L	W
Island	unglued	85	L		0	Basic Land - Island			L	U
Swamp	unglued	86	L		0	Basic Land - Swamp			L	B
Mountain	unglued	87	L		0	Basic Land - Mountain			L	R
Forest	unglued	88	L		0	Basic Land - Forest			L	G
Atinlay Igpay	unhinged	1	W	5W	6	Eaturecray - Igpay	3	3	U	Oubleday ikestray Eneverwhay Atinlay Igpay's ontrollercay eaksspay ay onnay-Igpay-Atinlay ordway, acrificesay Atinlay Igpay.
AWOL	unhinged	2	W	2W	3	Instant			C	Remove target attacking creature from the game. Then remove it from the removed-from-game zone and put it into the absolutely-removed-from-the-freaking-game-forever zone.
Bosom Buddy	unhinged	3	W	3W	4	Creature - Elephant Townsfolk	1	4	U	Whenever you play a spell, you may gain {1/2} life for each word in that spell's name.
Cardpecker	unhinged	4	W	1W	2	Creature - Bird	1{1	2}	C	Flying Gotcha Whenever an opponent touches the table with his or her hand, you may say "Gotcha" If you do, return Cardpecker from your graveyard to your hand.
Cheap Ass	unhinged	5	W	1W	2	Creature - Donkey Townsfolk	1	3{1	C	Spells you play cost {o{1/2}} less to play.
Circle of Protection: Art	unhinged	6	W	1W	2	Enchantment			C	As Circle of Protection: Art comes into play, choose an artist. {1W}: The next time a source of your choice by the chosen artist would deal damage to you this turn, prevent that damage. {1W}: Return Circle of Protection: Art to its owner's hand.
Collector Protector	unhinged	7	W	3WW	5	Creature - Human Gamer	2	5	R	{W}, Give an opponent a nonland card you own from outside the game: Prevent the next 1 damage that would be dealt to you or Collector Protector this turn.
Drawn Together	unhinged	8	W	2WW	4	Enchantment			R	As Drawn Together comes into play, choose an artist. Creatures by the chosen artist get +2/+2.
Emcee	unhinged	9	W	2W	3	Creature - Human Rogue	0	1	U	Whenever another creature comes into play, you may stand up and say in a deep, booming voice "Presenting . . . " and that creature's name. If you do, put a +1/+1 counter on that creature.
Erase (Not the Urza's Legacy One)	unhinged	10	W	2W	3	Instant			C	If you control two or more white permanents that share an artist, you may play Erase (Not the Urza's Legacy One) without paying its mana cost. Remove target enchantment from the game.
Fascist Art Director	unhinged	11	W	1WW	3	Creature - Human Horror	2	2	C	{WW}: Fascist Art Director gains protection from the artist of your choice until end of turn..
First Come, First Served	unhinged	12	W	1W	2	Enchantment			U	The attacking or blocking creature with the lowest collector number has first strike. If two or more creatures are tied, they all have first strike.
Frankie Peanuts	unhinged	13	W	2WW	4	Legendary Creature - Elephant Rogue	2	3	R	At the beginning of your upkeep, you may ask target player a yes-or-no question. If you do, that player answers the question truthfully and abides by that answer if able until end of turn.
Head to Head	unhinged	14	W	W	1	Instant			U	You and target opponent play Seven Questions about the top card of that player's library. (That player looks at the card, then you ask up to six yes-or-no questions about the card that he or she answers truthfully. You guess the card's name-that's question seven-and the player reveals the card.) If you win, prevent all damage that would be dealt this turn by a source of your choice.
Ladies' Knight	unhinged	15	W	3W	4	Creature - Human Knight	2	2	U	Flying Spells that players wearing at least one item of women's clothing play cost {1} less to play. (Women's clothing is designed to be worn exclusively by women.)
Little Girl	unhinged	16	W	W	0.5	Creature - Human Child	{1	2}	C	
Look at Me, I'm R&D	unhinged	17	W	2W	3	Enchantment			R	As Look at Me, I'm R&D comes into play, choose a number and a second number one higher or one lower than that number. All instances of the first chosen number on permanents, spells, and cards in any zone are the second chosen number.
Man of Measure	unhinged	18	W	1WW	3	Creature - Human Knight	2	2	C	As long as you're shorter than an opponent, Man of Measure has first strike and gets +0/+1. As long as you're taller than an opponent, Man of Measure gets +1/+0.
Save Life	unhinged	19	W	W	1	Instant			U	Choose one Target player gains 2{1/2} life; or prevent the next 2{1/2} damage that would be dealt to target creature this turn. Gotcha Whenever an opponent says "Save" or "Life," you may say "Gotcha" If you do, return Save Life from your graveyard to your hand.
Standing Army	unhinged	20	W	2WW	4	Creature - Human Soldier	2	4	C	As long as you're standing, Standing Army has vigilance. (Attacking doesn't cause it to tap.)
Staying Power	unhinged	21	W	2W	3	Enchantment			R	As long as Staying Power is in play, "until end of turn" and "this turn" effects don't end.
Wordmail	unhinged	22	W	W	1	Enchant Creature			C	Enchanted creature gets +1/+1 for each word in its name.
_____	unhinged	23	U	1U	2	Creature - Shapeshifter	1	1	U	{1}: This card's name becomes the name of your choice. Play this ability anywhere, anytime.
Ambiguity	unhinged	24	U	2UU	4	Enchantment			R	Whenever a player plays a spell that counters a spell that has been played or a player plays a spell that comes into play with counters, that player may counter the next spell played or put an additional counter on a permanent that has already been played, but not countered.
Artful Looter	unhinged	25	U	2U	3	Creature - Human Wizard	1	2	C	{T}: Draw a card, then discard a card. Whenever a permanent comes into play that shares an artist with another permanent you control, untap Artful Looter.
Avatar of Me	unhinged	26	U	2UU	4	Creature - Avatar	*	*	R	Avatar of Me costs {1} more to play for each ten years you've been alive. Avatar of Me's power is equal to your height in feet and its toughness is equal to your American shoe size. Round to the nearest {1/2}. Avatar of Me's color is the color of your eyes.
Brushstroke Paintermage	unhinged	27	U	3U	4	Creature - Human Wizard	2	3	C	{T}: Target permanent's artist becomes the artist of your choice until end of turn.
Bursting Beebles	unhinged	28	U	2U	3	Creature - Beeble	2	2	C	Bursting Beebles is unblockable as long as defending player controls two or more nonland permanents that share an artist.
Carnivorous Death-Parrot	unhinged	29	U	1U	2	Creature - Bird	2	2	C	Flying At the beginning of your upkeep, sacrifice Carnivorous Death-Parrot unless you say its flavor text.
Cheatyface	unhinged	30	U	UUU	3	Creature - Efreet	2	2	U	You may sneak Cheatyface into play at any time without paying for it, but if an opponent catches you right away, that player may remove Cheatyface from the game. Flying
Double Header	unhinged	31	U	3UU	5	Creature - Drake	2	3	C	Flying When Double Header comes into play, you may return target permanent with a two-word name to its owner's hand.
Flaccify	unhinged	32	U	2U	3	Instant			C	Counter target spell unless its controller pays {o3o{1/2}}.
Framed	unhinged	33	U	1U	2	Instant			C	Tap or untap all permanents by the artist of your choice.
Greater Morphling	unhinged	34	U	6UU	8	Creature - Shapeshifter	5	5	R	{2}: Greater Morphling gains your choice of banding, bushido 1, double strike, fear, flying, first strike, haste, landwalk of your choice, protection from a color of your choice, provoke, rampage 1, shadow, or trample until end of turn. {2}: Greater Morphling becomes the colors of your choice until end of turn. {2}: Greater Morphling's type becomes the creature type of your choice until end of turn. {2}: Greater Morphling's expansion symbol becomes the symbol of your choice until end of turn. {2}: Greater Morphling's artist becomes the artist of your choice until end of turn. {2}: Greater Morphling gets +2/-2 or -2/+2 until end of turn. {2}: Untap Greater Morphling.
Johnny, Combo Player	unhinged	35	U	2UU	4	Legendary Creature - Human Gamer	1	1	R	{4}: Search your library for a card and put that card into your hand. Then shuffle your library.
Loose Lips	unhinged	36	U	U	1	Enchant Creature			C	As Loose Lips comes into play, choose a sentence with eight or fewer words. Enchanted creature has flying. Whenever enchanted creature deals damage to an opponent, you draw two cards unless that player says the chosen sentence.
Magical Hacker	unhinged	37	U	1U	2	Creature - Human Gamer	1	2	U	{U}: Change the text of target spell or permanent by replacing all instances of + with -, and vice versa, until end of turn.
Mise	unhinged	38	U	U	1	Instant			U	Name a nonland card, then reveal the top card of your library. If that card is the named card, draw three cards.
Moniker Mage	unhinged	39	U	2U	3	Creature - Human Wizard	2	2	C	{U}, Say your middle name: Moniker Mage can't be the target of spells or abilities this turn. {U}, Say an opponent's middle name: Moniker Mage gains flying until end of turn.
Mouth to Mouth	unhinged	40	U	3U	4	Sorcery			U	You and target opponent have a breath-holding contest. If you win, you gain control of target creature that player controls.
Now I Know My ABC's	unhinged	41	U	1UU	3	Enchantment			R	At the beginning of your upkeep, if you control permanents with names that include all twenty-six letters of the English alphabet, you win the game.
Number Crunch	unhinged	42	U	2U	3	Instant			C	Return target permanent to its owner's hand. Gotcha Whenever an opponent says a number, you may say "Gotcha" If you do, return Number Crunch from your graveyard to your hand.
Question Elemental?	unhinged	43	U	2UU	4	Creature - Elemental	3	4	U	Flying Are you aware that when you say something that isn't a question, the player who first points out this fact gains control of Question Elemental?
Richard Garfield, Ph.D.	unhinged	44	U	3UU	5	Legendary Creature - Human Designer	2	2	R	You may play cards as though they were other Magic cards of your choice with the same mana cost. (Mana cost includes color.) You can't choose the same card twice.
Smart Ass	unhinged	45	U	2U	3	Creature - Donkey Wizard	2{1	2}	C	Whenever Smart Ass attacks, name a card. Defending player may reveal his or her hand and show you that the named card isn't there. If that player doesn't, Smart Ass is unblockable this turn.
Spell Counter	unhinged	46	U	2UU	4	Instant			U	Counter target spell. Gotcha Whenever an opponent says "Spell" or "Counter," you may say "Gotcha" If you do, return Spell Counter from your graveyard to your hand.
Topsy Turvy	unhinged	47	U	2U	3	Enchantment			R	The phases of each player's turn are reversed. (The phases are, in reverse order, end, postcombat main, combat, precombat main, and beginning.) If there are more than two players in the game, the turn order is reversed.
Aesthetic Consultation	unhinged	48	B	B	1	Instant			R	Name an artist. Remove the top six cards of your library from the game, then reveal cards from the top of your library until you reveal a card by the named artist. Put that card in your hand, then remove all the other cards revealed this way from the game.
Bad Ass	unhinged	49	B	2BB	4	Creature - Donkey Zombie	3{1	2}	C	{1B}, Growl: Regenerate Bad Ass.
Bloodletter	unhinged	50	B	2B	3	Creature - Zombie	2	3	C	When the names of three or more nonland permanents begin with the same letter, sacrifice Bloodletter. If you do, it deals 2 damage to each creature and each player.
Booster Tutor	unhinged	51	B	B	1	Instant			U	Open a sealed Magic booster pack, reveal the cards, and put one of those cards into your hand. (Remove that card from your deck before beginning a new game.)
Duh	unhinged	52	B	B	1	Instant			C	Destroy target creature with reminder text. (Reminder text is any italicized text in parentheses that explains rules you already know.)
Enter the Dungeon	unhinged	53	B	BB	2	Sorcery			R	Players play a Magic subgame under the table starting at 5 life, using their libraries as their decks. After the subgame ends, the winner searches his or her library for two cards, puts those cards into his or her hand, then shuffles his or her library.
Eye to Eye	unhinged	54	B	2B	3	Instant			U	You and target creature's controller have a staring contest. If you win, destroy that creature.
Farewell to Arms	unhinged	55	B	1BB	3	Enchantment			C	As Farewell to Arms comes into play, choose a hand attached to an opponent's arm. When the chosen hand isn't behind its owner's back, sacrifice Farewell to Arms. If you do, that player discards his or her hand . . . of cards. (The lawyers wouldn't let us do it the other way.)
Infernal Spawn of Infernal Spawn of Evil	unhinged	56	B	8BB	10	Creature - Demon Child	8	8	R	Flying, first strike, trample If you say "I'm coming, too" as you search your library, you may pay {1B} and reveal Infernal Spawn of Infernal Spawn of Evil from your library to have it deal 2 damage to a player of your choice. Do this no more than once each turn.
