Name	Set	ImageFile	Color	Cost	ConvertedCost	Type	Power	Toughness	Rarity	Text
Peer Through Depths	chk	78	U	1U	2	Instant - Arcane			C	Look at the top five cards of your library. You may reveal an instant or sorcery card from among them and put it into your hand. Put the rest on the bottom of your library in any order.
Petals of Insight	chk	79	U	4U	5	Sorcery - Arcane			U	Look at the top three cards of your library. You may put those cards on the bottom of your library in any order. If you do, return Petals of Insight to its owner's hand. Otherwise, draw three cards.
Psychic Puppetry	chk	80	U	1U	2	Instant - Arcane			C	You may tap or untap target permanent. Splice onto Arcane {U} (As you cast an Arcane spell, you may reveal this card from your hand and pay its splice cost. If you do, add this card's effects to that spell.)
Reach Through Mists	chk	81	U	U	1	Instant - Arcane			C	Draw a card.
Reweave	chk	82	U	5U	6	Instant - Arcane			R	Target permanent's controller sacrifices it. If he or she does, that player reveals cards from the top of his or her library until he or she reveals a permanent card that shares a card type with the sacrificed permanent, puts that card onto the battlefield, then shuffles his or her library. Splice onto Arcane {2}{U}{U} (As you cast an Arcane spell, you may reveal this card from your hand and pay its splice cost. If you do, add this card's effects to that spell.)
River Kaijin	chk	83	U	2U	3	Creature - Spirit	1	4	C	
Sift Through Sands	chk	84	U	1UU	3	Instant - Arcane			C	Draw two cards, then discard a card. If you've cast a spell named Peer Through Depths and a spell named Reach Through Mists this turn, you may search your library for a card named The Unspeakable, put it onto the battlefield, then shuffle your library.
Sire of the Storm	chk	85	U	4UU	6	Creature - Spirit	3	3	U	Flying Whenever you cast a Spirit or Arcane spell, you may draw a card.
Soratami Cloudskater	chk	86	U	1U	2	Creature - Moonfolk Rogue	1	1	C	Flying {2}, Return a land you control to its owner's hand: Draw a card, then discard a card.
Soratami Mirror-Guard	chk	87	U	3U	4	Creature - Moonfolk Wizard	3	1	C	Flying {2}, Return a land you control to its owner's hand: Target creature with power 2 or less is unblockable this turn.
Soratami Mirror-Mage	chk	88	U	3U	4	Creature - Moonfolk Wizard	2	1	U	Flying {3}, Return three lands you control to their owner's hand: Return target creature to its owner's hand.
Soratami Rainshaper	chk	89	U	2U	3	Creature - Moonfolk Wizard	2	1	C	Flying {3}, Return a land you control to its owner's hand: Target creature you control gains shroud until end of turn. (It can't be the target of spells or abilities.)
Soratami Savant	chk	90	U	2UU	4	Creature - Moonfolk Wizard	2	2	U	Flying {3}, Return a land you control to its owner's hand: Counter target spell unless its controller pays {3}.
Soratami Seer	chk	91	U	4U	5	Creature - Moonfolk Wizard	2	3	U	Flying {4}, Return two lands you control to their owner's hand: Discard all the cards in your hand, then draw that many cards.
Squelch	chk	92	U	1U	2	Instant			U	Counter target activated ability. (Mana abilities can't be targeted.) Draw a card.
Student of Elements	chk	93	U	1U	2	Creature - Human Wizard	1	1	U	When Student of Elements has flying, flip it. ---- Tobita, Master of Winds -- Legendary Creature - Human Wizard -- 3/3 -- Creatures you control have flying.
Swirl the Mists	chk	94	U	2UU	4	Enchantment			R	As Swirl the Mists enters the battlefield, choose a color word. All instances of color words in the text of spells and permanents are changed to the chosen color word.
Teller of Tales	chk	95	U	3UU	5	Creature - Spirit	3	3	C	Flying Whenever you cast a Spirit or Arcane spell, you may tap or untap target creature.
The Unspeakable	chk	98	U	6UUU	9	Legendary Creature - Spirit	6	7	R	Flying, trample Whenever The Unspeakable deals combat damage to a player, you may return target Arcane card from your graveyard to your hand.
Thoughtbind	chk	96	U	2U	3	Instant			C	Counter target spell with converted mana cost 4 or less.
Time Stop	chk	97	U	4UU	6	Instant			R	End the turn. (Exile all spells and abilities on the stack, including this card. The player whose turn it is discards down to his or her maximum hand size. Damage wears off, and "this turn" and "until end of turn" effects end.)
Uyo, Silent Prophet	chk	99	U	4UU	6	Legendary Creature - Moonfolk Wizard	4	4	R	Flying {2}, Return two lands you control to their owner's hand: Copy target instant or sorcery spell. You may choose new targets for the copy.
Wandering Ones	chk	100	U	U	1	Creature - Spirit	1	1	C	
Ashen-Skin Zubera	chk	101	B	1B	2	Creature - Zubera Spirit	1	2	C	When Ashen-Skin Zubera is put into a graveyard from the battlefield, target opponent discards a card for each Zubera put into a graveyard from the battlefield this turn.
Befoul	chk	102	B	2BB	4	Sorcery			C	Destroy target land or nonblack creature. It can't be regenerated.
Blood Speaker	chk	103	B	3B	4	Creature - Ogre Shaman	3	2	U	At the beginning of your upkeep, you may sacrifice Blood Speaker. If you do, search your library for a Demon card, reveal that card, and put it into your hand. Then shuffle your library. Whenever a Demon enters the battlefield under your control, return Blood Speaker from your graveyard to your hand.
Bloodthirsty Ogre	chk	104	B	2B	3	Creature - Ogre Warrior Shaman	3	1	U	{T}: Put a devotion counter on Bloodthirsty Ogre. {T}: Target creature gets -X/-X until end of turn, where X is the number of devotion counters on Bloodthirsty Ogre. Activate this ability only if you control a Demon.
Cranial Extraction	chk	105	B	3B	4	Sorcery - Arcane			R	Name a nonland card. Search target player's graveyard, hand, and library for all cards with that name and exile them. Then that player shuffles his or her library.
Cruel Deceiver	chk	106	B	1B	2	Creature - Spirit	2	1	C	{1}: Look at the top card of your library. {2}: Reveal the top card of your library. If it's a land card, Cruel Deceiver gains "Whenever Cruel Deceiver deals damage to a creature, destroy that creature" until end of turn. Activate this ability only once each turn.
Cursed Ronin	chk	107	B	3B	4	Creature - Human Samurai	1	1	C	Bushido 1 (When this blocks or becomes blocked, it gets +1/+1 until end of turn.) {B}: Cursed Ronin gets +1/+1 until end of turn.
Dance of Shadows	chk	108	B	3BB	5	Sorcery - Arcane			U	Creatures you control get +1/+0 and gain fear until end of turn. (They can't be blocked except by artifact creatures and/or black creatures.)
Deathcurse Ogre	chk	109	B	5B	6	Creature - Ogre Warrior	3	3	C	When Deathcurse Ogre is put into a graveyard from the battlefield, each player loses 3 life.
Devouring Greed	chk	110	B	2BB	4	Sorcery - Arcane			C	As an additional cost to cast Devouring Greed, you may sacrifice any number of Spirits. Target player loses 2 life plus 2 life for each Spirit sacrificed this way. You gain that much life.
Distress	chk	111	B	BB	2	Sorcery			C	Target player reveals his or her hand. You choose a nonland card from it. That player discards that card.
Gibbering Kami	chk	112	B	3B	4	Creature - Spirit	2	2	C	Flying Soulshift 3 (When this is put into a graveyard from the battlefield, you may return target Spirit card with converted mana cost 3 or less from your graveyard to your hand.)
Gutwrencher Oni	chk	113	B	3BB	5	Creature - Demon Spirit	5	4	U	Trample At the beginning of your upkeep, discard a card if you don't control an Ogre.
He Who Hungers	chk	114	B	4B	5	Legendary Creature - Spirit	3	2	R	Flying {1}, Sacrifice a Spirit: Target opponent reveals his or her hand. You choose a card from it. That player discards that card. Activate this ability only any time you could cast a sorcery. Soulshift 4 (When this is put into a graveyard from the battlefield, you may return target Spirit card with converted mana cost 4 or less from your graveyard to your hand.)
Hideous Laughter	chk	115	B	2BB	4	Instant - Arcane			U	All creatures get -2/-2 until end of turn. Splice onto Arcane {3}{B}{B} (As you cast an Arcane spell, you may reveal this card from your hand and pay its splice cost. If you do, add this card's effects to that spell.)
Honden of Night's Reach	chk	116	B	3B	4	Legendary Enchantment - Shrine			U	At the beginning of your upkeep, target opponent discards a card for each Shrine you control.
Horobi, Death's Wail	chk	117	B	2BB	4	Legendary Creature - Spirit	4	4	R	Flying Whenever a creature becomes the target of a spell or ability, destroy that creature.
Iname, Death Aspect	chk	118	B	4BB	6	Legendary Creature - Spirit	4	4	R	When Iname, Death Aspect enters the battlefield, you may search your library for any number of Spirit cards and put them into your graveyard. If you do, shuffle your library.
Kami of Lunacy	chk	119	B	4BB	6	Creature - Spirit	4	1	U	Flying Soulshift 5 (When this is put into a graveyard from the battlefield, you may return target Spirit card with converted mana cost 5 or less from your graveyard to your hand.)
Kami of the Waning Moon	chk	120	B	2B	3	Creature - Spirit	1	1	C	Flying Whenever you cast a Spirit or Arcane spell, target creature gains fear until end of turn. (It can't be blocked except by artifact creatures and/or black creatures.)
Kiku, Night's Flower	chk	121	B	BB	2	Legendary Creature - Human Assassin	1	1	R	{2}{B}{B}, {T}: Target creature deals damage to itself equal to its power.
Kokusho, the Evening Star	chk	122	B	4BB	6	Legendary Creature - Dragon Spirit	5	5	R	Flying When Kokusho, the Evening Star is put into a graveyard from the battlefield, each opponent loses 5 life. You gain life equal to the life lost this way.
Kuro, Pitlord	chk	123	B	6BBB	9	Legendary Creature - Demon Spirit	9	9	R	At the beginning of your upkeep, sacrifice Kuro, Pitlord unless you pay {B}{B}{B}{B}. Pay 1 life: Target creature gets -1/-1 until end of turn.
Marrow-Gnawer	chk	124	B	3BB	5	Legendary Creature - Rat Rogue	2	3	R	Rat creatures have fear. (They can't be blocked except by artifact creatures and/or black creatures.) {T}, Sacrifice a Rat: Put X 1/1 black Rat creature tokens onto the battlefield, where X is the number of Rats you control.
Midnight Covenant	chk	125	B	1B	2	Enchantment - Aura			C	Enchant creature Enchanted creature has "{B}: This creature gets +1/+1 until end of turn."
Myojin of Night's Reach	chk	126	B	5BBB	8	Legendary Creature - Spirit	5	2	R	Myojin of Night's Reach enters the battlefield with a divinity counter on it if you cast it from your hand. Myojin of Night's Reach is indestructible as long as it has a divinity counter on it. Remove a divinity counter from Myojin of Night's Reach: Each opponent discards his or her hand.
Nezumi Bone-Reader	chk	127	B	1B	2	Creature - Rat Shaman	1	1	U	{B}, Sacrifice a creature: Target player discards a card. Activate this ability only any time you could cast a sorcery.
Nezumi Cutthroat	chk	128	B	1B	2	Creature - Rat Warrior	2	1	C	Fear (This creature can't be blocked except by artifact creatures and/or black creatures.) Nezumi Cutthroat can't block.
Nezumi Graverobber	chk	129	B	1B	2	Creature - Rat Rogue	2	1	U	{1}{B}: Exile target card from an opponent's graveyard. If no cards are in that graveyard, flip Nezumi Graverobber. ---- Nighteyes the Desecrator -- Legendary Creature - Rat Wizard -- 4/2 -- {4}{B}: Put target creature card in a graveyard onto the battlefield under your control.
Nezumi Ronin	chk	130	B	2B	3	Creature - Rat Samurai	3	1	C	Bushido 1 (When this blocks or becomes blocked, it gets +1/+1 until end of turn.)
Nezumi Shortfang	chk	131	B	1B	2	Creature - Rat Rogue	1	1	R	{1}{B}, {T}: Target opponent discards a card. Then if that player has no cards in hand, flip Nezumi Shortfang. ---- Stabwhisker the Odious -- Legendary Creature - Rat Shaman -- 3/3 -- At the beginning of each opponent's upkeep, that player loses 1 life for each card fewer than three in his or her hand.
Night Dealings	chk	132	B	2BB	4	Enchantment			R	Whenever a source you control deals damage to another player, put that many theft counters on Night Dealings. {2}{B}{B}, Remove X theft counters from Night Dealings: Search your library for a nonland card with converted mana cost X, reveal it, and put it into your hand. Then shuffle your library.
Night of Souls' Betrayal	chk	133	B	2BB	4	Legendary Enchantment			R	All creatures get -1/-1.
Numai Outcast	chk	134	B	3B	4	Creature - Human Samurai	1	1	U	Bushido 2 (When this blocks or becomes blocked, it gets +2/+2 until end of turn.) {B}, Pay 5 life: Regenerate Numai Outcast.
Oni Possession	chk	135	B	2B	3	Enchantment - Aura			U	Enchant creature At the beginning of your upkeep, sacrifice a creature. Enchanted creature gets +3/+3 and has trample. Enchanted creature is a Demon Spirit.
Painwracker Oni	chk	136	B	3BB	5	Creature - Demon Spirit	5	4	U	Fear (This creature can't be blocked except by artifact creatures and/or black creatures.) At the beginning of your upkeep, sacrifice a creature if you don't control an Ogre.
Pull Under	chk	137	B	5B	6	Instant - Arcane			C	Target creature gets -5/-5 until end of turn.
Rag Dealer	chk	138	B	B	1	Creature - Human Rogue	1	1	C	{2}{B}, {T}: Exile up to three target cards from a single graveyard.
Ragged Veins	chk	139	B	1B	2	Enchantment - Aura			C	Flash Enchant creature Whenever enchanted creature is dealt damage, its controller loses that much life.
Rend Flesh	chk	140	B	2B	3	Instant - Arcane			C	Destroy target non-Spirit creature.
Rend Spirit	chk	141	B	2B	3	Instant			C	Destroy target Spirit.
Scuttling Death	chk	142	B	4B	5	Creature - Spirit	4	2	C	Sacrifice Scuttling Death: Target creature gets -1/-1 until end of turn. Soulshift 4 (When this is put into a graveyard from the battlefield, you may return target Spirit card with converted mana cost 4 or less from your graveyard to your hand.)
Seizan, Perverter of Truth	chk	143	B	3BB	5	Legendary Creature - Demon Spirit	6	5	R	At the beginning of each player's upkeep, that player loses 2 life and draws two cards.
Soulless Revival	chk	144	B	1B	2	Instant - Arcane			C	Return target creature card from your graveyard to your hand. Splice onto Arcane {1}{B} (As you cast an Arcane spell, you may reveal this card from your hand and pay its splice cost. If you do, add this card's effects to that spell.)
Struggle for Sanity	chk	145	B	2BB	4	Sorcery			U	Target opponent reveals his or her hand. That player exiles a card from it, then you exile a card from it. Repeat this process until all cards in that hand have been exiled. That player returns the cards he or she exiled this way to his or her hand and puts the rest into his or her graveyard.
Swallowing Plague	chk	146	B	XBB	2	Sorcery - Arcane			U	Swallowing Plague deals X damage to target creature and you gain X life.
Thief of Hope	chk	147	B	2B	3	Creature - Spirit	2	2	U	Whenever you cast a Spirit or Arcane spell, target opponent loses 1 life and you gain 1 life. Soulshift 2 (When this is put into a graveyard from the battlefield, you may return target Spirit card with converted mana cost 2 or less from your graveyard to your hand.)
Villainous Ogre	chk	148	B	2B	3	Creature - Ogre Warrior	3	2	C	Villainous Ogre can't block. As long as you control a Demon, Villainous Ogre has "{B}: Regenerate Villainous Ogre."
Waking Nightmare	chk	149	B	2B	3	Sorcery - Arcane			C	Target player discards two cards.
Wicked Akuba	chk	150	B	BB	2	Creature - Spirit	2	2	C	{B}: Target player dealt damage by Wicked Akuba this turn loses 1 life.
Akki Avalanchers	chk	151	R	R	1	Creature - Goblin Warrior	1	1	C	Sacrifice a land: Akki Avalanchers gets +2/+0 until end of turn. Activate this ability only once each turn.
Akki Coalflinger	chk	152	R	1RR	3	Creature - Goblin Shaman	2	2	U	First strike {R}, {T}: Attacking creatures gain first strike until end of turn.
Akki Lavarunner	chk	153	R	3R	4	Creature - Goblin Warrior	1	1	R	Haste Whenever Akki Lavarunner deals damage to an opponent, flip it. ---- Tok-Tok, Volcano Born -- Legendary Creature - Goblin Shaman -- 2/2 -- Protection from red If a red source would deal damage to a player, it deals that much damage plus 1 to that player instead.
Akki Rockspeaker	chk	154	R	1R	2	Creature - Goblin Shaman	1	1	C	When Akki Rockspeaker enters the battlefield, add {R} to your mana pool.
Akki Underminer	chk	155	R	3R	4	Creature - Goblin Rogue Shaman	1	1	U	Whenever Akki Underminer deals combat damage to a player, that player sacrifices a permanent.
Battle-Mad Ronin	chk	156	R	1R	2	Creature - Human Samurai	1	1	C	Bushido 2 (When this blocks or becomes blocked, it gets +2/+2 until end of turn.) Battle-Mad Ronin attacks each turn if able.
