Name	Set	ImageFile	Color	Cost	ConvertedCost	Type	Power	Toughness	Rarity	Text
Token - Elephant	tokens	pr2001elephant	G		T	Token Creature - Elephant	3	3	T	
Token - Goblin Soldier	tokens	pr2001Goblin-soldier	RW		T	Token Creature - Goblin Soldier	1	1	T	
Token - Saproling	tokens	pr2001Saproling	G		T	Token Creature - Saproling	1	1	T	
Token - Spirit	tokens	pr2001spirit	w		T	Token Creature - Spirit	1	1	T	
Token - Bear	tokens	pr2001bear	G		T	Token Creature - Bear	2	2	T	
Token - Beast	tokens	pr2001beast	G		T	Token Creature - Beast	4	4	T	
Token - Pegasus	tokens	Ungluedpegasus	w		T	Token Creature - Pegasus	1	1	T	
Token - Soldier	tokens	UngluedSoldier	w		T	Token Creature - Soldier	1	1	T	
Token - Zombie	tokens	Ungluedzombie	B		T	Token Creature - Zombie	1	1	T	
Token - Goblin	tokens	UngluedGoblin	R		T	Token Creature - Goblin	1	1	T	
Token - Sheep	tokens	Ungluedsheep	G		T	Token Creature - Sheep	1	1	T	
Token - Squirrel	tokens	UngluedSquirrel	G		T	Token Creature - Squirrel	1	1	T	
Hornet	tokens	ddpvchornet	A		T	Token Artifact Creature - Hornet	1	1	T	Flying, haste
Minion	tokens	ddpvcminion	B		T	Token Creature - Minion	*	*	T	
Saproling	tokens	ddpvcsaproling	G		T	Token Creature - saproling	1	1	T	
Beast 1	tokens	ddgvlabeast-1	G		T	Token Creature - Beast	3	3	T	
Beast 2	tokens	ddgvlabeast-2	G		T	Token Creature - Beast	4	4	T	
Elephant	tokens	ddgvlaelephant	G		T	Token Creature - Elephant	3	3	T	
Spirit	tokens	dddvdspirit	w		T	Token Creature - Spirit	1	1	T	Flying
Demon	tokens	dddvddemon	B		T	Token Creature - Demon	*	*	T	Flying
Thrull	tokens	dddvdthrull	B		T	Token Creature - Thrull	0	1	T	
Elemental Shaman	tokens	ddjvcElemental-shaman	R		T	Token Creature - Elemental Shaman	3	1	T	
Elemental	tokens	ddevgelemental	G		T	Token Creature - Elemental	7	7	T	Trample
Elf Warrior	tokens	ddevgElf-warrior	G		T	Token Creature - Elf Warrior	1	1	T	
Goblin	tokens	ddevgGoblin	R		T	Token Creature - Goblin	1	1	T	
Germ	tokens	mbgerm	B		T	Token Creature - Germ	0	0	T	
Zombie	tokens	mbzombie	B		T	Token Creature - Zombie	2	2	T	
Golem	tokens	mbgolem	A		T	Token Artifact Creature - Golem	9	9	T	
Horror	tokens	mbhorror	A		T	Token Artifact Creature - Horror	*	*	T	
Thopter	tokens	mbthopter	A		T	Token Artifact Creature - Thopter	1	1	T	Flying
Angel Token	tokens	innistrad_angel_token	W		T	Token Creature - Angel	4	4	T	Flying
Demon	tokens	innistrad_demon_token	B		T	Token Creature - Demon	5	5	T	Flying
Homunculus Token	tokens	innistrad_homunculus_token	U		T	Token Creature - Homunculus	2	2	T	
Ooze Token	tokens	innistrad_ooze_token	G		T	Token Creature - Ooze	*	*	T	
Spider Token	tokens	innistrad_spider_token	G		T	Token Creature - Spider	1	2	T	Reach
Spirit Token	tokens	innistrad_spirit_token	W		T	Token Creature - Spirit	1	1	T	Flying
Vampire Token	tokens	innistrad_vampire_token	B		T	Token Creature - Vampire	2	2	T	Flying
Wolf Black Token	tokens	innistrad_wolf_black_token	B		T	Token Creature - Wolf	2	2	T	Deathtouch
Wolf Green Token	tokens	innistrad_wolf_green_token	G		T	Token Creature - Wolf	2	2	T	
Zombie Token	tokens	innistrad_zombie_token	B		T	Token Creature - Zombie	2	2	T	
